group,CD274,CD275,CD3,CD269,CD90,CD7,CD49f,CD194,CD45RO,CD31,Podoplanin,CD5,TCR,CD32,CD196,CD62L,CD223,KLRG1,CD27,CD107a,CD35,CD272,CX3CR1,CD24,CD11a,CD66,CD244,integrin,CD54,CD62P,CD41,CD226,CD29,CD71,CD26,CD36,TCR-Vd2,TCR-Va24-Jz18,CD336,Ig-light-chain-1,CD101,CD88,CD224,CD258,DR3
progressive,0.144911703713318,0.212342638784854,0.101383074876724,0.10537819396827,0.0883488333138657,0.194536280145206,0.324127485254192,0.155900652930315,0.294269902840978,0.322796821902733,0.406778492939373,-0.0193993844805621,0.0450230078061077,0.274905314236093,0.189143331123623,0.322578542044023,0.251105502300826,0.218917372049536,0.395125623081902,0.36792433322432,0.441459469488147,0.218761262810785,0.153093473583582,0.181869070260307,0.246876538598822,0.464511713658458,-0.0900762313745241,0.272723545199888,-0.0460439774831731,0.0111511214565593,0.181688588645554,0.253701164498358,0.310196879226735,0.254774841493195,0.38815965134968,0.0183582222746071,0.0037651517884441,0.420760510966832,0.428227021325687,0.259049763655976,0.297045650191212,0.246210682499219,0.34064814537141,0.257563703653546,0.239925387069199
progressive,-0.0652805075023453,-0.0672597977758074,0.105364414651279,0.0371203431849327,-0.139215960920345,-0.260015632013811,0.188142174446842,-0.0875574829159568,0.0326662672852357,0.0314436245773341,-0.175136368567978,-0.135933251008515,0.0601306617603568,-0.308562878130808,-0.25943271477813,0.108752920317693,-0.405364854647597,0.0761770400425041,-0.172042893722714,0.0289870119035764,-0.144231306490231,-0.129994516662497,-0.155348271434107,0.21135172981547,0.0935317004348711,0.0175540359890523,0.106419471986208,0.0942128880293875,-0.141213623858653,0.03280039184243,-0.0082207638800497,-0.0796439796153322,-0.100655514131699,-0.0052096577189275,-0.141078322177053,-0.0794251391983358,0.0521227394118448,-0.185614803781046,-0.132465538897051,-0.0996545868589065,-0.24742432993558,-0.16354308962532,-0.320162276748956,-0.131885853833137,-0.12179734966102
progressive,0.0508887448693236,-0.0608294114360302,0.205785639595236,-0.0416202840106145,-0.0515421414271083,0.0561597858695886,-0.116451504908408,-0.0924349043939443,0.0463269492364066,0.16311411799483,0.125640235712156,0.174322397808823,-0.103168666938828,0.0038120550652351,0.0705179796747616,-0.12623005792807,0.0943471756659316,0.294051824047116,0.0075351791636004,0.145858418163902,-0.0873304073372249,-0.0953696968626847,0.0391662467589191,-0.0232139807273013,0.309069732932046,0.0036313378026547,0.395470441641995,-0.0458826348964771,0.0192581543243646,0.1652394851203,-0.0217966110001376,-0.122365348544437,0.0211680068598891,-0.081549984098864,-0.184472473564331,-0.0969486078812737,-0.109873171786757,0.0199971348191241,0.048115863892658,0.0125422843164594,0.0020774104366095,-0.0004392678376343,-0.0817034580589382,0.125717960292794,-0.189872956716682
progressive,0.525028785483369,0.414835890267419,0.429064235034752,0.504697633569136,0.36530215372165,0.194643027155564,0.428510051570275,0.291916427178966,0.510878480573665,0.489843443736713,0.460246771673423,0.408528942425624,0.432719647247467,0.424424250018717,-0.0098692371811,0.283245390175539,0.245721869402768,0.25828992739281,0.538459374416396,0.451917878152906,0.472103787404393,0.652574138379727,0.429962175780664,0.405441498893031,-0.0549492184129703,0.456713901147186,0.195173058222405,0.35407074306321,-0.0006171392621728,0.601092503304203,0.437762712229376,0.464191847135612,0.409099282040943,0.492752260816933,0.202850011416735,0.53217337972653,0.417922875992916,0.203247337483504,0.364342933995313,0.44996813205912,0.409714030020004,0.482575830707739,0.421788298831771,0.467028621009006,0.436327387986015
stable,-0.0505092853617417,0.113356719902587,-0.208384293631351,-0.0520833034491821,-0.233650715080067,-0.136669249784722,-0.094482724458784,0.0808852246945415,-0.114832294160585,-0.0939402135230859,0.100199108289928,-0.255302362477183,-0.0577107009596396,-0.0857973479812308,-0.217290746687557,-0.298343517848927,-0.0776851979445419,-0.113807701657097,-0.142738520129637,0.0572548381008226,0.0499684660070269,-0.0516673155800639,-0.023930725943337,0.0310642669447112,-0.0450072004603708,0.166586263200615,0.0054992278509745,0.0972501572806002,0.149240027654087,-0.159885057844397,-0.163882939562144,0.002259700522244,0.02354976996406,0.06662297468985,-0.0518726462925734,0.0636070417236111,-0.0021676593382334,-0.0332935614011684,-0.113489951518508,-0.0424038024282481,0.0012039456640949,0.0992278938870058,0.0669150334032856,0.0334707486345258,-0.0747704029226822
stable,0.207883208530141,0.107537449162532,0.201437256033397,0.005947019526622,0.0681938022942996,-0.298673422698655,0.0152637655351796,0.187748410964363,0.379530843981674,0.114364465461536,0.21744565924509,-0.259147673930236,0.321428949904652,0.23192610772567,0.169076579507817,-0.144312854178218,0.19652921812453,0.460968416046153,-0.0732680568920614,0.149041141032534,0.264940329207627,0.0322072925186404,0.286943414415413,0.225905798917711,0.572193304640942,0.16952713907366,0.416493136882029,0.208020429329172,0.16316530365177,0.149178567641568,0.147918650102393,0.13187441217932,0.36973962685578,0.0278040360926299,-0.0437634923095637,0.184701534423915,0.0736112304753225,0.0130799697197101,0.150678838101416,0.172477965474077,0.340941621387603,0.313065763570494,0.185809789064525,0.141263214044062,0.143941508151738
stable,0.0543409941382272,0.0934330058326539,-0.0857128039751895,-0.08428209659473,0.100651561134196,-0.282109981658709,-0.179168486557357,-0.0599888989125276,-0.108500760664669,-0.0169465140809788,-0.0115496967060031,-0.173318295243736,0.0134506222727627,0.0170963258819097,0.0458766412092381,-0.363558644836172,0.0388306761517388,0.0738001871345105,-0.114806323021914,0.0403559860307049,-0.052298707922946,-0.0585443553789833,-0.0281705740463903,0.0249012654787819,-0.028411358636812,-0.0048107117655383,0.106180300676325,0.12577156565503,0.10693436190519,-0.285783247010415,-0.160245749602487,-0.162787547491301,-0.0474075707786493,-0.128168308212209,-0.148972256491903,-0.21511497666735,0.171384434505587,-0.0997122536035006,-0.151550273865605,0.0373330055129853,-0.173821060337496,0.026542564767567,0.076890369454146,-0.0326682883028,-0.206684323301429
stable,-0.0114321742431712,0.195562576627471,0.110049414250453,-0.0532692844945395,0.0066424722989459,0.122058502952836,-0.17031056817427,0.0200678323064961,-0.176731680767923,-0.0603698899163615,0.0667614903763176,-0.0429513179438341,0.0353825486574956,0.0570765132329708,-0.42633745612536,-0.0608502881696833,0.176407263447537,-0.0575100049293837,0.100111879717898,-0.0808317024736179,0.0123193167520796,-0.107469697818359,-0.0499130121754918,0.167112586407888,-0.0910524195104777,-0.017725879660928,0.0362140787522017,0.0118973314165065,-0.215457279361515,0.0594677627803653,-0.108813420446344,-0.166032971827882,-0.139396563491617,-0.0417791608005033,0.0357449653255492,-0.0313692805275826,0.241785126938674,-0.0714195183874378,-0.0073692273383318,-0.015484634236691,0.0212319880005876,0.0108907368078834,0.0295033938103287,0.0084336858479866,-0.012229265007564
stable,0.0711710146338261,-0.165331919930425,-0.0001632236136582,-0.0487937195671636,-0.0755850960151111,0.277554335431364,-0.0911127177355625,-0.449783417295387,-0.073582734168038,-0.133159929366735,-0.0216201276787461,0.22749365797647,-0.116040627252368,-0.220772620858931,0.0032529044405638,0.358261365708472,-0.0903671578796291,-0.456351368885845,0.48734182071043,-0.137448156168115,-0.13814766949346,0.0199521169199811,-0.161092056931026,-0.123505512679681,-0.53245663862546,-0.228160563555019,-0.244274542328643,0.0306831784431798,-0.111730131026672,-0.0609639350928856,-0.210930249639207,-0.173520723476845,-0.238808761911442,-0.14918504710214,0.138488439943547,-0.136965921391611,-0.232103234562745,0.0783168989165916,-0.259475780184366,-0.245454391208226,-0.0701438043024723,-0.220129293908898,-0.191324432128644,-0.156357138722064,-0.210281949107297
stable,0.219192729346999,0.0046482780698758,-0.194859989994947,0.345980996474674,0.199116363233512,0.289417642894953,0.0026167841380594,0.0475626996978151,0.0588665459400569,0.000379670064768,0.185471736346625,0.17198512482731,0.242798718430383,0.0785991021785745,0.303244908777818,0.324759151674793,-0.0253150906999747,-0.183912294210291,0.32667350382539,0.0090388079988457,0.0352003578050317,0.173299592128975,0.086254401545283,0.168065612148827,-0.473884444248152,0.223252465114089,-0.0936692945320391,0.467716652072361,-0.219854539646504,-0.0992815147191623,-0.0561136370281591,0.0421745935726556,-0.131103642235627,-0.0331808903809239,0.0094775767561451,-0.0623227330066444,0.229747724210525,0.197152626007563,0.0978158770663128,0.202969241634104,0.0399045276849067,-0.0140889427453146,-0.0581408017768405,0.0303526393799754,0.0718174944944137
