group,CD274,CD252,CD137L,CD154,CD33,CD90,CD10,CD7,CD49f,CD194,CD14,CD25,CD45RO,CD20,CD324,CD5,CD103,CD69,CD62L,KLRG1,CD27,CD272,CD178,CD24,CD11a,IgA,CD66,CD244,XCR1,CD54,CD41,CD254,CD124,CD226,CD29,CD28,CD71,CD26,CD193,CD49d,CD73,CD337,CD257,Mac-2,CD23,Ig-light-chain-1,CD328,HLA-F
progressive,-0.0676091013937664,0.0386718434540727,0.0387440317194734,-0.0681052131354771,0.0475822693635888,0.185956507405246,0.381182667154321,0.05724202974217,0.0292578240521904,0.100370371720239,0.0421085910182249,0.392108524009737,0.196655304388548,-0.374744801610579,0.144569924933834,0.0376179368623074,0.0996102031388299,-0.0294342372716499,-0.110617729904444,0.295303510673315,-0.0660262137786991,0.083247581614831,0.393053238553507,0.352890495814061,0.338210056281711,0.366979908752926,0.152367861441103,0.45028411811003,-0.0339118774136598,0.112061481215668,-0.0996866831261858,0.238481115702878,0.0218449872057501,0.10324571989681,0.168153540017965,0.0339368598256332,0.0474352308497425,-0.0006043841108459,0.115754205450508,0.0255690170929372,0.137321375159854,0.379196350288655,-0.0070183415321807,0.20543760704979,0.0415229333475947,0.372088343902056,0.283775674143452,0.191008776783932
progressive,-0.137005905872757,-0.350580256661814,-0.354599799012272,-0.372776556588266,-0.225472714932266,-0.185178763868829,-0.289196382211759,-0.238843726486127,-0.150202226428899,-0.163133100225898,-0.389968603137007,-0.0768355250204514,-0.22579947815634,-0.22051392717102,-0.363131501008929,-0.0561380581585735,-0.500172824954213,-0.37507109306928,0.0821721656787367,0.0420135045236351,-0.252753633889107,-0.43206406640654,-0.38287608617386,0.118591150179031,0.107766056094803,-0.255596900836074,0.0768654000126686,-0.0680362530857321,-0.35070835953004,-0.0253050470776185,-0.370293098844279,-0.356511478757885,-0.382668000722493,-0.418731592605996,-0.184691164302118,-0.203269620738752,0.113749723952126,-0.332641280342238,-0.388368277232362,0.0763226778631638,-0.29939096372195,-0.286343703330523,-0.366842502604885,-0.433394144521747,-0.428666051469156,-0.381677067669612,-0.352390630247144,-0.185931178225825
progressive,-0.006702725189388,-0.0534185450587654,-0.168166561334366,-0.197031473906336,-0.206185978476601,-0.129599904538992,-0.146199319814361,-0.455570699939296,-0.496752608844487,-0.449844424298798,-0.0524812185523175,-0.300948276933923,-0.215160020094914,0.0875710500401569,-0.112966311746545,-0.310477957432875,-0.122693308062155,0.0079175614316675,-0.400091425596558,0.153863161861704,-0.221878370675668,-0.202545109927537,-0.208044568289646,-0.227219114144646,0.175640173902028,-0.0703567564804556,-0.0978876098945792,0.297675991714571,-0.090739123838026,-0.102400288109398,-0.110594067164359,-0.077124534392134,-0.0939712061569212,-0.273229544819756,-0.204441391782103,-0.474166955687726,-0.140971079512251,-0.565076939791605,-0.014760598086935,-0.132711431691429,-0.120447327070098,-0.0965056154550853,-0.175435539009847,0.0736100893681106,0.0553055367903053,-0.0632943391771953,-0.081349518174185,-0.1353078217384
progressive,-0.453024629429647,-0.221608204526224,-0.205588261704714,0.0898806892464774,-0.308997545525313,-0.215011806525369,-0.152927823738327,-0.43924635653355,-0.343089884447235,-0.125185408448209,-0.0950572611069424,0.038528722160957,-0.130638768873498,-0.115579144718118,-0.0871018584937334,-0.306956384970853,-0.298653368065213,-0.0299260312011912,-0.122506976953716,0.178963442066489,-0.441408301072402,-0.32644984196425,0.0018827744559864,-0.0609049389245403,0.419497414634015,0.0008667864106456,-0.26692953619784,0.136948856711654,-0.0725399647713376,-0.0573213467629942,-0.123490187621,-0.0196607747622649,-0.0744938308048989,-0.124417716749567,-0.207257712172552,-0.306463324333893,-0.222397918203263,-0.33557633986118,-0.13326553681268,0.245485944838928,-0.28143803726994,-0.0168322330646446,-0.0646632808341982,-0.0505750277018534,-0.162563935981639,-0.20331759407591,-0.115733395080939,-0.12710884407836
stable,0.210861623011572,0.171589364918686,-0.0207346147030049,0.191471091624695,0.0199581982691589,0.245214547630773,0.0689365568908018,0.248476040196552,-0.222997150291802,0.0922429316005645,-0.0169096420870267,-0.007839341655059,0.128263837548342,0.0941898816080096,-0.092806187815998,0.0764260187047417,0.0458421031584634,0.0931235675538953,0.215037931867599,-0.0668684779966935,0.329687163947156,-0.0078115402316801,0.137261143902116,0.0323665082126305,-0.135049535821943,0.0791832605183937,-0.0231835402192736,0.0071098144539452,-0.0791022608439492,-0.0401196844385272,-0.155407535679546,0.150663638108013,0.0656066960585187,0.0228119852635921,-0.184170635198933,0.0912413522904736,0.0083830725163439,-0.0447833039471843,0.0085436446974223,-0.122171925820129,0.117951163686321,0.0294461710633222,0.0779709712827338,0.149674960584273,0.185498383008217,0.0658506790323973,0.139173023297778,0.0832400827140854
stable,0.0862750947267078,0.0191937779772941,0.0510563066479798,0.100148530239794,0.369485209139096,-0.203928121718063,0.137814734355789,-0.409968118772509,-0.0471180875175864,0.17974242649682,0.0675717380132941,0.128222850207946,0.415972563328493,0.112468585033655,0.291900624714259,-0.276634985260348,-0.0332455301511809,0.122162567205243,-0.185022577245599,0.475220382606797,-0.1620994022445,-0.0529201096154338,-0.0548619959043083,0.106941593414123,0.522682874617931,0.0903825008527582,0.0009590059722666,0.359343089554255,0.0835135295586228,0.279310262008379,0.0826321740108888,0.107083648879369,0.11577246047294,0.133220415700149,0.38254891615457,0.0702221289752047,0.0148255573006016,-0.0686750187011615,0.0917719357116752,0.24011711876836,-0.115514525506035,0.18569636405284,0.130411512790868,-0.0618166521644895,0.0888789532884713,0.0201022213225814,0.0439870118733086,-0.0111322040483319
stable,0.122212272892463,0.252980633710184,0.0386563132854919,0.0829514019260194,0.158844332463277,0.441044889976053,0.383031326634075,-0.0794853906779419,0.337452275193385,-0.0327502765472062,0.247065879046745,0.0253227919672165,-0.0037778302433621,0.0505977135903799,0.148371234965694,-0.15554518358683,0.112931687099328,0.23927483488868,-0.294417057247776,0.358833592430017,0.0852225215464925,0.260709302347946,0.17804324233084,0.184789051041099,0.42145844973541,0.183637506783842,0.0482347953136157,0.199915163037577,0.0854660305236991,0.200040300599221,0.119970690804223,0.134318437540315,0.0905190848795594,0.274375640099012,0.330986856561069,-0.0141051927552939,0.021936957553701,-0.0260154923959556,0.00455143666614,0.183664669002524,-0.0040816602658506,0.130218278731081,0.130191214905402,0.189953706797089,0.233254181294747,0.0158904355139646,0.139883296022675,0.356582289468553
stable,-0.0779972566735571,0.163485130458604,0.230200500851861,0.339549709089603,0.0266604114558206,0.18547818773201,0.154207305448588,0.271142097914636,0.192471425355193,0.172170167085727,-0.0009783036461818,-0.027565855487884,0.204691961133552,-0.0153226976315002,-0.0355117913646786,0.151395702577327,0.0266382287845027,0.182536350587167,0.621629800859849,-0.0956625850366438,0.0725129515793914,0.0796584094097977,0.0343031236374742,0.104006241767941,-0.195741949174248,0.212563127576763,0.162878620065939,-0.129485871107808,0.0930611204744904,-0.14382790008865,0.158911392380634,0.22194852692522,0.0824454979018193,0.207565116457901,0.141799162832369,-0.0479606203778246,-0.112749932105502,0.128611502802534,-0.0326633939042239,-0.0604756014915091,0.192921952806747,0.271863361932981,-0.0195952374930394,0.025155429803261,0.195960444421171,0.0493762675004816,0.0908646063362169,0.126669436615454
stable,-0.0296808610153267,0.195014765850409,0.203233246485498,0.106004610908414,0.0777663578319688,-0.0475628313321745,0.0912663655903485,-0.298135983897139,0.136460987174469,0.194797422397787,0.0722356612454906,0.139834780777894,0.0756232110114349,-0.010987382907493,-0.163240885694243,-0.0508211713795502,0.176119769976936,0.212797120409709,-0.264698297211076,0.39486799145535,-0.284947268758323,0.0753515123720224,0.18786786481857,0.0124403957344954,0.430674275627741,0.246616135568266,0.368937747250856,0.264564355215513,0.0615251398728332,0.277273915999128,-0.0515773789822335,-0.0329132796317228,0.0033745830719073,0.002135499869969,0.173841921434541,-0.0274247857302762,0.351590024390802,-0.186559311689608,0.196119543190709,0.28333417346993,-0.155775945437056,-0.103674683969145,0.120919516895503,0.0907429687889373,-0.176211455660877,0.222916276641041,0.0946931450875994,0.0736448879668713
stable,-0.193336963958434,-0.155722979951775,-0.0401735246201105,-0.176246529238473,-0.224564569595459,-0.397161103456404,-0.122450575709545,-0.339173987664193,-0.120103123092101,-0.0232706735583162,-0.0601685339894072,-0.118204585703205,-0.021516272800677,0.0023217616409416,-0.021041288060003,-0.282699778522162,0.113262749958914,-0.254529917287125,-0.368503586770928,0.413273595237761,-0.31914388675549,-0.122058063564922,-0.238845435283035,-0.134660041286006,0.5573487446844,-0.150054295155898,-0.148876500269897,0.196957962675564,-0.119139804414642,0.25988547126074,-0.144417013141933,-0.0486705664571958,-0.0270492148129384,-0.189698862308018,0.014712541147987,0.0345737501555007,-0.0956380878837472,-0.126751653447954,-0.290827113649981,0.137293750161204,-0.293596784737121,0.0832450895133953,-0.140112851920165,-0.0833965231171395,-0.342228906854645,-0.0525322776565845,0.120295656651884,-0.243298158749309
