group,CD52,CD3,HLA,CD90,CD7,CD49f,CD4,CD335,Podoplanin,CD5,CD62L,KLRG1,CD27,CD107a,CD366,CD58,CD11a,IgA,CD66,integrin,CD226,CD29,CD18,CD26,CD144,CD73,TCR-Va24-Jz18,CD158f,CD85j,Ig-light-chain-1,CD258,DR3
progressive,-0.0323770924471697,0.0550857751186029,-0.034244701403599,-0.0742412838133891,0.23892953145849,0.0861332973539752,-0.0410120253095921,0.0324706556593701,0.192193397805152,0.0388951634181705,0.258382482066641,0.0540486148054055,0.309841763617749,0.253573711003923,0.0966434985254464,0.030508883901858,0.0288042631325801,0.0879473071867274,0.233857284127751,0.077068096600315,0.0264066621119724,0.12970951506962,0.1151263625389,0.37121272088156,0.10123867865963,0.137149570043479,0.191399667695312,0.0933597098124039,-0.0861415106413703,0.105990263903596,0.119683854434688,-0.131117502312832
progressive,-0.0657269162634922,0.144145403090936,0.0373503165345218,0.14836131965849,-0.200986482668621,0.228844597378563,0.221849352419709,-0.0417198830377681,0.0666238299951058,0.126200699933503,0.0194392140949338,0.144651114245126,-0.329563855014002,0.288608538558179,0.0331565477898568,-0.082307160661231,0.250051155381351,0.212406910146051,0.244337995888022,-0.064581415181435,0.0023734960812516,0.0716877934949601,0.456120363084768,0.0685974443197521,-0.030351812135198,-0.216163169638552,0.209095840548154,0.156942144035736,-0.0432669644591024,0.221467664207617,-0.0883538482891917,-0.0316337644082137
progressive,0.358961847303208,0.056833938121086,0.265325086922383,0.0102603927388913,0.239068790522514,0.237261953034372,0.14857826226482,0.139914570876517,0.346652333285497,0.303551965690341,0.123310835297137,0.0643612482148187,0.201246796678566,0.106289959124855,0.295270913413398,0.224317438939852,0.0890419606350982,0.239885307015843,0.196630217314122,0.0588185370410654,0.226374941509075,0.182887385697619,0.211966530091668,0.33076517373834,0.113419747321507,0.0875440247310169,0.0271263403508166,0.0301327303948867,0.114680120358895,0.108274554245823,0.0608156988467291,0.132016255112312
progressive,-0.105547600909135,-0.0113750565519176,-0.0311969718408417,0.243232106131824,-0.0087719316763357,-0.223631731947756,-0.0981836913364636,0.131961718775144,0.407073296443592,0.0951452857779317,0.0020978460771525,-0.0932402424336714,0.176838951280013,0.416863072730409,0.146737486674339,0.255619666744699,-0.192376383833196,0.381205440181849,0.498980762577699,0.506980724053417,-0.0776843276424726,-0.0424986632799814,-0.0373479275897271,0.19322163007598,0.183064786993374,-0.0973142409844739,0.20672165094476,0.131905537837697,0.099944091614382,0.452138396361656,0.288166595941727,0.0339430215388057
stable,0.384564842963049,0.455156569711263,0.259959675535024,0.311183366374604,0.52202000666467,0.205013820606303,0.374430043071368,0.0387502984868257,0.315691684141352,0.549929657383897,0.407661562026546,0.103171160655454,0.559984834432768,0.208895361809431,0.159534492609773,0.318471907768941,0.0325002770210794,0.182946887295127,0.130177609559129,0.0700218806598551,0.320055151400341,0.145842365059695,-0.10762639785504,0.274384271772396,0.247355231626335,0.197094890294524,0.286646331122875,0.302749093828252,0.244118577923218,0.184092813002916,0.245815548934507,0.263092268129952
stable,0.224171023343783,0.375724322912982,0.450807575937643,0.45226817350174,0.319874569645867,0.384338440949709,0.464439968079852,0.493216467146139,0.334489113583646,0.175961111932163,0.359479877266756,0.1056322227436,0.283343736552793,0.480460676645639,0.463668275730167,0.316000367745396,0.0542536737752158,0.459949267408652,0.260621289701227,0.0410220951987415,0.325495322007402,0.30154401074784,0.0434110283022773,0.362078708602385,0.558927155061819,0.298177029495091,0.456596445141899,0.49085848169685,0.478499108654507,0.405704526500779,0.478620881643675,0.523426764410025
stable,-0.0662598618205982,0.0031020302572925,-0.201799567490436,-0.0504193441186896,-0.0005007308947361,-0.227757928650278,-0.0269423495669151,-0.0805516045069212,-0.0922756175232446,0.21556496811594,0.46207378500798,-0.462593791882491,-0.0244352518380106,-0.191286558238501,0.0394076193801377,-0.1380105363698,-0.426864769209389,0.005210279124445,-0.0284629979530714,0.113251382177494,0.0130074778715185,-0.242564000453704,-0.35334161597333,0.29028409341324,-0.0149929195991118,0.0439972944375805,-0.137885189623036,-0.144281789811752,-0.0386966803920668,-0.0217099789252397,-0.0511925231810171,-0.160192606722907
stable,-0.0857089424205611,-0.044391826693693,-0.120768003411276,0.0204705815754548,0.367825432496503,0.116619355431606,-0.0809812953601134,-0.0212368761399739,0.223864710490352,0.195653615367838,0.472197996781847,-0.228641324397689,0.0105394061985246,0.0737982491321035,0.139737103076959,0.0234161893578469,-0.19803321459815,0.143755471320613,0.015750292845635,0.0830265873227331,0.147676486927024,-0.0187896610689307,-0.128494191964426,0.0097601678301591,0.0759352070367754,0.158087458528462,0.0811179348248655,0.184910001033481,-0.0517053525890085,0.0058207347963594,0.059737943182475,0.197467780672825
stable,-0.0437501345986157,0.0967354947821359,-0.10520514556145,-0.16033063003894,0.0858965706700919,-0.251169016003649,-0.0327967628769087,-0.208064675272081,-0.12951370575133,0.066755168684722,0.249382989565729,-0.528983247372965,0.249970851761453,-0.164021432571723,0.0109233878856128,-0.205928652716161,-0.695380973554139,-0.218502098009624,-0.125069489596364,-0.137516569848005,-0.155179657217749,-0.339334062563943,-0.218651830346681,0.126592729295728,-0.214926713656576,0.185583098384888,-0.107647723018994,-0.250685886691203,-0.13976369185183,-0.243095810164366,-0.0806865940944303,-0.243640347512762
stable,-0.084980238376641,-0.304843846084421,-0.0017395134654675,0.133754699469341,-0.003929467997221,-0.309005862480681,0.139631094420623,-0.165607048822529,-0.0359979697555472,-0.118364398907247,0.202967196029686,-0.231919664830128,0.0585146194581675,-0.2346820414427,0.101385830550374,-0.129969061815143,-0.242162805369266,-0.195994005874679,0.062483138150387,0.190076009212682,-0.238731348626279,-0.297476876721787,-0.199633094833941,-0.10551459107053,-0.115127194851138,0.287735856876432,-0.121342565677398,-0.0241578073837372,-0.112028724940857,-0.191243869134676,-0.0541327426035795,-0.0608564894100425
