group,CD90,CD62L,KLRG1,CD27,CD95,CD11a,CD54,CD137,CD26,CD193,CD73,CD158e1,CD328,CD82,CD49f,CD25,CD62L,KLRG1,CD27,CD11a,CD54,CD7,CD49f,CD16,CD5,CD62L,CD27,CD26,CD10,CD45RA,CD324,CD5,CD62L,KLRG1,CD27,CD11a,integrin,CD2,CD81,CD23
progressive,-0.473224225212879,-0.202613517099493,-0.0284098603903581,-0.200682353635406,0.0645065469196342,0.0453427108812032,0.0455806111843488,-0.124166186952883,-0.320251052655033,-0.504994167162701,-0.239569962991123,-0.230606847613019,-0.0444058849121153,-0.462561708703739,-0.0738078661168199,0.0330760606243379,-0.188423064007548,0.173712199791426,-0.306648531552559,0.0861727538716355,0.0174128177558187,-0.20810690005886,-0.129573809405084,-0.268134647861441,-0.141892640772111,-0.222615759853667,-0.0986954341379512,-0.271851973058492,0.501796918515128,-0.0984461213354041,0.0767828224357537,-0.0004819722852313,-0.127181330441799,0.217712543364618,-0.0326692203592521,0.178034349711956,0.491464595363403,-0.169449099983714,-0.1011886718119,0.0223735334978804
progressive,-0.258961158075606,-0.311797882175142,-0.168877235817886,-0.497226165813187,-0.0652224197754953,-0.0750299609425982,-0.0838474742261971,-0.48264367757578,-0.248747258118859,-0.0477909728158762,-0.470880612595709,-0.504230913736583,-0.479773885355732,-0.133024321035158,-0.173183666669047,-0.482739881624018,0.258903069432067,-0.163849727578879,0.376430091497239,-0.0987344012715608,0.0047051100644916,-0.143188940016177,0.0969217262301914,-0.178552217645181,-0.0326568129444652,-0.297929662363512,0.144919284387985,0.142353037002355,0.200185745361057,-0.0719828156785436,0.0124898732831097,0.0397803367734644,-0.287676662246367,0.0327229045030132,-0.0300640006121659,0.0464735636535766,-0.0352538548755127,0.0393654202218796,-0.0558332457853647,0.509829575519677
progressive,-0.325436024188738,-0.310744070646523,0.137274424549481,-0.203815386212341,-0.459572937245344,0.216378823985024,0.0129569667312968,-0.271030761590731,-0.534574334340445,-0.298920194319181,-0.144562125201347,-0.112415796767216,-0.13819369031484,-0.380688912364093,-0.0837785071146696,-0.0232530182009905,0.044482253040202,-0.042282678629344,-0.0655063440871863,0.0952870927981954,0.0481765323655541,0.203931384390205,0.275896306431989,0.100729401046825,0.0836982030331443,0.527876807057502,0.305316101659935,0.489450605679309,-0.27707531029055,0.000867372379184,-0.0865625357375426,-0.0986226904012618,-0.19085494712171,-0.225307295329154,-0.229335566096308,-0.0716689652126606,-0.0442947820431436,-0.11278569453105,-0.24286992075325,-0.17648204359323
progressive,-0.277989926882631,-0.0281400732418043,-0.0886866491985387,-0.353750436994512,0.146168478500753,0.211534647114409,-0.0015246970006622,0.0489321866110559,-0.168260505619004,-0.177565845219632,-0.137436304358882,0.0019379123925299,-0.158667335201675,-0.0138271315882979,-0.253839540625785,0.0074276643862053,-0.195967759414005,0.187130998186648,-0.326223619106586,0.421445712594817,0.137658357774081,0.199480224047041,-0.173441963701604,-0.316705617289654,0.0296087796348782,-0.157157606986684,-0.0692703849353618,-0.0616943076098185,-0.0866107816906639,-0.0659115700420634,0.175776389432492,0.0195345729054501,-0.0642013239128569,0.200864057149746,-0.18158995673893,0.354373751314638,-0.0630662218246692,-0.0269982577299833,0.28576463979496,-0.0404041696556785
stable,-0.230705513470392,-0.366207861229396,0.0155323275524807,-0.412435275637145,0.0911928874076796,0.12945975788616,-0.102670514931264,-0.479942022739044,-0.215493931773269,-0.141780344699587,-0.146117708891921,-0.143598052012511,-0.22314471101475,-0.264395471695416,-0.0066661427193926,0.166111658232638,-0.192246708045012,0.0031130396314569,0.266759869178707,0.182031412272035,0.0765620511176518,0.0040678587404162,0.182268408665293,0.187780036382931,-0.0187208289711142,-0.373006956284603,0.0538283046532483,0.135776107044333,0.202204959025355,0.292971520100471,-0.0330154615194204,0.302741197795142,0.263654119296468,-0.0119010925041104,0.517565091200056,-0.128761396865404,0.203255058073026,0.0315457484097111,0.180806288515627,0.229587656919559
stable,-0.0849499937151846,-0.280064776328915,0.444869811528923,-0.247668774222217,0.002580077644504,0.450642036771948,0.178544181536934,-0.085068401911248,-0.143101484631533,0.103872337723088,0.0013722655803596,0.149097221031802,0.0980872866159649,0.139823987701636,-0.0169874597115149,0.158813620156801,-0.284186706564389,0.488078873899589,-0.29554167924277,0.51426926367652,0.2753852051153,0.125995063989175,0.0808208447022475,0.0258252835170227,0.0574032611062995,-0.145365984705414,0.13018030362355,0.0294076974398294,0.0804271133344043,-0.0564965648474333,-0.489286476560149,0.224365717694257,0.139352949114654,-0.0509808024824323,-0.0662617056294564,-0.167933415703051,0.0512128224666655,0.0737300046726625,0.0419088258646672,0.308589094941371
stable,-0.0052076103593215,-0.307803959055151,0.210691200751354,-0.190215835637348,0.073352955827868,0.198559369771569,0.0823217648183995,0.0537598749203722,-0.158247305646319,-0.119251314870157,-0.0981464105620203,0.112126934277191,0.0405443026310159,0.0124088056933867,-0.12731806870769,-0.218528354737378,-0.0679996839615366,-0.207520398904948,-0.138495080404588,-0.0852791661479171,-0.25010935524435,0.286309805649694,-0.464896808334855,0.0198589626526398,0.275336587846591,0.288919671407795,0.0375645058342903,0.0167903334814902,0.176470302293575,-0.569746151232918,-0.0168930187389989,-0.376050887235725,-0.581711885550158,0.27583717657858,-0.119271717127472,0.290575017399155,-0.152057929411974,0.0799224237306034,-0.0626476607702923,-0.0256704699180158
stable,0.0142879418510127,0.337786484658975,-0.339091398870732,-0.123943097427946,-0.301560152968856,-0.377806974721287,-0.255297187365992,-0.0740757980025332,0.111533208314796,-0.0645959477814385,0.148056871763062,-0.0423963800178156,0.0029865228222535,0.006174053067911,0.31096567721811,0.0384645037322929,0.170407541538353,0.116290100976004,0.137800964003841,0.0902820287901909,-0.0348121558585307,0.0672336414512845,0.31675084409069,0.193305866335112,0.313743099917537,0.24486557378454,0.174510683178412,0.0337927318380133,-0.0348412524930681,-0.0533607081928668,0.0171823430920544,-0.241995905455676,-0.3453400245862,0.281220504628601,-0.0649585623869849,0.309071002677926,0.0367474599727276,0.176322176376169,0.240692562014173,-0.050433448668764
stable,0.0794074737691668,-0.148078452129192,0.233351052913503,-0.335724592280562,-0.0158573565988504,0.313559813694225,0.194658443644926,-0.0833466473503358,-0.0099334267546322,-0.0352791479051144,-0.21764043473494,-0.0382548886443995,0.0019738336893729,-0.120962498220728,0.0461247982832437,-0.0629659049406217,-0.363381707369006,0.545433345399453,-0.552271038542307,0.511899634465731,0.271494063907553,-0.109038301513724,-0.0524842142437306,-0.479996044019601,0.11909602738647,-0.162067957023151,0.0729241191626452,-0.300620875708893,-0.133065190622917,-0.0795341636238932,0.211859702812801,0.0823508967188399,0.179232276934802,-0.51266442698573,0.490547949724302,-0.527070501996355,-0.0727566817052565,-0.569561447676042,-0.451164965425451,0.113747167891025
stable,-0.321552962138636,-0.275312083203972,0.395075149038122,-0.340429959645178,0.190773244600495,0.571388320110564,0.289104858369258,-3.67482279041298e-05,-0.106352992091266,-0.244071147180795,-0.198155888406708,0.197819887968854,0.0949491046034516,-0.121845863366193,-0.14183696912765,-0.162322724419803,-0.33418595378397,0.454279890975538,-0.348187746929317,0.580687822721719,0.37786199537259,0.207768807867825,-0.0697445661241122,0.0914973661530807,0.0357471506133748,0.246580703318749,0.28713381379655,-0.166812641351813,-0.0177252202899788,0.195012168657178,-0.0991411889444227,0.262107099466992,0.208458890159647,-0.382479012242036,0.304805964905866,-0.516328327960603,0.185806591020539,-0.114753311048055,-0.112171360420325,0.171456449485797
stable,0.0579665683090601,-0.157706955144143,0.315816042513503,-0.0479628222664361,0.0979166841659288,0.317972609616402,-0.0058372349887249,0.163085736915201,-0.143389327260602,0.132720397130478,-0.312107820363301,-0.055078583813471,-0.011854785526232,0.0420343299791414,-0.467953275019423,-0.0875768475266279,-0.412771259687649,0.0699208448542055,-0.381315185090459,0.0229869072822083,-0.0060396686786644,0.331441771355859,0.108230223551714,0.225846510321785,0.535284631798971,0.230034497880677,0.584545019962921,0.0910663883805427,0.0565504777771896,-0.189021233370054,-0.0716303749836303,-0.201063582656935,-0.164702220909632,0.0113413413443233,-0.139382682750041,0.0849478348266129,-0.247751714433683,0.229521833624107,-0.0756478452341246,-0.0346200736537699
stable,0.0587055923811392,-0.353944968420653,0.486095064947373,-0.223903926721131,0.0918691870380857,0.45615918897172,0.1260366134775,-0.0584326176345539,-0.289167752216145,-0.0164846805910794,-0.323863813981205,-0.0929788870135052,-0.0403067657080103,-0.0691415065781723,-0.211052015604224,-0.0580781656003097,-0.321087801277315,0.517060612882149,-0.299640521367537,0.464729737419641,0.161280320657766,0.334528526034552,0.246575925649873,-0.0694221559906406,0.476722684520746,0.379625976768109,0.373367012897919,0.341758822755441,0.0353355566100179,-0.053053901830056,0.14230898995484,0.555728043156673,0.426285045229769,-0.282878928086857,0.46126154552532,-0.214806484591521,0.0155678809677792,0.0301629272279916,-0.0372795582693593,0.099939529904141
