group,CD45RA,CD7,CD25,CD31,CD5,CD62L,KLRG1,CD27,CD11a,CD169,CD54,CD34,CD16,CD5,CD62L,KLRG1,CD27,CD64,CD66b,CD35,CD24,CD11a,CD244,CD15,CLEC12A,CD274,CD154,CD45RA,CD7,CD49f,Podoplanin,CD5,CD103,CD62L,KLRG1,CD27,CD272,CD178,CD11a,XCR1,CD226,CD29,CD15,CD26,CD193,CD73,CD158f,CD337,CLEC12A
progressive,0.123155413458069,0.126201952920421,-0.105994311384761,0.469230726421755,-0.105624226308452,0.102602303328618,0.106699628336307,0.0416102701417843,0.185307426152932,0.0910620523094507,0.134717654458182,0.105596430560789,-0.0706048560670095,0.0370636687342913,-0.0891625397347116,-0.142001108804394,-0.0851856061698394,-0.215767898795183,-0.234522528499306,-0.1419374789422,-0.246393010958516,-0.283169910145873,-0.146213155533061,-0.153941609534658,-0.110757943550696,0.110800396658024,0.191317329497411,0.168932371070088,0.242755291327765,0.165947097674419,0.287917302606116,0.19228284319305,0.157664775604491,0.302721594031404,0.235013883280036,0.195327549095318,0.314760221225092,0.235542489995397,0.0529518370587264,0.176749871104433,0.172749593761656,0.129877812864891,0.455731004286861,0.248498571015406,0.506756669540352,0.308095660836755,0.250683209470513,0.467568687340487,0.124364036114309
progressive,-0.267842334656606,-0.0005864793774981,-0.419651669520489,0.123882919316025,0.15325836451855,-0.112694102443648,-0.105313067322366,0.253863781616303,-0.185952711927078,-0.0538661215303714,0.176682915114051,-0.0128568830465421,-0.0559091082942719,-0.06387719515798,0.115568498430246,-0.17552177887061,0.0442858931173222,0.186538907182497,-0.0503071267075054,0.0058750023010277,0.0103557640444105,-0.23210476036041,-0.227487897986091,0.0840725241895153,0.127075567288217,0.186634535552656,0.50497172239514,0.0852047638303765,0.30511589614342,0.194578153235324,0.43978753156699,0.175215234263078,0.585722016672313,-0.0274104771917892,0.109693761635887,0.296349435176011,0.504788891481876,0.476379321690487,-0.0319761500861716,0.459964217608506,0.432240008574601,0.159849149331823,-0.0813406077850342,0.406900830048797,0.507135062836128,0.351660791661324,0.340197415167356,0.351649647748622,-0.0572958883092841
progressive,0.115820569240323,-0.0268714636233657,0.17695323357674,-0.0182649319147013,0.0472140042737795,0.243554094026358,-0.0154440285845252,0.115220980224783,-0.159615288626163,0.166155375318715,-0.0589436567165985,0.17784198216166,-0.0796873008944029,-0.144573523435006,0.291218778295364,-0.346336395184721,0.118793610449181,0.0640367275893753,-0.0485074628087744,0.0915330394286837,0.0978676512561108,-0.403342170390242,-0.32058928847176,-0.0033541649616203,-0.0638298627044975,0.0237314003116021,0.247330953877182,-0.0425395834807541,0.483781684811227,0.365822163445378,0.196198043651688,0.343472943559387,0.14788968705324,0.245942113850679,-0.0592148285598766,0.214221341913691,0.0853161672501332,0.098489464087775,0.082291882622048,0.187360109603324,0.251031997757921,0.265052800888571,0.0434223210081378,0.502341730371159,0.0367785304178546,0.0702495735459802,0.133393848751913,0.111107999030625,-0.0336448548084292
progressive,-0.366780637699636,-0.045556287142122,-0.48155414279236,-0.273626177759199,0.0501182757722084,-0.406222574008617,-0.283479248701441,-0.0505927680548846,-0.163296232788643,-0.472689276476466,-0.0988148865667322,-0.0982020600114197,-0.517648127860504,0.151979699369759,-0.0903158905974105,-0.100323609688322,0.162658469337747,-0.559225308408212,-0.665920847339274,-0.468630041440507,-0.515374551553497,-0.107084228660339,0.0233042457578991,-0.458280181599436,-0.545881841911151,0.527435000318582,0.149581391557707,0.155790983735786,0.309327911664694,0.391147761889555,0.347939479221287,0.374045546631345,0.0483917214880928,0.277602907623198,-0.0001806981442513,0.581363492415628,0.407293653242931,0.0661505563670607,-0.18306784913159,0.103182472412483,0.240095495196261,0.319119104561152,0.15932792365957,0.249647578084254,0.280714464547422,0.276805762680349,0.0635328151852435,0.0626332449229479,0.455762395370536
stable,-0.120141000493884,-0.298215428442244,-0.304344203014791,-0.123078707671954,-0.461339537892317,-0.0152363516055924,-0.227029533122684,-0.379820738966858,-0.365655087671393,-0.0530266450079182,-0.310298669065569,-0.1273065823867,-0.129510472654479,-0.136603006202954,-0.110652735047731,0.0090007450213864,-0.42520561718626,-0.0901718314801334,-0.0931547750000075,-0.0243725957461722,-0.137609681169634,0.0505767500079666,-0.0726161913253824,-0.0776831940618381,0.0314945490399656,-0.147245285581808,-0.118516349170538,0.106076951930724,0.0833433548288411,-0.175439088350365,-0.177948661406051,0.121321661631037,-0.185813704373885,0.391212294387651,-0.214373383490571,-0.0402679747748938,-0.125328956692014,-0.276866735201597,-0.492370527560129,-0.178782439119057,-0.240285987700221,-0.323833198176112,-0.121702958921233,-0.0638631428242996,-0.105463940814431,0.127268100858166,-0.13174275484284,-0.183396228502616,-0.127149376618854
stable,-0.110865398059955,0.197888696906325,-0.175931532149297,-0.0427375492735173,0.390614175180596,0.102482056678663,-0.268464905872489,0.274396281415794,-0.360305830167462,-0.203000654685903,-0.136011255087369,-0.169827314286342,-0.0737266536896055,0.0804778987395524,0.0620327852470402,-0.166129441689419,0.0566940161183909,0.0735846865864493,-0.0747369975674741,0.0410593426570907,0.0910873473190447,-0.147582641318593,-0.126745177954418,-0.15386380268141,-0.145501363839489,0.0733096928013512,0.110893681417404,-0.0560381033349386,0.440037053144757,0.244174888189812,0.0285052150134911,0.331510916213301,0.1926166504253,0.406565003418124,-0.30907961185016,0.307314646528295,0.228671776882347,0.195419588227378,-0.399505351748181,0.105976025022603,0.0485466143814773,-0.205581744580036,0.0308680884565153,0.213191541936707,0.019687618876799,0.287885037642393,0.168046844910333,-0.0570255827018012,-0.0403366734013647
stable,0.473745151280715,0.543211821184207,0.099341496385883,0.321493353947829,0.308116901679397,0.389285327338546,0.0834661642731268,0.334542621211201,0.101331290691172,-0.0921295573919873,0.0883921159524319,-0.452233680681686,-0.201073125721248,0.0795706585604311,0.173582891641891,-0.28528634675334,0.0361665253088422,0.155864035722129,-0.228274811358594,0.0382603708365888,-0.141266444491562,-0.0964570360194704,-0.303483571284008,-0.161054014553211,-0.132195472939032,0.0001099278370968,0.14825936279478,0.458799649466361,0.402344040554236,0.0317199899440954,0.113523084596001,0.490310472533473,0.0006455332176999,0.527767094450444,-0.277607766783411,0.295982789436462,0.0853166927233246,0.194957667526061,-0.233626047460584,0.194664296387631,0.215291360842923,-0.0051562330764103,0.200657163657484,0.333461828352134,0.101481881508607,0.31497039235442,0.0872074968773933,0.100979515041828,-0.157591648220004
stable,-0.13096216035892,-0.197216159075921,0.0091182413317988,-0.029852416779327,-0.137087891478089,-0.0900140150281677,-0.0358576430963661,-0.0897122402019339,0.0754724118300537,0.0847011400631525,0.1096351632945,-0.0650874766770129,0.0054754431542686,-0.0223843996713014,-0.247178920204407,0.162007399605707,0.0202811439730062,-0.0455276692850521,0.0115939164895951,0.0818174972515504,0.056283330991992,0.286211101291847,0.160742261810192,-0.112052923527754,0.096622745219405,0.0199684132396631,0.109213915868924,0.251674750824525,0.405691030629103,0.170752130704344,0.0743879280454651,0.22447936829242,0.0901947915464008,0.406259144538105,-0.390354629121462,0.106510198778838,0.130739815453949,0.0638466751185958,-0.336753311092157,0.0528911703448461,0.216975404317504,-0.0310077698589709,0.130793537881822,0.208077301859699,0.0575230741037282,0.155460066071032,0.0776385866343233,0.213017808647699,-0.0891667772391779
stable,-0.0572035942436966,0.249716595492254,0.0284716742527178,-0.287634046514056,0.244598975742605,0.251186284495778,-0.500622228154184,0.503137621934823,-0.350995730583143,-0.224023329307935,-0.190812046955768,-0.180248171183446,0.0124441732617558,0.0248249254592935,0.0082494393419713,-0.358342512902982,0.0646126891712712,-0.0471410720699334,0.0737900120460395,0.0520237378462949,-0.0313689912960503,-0.188625628609752,-0.156175527062575,0.107068691585013,-0.0623627062794808,0.137106662349922,0.126090021858554,0.21786331885252,0.340107196371997,-0.0814492476726998,0.0680975943985547,0.255191347842178,0.0142242734268742,0.431337987859703,-0.517551994477946,0.58544017899314,0.0700611013394956,-0.139939905243978,-0.521780096514071,0.117127067783692,0.0510652037464224,-0.170935895177284,-0.0677584964405322,0.310076440582801,0.0218572263771448,0.290081822974133,-0.0438077144288279,0.0741812418935199,0.0742919457138052
stable,0.171513668870277,0.160622441842126,-0.0762564368488549,-0.118479840411515,0.282337231355697,0.268343814360923,-0.471354976298656,0.235317094175732,-0.505106783628728,-0.0478537775257594,-0.402143417442438,-0.291583673324203,-0.358040096988009,-0.248874127891047,-0.290674279233742,0.284536438788463,-0.289003337487415,0.115959259817584,-0.420046487269164,-0.255026119272179,-0.124055910172037,0.414084379283181,0.114085623834457,-0.255398334367308,-0.17680525044302,0.276753814331275,0.220666446571717,0.151053253395088,0.355094857999797,0.126092651230326,0.203850904972572,0.299065157616358,-0.0548258645796453,0.32917432827994,-0.316990696885629,0.35222120749071,0.172367795615806,0.298794774815271,-0.556727332699505,0.143320168068069,0.248663718604882,-0.0079928013611237,0.194367327811227,0.180999844711397,0.276688509566631,0.333953884447909,0.141668388117632,0.0891771814396918,0.105625425557454
