group,CD47,CD30,CD52,CD3,HLA,CD7,CD49f,CD25,Podoplanin,CD5,TCR,CD32,CD62L,KLRG1,CD27,CD278,CD58,CD11a,CD62P,CD41,CD137,CD2,CD226,CD29,CD81,CD28,CD127,B7-H4,CD26,CD207,CD73,CD158f,CD337,CD307d,CD319,CD150,CD82,CD101,NLRP2,CD224
progressive,-0.2908009529117,-0.0361755027197414,-0.181219419916229,-0.0099780756164591,-0.0024997903930338,-0.473263338797285,-0.308184021364251,-0.0243480050831628,-0.200923995152576,-0.277519641836215,-0.134347886080265,-0.0404626710983561,-0.395395423353713,-0.0183374925844465,-0.402887633332672,-0.0279517479446771,-0.168339799118053,-0.225729408748986,0.0888673618047896,-0.143497253236059,-0.344669893613602,-0.018592498834267,-0.127944847391342,-0.365326428449096,0.0354988170119705,-0.246030130718784,-0.181668028162139,0.0742778541455214,-0.122641623772853,0.0387850155553388,-0.152636574105296,-0.188066532160107,-0.238229462586837,-0.0656713746121493,-0.132115164803034,-0.0368066000309466,-0.234064176954385,-0.237549770388981,-0.199093086089547,-0.217563470484756
progressive,0.153344923443203,-0.208020024746501,-0.0360380234750848,-0.0801730916327107,-0.17001650825389,0.21861018796244,-0.215443655243643,0.0152714715229291,-0.239037871590525,-0.195471839060767,-0.107907312195071,-0.236268657563139,-0.291143717199275,-0.148355594000184,0.206937537147813,-0.41115109640891,-0.0543930239672263,-0.123140329353785,-0.138400184128527,0.0319264575414297,-0.291027022075271,-0.114977624982889,-0.111085477086727,-0.233351082907064,-0.126758962152116,0.0381931194177166,0.0181873231903938,-0.226162934011432,-0.218687703866383,-0.105523814474222,0.0144691565230101,-0.223500599003521,-0.197852389956089,-0.424840885868869,0.032297487488589,-0.0616426104248924,-0.18587523965116,-0.261003925094444,-0.2809988073698,-0.232669604083337
progressive,-0.457275315265855,-0.214515090128134,-0.27967268226339,-0.414116153786921,-0.405748074176491,0.105173869420315,-0.246370904397099,-0.213280608647531,-0.364327574771228,-0.237347492660707,-0.201612524554842,-0.476936276090402,0.0828772090532778,-0.266373720935319,-0.120655472312373,-0.273318684856291,-0.331336822940534,-0.277472508189236,-0.409590137345897,-0.450431329475788,-0.0338141620727369,-0.4027787995949,-0.237323570583809,-0.401577390832056,-0.41463196041155,-0.143470634927824,-0.222013826150901,-0.249704064009045,-0.0948767608361463,-0.305014551508828,-0.0689683226553705,-0.17378544319862,-0.176513116046374,-0.263450015573962,-0.167231002331804,-0.413527870442261,-0.239369282635405,-0.153112312662391,-0.189809509434695,-0.301076742225592
progressive,-0.128861744870886,0.149059379899978,0.0171207185288137,0.0525281273894285,0.322706103850746,-0.175438633526714,-0.128274785654311,0.121074588443121,0.0753531720987961,0.0543068348425083,0.157674343171627,0.261139712109525,0.171589341207095,0.314776167285767,0.0447900132959015,-0.0341772747704816,0.181847809256435,0.320025979857548,0.15787406563671,3.63741347926361e-05,0.458534302680669,0.147532647997044,0.0197190343527615,0.033724512747241,-0.0522868431143678,0.104280142756319,0.120639546612938,-0.0154419677098931,-0.275335372831098,-0.171396644456581,-0.13236633453248,0.144005306505722,0.167202589820257,0.147499012505382,0.406850578832661,0.0131196352824417,0.152062250791727,0.178585882550614,0.0700468551503795,0.234130239673418
stable,-0.204760798301214,-0.100184338849901,-0.163581616107809,-0.250203355184426,-0.269647258778404,-0.121642191815027,-0.154530148520057,-0.0761892776001715,-0.123764870396957,-0.194901543175152,-0.0670552664468426,-0.14892062233374,-0.216932207106861,-0.214508733039765,-0.10067724262462,-0.225463853394903,-0.225971667902119,-0.0899749074009472,0.022217688911939,-0.192557925480095,-0.141896725830639,-0.0425426492001107,-0.0368666669674297,-0.104362492267143,-0.149663010901603,0.0353941464638828,0.0182402518256942,-0.0889996433494216,-0.254584073607522,-0.0814642161367049,-0.054641698877678,-0.234435320022497,-0.16079879100845,-0.13665744361641,-0.11094548328287,-0.143974888341049,0.0010300569074648,-0.348945035513805,-0.151452236838589,-0.143133100450693
stable,-0.144188791055645,0.0217183811140827,0.0793141423403445,-0.0801702216992345,-0.0171543308793574,-0.256078597021056,-0.144234646242162,0.0442943275277538,0.102688961631206,-0.188484429508167,0.0655464731840913,0.0559786271509259,-0.252932510273437,0.391192691048531,-0.0740490927705158,0.0694869099801983,0.0805002728294434,0.510734417737377,-0.0611555166030419,0.0134460980535853,0.0593966689886643,0.181057058640012,0.062549575379676,0.356975560114092,0.234811166018943,-0.0501309245400412,-0.0347451143589468,-0.0272642277895382,-0.133481504444581,0.15129411573549,-0.142378368646973,-0.0922723360403144,0.178318452278124,0.0932667691829369,0.0977139837378089,0.0896293778222787,0.133504964484612,0.176260171003649,-0.0498234324223445,-0.0706360013953664
stable,-0.15395661800883,-0.194510143274407,-0.160002147562692,0.0337198828405691,-0.298129324088748,-0.10237465698327,-0.106605001089347,-0.439359615555833,-0.136197890018033,-0.0878909474396732,-0.207818661077022,-0.101435188990765,0.0578128203812108,-0.320269053733986,-0.10282621806597,-0.0839045802776932,-0.184647863285222,-0.274915177921985,-0.102911701909811,-0.0632182253771252,-0.157687722090064,-0.382969884449913,-0.162810114246803,-0.253846361717135,-0.244903699665769,-0.185569181739278,-0.154271681126066,-0.227292652818563,0.0101866799026005,-0.11570225987258,-0.0129866871780799,-0.29191823508195,-0.218901962413174,-0.0904019695535714,-0.120735082893161,-0.117011387105634,-0.192764612430782,-0.278596419821685,0.0378116092559967,-0.197769707982206
stable,-0.0005288565201111,-0.134362555539251,-0.057513280666021,0.0391891604941827,0.119226568851454,-0.263183232713366,-0.0507956390409326,-0.155990646014345,-0.223955442066753,-0.34275408656276,-0.185740195442051,-0.0969693538617833,-0.312977116197524,0.278839831482635,-0.0921142304750844,0.0073237010004524,-0.11045611198134,0.253819854250127,-0.135833827826025,-0.105281899259553,-0.0757282674184488,0.172119737729687,-0.167717043874722,-0.0043103408811086,0.221640803415338,-0.0151795868049974,-0.146496000558521,-0.144039566102849,-0.264851010594001,-0.098490247828992,-0.193068253073255,-0.0979873052867293,-0.136709733867616,-0.0959718821784794,-0.0578967859623925,-0.0435716278040886,-0.117762978272863,-0.111330888916047,-0.218235094387645,-0.110761500185124
stable,0.135509080179799,0.211439885604943,0.159654619515805,0.20253500086023,0.101781565320511,0.238789537769011,0.0412778371960411,-0.0309281754207971,-0.0266249271484115,0.18131737808005,-0.0320475854724123,0.0867828840388427,0.211071861784233,0.150338142645394,0.0810415477168741,-0.153331731396852,-0.08021043464629,0.232399955114587,-0.0658273908331311,0.11130348430488,-0.0808054974986018,0.218330034135881,0.127074863420781,0.195652253917389,0.270391855385002,0.153344035386797,0.111517010170331,0.14233301088245,-0.107096981289579,0.0634233212787642,0.1808234938613,0.093130498181626,0.257039571154022,0.0070209713863484,0.159358079661721,0.203376284639941,0.0123252858298714,0.157974153472725,0.0462539948945926,0.0448672253746208
stable,-0.153391442009163,-0.292671345924373,-0.274047230580605,-0.170706097116591,-0.152276572069088,-0.227503147145381,-0.230785823287187,-0.0142770367488583,-0.239906807489745,-0.298260302906807,-0.179446707070038,-0.28002968885553,-0.252276062926377,0.110379265480089,-0.104789010971815,-0.399573783983804,-0.24224440545649,0.202609209958651,-0.303620005384607,-0.372776741848811,-0.164073487946359,0.0237392996750199,-0.341715484835597,-0.223263173585923,-0.0699233565155902,-0.0910812276919846,0.0149047510927232,-0.12338666280926,-0.283467030332643,-0.410755891972018,-0.138721022245834,-0.282830171526798,-0.195418192100136,-0.147514589402931,-0.104694776714873,-0.165088856146661,-0.196170893389425,-0.215440877675728,-0.161281489629245,-0.343898352313562
