group,CD274,CD275,CD47,CD3,CD8,CD33,CD34,CD117,CD10,CD45RA,CD7,CD49f,CD194,CD16,CD25,CD326,CD31,CD324,CD5,CD32,CD69,CD62L,KLRG1,CD27,CD107a,CD1c,CD35,CD57,CD278,CD24,CD11a,CD66,CD244,CD268,CD54,CD163,CD83,CD226,CD29,CD81,CD15,CD204,CD36,CD49d,CD73,CD305,CD158f,CD150,CD360
progressive,0.0793885455567457,-0.368580066588023,0.104788403591149,0.205752289171512,-0.141140911491912,0.340440103367418,0.0369489822938191,0.193820590643998,0.0974499249405193,0.217006730719229,0.265998587137322,-0.0975421603190915,-0.0836868246782691,0.149038636808798,-0.0335539656827884,-0.0948967309179897,0.0405910669028229,0.402195736568234,0.0211103860931334,0.22663912799734,0.360138000252541,-0.0379219275460506,0.128241965222634,-0.127336269430348,0.178208448595374,0.189083902195788,0.0952143736726603,0.224675453858306,-0.130457722550157,0.347295652035231,0.215911955731298,-0.123908909143695,0.278986442447354,-0.0223404948303346,0.228463973020321,-0.107356802946175,0.174341737253361,-0.0901866875408894,0.0464742340369926,-0.004017355834688,0.0589311502412756,-0.0172559972027333,0.147309481454249,-0.106929433551498,-0.175903895580102,0.351217978716113,0.219483120929754,-0.104490249596695,0.234645163531598
progressive,0.189753031133978,0.153982510126352,0.0853460906195519,0.0861964586206605,0.144992939691592,0.0811446487220853,0.0991561003403853,0.283729465322881,-0.177639127638307,0.419217075911987,0.0452762079428582,0.0113143919340884,0.343609950916504,0.122116492946254,0.199634891924004,-0.133359409554643,-0.122022349814408,-0.153463535617468,0.0521805449202407,0.0794209936297147,0.200927721894291,0.113760888583004,-0.0111134392651743,0.0352546913366217,-0.0756654895742141,-0.0775043803162681,-0.0744656541655263,0.180535801750659,0.217966403164723,-0.0061781546855858,0.12524479261357,0.143801244314358,0.294784304909516,0.257219787087813,0.20198796219167,0.1144597335661,-0.365248428872151,-0.0710583703337677,0.12941841250131,-0.1219851158582,0.145907836355459,0.314251946804845,-0.130793783157724,0.052105474413952,-0.120214575445342,0.181768324616732,-0.0784125333591453,0.0367450955577499,0.0621470279341295
progressive,-0.0190880910454431,0.157767385489433,0.0021251846837443,-0.31545921078471,-0.148040389138954,0.125256783816168,0.0951254554079569,-0.0212488316833858,0.0167128745251866,-0.253358992748391,-0.0087664753598313,0.0028471434364124,0.262957225163504,0.169328363709571,0.191154773944791,0.1247465519399,0.0451619206931999,0.0957419089611102,-0.141956613960366,0.0008921831003741,-0.223051941539546,0.122181431131726,-0.101702600836266,-0.0535602094623579,0.255236670618887,0.329599851523799,0.0374067800523693,-0.150110256171276,-0.143552710409472,0.161161084776782,-0.283446112866981,0.253867017917871,-0.415910907755858,0.0302990635830378,0.144218131550237,0.160041749392942,0.0853493777680187,0.129577048931931,-0.0749696271768967,-0.148845073186465,0.189622763807438,-0.0455117386076428,0.184015360634811,-0.20467662943545,0.0896437172551721,-0.128731199977837,0.114659856192382,0.0318186510325516,-0.188355801243114
progressive,-0.379671534756184,-0.162505900161785,-0.31664418595708,-0.180515626745877,-0.183744305733763,-0.31145777553722,0.0081378890310466,-0.366238807544143,-0.324337446080101,-0.130334228584554,-0.409753894889245,-0.413370013488823,-0.189003269313568,-0.19480410503679,-0.0064763379130953,-0.054660703802293,-0.380392972633034,-0.197390554317974,-0.388994369520174,-0.313389319883652,-0.0306254095441464,-0.225265264974238,0.0013371662674596,-0.520108162491112,-0.163817972144512,-0.0306453131724616,-0.340173810484303,0.210101324587849,-0.324175087078312,-0.156897205921542,0.16813089809878,-0.312238742409983,0.0552019321390236,-0.329863161373574,-0.0642187855755141,0.010334126524115,0.0350639455306,-0.215464759979076,-0.326593380940894,-0.125568195357181,-0.168980874786665,0.1813956198356,-0.342333531315962,0.0680864325380234,-0.310836567342461,-0.122193491312015,-0.198544562292941,-0.175723599843613,-0.02279693798387
stable,0.0175326050082341,0.183613242409792,-0.0594341175032759,-0.248734830079275,0.340553386181483,0.181966699009421,0.0324296043877376,0.256484700748543,0.10196647036414,-0.0532025746552817,-0.159856141068427,-0.0882665270619923,0.263684280287536,0.280865386550776,0.070051704242693,0.148370242411058,-0.0024348386700037,0.0640396842929727,-0.316010950509464,0.087135271175553,0.0083754171063386,-0.30650726424997,0.202585404538287,-0.197579880100283,0.16003801605776,-0.204299275957862,0.214005569292849,-0.0007329448678739,0.0971554481407466,0.095517882767853,0.274688025992683,0.166762335740784,0.124301648075117,0.0751477652706377,0.150365375498531,0.0976658224129275,0.155760534097902,0.156854451012045,0.125379603873828,0.0527109458058506,0.182011385916989,0.071097733161972,0.117007260310618,0.173257024575916,0.0711339976862032,0.0058901910896608,0.0509164632774756,0.0332659740129693,0.0736089844857228
stable,-0.130849410920443,-0.083345861620966,-0.240256209480284,-0.207576056696806,-0.0913826735953641,0.103596116196268,0.0004726391451086,-0.126466800156775,-0.110872564295839,-0.0600937244070077,-0.497388873732729,-0.234671890033438,0.222494844993528,-0.210204215574082,-0.0447903317162156,-0.101388520252675,-0.178763191870947,0.318169730633705,-0.488522718654894,-0.049915795382951,-0.117440631006342,-0.292860878433544,0.242498683808103,-0.427651600918972,-0.229239036744312,0.0358836147572072,0.0261484386765475,-0.128166541740579,0.0370993311349182,0.0259036813912346,0.301015283264905,-0.15363504010467,0.215842240789627,0.131078821523439,0.0913092182495239,-0.186869841170478,-0.172765964509461,-0.115892034238727,0.157792807363813,0.0266682087305446,-0.0524303561283458,0.0137205697826382,-0.0132621404705782,0.139625401136853,-0.297863036523313,0.0210673363998536,-0.302769664177441,-0.108378206824182,-0.0400773111510932
stable,0.263414579643412,0.261707522846128,0.108369487210363,-0.195549997779323,0.096283054253364,-0.0490341106963832,0.378086953690097,0.154575567570793,0.179937079758318,-0.268846409841067,-0.155966395987467,0.171332208249938,0.237535399530476,0.0389638446406614,0.313461299840563,0.16197053441952,-0.0369671948374192,-0.154304983483335,-0.137478786259018,0.150809016788693,-0.0319206881877286,-0.226309050412545,0.336095962095534,-0.0445227389997894,0.33775880662748,-0.0536282435835707,-0.133346041470347,0.055366157249913,0.0920405336639994,-0.0281231397402909,0.233747791101783,0.101777333276603,0.0896887202286258,0.267867283392258,0.170514257863584,0.266156759824155,-0.105070739806183,0.151562843304463,0.183865046131524,0.137764606782056,0.0334640040366279,0.197183565346817,0.0839164571755121,0.200607920907588,-0.0368851038071184,-0.0360323320438305,0.285971961543895,0.177807033425694,-0.0437247451708574
stable,-0.0248640190561881,0.0591161581347642,-0.159657576608313,-0.0410454733909963,0.0255874099668551,0.146340679018975,-0.0289256311439874,0.027535497863284,0.0702040776249572,-0.255441412633549,-0.268998292487595,-0.140986031752609,0.0315639623279536,0.116313800445648,-0.0367003377037204,-0.342568135184888,0.01410039669248,-0.125579166538463,-0.208328182908731,0.0236214430715242,-0.086481880360899,-0.383801029854846,0.152346133501201,-0.156299084440751,0.100903850035835,0.0135833431523766,0.0591637817210284,-0.0171269164070404,0.012410552243436,0.069437980721798,0.203201003512528,0.0062702969599099,0.233085844620001,0.0773423460830822,0.108016227103506,-0.0568328401901025,-0.0271821719236869,-0.0466660248201187,-0.0028785390361018,0.175948653071407,0.0227521771749525,-0.006984421254649,-0.022040893225464,0.329242826493198,0.0748876994331124,0.0144522617922163,0.0784197351151285,-0.0568780348031632,0.0955424147785896
stable,-0.0875541470417289,-0.0154982568498905,-0.342692470174225,-0.280464074906182,-0.272100100944916,0.0080892091059309,-0.100705310360195,-0.0840858732311454,-0.122266906386356,-0.112361834827855,-0.323418690930538,-0.21337794557924,-0.0201654283460521,0.315490143827611,-0.0527012393454331,-0.162739793437224,-0.120554933690343,0.2148181984156,-0.423831201450337,-0.0744764132526931,-0.0416393275783911,-0.218666019306553,0.0408273458079146,-0.281878982870844,-0.0077596197165597,0.0272819735293682,0.0934945996601454,-0.308367877833692,-0.16611407193062,-0.140902668470884,-0.0241444029248586,0.0930105544415228,-0.221877097497609,0.0855280543491988,0.0328123280229802,-0.0736630707762519,0.0345838254848413,-0.341175132890086,-0.269745833108488,-0.136772496893216,0.364704477915948,-0.283681579876734,-0.172926063719849,-0.174708425564494,-0.130645440942684,-0.135422070660157,-0.315610312118032,-0.380163736517498,-0.342899308814688
stable,-0.17155749169032,0.0707050675227263,-0.128765909040962,0.10284481059414,0.067168422061775,-0.0796114944443652,-0.153957712459372,-0.167679723403825,-0.164557999475332,-0.258058016560663,-0.245164003310013,-0.0139271066903386,0.04247798037279,-0.385276454913938,-0.0892614105750162,-0.0108586841996854,0.11573862254389,0.111149864512166,-0.177938149300653,-0.0970183882281694,-0.130074422321159,-0.277814259072457,0.345871942646506,-0.26348507514006,-0.0459206322770941,-0.0361274535539886,-0.0793881958435168,0.041862997859828,-0.205255330593777,-0.0609938513281781,0.492179969198769,-0.1264025018288,0.111171108187825,-0.0308440396666174,0.442627305248192,-0.357534190765515,0.0889400918768413,-0.134220824896578,0.0836025322460345,0.0695055027150488,-0.195675758156641,-0.0817831334659947,0.0562546339844576,0.057267899338237,-0.231439710965826,-0.0070318282704442,0.0488511683164249,-0.074924440704988,0.0923551038417367
