group,CD274,CD30,CD154,CD33,HLA,CD45RA,CD16,Podoplanin,CD5,TCR,CD32,KLRG1,CD27,CD107a,CD64,CD66b,CD35,CD272,CD58,CD178,CX3CR1,CD24,CD11a,CD66,CD244,XCR1,CD83,CD357,CD124,B7-H4,CD26,CD193,CD207,CD209,CLEC12A,Ig-light-chain-2,CD23,Ig-light-chain-1,CD101,CD88,NLRP2,CD224,CD258
progressive,-0.05158414923038,0.237590276368148,0.071342434804834,0.112273327607259,0.227068339002177,-0.0019063548818673,0.377185546331366,0.19534410924458,0.0027231434115571,0.225211190675613,0.278614392420109,0.184724333971573,0.0306059011786678,0.235383759705573,-0.0196649883619463,0.474040546132112,0.367172396464985,0.042035907548083,0.319874468332719,0.210456551480783,0.254594566831457,0.470944142710595,0.358685086658454,0.172220670088435,0.364040917857826,0.0503090960771415,0.0753282757646624,0.425879698157304,0.101652974793535,0.106748783564122,0.0240786629761012,0.0933629780611964,0.001265829489404,0.25082287920109,0.306124999117753,0.310653687528185,0.120856161296411,0.352512369402895,0.0860750436020936,0.317802322102749,0.160007474783848,0.256298092565974,0.128552895601012
progressive,-0.0660230064502792,-0.392272222794654,-0.413548992465108,-0.344484866391325,0.029056828327015,-0.0031925432895086,-0.0112052268323946,-0.259118692054779,-0.0526495835262653,-0.38303290091164,-0.187642362349673,0.0134948905362831,-0.16664217504987,0.0560083053885905,-0.0122904526837943,0.0574729674303768,-0.0232356341005646,-0.320745733997441,-0.31739515762459,-0.450288808076462,-0.214361294839262,-0.0753146475957131,-0.0320053787425575,-0.0367038934316549,-0.110325859723188,-0.411873970642971,-0.0743383767354949,-0.193847103917399,-0.405744049685375,-0.213485836892846,-0.48880866870717,-0.530349513076306,-0.144324249568832,-0.409577743112534,0.0343893101465796,-0.238562519216705,-0.459592508690005,-0.318132613460756,-0.0996619100428047,-0.17523939590969,-0.196247549459267,-0.0086379981380045,-0.0447632137815513
progressive,0.206889501053925,0.085615555916786,-0.131196754432772,0.258215347073941,0.089144876484679,-0.0786193991872537,0.221361558807825,0.0467410881081912,-0.190848490975627,0.106348735373053,0.154528975604382,0.144891507208371,-0.0640587708584739,0.0543635387136181,0.255600678704754,0.194893839698824,0.0891945166685561,0.163934768820286,0.11291745144728,0.0733798938764719,0.0207636916504171,0.138910160835071,0.181628069500055,0.182431494371467,0.229488286926465,0.007980126141327,-0.0899612864770183,0.0628424528822838,0.0450596101716041,0.0719285593280229,-0.301887137532732,0.243721054723903,0.224880993062951,-0.0272161807893538,0.220093225537152,0.161858952132792,0.240186236919603,0.184096843700259,0.0351488294561989,0.27677216026251,0.0035615576397553,0.147603188807579,0.136505529633966
progressive,-0.596230869925354,-0.433192500263524,-0.24143989548198,-0.466599145691046,-0.109460522287449,-0.23749954163917,-0.598458431303013,-0.511830822371928,-0.160320709242511,-0.403900562077756,-0.511807837312004,-0.0828320293247965,-0.312405809336757,-0.449099038129241,-0.442915610069659,-0.570423228670382,-0.513209781310378,-0.42082187938084,-0.468702256582312,-0.154894406205958,-0.421727704879531,-0.439370112312944,0.249093502247634,-0.512961061217097,0.0045151976155929,-0.31314173981621,-0.47389342859448,-0.108749525455609,-0.325235352789077,-0.434870402134577,-0.269086008338231,-0.318670531256587,-0.403902195097332,0.04852363611372,-0.661899341826364,-0.456208344349841,-0.211129092114208,-0.433220925857885,-0.465689248974051,-0.592033837358578,-0.469823821431972,-0.48591774140734,-0.42276478652266
stable,0.338413789660903,0.260065806148545,0.234656813732851,0.11273941278076,0.418939300037893,0.0978374183133817,0.240909390442179,0.363863200640642,0.101977576861358,0.330917657894509,0.277075864070137,0.310601112272384,0.343589399995132,0.309495965718017,0.189907293723257,0.150009801995317,0.183462819919461,0.186722386680234,0.234119972412332,0.370865604228318,0.380744258050969,0.151046310126095,0.517998932136977,0.344016234126516,0.252314733493265,0.299690578585897,0.226047071660314,0.257029629642844,0.12392720239713,0.362500477004884,0.188548234221756,0.273962395437071,0.292770308318233,0.355971303514356,0.168447823824667,0.353668743458249,0.243723038238037,0.30725002758848,0.201437999558741,0.215246017673862,0.258673294267509,0.339997109414247,0.40180458509647
stable,-0.0077700458346995,-0.169301301969205,-0.0650756125431827,0.310271989136337,-0.138321812767707,0.0460459934472319,-0.160807697408408,0.0169695461895247,-0.305704948683381,0.0568099612196371,-0.0336988600336498,0.376623510605773,-0.257316864485476,-0.0943684993997709,-0.0715676690875473,-0.116311794026853,0.114114761699138,-0.176650740096939,0.0633812274682453,-0.230240879891637,0.0210237337428068,0.0490082050059142,0.42147108769589,-0.0670505008943099,0.275842837923287,-0.101747924658759,-0.0899331254673572,-0.0234170202091442,0.0493525635168641,-0.155682033733681,-0.204313315856696,-0.0083586031020795,0.137558295518957,0.042580874117364,0.0935341500419671,-0.117948396808368,0.0010040241193049,-0.0942674065290614,0.101935920195573,0.165677414398131,-0.0166911339175425,-0.0006221941186331,-0.0450112261554764
stable,0.0596358516250605,-0.020762776393924,-0.061149776094345,-0.0837865317325,0.119868897908626,-0.413463446394247,0.071976322119845,0.07315560729387,-0.251959463831757,-0.0830922462858851,0.108499562485959,0.413943212555371,-0.148244750412163,0.158342988638271,0.0605653990083483,0.194756172846465,0.026187945767823,0.0146633103367075,0.0842642463936695,0.0052333675597322,0.151382406804508,-0.0361095653461503,0.447854274756819,0.0385860122843464,0.071964509844713,-0.12595711275714,-0.132486701130117,-0.0551012066177686,-0.0575786809492418,0.148810233445868,-0.146396105919919,-0.140965939045242,-0.0931831848640666,-0.0237568903093591,0.213625849304975,0.0472139820028637,0.122411248453639,0.0137239699761223,0.0900089085357903,0.0836673696350479,-0.0808269002744966,0.109159484857956,0.0467219355054298
stable,0.135456209151719,0.0982152840032775,0.0083362825088338,-0.0455043436218778,0.0853529453963164,0.12613004844266,-0.0161990995685262,0.0903925793025127,0.234351528898444,0.118080998157064,0.0509707510613511,-0.1008087470046,0.0676031476877229,0.0252412156607588,0.144862213877536,-0.0349395849681266,0.0685463016125675,0.200988149298214,0.121213743225216,0.0262581565381465,0.0767000310376811,0.0191285549046359,-0.0349711601515171,0.12563765004344,-0.205924278714247,0.0518313195718873,0.104913557133977,0.104680650951067,0.165567065913384,0.152401020763239,0.164907251871878,0.119287648557845,0.028269039199037,0.0718800888402971,0.0024397142561126,0.100478968522413,0.130990165859493,0.0386426005864117,-0.0051868963268734,0.101909100052236,0.137974687928474,0.169429591992718,0.190568786191149
stable,-0.247592026582144,-0.0134473457644115,-0.171165781827028,-0.235503317530597,0.0347902901452906,-0.073025756467856,-0.110191636650742,-0.20172725531414,0.0095674666962296,-0.213258534985659,-0.202034602223606,0.168095967924449,-0.409006082511633,-0.171872282304545,-0.0217414197770496,-0.0609730772991007,-0.150355498011147,-0.165110628276431,-0.241858241847661,-0.0218822500861666,-0.253300652877235,-0.0227776141843737,0.213636650337422,-0.0885263192528498,0.0008481933433831,-0.235891280847861,-0.189339482381518,-0.229147455919618,-0.111467967644796,-0.261035620199506,-0.218291374024518,-0.0475981106038179,-0.0673185281909832,-0.161015341857774,-0.359978153556971,-0.226709155205598,-0.323711416886291,-0.0291026630948388,-0.242089012106931,-0.171385621312402,-0.251171364381557,-0.133046521339327,-0.212398344609673
stable,-0.227374747307182,-0.108495814323808,-0.257378594899292,-0.236640851585788,-0.0747117394268804,-0.202409568050069,-0.313189156703285,-0.20737032024137,-0.258865927798802,-0.178744725678451,-0.127949160984416,0.323622149801865,-0.313366028104589,-0.0375866187926278,0.122426083850093,-0.270909154040212,-0.10143117367925,-0.166529508087979,-0.139120484903394,-0.179303024600958,-0.0735752581009953,-0.117434722860352,0.516350005122867,-0.0910830781293902,0.106166384350174,-0.151591439706219,0.0341719139874129,-0.212968468451103,-0.135078744333466,0.0079747084466817,-0.106389444309559,-0.240201789351533,-0.214932524775788,-0.147620217305568,-0.098665103801776,-0.249133198078673,-0.358812077434713,-0.118906002454027,-0.0079591196255974,-0.0574712965251033,-0.0806153164073201,-0.102137484735773,-0.112502086879698
