group,CD252,CD30,CD52,CD269,HLA,CD45RA,CD7,CD49f,CD16,CD294,CD31,Podoplanin,CD324,CD5,TCR,CD32,CD103,CD62L,CD27,CD107a,CD64,CD1d,CD58,CX3CR1,CD24,CD11a,IgA,CD79b,CD66,XCR1,CD122,CD83,CD124,CD2,CD226,CD29,CD28,CD127,B7-H4,CD26,CD204,CD144,CD73,TCR-Va24-Jz18,CD158f,CD337,CD307d,CLEC12A,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258,CD324,CD5,KLRG1,CD27,CD141,CD11a,CD2,CD26
progressive,0.196076435881942,0.117938413469898,0.276067541451261,0.160820066871833,0.118436671048592,0.045043744195916,-0.0595278611106047,0.170047534680909,0.162865722234408,0.172048424040943,0.263064232103214,0.461567200260126,0.190244967456085,-0.121914889549272,0.43097571113492,0.477844877732967,-0.06555184945358,0.0861839975328187,0.168111386570467,0.304741995756974,-0.0217226493958453,0.18588973109354,0.299535212398147,0.439749878637649,0.159343105351655,0.0696343061230124,0.339242496210296,0.463467316481787,0.280482045322903,0.209787230189374,0.260917700005765,0.262241190842356,0.224667105403988,-0.185443940507372,0.152403477052431,0.160700351941675,0.342757443032072,0.140480433796738,0.331657011624757,0.175972477713896,0.382672855449705,0.45926203440522,-0.147605138554309,0.401755774848209,0.397229808846232,0.384183556878003,0.276393133134699,0.344236558572138,0.252584388817479,0.310220921768916,0.369772907194188,0.471006153393501,0.294261058868526,0.206078883786423,0.385106171716566,0.173968343967068,0.501293250644755,0.304559988152884,0.276458617442671,-0.0224312629413596,0.231394894139574,-0.19720635914732,0.373657278274394,-0.0587609242179188,-0.265695323845441,0.125673746971598,0.156608010802393
progressive,-0.219414580059978,-0.286185838944039,-0.157506134030065,-0.0090961031277908,-0.132251517308993,-0.0438522927313638,-0.0625773495790541,0.0722063921611826,-0.0308948290731298,-0.101289946291062,-0.153900107275453,-0.366577426638273,-0.451832730713976,-0.0625873389914123,-0.246406903620703,-0.177113508319737,-0.497153793380654,-0.0121198758610181,-0.385371281300059,0.0421602592160317,-0.0860973486961363,-0.19867525842181,-0.302720464567197,-0.110181061556054,-0.105293407712913,0.203139161881986,-0.202744064771334,0.0724688723690441,-0.0251194117688459,-0.172954084769496,-0.173216594817342,-0.459006662451469,-0.137161209396725,0.0110329092550111,-0.274270658277965,-0.0352586902699702,-0.0955125903691103,-0.408317370968546,-0.262521552830708,-0.286158656014938,-0.0133686641538043,-0.19335337189028,-0.411014477481754,-0.166012987105625,-0.183284540460981,-0.223968905430293,-0.258580926248359,-0.120127042292846,-0.207684570422972,-0.133536467811854,-0.211559930483167,-0.17536276269907,-0.0648504594036088,-0.108343465479141,-0.186906388143222,-0.139150421725078,-0.0369010525481705,-0.137534499166805,-0.354529343466982,0.149878479397316,0.143496498530662,0.220357744160003,0.265715358703933,0.453166012919638,-0.0861368503692391,0.0230367145244632,-0.050810725827163
progressive,-0.152797214851256,-0.176797151943764,-0.021524694571133,-0.112737928893505,-0.0484574328594575,-0.295927328904698,-0.0530421812554887,-0.022743763899918,-0.178157083574158,-0.25124443999672,-0.234258818545613,-0.156915487520332,0.0840956135994752,-0.056351737357357,-0.124175235936124,-0.090473091617089,-0.0908859021841574,0.0037710613658611,-0.0183554234994303,-0.23361382925631,0.249806539210658,-0.158279373685365,-0.164406244124292,-0.129399822442572,-0.0795839463117595,-0.41860010961099,-0.21992983254138,-0.0181343413932437,-0.238654786673152,-0.134687435854613,-0.241291547137332,-0.223982772227514,-0.0719037351893073,-0.201520551499408,-0.101931403031427,-0.138588017897185,0.0432383154753133,0.0528195088001553,-0.152661384397889,0.0893800619433764,-0.268030043656737,-0.126609534296264,0.0336291821212137,-0.223561755503551,-0.188389181797725,-0.0899779966363272,-0.141581265965459,-0.189821961069862,-0.10961773565506,-0.155588271851443,-0.196307599231712,-0.0952592466351433,-0.0556198698094432,-0.107772232926364,-0.0908711465854037,-0.178120907516303,-0.107021917568335,-0.139272135213406,-0.139129532987224,0.0317230768692101,-0.244063750310556,0.159472234627424,-0.164721161069237,0.0032195283744106,-0.0097321167118288,-0.245205991133406,-0.530965777874659
progressive,-0.0610146772265829,-0.510041052710742,-0.314398649347305,-0.315838599397105,-0.527601163403343,-0.450740720309692,-0.166414012460525,-0.179367897461409,-0.498582962437071,-0.303673426959809,-0.483134253162101,-0.397897982103662,-0.0113716315255707,-0.254960479270579,-0.299783491220265,-0.343973575436302,-0.151283567705784,0.106411433775563,-0.446340642617538,-0.507788732980926,-0.528290698459254,-0.290033512866305,-0.494556710797485,-0.351265192914132,-0.545899440681552,-0.164883734830777,-0.361016540033895,-0.429718502708746,-0.457800452854911,-0.301305889708374,-0.248951794078503,-0.314917375239893,-0.269084041880664,-0.388818282006908,-0.222507272247919,-0.281350538893471,-0.389836711575828,-0.441084901488982,-0.27791925491927,-0.114777572284698,-0.168008623091733,-0.178608628513227,-0.182555388353558,-0.210232155171238,-0.293753488289701,-0.355427410635414,-0.295612754898627,-0.532481314990683,-0.399010395366822,-0.284146229356411,-0.328692169747335,-0.396977512005534,-0.266443758171364,-0.573086505740628,-0.511104971339267,-0.449030356428633,-0.409289848997987,-0.33992937635496,-0.25492355289892,-0.0601648022558566,0.12475406541281,-0.0610036934992393,0.274832972272341,0.350753312670321,-0.26276766756511,-0.169398706801114,0.0753557090593425
stable,0.0620044253829653,-0.0132838971339179,-0.0484695235207748,0.0636462831672942,0.209326772453863,-0.0363389629002426,-0.150289872363493,0.0226449949591418,0.280487458385928,0.073474323053141,0.0141365857911615,0.200611424645753,0.0064236531700936,-0.24817254769175,0.0993009650100255,0.122956399186659,0.13820070346391,-0.471634909430858,-0.0155854664214979,0.221128805444802,0.117482515549139,0.0609864691786063,0.100419843741208,0.214567776096078,0.0796301485291638,0.36439033178139,0.153860634816592,0.0982463513748061,0.246290072459706,0.136053478922854,0.215565378274096,0.0673965083251879,-0.0347217347697081,0.140651837915865,0.156506433994754,0.212262222262952,0.0771054502121731,0.0329292164441029,0.178871044905701,0.0151982254569207,0.0377803391677167,0.0501836332316438,-0.0555351712835633,0.108192958011317,0.0662915487132935,0.138733979088963,0.0638628270156151,0.211770809533451,0.064422167658519,0.264418063251878,0.147790450973685,0.135646369692715,0.128036848076764,0.0484044178443968,0.185030360485881,0.140669906513602,0.0516286991125392,0.185758488414745,0.215901405606491,-0.0428551537215985,-0.0252582613102334,0.336773847956484,0.0268527845525895,0.086345529278522,0.444946516339655,0.358208623648379,0.101645212887366
stable,-0.214954431969117,-0.310340355512146,-0.212742472574281,-0.338446697143887,-0.248274321832995,-0.129744608036022,-0.363885070199749,-0.297915590174371,-0.294498847123943,-0.263797011249571,-0.219956855949033,-0.221487105535724,0.163570566441875,-0.320970929475125,-0.176382481189096,-0.175890499073166,-0.3743896114668,-0.320423455887231,-0.264610361291631,-0.303793671211752,-0.27342737817947,-0.31917306855966,-0.0877690738359839,-0.244522543693248,-0.212001785699741,0.177295675394903,-0.304628363929694,-0.0817382609100324,-0.167152457618524,-0.235816314632509,-0.123289491452069,-0.269316050583821,-0.179657944035367,-0.0373124343818943,-0.221909605673393,0.0275292316350852,-0.052952145401602,-0.216914298596346,-0.285473838662637,-0.279276127064395,-0.269220749634002,-0.320430725668991,-0.336042256017556,-0.278717932388167,-0.358026628206983,-0.150066725497714,-0.123081741967706,-0.104310341241541,-0.22105254798435,-0.31198159286147,-0.260343140673805,-0.245543987507901,-0.0330245540121267,-0.164829167133763,-0.132100276073424,-0.180659652340998,-0.181133371065156,-0.19590064640672,-0.277520146769371,-0.46958839770679,0.265256332910748,-0.340642393120394,0.198302712375206,-0.0177217072488492,-0.439856803954435,0.0542921973261747,0.164578118927908
stable,-0.150796725873468,-0.0189476742936486,0.125746332552944,-0.0671619416974296,0.0890421107377481,0.302871275673745,0.019880369847769,0.215992219721847,-0.120106536516045,-0.0945640937197795,0.0826029039783186,-0.0868146932692134,-0.144231922456171,0.0584450660807068,-0.0456978006118265,-0.0730015373588969,0.0509742329494435,0.460525670604767,0.0503589683778737,-0.118476330831582,0.0949273618691834,-0.223579125095382,-0.128950447488109,-0.183088412727533,-0.179819719553009,-0.0611333439768128,-0.018705534153012,-0.139572553696239,-0.140066950997195,-0.0336994107492053,-0.0442651559198068,-0.0155696151013717,-0.0285189646939817,0.0780998532187969,-0.0395324422889072,0.157813212346511,0.0280702377620576,-0.125878539920089,-0.207317942612077,0.295177872404739,-0.0688251925526757,0.0376043764492802,-0.112243382137946,0.0047846310177456,-0.0767552392915189,-0.0732777302725413,-0.0704364461409684,-0.150442018477159,-0.109614817061787,-0.220244549660755,-0.0189215883816968,-0.0625646240258892,0.0514473886287331,-0.004158290441545,-0.0989449337275137,-0.172536696349947,-0.0174451072599893,-0.218454459353718,-0.17348953992825,0.0362575152928594,0.226069107221621,-0.270602191763787,0.0819334217341922,-0.169865559545052,-0.124954066107496,-0.165208798794221,-0.0686897894589866
stable,-0.101776277896114,-0.0069743159153377,-0.0991834083116128,-0.203751337481958,0.127792312713673,-0.134490273602071,-0.328923280044558,-0.0673826414404178,-0.204822834134663,-0.117785574917514,0.0930387803069439,-0.139623931477895,0.0690040313551147,-0.219851512917034,-0.221215412916612,-0.123552949025385,-0.0228529030116611,-0.370257129750258,-0.0982469928391592,-0.0065263485570792,-0.128546964354147,-0.0821565221399712,-0.0702465744428433,-0.122569061028282,-0.154433236450613,0.249547868498873,-0.122622759162325,-0.110881435902758,-0.029399069068781,-0.0664343770970303,-0.0235353675545311,-0.0158604046579514,-0.093664255382209,-0.0080882006366648,-0.0780509133382206,-0.0802177438407293,0.0576800319778387,-0.171087592648105,-0.160132194944511,-0.289759230789813,-0.0587953087294584,-0.0081440102645987,-0.333135727405693,-0.151073447021594,-0.228948243001737,-0.135728558753047,-0.1287530714515,-0.0458263853055383,0.0195722340190959,-0.0903763524890122,-0.0363548897764806,-0.0218412525526054,0.008996676876754,-0.0327819024194596,-0.137526585265824,-0.20407866689456,-0.121841971303027,-0.158650099659883,-0.0558133270741699,-0.0397724677496517,0.129274215283711,-0.491749572026324,-0.0638324422589243,-0.0197447104578829,-0.472746184622875,-0.206463221521445,0.111197340187908
stable,0.1071398368116,0.150529233942866,-0.214068435460049,0.0673668128217614,0.0565119656710095,-0.0335978667216433,-0.301216161906001,-0.0853572686540045,0.104146601265458,0.0580824236531652,0.0716817370598767,0.160012175980704,-0.0585677403846066,-0.398264103112761,0.0062035726170412,0.167751567858407,0.0412034548764117,-0.249647134175201,-0.436477707071573,0.146789096166561,-0.0821342524910762,0.136874822938394,0.13534690363392,0.0802224895323684,-0.0002092967686148,0.450475507575716,0.18818739252,-0.0143073327820527,0.359521368192208,-0.0518954716702759,0.0432287043529578,-0.0368890700407202,0.0378115934563117,0.0718765773857561,-0.0873333622945487,0.127062970987866,-0.037140589012894,-0.0914901480945643,-0.150576879064306,-0.259824688551307,-0.0816700453417532,0.128689968436859,-0.148258051581714,0.0248757015197147,0.0726445133185712,-0.0103436956001806,0.138813621140048,0.198518822893422,-0.0023133900845691,0.226542668744068,0.0845116846054479,0.264485002205895,-0.137035645996395,-0.0922292064942661,0.162719630618702,0.0613981208545985,0.0612740600142022,0.115828736224826,-0.0344398315709196,0.176959927250584,0.0479635533584072,-0.516410888844433,0.33562759156199,-0.0388119906413358,-0.618750709763618,-0.488557445062954,0.200925669933513
stable,-0.0139894015701179,-0.0422751535790971,-0.0030191211437337,-0.179567212847835,0.0934533594000141,-0.051662362460338,-0.161398185524234,-0.0212322957424212,-0.138136552160214,-0.12011762043285,0.0390224892568593,0.0683751419094501,-0.158601536882388,-0.216955475355535,-0.0437906123762219,0.0171579890119603,0.151141770989108,-0.22102068587149,-0.268718269408583,0.123869452382896,0.259155443959814,-0.116536489152962,-0.0171135962664586,0.0883410262949715,-0.123149699105096,0.573194750299211,-0.0662954931323441,0.0074611132172597,-0.196337891826137,-0.0207218653892362,-0.0490243101178651,-0.0165612584874118,-0.0558372037894843,0.221831619775631,-0.115723323050047,0.144839687289721,0.0307086796076858,0.0564245922607529,-0.0264710977374841,0.0008165296897601,-0.0437976216485444,-0.0351866193436788,-0.174511358369739,-0.0895184593248351,-0.0253229982132105,0.0569930445583913,-0.184289955522445,0.162136263360857,-0.113259897841015,-0.151393490916397,0.0384408742769598,0.0090657855357135,-0.190374604186085,0.130606538746687,-0.0752617558477216,0.135141086922545,0.011486310572831,0.0939392550881164,-0.0161556711040165,0.0078839565683882,0.246394305272432,-0.129961982179183,0.259451614578667,0.0896709303501651,-0.244344973037152,-0.0015743594503544,0.0809166341665039
