group,CD8,CD269,CD45RA,CD7,CD49f,CD194,CD4,CD294,Podoplanin,CD5,CD62L,KLRG1,CD27,CD58,CX3CR1,CD11a,XCR1,CD62P,CD267,CD254,CD357,CD226,CD29,CD18,CD28,CD127,CD26,CD144,CD73,TCR-Va24-Jz18,CD307d,CLEC12A,CD101,Podocalyxin,CD224,CD258
progressive,0.0677235108645807,0.022843210699813,0.139848238898009,0.169753055834808,0.0888106415170363,0.125273378888458,-0.127697093838285,-0.148205606501498,0.127351275357061,0.149917479321213,0.166992089628075,0.0441931161627792,0.138979284806503,0.143192208447176,0.0223446719495912,-0.0966142992571958,-0.120610652835832,-0.0722992841920899,0.0992488281121359,0.430409244976655,0.0881740009661517,0.123639936172723,0.0444065754093768,0.098874135177811,0.113792566362555,0.386769953297548,0.264889468101547,0.177360523232751,0.188372038311328,0.135085760924498,0.0709231573214115,-0.0761747846545478,0.164005248251917,0.0370295282997373,0.0825937624874674,0.235150094184303
progressive,0.183793038586542,0.163464921257678,0.100685586951201,0.290981743145714,0.0135478822899085,-0.101396537690904,0.0417472846531659,0.108066076494721,0.314179950499767,0.174306471963905,0.233507632725729,0.0960518679347206,0.174743253059136,0.290857688742357,0.05283656113408,0.0516762644902663,0.41417099407427,0.0103009495042342,0.109512453521219,0.372350534279767,0.113387845475319,0.228851906105866,-0.112008519795391,-0.411305587550221,0.168621728474474,0.304667576799607,0.398007470802503,0.273635969752724,0.174353336102271,0.0910441200306649,0.139832201998034,-0.186138029748866,0.283763678535649,0.260063167324022,0.0736133129455711,0.14422725069105
progressive,-0.133901995165748,0.255508404860111,-0.247733052565175,0.20790227834058,0.274236665031869,0.541059287863597,0.430603904041287,0.168703410697374,0.245081729877345,-0.0274799328256778,0.245741118194123,-0.177592019862944,0.248651164430945,0.185221268559614,0.217110082508703,-0.324099017428287,0.0741786815627931,-0.0760687996218436,0.113663063886423,0.218186605897876,0.122164963198254,0.271537440631019,0.097147903612269,0.0016529030363921,0.506147137234367,0.410577238979107,0.576175766849718,0.115196857337664,0.245147627628798,0.108424130509139,0.0811438855129945,0.186390866347908,0.236648090494976,0.235241251747991,0.320018324867867,0.160752467723361
progressive,-0.182081461337982,0.0544973568620577,-0.139993995874465,-0.0275792419782735,0.191906306087337,0.0712785162329999,-0.152823463057908,-0.198868664386327,0.124516962715508,0.0749607640512282,0.137770615652998,-0.173397939223549,0.277444211913884,0.135988651640138,0.0874009630734319,-0.308733067603274,-0.0546772707435608,0.123324339224622,0.0233359388168567,-0.1076626927941,-0.244695497757402,0.012532060293788,0.0773425121034156,0.0751335262058964,0.002717515881419,0.0936635603760927,0.0756100436607964,-0.0905723268322651,0.186822916912472,-0.0478803823879408,-0.0545301571115754,0.429250301678828,0.22451519390671,0.0281359682641574,0.0822922295212401,0.1054382604336
stable,0.399791657089863,0.419094314243946,0.352356463471153,0.249142601825584,0.371830566186653,0.237572655700114,0.0025506999162599,0.412233141639361,0.415438328255238,0.244499583566156,0.0727623979277027,0.367746658724493,0.209427756855575,0.40408217911339,0.460099958191754,0.314665100590455,0.443461019461638,0.443035562825225,0.417046710185792,0.315408826442334,0.434404237880699,0.543521601979576,0.413669781242432,0.102591589990874,0.353066347985499,0.211255983246787,0.319405759032468,0.445520507910005,0.180305095712484,0.415285027395504,0.474546376855939,0.245758369259983,0.349847269493404,0.401348848098668,0.459466173163917,0.434968963110842
stable,-0.0068766795230088,0.272064794069054,0.132753996425731,0.468056090296148,0.413085577377406,-0.130575991625538,0.266823303280337,0.154234602927669,0.147484488163527,0.482210059931063,0.500893791499147,-0.160362946475295,0.436484197838551,0.0779301516012741,0.130091424564612,-0.113702328802846,0.23533766176113,0.233296119873738,-0.0960869493797028,0.159661731884363,0.182190564621849,0.176303839320616,0.0054606237699162,0.0024110472942078,0.184064672809926,0.198202692075204,0.352219084780882,0.273023698167852,0.221574373750778,0.355847779850707,0.122242522497918,0.0887156205732358,0.0617683270742545,0.116948244264366,0.152098180454949,0.190691747245496
stable,-0.0758264042101307,0.112422954697492,0.48835449287189,0.257768144649732,-0.037546387071802,0.0156216809910753,0.158651362258918,0.214931961470694,0.121739313891355,0.228433440937848,0.491298393640062,-0.201242030576595,0.0995914087595126,0.0692469006650448,0.114217477332503,-0.268300440083515,0.281570433841433,0.126825778429289,0.0724546315095033,0.156625241620972,0.218158201030679,0.114905405666547,-0.0409431070879266,-0.236590450731837,0.268080038462634,0.0832683029488057,0.236266569976031,0.135732040520307,0.205771191618764,0.189891458083659,0.27299501522786,-0.0417031452789491,0.0649054899354198,0.300404385834671,0.0725276031168359,0.109997250250496
stable,-0.0551174745313203,0.189502586530772,0.271181608761517,0.120810853997851,0.386255577238848,0.187349912702475,0.200209735731112,0.0920743607753441,0.123455763973267,0.349017177256928,0.178475823489145,-0.144060633285067,0.0245759744614076,0.164620067587203,0.252224814388459,0.065435435055672,0.0319972561483907,0.172451361065417,0.291544833162622,0.100451644919679,0.233272693050024,0.275454831041593,0.272316165229569,0.128674509097966,0.225985311754646,0.126679572495816,0.022572137420404,0.183921228378736,-0.0272038331175922,0.150898565736015,0.220360053446826,-0.0299456061167804,0.236453300598226,0.114452476302387,0.232958964881934,0.183862529847504
stable,0.0508495697542533,-0.115947282001639,0.0709344971152108,0.291844341603627,-0.166400488172803,-0.247282924354424,-0.157071886268776,-0.0850904471909484,-0.108403653497848,0.34742778534794,0.270539956843629,-0.608724314939672,0.489251203276016,-0.191644671876783,-0.129127421395506,-0.458254922875378,0.0443656202405043,-0.18461988423317,0.0090112439878818,0.137813521655977,-0.0647767920566402,-0.155901587433838,-0.227315831678749,-0.112790611676075,0.0925999389221463,0.0572636554708181,0.119729819306601,-0.0852301693326422,0.184795015718673,0.113445971294983,-0.193942936867054,-0.149031555849879,0.0079675505500535,-0.114077377508728,-0.169249312914392,-0.148494278922801
stable,0.0039834483594958,0.254779524546005,0.113610917012909,0.28318269367427,-0.0057351185692469,-0.0707231553516871,0.0951014476528754,0.0622652296784386,0.0406687986616683,0.201097662294389,0.351613899658652,-0.445568408565357,0.294067244177631,0.008977386516049,-0.0865804366624218,-0.584445197514105,-0.0136810910282413,0.04991542582411,0.073917529288,0.040845646198195,0.0808775105046343,0.0736066019900121,-0.144181456589393,-0.204030057009361,-0.114761177872453,0.0622496966968903,0.0589505274232228,0.002720054061818,0.270398518242845,0.0691083377284273,0.0941127570086501,0.0444283585970442,-0.078705235859694,-0.0004203192512455,-0.125276480958618,0.0009285702295977
