group,CD252,CD30,CD269,CD7,CD49f,CD194,CD25,CD294,CD31,Podoplanin,CD5,TCR,CD62L,KLRG1,CD27,CD107a,CD1d,CD58,CD96,CX3CR1,CD11a,IgA,CD79b,FCERIA,CD226,CD28,CD127,B7-H4,CD26,TCR-Va24-Jz18,CD158f,CD337,CD307d,CD150,Ig-light-chain-2,CD85j,Ig-light-chain-1,TCR-Vb13,CD82,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.01300383192684,-0.0569299605843029,-0.0070992642132611,0.184454560741267,-0.0062471363804759,0.106437116099137,-0.0278945636748219,-0.102324422800466,0.0250871859720784,-0.0676320654020882,0.209874831603994,0.0705753074846408,0.071339718103873,-0.176362822898245,0.0736899707351552,-0.154011470939876,-0.0585875319426267,-0.0492854310471308,-0.05831906729987,-0.0789399497723987,-0.25222933083096,-0.0814576179436511,-0.0992576650146997,-0.106094260948176,-0.0984598130113069,0.16982953533284,-0.0246879670106642,-0.0524938650927751,0.049994653649174,-0.0963518387716748,-0.0815724751285395,-0.127884505199325,-0.165238429370775,-0.0101236227982957,-0.144712061390925,-0.331565367398813,-0.170632014469259,0.0644688716808354,0.192567367244156,-0.0698813413492061,0.0486339777937044,-0.158697978427446,-0.0462409587826718,-0.0307042349073283
progressive,0.107129927195347,0.155065189054272,0.0282597378727482,-0.0774152778297576,-0.0248916622549946,-0.14923413612292,0.459249907813799,0.265618437204043,-0.180909374540599,0.229612180352201,-0.042096214890711,0.241488719017129,0.139393388875866,0.230853770132668,-0.130757399868083,0.296148682342814,0.0103901671563482,0.132511599584131,0.196885531786794,0.175253457900131,0.23260164751897,0.303618314213455,0.0810553714974609,0.0381449699527012,0.128139485966831,0.130428609056758,0.084146283116082,0.118172847445703,0.153143646221192,0.220086964141268,0.292400600320217,0.0685595170529321,0.220084492644953,0.131584392472166,0.234201069478878,0.203855657190856,0.0923856640527274,0.261453958102057,0.0334104861145123,0.381727570012711,0.110557869315816,0.13809362963903,0.211264937510857,0.118049418400987
progressive,-0.367088149074734,-0.180123375397404,-0.363185957086883,-0.351784021562869,-0.283140545761822,-0.521370518734997,-0.409293932153749,-0.368718617773049,-0.274455141310475,-0.43161183636648,-0.232738109305559,-0.407673330742566,-0.269702671822126,0.115529728342918,-0.437971322420422,-0.196836804343565,-0.433365789391012,-0.257033580051399,-0.261784787490184,-0.366467471196472,-0.0098559713542701,-0.257933448207203,-0.315150483153415,-0.385591982105754,-0.399884734969444,-0.475315256640926,-0.451840355892485,-0.279344455400241,-0.605216739203847,-0.211491800293728,-0.306688049273947,-0.340037846440209,-0.256205367138291,-0.330911105914014,-0.280691684009392,-0.219218818319261,-0.290307296298574,-0.405112810517056,-0.459805563497207,-0.224642527096294,-0.328906262570699,-0.366717691787158,-0.44671519486786,-0.269952111825154
progressive,0.0106096738441476,-0.0670658512870344,-0.0714327904685936,-0.333405600669286,-0.498248174475295,-0.0870775511291804,0.018989939982466,0.175976526805577,-0.4935425650265,-0.0625294059937757,-0.293524109331616,-0.0680029290408095,-0.244652256307923,-0.0028911703080208,-0.441698438810351,-0.0755665960190104,0.0346405816389378,-0.0833770038866379,-0.0401457628951513,-0.0165050579027101,-0.0166687714424112,0.101666822748641,0.108685636945512,0.188054116619233,-0.183285896227591,-0.0942434507676112,-0.146697982297509,0.107551316087171,-0.118301923190559,0.0121239063491762,0.0037563460939541,0.179447497564709,0.0317489906790207,-0.179482393423156,-0.0301514933933922,-0.0912391671188757,-0.0622504144110728,-0.0842801963932502,0.0207045007028964,-0.182405935860569,-0.126207291933311,-0.0811572794474477,-0.0392503964412409,-0.071472542542036
stable,-0.282941959615907,-0.324307476710415,-0.212584437508758,-0.341756082927937,0.169164958079418,-0.191039557757835,-0.213157539291228,-0.165675406103417,-0.0976790037847461,-0.267204696883926,-0.149454039077373,-0.332635266998931,-0.163833545923045,0.0001730540664691,-0.389233386593791,-0.208186218734324,-0.107247963595745,-0.249150525592231,-0.197978932502206,-0.111403918256625,0.0586748480789866,-0.178690738830342,-0.324981492604239,-0.152083191212728,-0.209713512161858,-0.16569911327182,-0.217162898149357,-0.250155903561047,-0.0803607260287636,-0.279172147952506,-0.137498763860792,-0.142351193064374,-0.248672502053585,-0.128437828436176,-0.258569859967263,-0.273728598588413,-0.182060885632473,-0.299957974259962,-0.208868240453438,-0.181572895495869,-0.278056508238048,-0.253622632566386,-0.271625218625223,-0.236620564454578
stable,0.169579070320668,-0.0257898687485244,0.054533261117212,-0.130377993406147,-0.2300678121677,0.0675202119431286,0.067814154045746,0.199461801979602,0.0739193517812341,0.14394114729807,-0.319338931528569,0.0498501751339644,-0.235233123026062,0.480964219686485,-0.130766080532391,-0.0965485922748469,0.0561791794806084,0.0887540982714496,0.0045512665072488,0.0678801823052196,0.227653113230808,-0.106489937535497,0.0990185734261317,0.184228294195828,0.16847665918269,-0.226188812637602,0.0452703930270896,0.121547811020082,0.072988604123069,0.128859823110309,0.0671123003694863,0.0818607687988436,0.0076323608536133,-0.085072528209966,-0.0420897039506904,0.047729764699264,-0.160069886360082,0.240090744311188,0.0706891089143116,0.228030103644618,-0.0077149625119206,0.0666755550011729,0.0700477451377496,0.0513540260163387
stable,-0.0560456934404697,-0.200702312035446,-0.0984023725767279,-0.309713336117184,0.10000175101128,-0.0709208791208393,-0.063040907103893,-0.0766832450483621,-0.102223988475615,-0.0752695134567207,-0.51047950251732,-0.0314118761838234,-0.487990032539318,-0.0018157583223008,-0.186306919216678,-0.0406006501427132,-0.0691246898652767,-0.0373785122556686,-0.0306298139584394,-0.0786599728261204,0.0468758108853036,-0.192753237764999,-0.0765346808313583,-0.153904207406413,-0.0383815377582905,-0.348488678958037,-0.0561842109839717,-0.0815596289196837,-0.204255177833309,-0.14281014567536,-0.177923159691817,-0.105820998639724,-0.200429758741174,-0.110121183715155,-0.0796961893761968,-0.0979858292854553,-0.0718378217046032,-0.0618448638437909,-0.11439750002326,-0.0677752688029857,-0.0718280180620562,-0.280841847077545,-0.0640369191477437,-0.115254372057077
stable,-0.265616235006586,-0.140981957155571,-0.115003203223242,0.0238895400861826,-0.0912629012497359,-0.0773278465763308,-0.112437670302055,-0.224128746026407,-0.0944059518856649,-0.267029011650338,-0.0747328433569339,-0.278053283821796,-0.170637978374484,-0.173909768403736,-0.0664760292262155,-0.316960494405459,-0.160379806775235,-0.190473470472781,-0.25628402459887,-0.423042422421682,-0.158707455737002,-0.25094011690775,-0.25864446040918,-0.150210774880707,-0.180952595325048,-0.106294074969398,-0.0327234451029372,-0.131498882401833,-0.165344080358337,-0.200492899683121,-0.295073856809906,-0.286962279489531,-0.345716871061011,-0.254962523977323,-0.242604317109904,-0.236422455476853,-0.204128630294932,-0.303182691858782,-0.190795001933479,-0.394487353516426,-0.179265434324242,-0.296515444012328,-0.183054129155289,-0.205724686161111
stable,0.0031306108344949,-0.100725937934784,-0.0763080969172635,-0.249070263057607,0.103207281369912,0.189484252569071,0.0088557899252607,-0.316904258207944,0.0428695693220358,-0.0332306564181615,-0.278047243216231,-0.15149033472957,-0.240026174745586,0.0515567682469226,-0.340472522189639,-0.0502474656237581,-0.117038552281802,0.0713340690345452,0.152701562580455,0.0568468016126714,0.156419655426176,-0.0661815548418154,-0.0165695817221226,-0.202829142487701,0.0284581862104382,-0.10765638511796,-0.144562377838669,0.024357801699087,-0.261075263260437,-0.304595565246596,-0.142528969070618,0.0012948587157194,-0.0654378848260095,-0.107284727939409,-0.0131827007266223,-0.074376342448105,0.0783241237204574,-0.233236969551223,-0.0328115664387307,0.0887506529435174,0.054216579542017,-0.0726979517436584,-0.0052713688151141,0.0222941150192607
stable,0.020031601520621,-0.0403862482808388,0.150577316604544,0.107270126359562,0.0429297975538308,-0.153460062287791,-0.0182204321192191,-0.0370852374600546,-0.0552116208185686,-0.0598952339263993,0.215534290462995,-0.0278621480166013,0.308276795517853,-0.289008139825969,0.24205179566054,-0.150172093022624,-0.114400604369533,-0.101006475591315,0.0367809865449498,-0.16364064790439,-0.355924552929501,0.0635259497346905,-0.0202204877658421,-0.044044216954857,0.119217375999548,-0.144023195914038,-0.0845203863024066,-0.124293704261339,-0.0953590030541374,-0.0070647628293506,-0.23358095665372,-0.190726182960388,-0.0688976409799174,-0.0767651223897802,0.0547313432337484,-0.0811457174708932,0.0354080160891256,-0.0399304420328827,-0.0399987645652603,-0.188451380186172,-0.0749920057639111,-0.187498620473726,-0.13276496987706,0.0121802298085513
stable,0.103440250767534,-0.039134844657104,0.140955116645659,-0.168967148711867,0.0615897481478751,-0.0881339633940588,0.0229466642324831,-0.089452331375751,0.0827025856447803,0.0742660278122234,-0.116965723489806,0.0240443346401934,0.0371288992580579,-0.0167866258025125,-0.0734399567560938,0.0321774325848838,0.0295023823752152,0.104375991775865,-0.0426008814662325,-0.0295882813210699,-0.148533549061698,0.0400476967203604,0.0035414433811839,0.172652253220055,-0.0044670265471326,-0.167484505074439,0.0197631159368907,-0.0287862943557518,0.210733513995582,0.0947580068052951,-0.0329209728011053,0.00692770278,-0.0161141007544825,0.0109608731503965,-0.0421257239292363,-0.0015101725739643,-0.0789451166523119,0.0163947960770105,0.0780502592620267,0.0244288194602308,0.0075374814189913,-0.0734864814852258,0.0334913443443268,0.101188889443862
stable,-0.247936312974812,-0.313501383800137,-0.274930420059896,-0.525210759240237,-0.423045544617741,-0.267541200190173,-0.203120155023182,-0.258144489105207,-0.115102551322025,-0.314211167985297,-0.547524416497353,-0.265268243459862,-0.455936350088587,0.248693086245287,-0.43451606666657,-0.273922083980824,-0.253230207142544,-0.293043553245824,-0.235659583737161,-0.240712453312903,0.119589071003299,-0.252150344549063,-0.251642662480585,-0.248103968171386,-0.380088341848722,-0.354101568302338,-0.397253961236991,-0.298228966405935,-0.51141367242268,-0.270077533063073,-0.302875911911658,-0.269012501658816,-0.268046100219782,-0.222626332879017,-0.196587810037102,-0.206513032919242,-0.214276233379797,-0.209286830071257,-0.295510135793697,-0.24437375984111,-0.260782436026361,-0.229976732992982,-0.296373702808738,-0.219646227199617
stable,-0.45780757074751,-0.458911915034097,-0.48574826674042,-0.418391186858223,-0.425141944896927,-0.399680179538877,-0.325701846245744,-0.468582852697069,-0.370018445313805,-0.521591755881103,-0.303696832955703,-0.522415440717389,-0.355174622467792,-0.150177874709838,-0.310608694273446,-0.492607802028716,-0.478528587386188,-0.545796752761444,-0.474221703173437,-0.504167107021134,-0.189017085705019,-0.513300967570408,-0.479471043304283,-0.451035690951865,-0.519654553362828,-0.382023193204783,-0.278117547940433,-0.470290570419499,-0.443335452324539,-0.465296530936265,-0.56532839609023,-0.515554000767767,-0.467256722041261,-0.462816663565379,-0.473691487115067,-0.464588351239374,-0.500247833214487,-0.454792636610791,-0.513933890913511,-0.462063122427223,-0.531880726545091,-0.493793381944955,-0.495927635993769,-0.474520138146465
stable,-0.144263214722385,-0.0627727285224523,0.0099987400146092,-0.334947191117516,-0.166361105496949,-0.110195685034538,-0.0999958073384083,-0.0751431872795848,-0.0976648410127043,-0.0879110800402318,-0.531142872069507,-0.105547786300148,-0.601132408172514,0.576568825135156,-0.623654950552758,-0.0229837230354618,-0.0356033334526073,0.014452070991631,0.0287997608962475,-0.0447660701099917,0.507494971839928,-0.0278250000180208,-0.0744475985973313,0.0135267341791677,0.0236485728394239,-0.207146760169872,-0.20296424926959,0.033918529959783,-0.257655479163624,0.0337009159908153,-0.0450290533633346,-0.0008756776435786,-0.013451644660565,0.0379908050531585,-0.0658335706427036,0.0330365729458998,-0.0707658969297125,-0.0326442803253685,-0.0318726251452441,-0.0622623128410508,-0.029598308674705,-0.0081404933856002,0.0203894010055371,-0.0778557207683594
