group,CD274,CD112,CD52,CD8,CD34,CD10,CD45RA,CD7,CD16,CD279,CD294,CD326,Podoplanin,CD5,CD32,CD103,CD161,KLRG1,CD27,CD107a,CD66b,CD35,CD57,CD272,CD278,CD58,CD96,CD178,CX3CR1,CD11a,IgA,CD66,CD244,CD124,CD226,CD98,CD38,B7-H4,CD193,CD204,CD144,TCR-Va7-2,CD158b,CD94,CD150,CD85j,CD23,Ig-light-chain-1,CD328,CD88,HLA-F,DR3
progressive,-0.139512791805286,0.193990524100982,0.248791116231327,0.0768192584940594,-0.166233788812972,-0.129594361185181,0.0854193629759775,-0.0551246280535147,0.0475998620226581,-0.134327581409454,-0.186893044042798,-0.113272909083903,-0.0048583489371343,-0.107383425149546,0.122327325302709,0.12957464899515,-0.0396869688718279,-0.0334460442933138,-0.322270805348412,0.151960879613139,0.110286885700949,0.178705583555555,0.256483991855314,-0.286251439635389,-0.0940327966570932,0.027359424649578,0.0011099201885784,0.194584871151344,0.0228257197848892,0.317831040115411,0.0150705005755884,-0.268770844162715,0.30314909433236,0.0134505126095206,-0.0725100967828751,0.287024275201754,-0.063360797628617,-0.0354623077602846,-0.144301779173022,-0.124653462310654,0.0043146960666842,-0.197846686293543,0.0812496089840224,0.142123212755711,-0.0077132364177491,0.10039410267594,-0.0374194905226559,0.0370519369373763,0.205780411512451,0.158142366755442,-0.112457473128632,-0.068723321907632
progressive,-0.0482921315736185,0.0679092620336384,-0.0425660029134997,-0.12907872172179,0.0946218863657347,-0.0407132536453838,0.103336000248152,-0.141136262194933,0.0790217171652686,-0.120110659177122,0.0306539223498869,-0.171135831053111,-0.234822655633014,-0.0958890800191613,0.0218202434492274,-0.459400953010297,-0.206849738832229,0.0266663741098229,-0.130697391882829,0.273176182018421,0.296987537551169,0.180450695676066,-0.22586487734818,-0.181974592772825,-0.0179637753730209,-0.137022383478021,-0.231245138004728,-0.172743265615464,-0.0312628516848739,0.0412124055041151,-0.127344589498922,0.145308409020489,0.404784632321289,-0.188994018355444,-0.171800092893559,-0.364332974221911,0.218559428671323,-0.114299289992802,-0.309723404990127,0.196142449181697,-0.179645154997497,-0.163674756275057,-0.3609594818231,-0.131789394335437,-0.225397290069326,-0.0412749850527253,-0.402780990039312,-0.136849195895363,-0.156139604664243,-0.0506546798481004,-0.221981775690002,-0.083307150734561
progressive,0.0628121856584862,0.402878590794362,0.226416051342505,0.178015883887412,0.163374563006351,0.260204315106151,0.215026884123568,-0.168927453684799,0.310935881839999,0.399968582794818,0.301972034434439,0.234068567750706,0.324214702220186,-0.0122980445256286,0.201747885467501,-0.0347864787107244,0.212781092842528,0.400328490174476,0.133898086663927,0.352300054166752,0.369219025860647,0.172643359588356,0.423483491530986,0.368749104003227,0.227850259749971,0.263976693429069,0.384723028325112,0.298499352969609,0.238283991820948,0.258632311617879,0.343815897612116,0.245019234541562,0.270642911089472,0.403691946098816,0.152689762202887,0.149657902053471,0.36641961696774,0.361452350173823,0.361381490307442,0.262564044158099,0.379384325384753,0.185453608081051,0.130091920260765,0.192129187971678,0.421811988020514,0.363784174485671,0.236557365345514,0.363420452340655,0.188400698825637,0.268144366973322,0.1983080613671,0.130599864104547
progressive,-0.429983299492456,-0.217893058196791,-0.152783409957976,0.115097751220992,-0.0956110729208174,-0.212105818090149,-0.0435052677192242,-0.170420944213913,-0.344942282746331,0.13956719870253,0.0548977327765856,0.0795371310296559,-0.197955600719752,-0.273664562015539,-0.355347885352577,-0.0973321019499734,0.0223706686479409,0.0831572859844488,-0.322560630164978,-0.189006837484182,-0.29381939288868,-0.419816673677149,0.199185079804968,-0.373979492085139,-0.0912969542007225,-0.200299801021732,-0.101685706016664,0.0391037771627945,-0.146306322896889,0.229177567537221,-0.0269064948304573,-0.301880282796336,0.190366557534838,-0.166931431073751,-0.0979450937082221,0.102954276358577,0.36131638383796,-0.1191960786225,-0.139573317351283,0.0125525768926235,-0.156001775735893,0.279247055395361,0.117842626923444,-0.0123361251774919,-0.125558162455103,-0.182297734144484,-0.0707164051412731,-0.2138072048715,-0.220099794210856,-0.285146954970314,0.0590588439827861,-0.160105171040414
stable,0.218347000099171,0.293428270535628,0.211255239823672,0.0438121732520062,0.119782246124789,0.129516018920272,0.296299955576127,0.400020900518613,0.149148238703595,0.0977702072596961,0.0999810354985281,0.0626178776606387,0.2083544469846,0.212482952489758,0.159575637563143,0.0557911323777406,0.108003640790457,-0.0581422992036716,0.386247795682423,0.181469035702737,0.0547244148536543,0.0083781103451636,-0.0142181399707161,0.0846748071574838,0.0724663757838774,0.133639334831221,0.0841659335953804,0.172171991235926,0.0456764557769904,-0.111982430492251,0.169096566373474,0.0993009780735756,-0.023272779519699,0.116878268987878,0.110339711166365,0.127587099304368,0.154576268770234,0.151477905779661,0.150014494192234,0.167679502043636,0.128904574163999,-0.0170140792529796,0.035799506908844,0.0745470552889922,0.0310837755551349,0.224504690196109,0.194025594715678,0.154363676882544,0.202831031094593,0.125387641558507,0.152690184979708,0.101272767917536
stable,-0.0695855879930042,0.0574660510001331,-0.0390399294286191,-0.375357764458892,0.0518980836897306,-0.212467710438887,-0.405620884323905,-0.0141227725657979,0.116542255309933,-0.0442760182914936,-0.0332889401486685,-0.0018973571242357,0.0238524575192318,-0.0122626512373181,-0.149633423145696,-0.0814717151365162,0.0338918884950854,-0.307312277364102,-0.0604498798280168,0.0264109168095136,0.136781307411959,-0.0733529505105774,-0.0424823639033282,0.355714181965592,-0.0231127460615505,-0.086116044323593,0.0612661760751348,-0.0366049597853969,0.0090408844243824,-0.195760445715985,0.10564217771009,-0.106152827739706,-0.0592705782809331,-0.0018151879711268,0.0146816182355912,-0.116019893240405,0.10826415295554,-0.0977015476473081,0.0510957032603707,0.0266119991727826,-0.0275153332856075,-0.120335061037634,-0.0479239102891357,0.0193282790744406,-0.068885510184139,-0.219697465961965,-0.0244959066380421,-0.0062210369256466,-0.0305670529421855,0.0143141662200436,-0.067146808639887,-0.0797301897560297
stable,0.231590470803864,0.195085194148762,-0.145216440714503,-0.265177960778924,0.0452508399936934,-0.142559327432559,0.0794110386676977,0.102347590448419,-0.0784514818387821,-0.0957064262084782,0.127368260705733,-0.0763234397166813,-0.0089389322570121,0.213927080446111,0.0634257881198881,0.0632164728368884,0.155795706368756,-0.127216002854733,0.044658465264396,0.0739746473474031,-0.0283428001983877,-0.013216558621729,-0.0288486578308547,-0.0889598357308668,0.224264572972956,0.0337201513413269,0.0194008418546737,0.132451775329951,-0.0125975158822614,-0.321542992501143,0.0378580506572546,0.0895020384208403,0.045029941944858,0.101152350874447,0.0710988198855069,0.293296826924816,-0.0991639498273087,0.110186728322997,0.155952152810747,0.200620523116899,-0.100691290552539,0.371234823354563,0.132850178998798,0.081007686876271,0.0965849179992143,-0.008693092514264,-0.0713387044576154,0.235265466816564,0.0586583921188981,-0.0570344318175402,-0.063949698921504,-0.115307809463737
stable,0.0591676149004004,0.110080139271505,0.125951669056878,-0.0300809205504376,0.110190615783181,0.120058813542976,0.0515645778145352,-0.0657888380724478,0.107521598132769,0.0586951152061986,0.0340696300470444,-0.0493268656554386,0.038108259138775,-0.0621299791917731,0.0442249008240587,0.287823679076406,-0.0311843933437829,-0.0531294865862611,0.11747988669296,-0.0306723379082592,0.0349295953795607,0.0865458303750204,0.0176438415411108,0.07140893321639,0.100081214137452,-0.0572251755419215,0.0948014848348853,0.152082282072623,0.0087202417323523,-0.133714547485839,-0.0101681428577283,-0.0234964871458837,-0.027453549970426,0.0710865184727416,-0.144828204222138,-0.0091618340872925,-0.0578599346079375,-0.122835772108013,0.0814729949335112,0.0006679009285807,-0.0755148259282178,-0.0822712471001721,-0.133698543288641,-0.12698300894611,-0.184482938190692,0.0254508160558756,0.0387471351329345,-0.0705366680441002,0.0410351440631104,0.0389386464611443,0.0079305368513242,-0.143682848287364
stable,0.278048114683018,0.0910819796138077,0.063920948954726,0.0615568729286985,0.245210058035867,0.366871961373637,-0.0125373548507362,-0.132649633266905,0.351694594248093,0.237594793915125,0.365665373362956,0.133124639628513,0.380743528574713,-0.278703586577978,0.367023286426898,0.287403791493069,0.0933272806030085,0.49150348136602,-0.193184588988693,0.497386048663821,0.28117055425839,0.331353156389494,0.144937102154461,0.187563112370286,0.212714540666153,0.450690142701907,0.138737762551156,0.403444794404419,0.394545618378173,0.431681971910081,0.395373211857007,0.453304178980804,0.258318567868782,0.247635443918312,0.219502124932348,0.0535510031076472,0.235344461473249,0.305179715813011,0.202902998901218,0.30938166099319,0.350586840748651,0.189996607875218,-0.0238473500421006,0.366155373987258,0.0967279915272917,0.432941214993107,-0.0046343322875099,0.489618142574855,0.380797286042074,0.448207462731482,0.131989183645044,0.376484246801336
stable,0.276385917840259,-0.0130855852213408,0.302626785561988,-0.155259118011731,0.39792430678884,0.23132469721097,0.304286164330764,0.229047384568643,0.169803705155432,0.0152119525101079,0.152348010472381,0.294755322369831,0.216965433885727,0.131249325203387,0.315411245411245,0.183670316078397,0.419731164779163,0.105552437455812,0.0533623888140521,0.238373130239656,0.104991697231866,0.117717797778415,0.400233384992031,0.166551347068757,0.370364766528853,0.157191282316959,0.118173797141164,0.108003276783953,0.0903044822226298,0.0196611861732343,0.171892470249667,0.155845125153328,0.406942927105013,0.0033684202416327,0.244193067004899,-0.0817211572446194,0.16712353373862,-0.0211594629941074,0.215882213337195,0.155990932770114,0.0658470687284924,-0.0441205554606976,0.247868674871531,0.193060621312815,0.0817509058509498,0.186036457094033,0.0556944219481514,0.238833808073949,0.275334136881252,0.105076711292305,0.437805821656198,0.181493005886075
