group,CD80,CD8,HLA,CD45RA,CD7,CD49f,CD194,CD4,CD326,CD31,CD5,CD196,CD103,CD69,CD62L,CD161,KLRG1,CD27,CD57,CD272,CD24,CD21,CD11a,CD66,CD169,XCR1,CD137,CD226,CD18,CD28,CD127,CD26,CD158,CD73,CD257,Ig-light-chain-1,GARP,CD82,CD258
progressive,0.423879646425712,-0.264621114058682,-0.277670892103881,-0.043381793786083,-0.121822781246157,0.234834439383451,0.110082055262266,-0.0942808014182626,0.25509406714044,-0.0011038361827714,-0.0047715256237904,0.254770762502515,-0.214930161018792,0.0038456792415221,0.0159582057808731,-0.0022650131117916,0.189134006958372,0.138979284806503,0.0794476003140095,0.282227240873577,-0.101440136985598,0.0015949328453508,-0.081828110849138,0.369477394431634,0.293041792394323,0.0748199014570719,0.111094776087123,0.429962026628272,-0.114484489420374,0.159275704459819,-0.0239010995362208,0.151120203075912,0.121444873639832,0.107574546438899,0.0640826661454245,0.207708089476302,0.271314946746638,0.166155925059249,0.372813037505072
progressive,0.367936519670312,0.44471561417275,0.11190285159986,-0.0699648873729108,0.313971734743642,-0.005671889982543,0.0957051515280472,-0.141982396167284,0.0492574907774149,0.0928114086390146,0.0282302611001077,0.090040056367531,0.467890111098327,0.356643700262398,-0.074645396806613,0.448870847295864,-0.0903187445042735,0.188455077689635,-0.0815322975648136,0.367465745555388,0.090495256251724,-0.106111622342742,-0.0692134583218046,0.0669653965508293,0.182408754399742,0.35156238106219,0.411163874345159,0.322678257367196,0.0159763584775697,0.251055707748126,0.359109892928747,0.181632040340156,0.328685838242392,0.221287662573785,0.487672649697844,0.369132313794432,0.378342649944753,0.336222427166465,0.068830403378574
progressive,-0.310457857880767,0.0096482729037539,-0.120640060119029,0.21166282108386,-0.21984832904843,-0.299508043707832,-0.35534889976429,-0.376961973367337,-0.234674707668878,-0.0170572138139136,-0.246709259888744,-0.16599222864483,-0.264441075476493,-0.0779860299636418,-0.401551036912024,-0.217594523691903,0.184197943145701,-0.333824033696092,0.0962051353272921,-0.204838272158209,-0.391499352988192,0.15113284080124,0.187716001540053,-0.338045847271741,-0.0646323480549106,-0.137673981257684,-0.125163662557852,-0.293015247601307,-0.0564424942456502,-0.410402760673949,-0.402177004540399,-0.391061133170626,-0.216559028132214,-0.0933315762825166,-0.247343167466302,-0.0679911260278923,-0.16010783359124,-0.383257231818001,-0.244878302005134
progressive,0.0386830331421932,0.487611044667072,0.364097219444911,0.286452046551954,0.0460977644060934,0.101210612568373,-0.0535411738148342,0.0415729458855881,0.206017279101308,0.398272058867001,-0.0217371772441423,0.302604799867745,-0.282230176116496,0.290389249872321,0.065322586471335,-0.135298100282993,0.382754809153106,0.0327130299537677,0.441562101467534,-0.175396707333479,0.0844413303044162,0.0785627719827706,0.450092908536969,0.018580034202102,0.0464631645031034,-0.0382305219740833,0.233183912368397,0.0439163841995568,0.357103084991229,-0.0054712653079236,0.0895529339019068,-0.197508984786203,0.170108393682284,0.116244559976581,-0.0878528712023244,0.0190621547906074,-0.202187421943803,-0.0093749400035841,-0.049900698306649
stable,-0.174808514220207,-0.113620914044996,-0.177062596604399,-0.263428813183339,-0.386697385004591,0.126736852144373,-0.159172942507366,-0.0774513677254546,-0.177956411184043,-0.0316986553974753,-0.296226920470211,-0.0525102098847401,-0.0312881507948715,-0.131044575456774,-0.288789025494161,-0.1485306025313,-0.0322315615755106,-0.503578109178413,-0.0879890409222249,-0.0901217415926856,-0.147116140117963,-0.27155173289367,-0.0230016038822274,-0.113700564193901,-0.183355351226107,-0.144958786943279,-0.233601879297177,-0.156923861608291,0.191016115187248,-0.12798556773119,-0.297695424269007,-0.0460410280262147,-0.121546922638448,-0.216833045307451,-0.110421097406757,-0.181588411793127,-0.172047418061057,-0.169120048247899,-0.27176137123303
stable,0.0678483336666725,0.090815290796436,0.100900423858102,0.0492904903048872,0.306329392429593,0.352234636915464,-0.126699895399177,-0.0205777824997725,0.0455605881604465,0.0475680385592214,0.456098092786163,-0.363695968353776,0.290382708589119,-0.0460155020175126,0.0617723336112823,0.0526160381501187,-0.0813540316947437,0.207904859351498,0.048481648835866,0.145501849770607,-0.0809231924418818,-0.185779824387162,0.0881339862909626,-0.0835020200137889,0.0790650415735492,0.270188149396265,0.0203220232952537,0.167978977208602,0.0520810569561963,0.237051084051952,0.125718606313927,0.173125408560206,0.177925576487697,0.352730400999048,0.113456603218924,0.122211080588523,0.307082615220006,0.0323892482667886,-0.0398237219835568
stable,0.0497099708371258,-0.0188267999735782,0.0213614318839087,0.423993438250075,0.198014257877881,-0.083647189771415,0.0331110227612649,0.244492110276866,0.140050621547064,0.0958803978617007,0.186344691119209,-0.048845845573974,-0.105720943710127,-0.0383159966697845,0.456224349828493,-0.0702571162067424,-0.127830289252328,0.0262585079925594,-0.062790141111449,-0.0001406443751354,-0.046567004686472,-0.0781241060123811,-0.133760189487546,-0.116893456028033,-0.187128707947789,0.159043228756933,0.0873284189427287,-0.0351815718280662,-0.208834131828482,0.241682531892711,0.0121463349448219,0.120435039240273,-0.021909434213746,0.0077355880177771,0.218013988316925,-0.0651163397116741,0.163621446726984,-0.0454944237944468,-0.0290927222245497
stable,-0.0089978323314575,-0.160161626952186,-0.0074995184024461,0.0403337514254696,-0.0697020546670917,0.0999227099659625,-0.0293846819880227,0.104317343294135,0.0557569030954989,-0.153609989994238,0.20255307352163,-0.250271550805493,-0.095039765171538,-0.0463142615096592,-0.0138521467814919,0.0138891975437005,-0.200715270727332,0.0869658248896159,0.0298318098286576,-0.0600514961827737,-0.0265052475687949,-0.0662512877192702,-0.046433459292114,-0.106139686135648,-0.085588113411379,0.103120669998512,-0.194283621993251,-0.170335272976521,-0.221172133516182,0.0717895643190599,0.0163089444227504,-0.0413557623381141,-0.0570659954223568,-0.231595325995945,-0.155248162188184,-0.0533743984607429,-0.0164796318433385,0.0047821972130733,-0.0547521348151517
stable,0.106278997729999,-0.168645085159693,0.140087002488816,-0.186443422237168,-0.353452951253018,0.110114835338166,0.195720560012814,0.117073690433555,-0.0479844581008897,0.205560004366572,-0.23171445067201,0.143488602809758,0.0317495170500136,0.202003479814708,-0.349763020869113,0.0573596168182095,0.484778026924252,-0.429442602324575,0.11460685541493,0.0939009842920252,0.0228184525782497,0.27329464402693,0.451014625086768,0.162868863597785,0.170134743939097,0.0478229456775365,0.0951831904222963,0.128109798345943,0.0928841587017355,-0.123292120840039,-0.0183074368088232,-0.229521128221541,0.397425777340969,-0.163750097678101,0.130690266575522,0.219540367722039,0.224586176493587,0.0641503957984903,0.0998305086925072
stable,0.293194932887802,0.0599791414129612,-0.135478257933946,-0.00232148457234,-0.0121654009212858,0.123970148540566,0.0144899805042625,-0.355200746245934,-0.446113484363901,0.0264705969156279,0.167612805999751,-0.121563685284618,-0.0567781644428562,-0.109718921489078,-0.214917995308527,0.0287714169369074,-0.228353899983364,-0.157076791680095,-0.0980237511855924,-0.0401764449701678,0.08524230552263,-0.393682308862609,-0.234272318305256,0.0611641555226082,-0.10981355960155,-0.0374537159389428,0.042694091179018,-0.0203494222504083,-0.0520870903857508,-0.117106523138708,-0.240512924970272,0.0204496944622978,-0.166904557527283,-0.192332149174576,-0.0432136983580572,0.0089136020854737,-0.0018883466617121,0.0507612211513616,-0.106241492284833
