group,CD252,CD30,CD7,CD49f,CD294,Podoplanin,CD5,TCR,KLRG1,CD27,CD1d,CD58,CX3CR1,CD11a,IgA,CD79b,CD122,CD124,CD226,CD29,B7-H4,CD26,CD204,CD144,TCR-Va24-Jz18,CD158f,CD337,CD307d,Ig-light-chain-2,CD85j,CD82,CD101,CD88,NLRP2,Podocalyxin,CD224,CD258
progressive,0.201607916626941,0.222000299879187,0.177957987378348,0.251356788497837,0.145462840407152,0.305691163321672,0.0496190467645681,0.202928046929611,0.30033969457627,0.234628866820734,0.121670641831346,0.38882598845134,0.246729434724335,0.258566268720127,0.440433576630116,0.45518380440875,0.292315535534719,0.0991370515716102,0.176429210613324,0.198062462491849,0.289946582973375,0.362944746245188,0.234778099004461,0.327410707674703,0.457296935042407,0.455588648321855,0.357536936163901,0.329537319633012,0.444979370696668,0.261987679932753,0.27544049650866,0.411579435812923,0.209908999833499,0.252284238797982,0.234055473032236,0.432071476991677,0.423111105206481
progressive,-0.0821221438055065,0.105909671384457,-0.0648059712135471,0.043964494372458,0.0850683012580592,-0.168111008638793,-0.0437964798375503,0.067361564123944,-0.0590070703841396,0.0435357933016494,-0.17716115524214,-0.0484469906525538,-0.0306481326910702,-0.147809315343482,-0.021228978474757,-0.0012097816641412,-0.0396880596270399,0.0867117860263414,0.0958482182935069,-0.139045059056347,-0.226573765862497,-0.0406722962863872,-0.171171904682961,0.0283851086409444,-0.0695908574023933,0.140609858252084,0.000820721025003,-0.238995021432591,-0.061323739602331,-0.332309035087378,-0.0122936471794596,-0.280390776930316,-0.182421338365005,-0.16522096438337,-0.289004595531905,-0.138617909102758,-0.208689796274305
progressive,-0.300660397795178,-0.10589834008445,0.0060778989036351,0.288768065451884,-0.04269660119513,-0.0949901071854675,0.0877927845244292,-0.119383678550222,-0.293364998810498,0.0511768313181143,-0.135545117184773,-0.0942545535640733,-0.0687162283289476,-0.220499372666244,-0.229423583958024,-0.0812246469044419,-0.130524197237631,-0.23352903546991,-0.0445142563904838,0.0589959308701997,-0.208943751298569,0.158680639701307,-0.169665963440218,-0.394719065040302,-0.180361254691197,-0.297039661558078,-0.291164270280743,-0.114968174185608,-0.145022605076021,-0.15990151468535,0.0349014563708557,-0.11184586764459,-0.244180396570204,-0.195756593600945,-0.14081856358058,-0.075551735599589,-0.177036583250774
progressive,-0.129524926076847,-0.0667397612483616,-0.515739044690568,-0.189232409146938,0.148491495902939,-0.0189286012367062,-0.228493118938426,0.0110148132540876,0.0296344956572134,-0.198272876671007,-0.0367739786292272,0.0793327317189014,0.0187442561302112,0.0550213775967036,0.0452895899562329,0.0466621740261578,0.0819225089816468,0.143695155868914,-0.0230055400782218,-0.0004332913843328,0.0030016002808457,-0.255279272830733,-0.124800186446893,-0.118722206011733,-0.0091200728357982,0.134614441270837,0.000469568733563,-0.0280967719334842,0.0408399269795528,-0.104278493852808,0.135339384839387,-0.0309327226757032,0.0865985813093735,0.0621272571751946,0.0110882442324728,0.0713873355697638,-0.030930483526786
stable,0.306057003398119,0.38892212717285,0.297217997582013,0.175529849853207,0.353016429194851,0.459794288643122,0.300720922807227,0.4257875773947,0.309064894889035,0.535940356111002,0.246578998597273,0.423989749227754,0.469982626108344,0.354914776800467,0.398009664240598,0.407596138565306,0.287318949868542,0.256126418694771,0.396305583485191,0.284965038931381,0.441751135124227,0.254632484849978,0.240888819317142,0.311333395163058,0.373796157546536,0.424187762799196,0.443155111311884,0.379556123018102,0.432018658208485,0.409131026181699,0.37300064472835,0.334912541110848,0.326310565154537,0.400526391123885,0.39177179482571,0.429758447109199,0.503482905171658
stable,-0.0639679160839016,-0.158447782007755,-0.44444263335975,-0.158863366554481,-0.0173410572873805,-0.0002830144461228,-0.303449618187793,0.0494880399230026,0.104861846172754,-0.341565366962866,-0.100412341999771,0.0351891487980183,-0.0355977752179065,0.13202028443636,-0.0824135584939295,0.05168209028945,-0.0700761561092083,-0.107267334444704,-0.0175206676786832,-0.0024985462798167,-0.133118926437633,-0.229487309086135,0.0420362820906822,-0.0868505806096141,-0.210357223341356,-0.121135041227057,-0.0766281267555454,0.0182473530660683,-0.11653523188926,-0.272199073676757,-0.104507795108111,0.0111242075433582,0.013057146876353,0.0240538669186096,0.0568949642505764,-0.132391595824787,0.0502440360406878
stable,-0.0199373285981422,-0.0310649519057119,-0.165408105561186,0.158003760246944,-0.11368403003307,0.0322686872380469,-0.198883781572253,0.0150625296750374,0.216978602703202,0.126125893490106,-0.0808896325019493,0.0253827016525927,0.0475274022138651,0.348439319158592,-0.0541300142313448,-0.059071150148191,0.202111161441761,0.0252926318493789,0.0027125240113749,0.115426540442792,0.0414789745701504,-0.203670101382981,-0.116544113476427,-0.0292624172634052,-0.0339586583681433,0.0300564487037436,-0.0504761959422083,-0.127647091836202,-0.0875636800602498,-0.0745709281496324,0.0473790762838403,-0.029776975466194,0.0282958019364155,0.0063947768917795,-0.135172492589048,0.0556681758526757,0.0388701551287917
stable,0.0664785223729539,0.0050167885985041,-0.211841432699872,-0.125984866791835,0.0922540687140538,0.0259422514986993,-0.264878245236229,0.0190060754482827,0.439851296216977,-0.0087014743228512,0.0224028738523579,0.110437172489714,0.0467227041583607,0.45928226308112,0.0513510651506312,0.131901135318417,0.0390861629754467,-0.0332386113511483,-0.0239425050727831,0.0604164619967451,0.0122370303481596,-0.158578736659595,0.117531537766584,0.0908133032778889,-0.0109215861148529,0.0847864937788349,0.0022338452760997,0.0870463553340446,0.0266399685616357,0.127007778842799,-0.100961931147693,0.0705673059075019,0.0293281171110401,-0.0822196352323991,0.0568072410304048,0.0393036567777466,0.068085855971932
stable,0.0355207818308717,0.0184109611501453,-0.221515293558654,-0.141379003188604,-0.0743985067866649,0.0642846543384161,-0.274326281234637,-0.111770307940719,0.462531516210713,-0.487934035623821,0.0228883939548635,-0.0370605936235533,-0.0621851940095572,0.467288920046553,0.0254237714870519,-0.0826505311863118,0.0059300720005816,-0.131288560988831,-0.253715559019298,0.0404068824555021,-0.122804337848715,-0.300320941124183,-0.011131309720385,-0.080880142885991,-0.0960664316635437,-0.0161566806727836,-0.148989680977466,0.0309561011125363,0.0109073857523756,-0.0719422443315931,-0.279896221060307,-0.170052028702984,0.0615356040808444,-0.0989135594768903,-0.0394157077435237,-0.0188638255682628,-0.109134471413179
stable,-0.0531364587704895,-0.0264882642978842,-0.234767587981572,-0.0946185531253329,-0.0507947468923374,0.0181112296034246,-0.251477216546261,-0.0515341184483683,0.50936805886222,-0.239490400997466,-0.0572402592130281,0.0374758752140077,0.0782266924388425,0.582537607234894,-0.0239062936622523,-0.115589191729649,0.0089392572589382,-0.014790493199221,-0.168553693009069,0.0702643189338968,0.123793017379791,0.069572703833764,-0.106722236449104,-0.0188082671527848,-0.0417931910028186,0.0341451573506508,0.0699450203290093,-0.0476108356403406,-0.0850476475196725,0.0537593092995675,-0.1750464775868,0.136924453048028,0.0045200515542808,0.0802084618904843,-0.024161110062977,0.0378262839661732,-0.0487644459637177
