group,CD52,CD8,CD19,CD10,CD7,CD16,CD25,CD5,CD62L,CD152,KLRG1,CD27,CD107a,CD66b,CD96,CD24,CD11a,IgA,CD244,XCR1,CD54,CD137,CD254,CD309,CD2,CD29,CD81,CD1a,CD49d,CD73,LOX-1,CD133,CD337,CD150,CD85j,CD88
progressive,0.147530727324913,0.117882819410168,0.0205289691428098,0.473815767687696,0.115278085117586,0.459304943920051,0.153055383193229,0.198861764886458,0.014117805721167,0.0905509934035598,0.245327216822931,-0.206331918058435,0.316587176244361,0.492984792363019,0.212839260509786,0.416828077338943,0.313990471697734,0.426132224409262,0.448100745951746,0.127388169883404,0.157398215400635,0.230960835353327,0.148015244572444,-0.0780023645290509,0.221594685330015,0.0872263430347693,0.176617571059557,0.209633749653181,0.155055026068377,0.431009949809149,0.0431992063116382,-0.0352446831850624,0.301810323404662,0.0250198106300737,0.260422783847877,0.0982578391462983
progressive,0.120544058671003,-0.0810419048184896,-0.0530629748713012,0.0682277701884014,0.198845832940752,0.27348945281782,0.126535049761412,0.321408704778381,0.176523473115123,0.441818381856897,0.304208349409413,-0.0007801038082997,0.0883693115926844,0.178268568187352,0.404627642822636,0.0287725489642998,0.284307140665622,0.0425750823479954,0.414254663198816,0.0309509182858403,0.0770612577870264,0.0146443545652161,0.200952486537393,0.0978184039794168,0.118361050487759,0.19077731166822,0.210227144247603,-0.144641717618868,0.0933753785804571,-0.113613022781719,-0.0515939686369442,0.241222057249569,-0.0368738231947792,0.231760965836311,0.198026188045723,0.151553642832569
progressive,0.188152054501514,0.147028799695039,-0.0503205144377655,0.144301871903818,0.0483038036004194,0.0964914248267294,0.105381939987356,0.157791537958094,0.183571247376988,0.0090162169056272,0.0866162937291469,0.214206719961886,0.239393007627574,0.1582817318713,0.139515364317372,0.164529387862704,-0.020778998089573,0.0954191158204268,0.10724402411396,0.0544780452463882,0.142847683145965,-0.0866439541898104,0.0981624174459972,0.133198995188425,0.270596960632467,0.0596630900238207,0.356173054317288,0.0194851542914547,0.191579854448287,0.210227451264194,0.194335367912986,-0.0638291202487399,0.160559367345957,0.0980247457530439,0.222977727467916,0.0143239512272074
progressive,0.151697529290186,-0.212265702000522,-0.130036574574151,-0.0994393242507036,-0.0071835983686864,-0.236003638650688,0.0207096455300111,-0.101139258240602,0.192061425339307,0.0631665641551825,-0.0491137556075037,-0.0586440902829738,-0.40175698132154,-0.228674569873808,-0.158773053253502,-0.352756192035001,0.0821532306804552,-0.191415332350905,-0.236356030022693,-0.0860822104468676,0.0302398238464688,-0.201121124417743,-0.109367593926621,0.0439861875388434,-0.0605382619782089,-0.07950896902508,0.0672622010937255,-0.0341545629879495,-0.0964527174378367,0.0664932013923148,-0.146388587458264,-0.0432923240121824,-0.172909655966639,-0.0895243432358349,-0.0693143157961688,-0.222418958417194
stable,0.190399179242408,-0.17936050881635,0.0269919562967648,0.0523749504793634,0.425422589921359,-0.0625630596574852,0.0932374370735073,0.355678384190528,0.538336593059882,0.129702732650368,-0.0565345399157483,0.35160617428569,-0.0203397326208022,-0.0938524005014306,-0.0679159170825285,0.0740519057386015,-0.208578763626539,0.0430792806889951,-0.100992443308284,-0.001317577487801,-0.0585712539509678,0.402816363197765,0.089221737241452,0.0149351310970969,-0.0303401722588107,-0.113623518601722,0.0700603659076163,0.0549068414709553,-0.0568606589348588,0.0499438268780449,-0.0116164163967513,-0.129582766443206,0.0167298562994195,0.0542923251712886,0.109657269450696,-0.0189118122694899
stable,0.481587700876048,0.316826554921466,0.444554988101975,0.536937707679303,0.174739581329347,0.163005111883102,0.334918177023003,0.438962114347323,0.0572087679934369,0.266207815078713,0.369225629712211,0.373289206614202,0.246520814639445,0.0273153905738026,0.252328571045275,0.135896815660126,0.437202846140701,0.131108882865326,0.251868091791664,0.431596735523281,0.424606227699552,0.0883446694774501,0.444689686847011,0.42044909054394,0.593102326726165,0.490133379497268,0.428586367440884,0.634048827577608,0.54019177022913,0.2566834397432,0.424818515469389,0.410096321446319,0.438497673355092,0.445040976689071,0.389284912988891,0.460533384233
stable,0.0697008168393969,-0.17861982910184,-0.127458675602717,-0.0170574514735886,0.0103845272043486,-0.0187707384599872,-0.180351493369411,0.0196050190782576,0.255041692659933,-0.118202154047976,-0.188138759698498,0.0189247654949821,-0.0710160239188581,-0.163872917510678,-0.0112561061483177,0.120005714901491,-0.20719415024919,0.0914959328049213,-0.0442509564833106,0.0719054021755759,-0.129677762678661,0.0103193036076884,-0.0095931993894993,0.110418176188862,-0.29429551321212,-0.0991909474051708,-0.0782342673221317,-0.124586055451239,-0.196915917745214,0.0898784320747844,0.183799104612605,0.130725479335194,-0.059377112099311,-0.0321633247505692,-0.0052881097840016,-0.0598495523231913
stable,0.204156275262243,0.127128198006772,0.139289845297306,0.255466478714366,-0.09833524967869,0.259974917992339,0.197941864538436,0.28486755298203,0.238176920164354,0.290932847557096,0.153077881444726,0.0142951366256203,0.259435607882348,0.0644248545792664,0.276253793377612,0.176092034118953,0.112223234265644,0.191904882235481,0.0273921326326846,0.174313335461638,0.043508155970159,0.11231146007037,0.172102804763975,0.196228222862327,0.243411818938606,0.40235722793142,0.109400790131906,0.166631051914241,0.206614135275351,0.204662048165731,-0.0204440980219135,-0.0175710794164697,0.252235867067375,0.241678053355467,0.23043144725432,0.33013299965166
stable,-0.0342888559274116,-0.207157979517303,0.0121406537988479,0.195860114034398,0.267849249967375,0.192586227743213,0.408893908716936,-0.0002877813201504,0.381628004238686,0.309981077791705,-0.169605660775867,0.179456434660189,0.21921559241061,0.141108106546595,0.0982169491376293,0.121249191418029,-0.213223494861663,0.280231842954362,0.0154628216781616,0.126268642983374,-0.0653169443108277,0.171202940916425,0.193813014007379,0.107637313334621,-0.259456543484294,0.284109473307116,-0.122076619700835,0.343715923751976,-0.191443816108705,0.260020617061534,0.1013619096639,0.0353573520001383,0.204638257502252,0.218069847425993,0.429724367482282,0.235693736401895
stable,0.103094965239043,-0.0074313686706616,0.150507256440468,0.112344794005756,-0.142026343294392,-0.181126848110284,0.123435009543588,-0.0971916443857354,0.0506108712003497,0.195291918952738,0.472797226714319,-0.21165363486026,0.146437408688695,-0.05021720057374,0.18574833654922,0.0625943370028571,0.508986995673941,0.0800275111797177,0.233345248930486,0.02964115038636,0.410088714572328,0.129993181388069,0.177289502718143,-0.103052302991763,0.134199565740395,0.198612072193426,0.292191731703553,0.0465084373264917,0.165990485480312,0.0217032836262583,-5.85990252073582e-05,0.190802996234976,0.19602735557423,0.163226434127009,0.182141694314183,0.0836137100818335
