group,CD8,CD7,CD4,CD45RO,TIGIT,Podoplanin,CD146,CD324,CD5,TCR,CD103,CD62L,KLRG1,CD27,CD314,CD66b,CD57,CD58,CD178,CD11a,IgA,CD244,XCR1,CD2,CD226,CD81,CD204,CD144,CD1a,TCR-Vr9,TCR-Va24-Jz18,CD158b,CD209,CD158e1,CD158f,CD337,CD94,Ig-light-chain-2,CD85j,CD88,Podocalyxin,CD258
progressive,-0.0361175973510072,0.285416123077604,0.270092424047296,0.423898155496196,0.432118370060261,0.313483762606976,0.453340483274281,-0.0459071901335459,0.26284358575092,0.332372199111079,-0.0576353168446262,0.0938846188352734,0.396557313353794,0.158826450257838,0.345900601674853,0.408254539475484,0.144342917402185,0.408275702459695,0.47007189401232,0.262142798059089,0.339554962729407,0.250335747792544,0.312032998122107,0.136304904131683,0.0800617287529655,0.10440255647965,0.430386291071808,0.301185069012398,0.474505557013776,0.42553547729704,0.500256815036094,-0.0106511671246791,0.497230294514043,0.448136540092671,0.335382910127425,0.475736141609999,0.330945430924703,0.249898183435334,0.198163994994164,0.303927226405699,0.178992083547561,0.225509832046995
progressive,0.358525856961071,0.395316424402637,-0.253516630308328,0.140020054268338,0.0612700529193234,0.308354756225151,0.364671206229219,0.373077140845479,-0.111338039105098,0.368951669993075,0.481520590281923,0.0819351020922131,-0.0854382394301494,0.227820316016143,0.226654892579464,-0.0597543371299032,0.129623144655694,0.335614038027183,0.347482206063046,-0.0716394368018341,0.324144540297324,-0.0079015570134364,0.536472767281782,0.0674919835493212,0.318605220882085,-0.0727937431774139,-0.0218492264363938,0.266092047394169,0.332634522862868,0.126308486571904,0.243861881218353,0.210476889865535,0.294732629246502,0.270764684326302,0.389867467093623,0.102179767612878,0.0856351786078804,0.27342484564457,0.249378245389532,0.293961301803675,0.192581940380262,0.13065464559553
progressive,0.174193793582809,-0.0519267080449392,-0.185390505081054,0.105471361984873,0.321716327616911,0.134105645646197,0.288689739152438,-0.118125923450494,0.127913963118311,0.113910337377073,0.287939963291787,-0.10820266177934,0.479022445584013,-0.140175777972283,0.237146759660372,0.232899785268934,0.433499775082695,0.199732614113905,0.0687927527127747,0.462906726124313,0.306856546918791,0.47518681900219,0.219520690165664,0.273372607561178,0.149343685750791,0.167120081849698,0.291338251492573,0.242723609706784,0.156360338199143,0.159002716138518,0.216824369578828,0.095168213657961,0.158849024159301,0.194904626703869,0.247581539653207,0.195780813144903,0.511708095895155,0.244088854665449,0.210780353491888,0.213593986049708,0.0233529244422127,0.203023297698248
progressive,-0.0263886175852148,-0.156775717161835,0.440658626581831,-0.161056481659678,0.103602513319773,-0.207456024622908,0.0127673595832955,0.0109683821806924,0.189460081395373,-0.0196822072900909,0.010973179475758,-0.0861201984431055,0.210657896568167,-0.051064241879052,0.166877397848187,-0.0734458253934975,0.405247393823151,-0.0175131428692158,0.128535563822149,0.605307312747473,0.0481066457908311,0.12467771480476,-0.0556212342490937,0.241574771977521,-0.0133988310345687,0.284205462087666,0.288491593786539,0.0473874413986411,0.064578563952825,0.161768300706686,0.0096991250793409,0.286610366544887,0.137635995728743,0.247577449241897,-0.0218518210273293,-0.101715811824118,0.0824820099844033,-0.101504009495599,0.0486175451076828,-0.123505899949148,0.0473507758591918,-0.19219537602684
stable,0.148602380987896,0.289934051329018,0.0095011128681531,0.0437819234017522,0.0401965720946151,0.299771505392829,0.226988507678746,0.062888060001482,0.0415121164780524,0.230256114886037,0.108682468769912,0.174166044179651,0.0381540711352328,0.209700502517951,-0.0301361570922125,0.066496966137724,0.0145895647348414,0.201657991867146,0.220686254720796,0.0019766025028824,0.208653484048907,0.0962256582645289,0.0845309521598374,0.0698732246306526,0.187240867591026,0.0823259294918232,0.168603803513703,0.142330825018007,0.177618846561983,0.100358875535152,0.251409791427288,0.214477503264383,0.0370417569227809,0.0869497760884679,0.206696296342452,0.147494751472487,0.154843484977962,0.234511601534213,0.211234427968143,0.0881383307183144,0.215287411972119,0.270815198245239
stable,0.326596886719008,0.0321981093861776,0.0358391520704254,-0.0653034684897117,0.141398679371826,0.135665804893438,0.122653924115903,0.413584644196057,0.0510566024252476,0.15276447539918,0.0421647815678236,-0.0304048974786971,0.0049961186432783,0.117787101963958,0.184030410100738,0.107933257766061,0.0751361120661159,0.348732616514724,0.218039226629838,0.0482342715849181,0.240933342380758,-0.0038354958770261,0.105691112599163,-0.162774645436497,0.0307884166697067,-0.0070632852580899,0.0967254737325721,0.323523227104549,0.171204247278057,0.191550542498536,0.202019168056025,0.471976823827204,0.130519386441664,0.261637559856533,0.303550961414744,0.3293726828903,0.136741040788841,0.252357338594496,0.0980551399699199,0.173457344930702,0.351648461894132,0.406811326076056
stable,0.259150675895296,-0.0128656262323207,0.14286072311495,0.220908508162218,0.163338358135483,0.116635224224642,0.0115881971820913,-0.0467489110949226,0.0098047655827511,0.0903571174630838,0.0999386142494523,0.0284392677977991,0.253013726820903,0.0072025404417909,0.306023629426543,0.197852635069096,0.150911592980551,0.152494935693619,0.0809971242404969,0.36343633214479,0.1147480450154,0.0730505072234584,0.0120478346329054,0.10064739633268,0.209482677976634,0.124309462970981,-0.0118414289443547,0.186272105441559,0.163012543292161,0.258069719837975,0.220880657655548,0.0961117013726857,0.121803308221278,0.314883750075466,0.109489091342314,0.199707808018528,0.211638073204843,0.132771248585963,0.179497683769853,0.109306203903209,-0.0152780131904254,0.145567578277995
stable,-0.0184023751986484,-0.202765359096773,-0.0165663213679685,-0.138404401598128,-0.0009579076630863,-0.135848102029201,0.037105203510259,0.0735197482279207,-0.234684152891424,-0.0491154694831342,-0.0866508018394409,-0.348663901374039,0.125065094707494,0.0234179076630474,0.0365272026228592,-0.110258085878518,-0.189503346182914,0.0390582158106729,0.0243379257038962,0.186631631005276,-0.133668067564098,0.0625006993055402,-0.0912736259416876,0.157928042670205,-0.0638244383594465,0.0983906575718422,-0.113552170015189,0.0472294680609681,0.0442706961302279,0.0549253826394406,-0.126988796371574,-0.10797136468011,-0.126131433235471,-0.204716055479875,-0.160735249005702,-0.121171633146863,-0.0966252607158011,-0.0910979679199694,-0.0112760188049932,-0.074086522864285,-0.0471399162601501,0.0057238556151366
stable,0.383803181084745,-0.0867246841019827,-0.0099568986918231,-0.0015800615556561,-0.122798798054476,-0.18261710274783,-0.121649085086655,-0.24322499247787,0.156694404424371,-0.124132024245954,0.0174027965061219,-0.229247042797518,0.191725942990123,-0.251522863258614,-0.0817894209751017,0.0468719110705874,-0.131451807834885,-0.0968372105049223,0.075545742649739,0.285052085866835,-0.0388650070379788,0.101063522005537,-0.1130342045825,0.382800674312588,-0.123646957010121,0.191640176316808,-0.203462345565748,-0.18975725830944,-0.12951164721278,-0.0519476473897229,-0.219441396291273,-0.281997181106209,-0.16256582964087,-0.202288306933514,-0.0821810924789588,-0.105935628679795,-0.12197079806206,-0.113478181187874,-0.143207789186812,-0.0590964004065688,-0.100341447594521,-0.0530073050004332
stable,0.245440574150372,-0.0943724814018938,-0.135426578416801,0.0532890848278424,0.253190202518545,-0.0028676717005022,0.37531363866025,0.0371485768106505,-0.130865025206935,0.0616079132637212,0.240059488443245,-0.23992520645926,0.283333355527156,-0.236399062610997,0.0636731324227654,-0.116033540208981,-0.0380013438433673,0.0750025110949075,-0.0776144115810673,0.304253423813442,0.0731795801155456,0.0531236715590679,0.0800478524558197,0.115737285704526,-0.0094766239417116,0.214858931903363,-0.0491090628425031,0.0422079855619186,0.0451437446126817,0.042818977174787,0.0479721356767934,0.018911003226699,0.118676222602511,0.149395727317244,0.121664739343321,0.229277528535195,0.0411943019034715,0.0471811949335326,0.0645024839562546,0.253992127723244,0.083752234252497,0.102519956911523
stable,0.126568278501494,0.329684177521417,0.127193015604198,0.115919747504575,0.121855333717615,0.248723530761938,0.201008361873264,0.119317615020756,0.56197201490354,0.112627319522166,0.175609396272563,0.310421828918059,-0.229310722378595,0.53628917762505,0.109268144723714,0.125125754465107,-0.0646836189454172,0.243162864185404,0.123537996960667,-0.137873928533251,0.116691562933378,-0.170599918046637,0.187492342521492,0.167934677042938,0.137860561110963,-0.0869338393046873,0.105222138719358,0.169515575864005,0.294440116058801,0.146217150901216,0.0799625465098551,-0.0531079365104956,0.175659041187389,0.0958766068747327,0.17893292828742,0.203615487680744,0.160469738151181,0.221616223049525,0.150036052121277,0.182380674275421,0.141100084595532,0.000971178578947
stable,0.553238021188243,0.184173951044489,0.108204435641408,0.133224760547376,0.353445297277748,0.403889944090694,0.31898717389392,0.0115731245910122,0.0491887146138741,0.425821480144207,0.242456821931868,-0.0924003668789208,0.544022626710212,0.091764625141678,0.405643826291586,0.317192546530733,0.328166932173223,0.386383681287086,0.386703314196179,0.666210160187069,0.409897527871116,0.495151757538165,0.341451364242235,0.484970873912496,0.449097967747351,0.421004484718234,0.354962809727862,0.425278272819573,0.346950150457866,0.2978345031175,0.33676576146132,0.0755690320820491,0.244977763123129,0.156581252623861,0.431406346653277,0.384195268968681,0.42709821761733,0.434206278607184,0.437745240908533,0.43154271237027,0.437766164201911,0.39465721527991
stable,-0.158800235104061,-0.465670363661629,-0.0577781554123758,-0.16452153579067,-0.0771947231212581,-0.153601851335094,-0.0339697154190598,-0.119287868404354,-0.197944182206538,-0.0928199428108364,-0.157423538728779,-0.30029252931222,0.377623810786379,-0.173565551303289,-0.0947729967929128,0.110199333171274,0.0849608475020636,-0.148812051379354,-0.100763703516021,0.376713620008127,-0.0815115869069105,0.0722116139539553,-0.0952919236775954,0.132486906894942,-0.259663297627183,0.130853411369545,-0.06082152955637,-0.0831388793398549,-0.0544402026132831,-0.133546625165795,-0.0857824042512533,-0.0925307760611491,-0.0404580720175333,-0.145625733851162,-0.136323992901035,-0.141592547964155,-0.165273690929379,-0.0853349780489476,-0.103061279061608,-0.0729672945871643,-0.126038711911716,-0.122529357832168
stable,-0.0204072243310889,-0.3407763872272,-0.108970899364449,-0.0693674087630253,0.101882265865045,-0.176565779071303,-0.0779006398094042,-0.223383605808792,-0.41008750886933,-0.17221005983945,0.0289459851856948,-0.563515402048624,0.459371974284294,-0.53879910056997,0.0695511689685503,-0.271233571543614,0.113788106055451,-0.0089568685143301,-0.0893320078627792,0.424917084796625,-0.143587524880195,0.230477322021382,0.0234714491128615,0.101698121091408,0.0841723203957466,0.0095613192047374,-0.0214834414589966,0.0118908100642866,-0.109362746430674,0.0155212222815189,-0.0525148408984964,0.148654412285306,-0.0420581483657031,0.0113890037697113,-0.0790115235145498,-0.120909660421264,0.100711840907909,-0.110539011476716,-0.0420455235133239,-0.0910106453653067,-0.0636669901773376,-0.129290493322191
