group,CD80,CD274,CD154,CD3,CD8,CD56,HLA,CD45RA,CD7,CD326,Podoplanin,CD5,CD195,CD103,CD152,KLRG1,CD27,CD141,CD1d,CD314,CD57,CD366,CD272,CD178,CX3CR1,CD21,CD11a,IgA,CD244,integrin,CD41,CD254,CD309,CD2,CD49b,CD81,CD28,TSLPR,CD38,CD127,CD15,B7-H4,CD26,CD144,CD1a,CD207,CD73,TCR-Va24-Jz18,CD158e1,CD158f,CD337,CD336,CD307d,Ig-light-chain-2,Mac-2,CD85j,Ig-light-chain-1,NLRP2,Podocalyxin,CD258
progressive,0.189621926932976,0.183194897243,0.284480121050658,0.365789939934769,0.0633324602848323,-0.0878320910934113,0.0642421861200047,0.511758523992559,0.420111744135472,-0.151635417327345,0.100077177858495,0.250336404949167,0.0039209923628881,0.0464387255534579,0.0379511638130242,0.105061061324819,0.0827784004591577,0.229331168302089,-0.080001951621326,-0.112294687657459,-0.105184493113752,0.15711845882262,0.124265318391853,-0.0615570337397085,-0.0291274464272928,0.379394650587826,0.0545120679784079,0.0031487010771963,-0.019456271899372,0.0424645709802252,0.0080761295260843,0.108752814290668,0.0873844324936686,0.118794762926836,-0.0679365170944475,0.030458861510271,0.112485440520483,-0.11413548167223,-0.0752997751333056,0.39830247971986,0.0315814863418572,-0.0035462307760284,0.128588763423577,0.165115464004396,0.005828534110108,0.0681269431197237,0.156661722546085,0.0663596122668076,0.0380359792032052,-0.0147460711453243,-0.0019033300510072,0.13285881302604,0.0549269017298975,0.0132955258264133,-0.0957320359151033,0.0130006751666685,-0.0704590253551801,0.151375365686106,0.17569789823778,0.0347772456603413
progressive,-0.199953851345104,-0.0299375575806934,-0.380042336766614,-0.18577488035248,-0.297604700925103,-0.341739301041421,-0.0118774598971794,0.132821848176727,-0.04630254685348,-0.0868487337391262,-0.29415767470159,-0.0114914458476036,-0.0836448680672124,-0.343721228360037,0.034993774324188,0.0995505432589421,-0.233371054652122,-0.31064994451696,-0.0581438450189993,0.221255537549258,0.0401957829305175,-0.40514454325334,-0.425030946387064,-0.172097606110955,-0.0374978586220257,-0.0458360741313031,0.246017600800097,-0.239931378789184,0.363471622618078,-0.0252247409885134,-0.153504081905657,-0.184729990192822,0.0893718624294481,-0.061607765279982,-0.230574629581624,-0.115876964699525,-0.240300858988535,-0.0214466612628914,-0.0399468498138378,-0.299851525757414,0.0171258845571235,-0.235905517908122,-0.357305529985295,-0.0535706548807896,-0.367995990243094,-0.0353670371574991,-0.380267519870358,-0.214062417786754,0.0201572914878409,-0.1536347098179,-0.207026878557016,0.0629696369989976,-0.135368847377349,-0.12990680494279,-0.264501366508951,-0.038872892239153,-0.189519576067556,-0.106217666488563,0.0345307232409526,-0.0233636420326761
progressive,0.213144610065304,0.0635291318560589,-0.0753322670867373,0.153146917679199,0.0859230713045976,0.109193315489988,0.401495580068565,0.115868490366245,-0.192590740082951,0.368163472737537,0.198383589170172,0.0375710026941878,-0.0034469757244885,-0.10829123193251,0.188303164207715,0.224238900516636,0.0414727293034128,0.0705767307695584,0.012719902554263,0.0315821699092795,0.152938552195672,0.0496065874797022,0.171637687461522,0.0602744603012743,0.181001388322244,0.0304259463754042,0.101108260992936,0.173076190441959,0.297877659456357,0.277990788992318,0.177671627193379,-0.0222641348894254,0.118573816811429,0.0418874690289741,-0.006787366944525,0.368980441528611,0.206349681290175,0.0406381286927267,0.383594477307944,-0.0171646408906554,0.135573338120615,0.234506679054442,-0.197090440595423,0.108547026309464,0.108699085459681,0.408532226860877,0.0105715377666281,0.211377121384371,0.384972034967985,0.0666229995071498,0.204481121475391,0.147642019802991,0.0407917671813263,0.278143325356241,0.0968939364213903,0.282609863593973,0.200289530004443,0.123946986477769,0.165029876097042,0.274516634962424
progressive,0.18215255092361,-0.121586764779323,0.0845698905746195,0.142695375025489,0.111735913638218,0.379986689526775,0.129270418659154,0.232379138677225,0.0742184836483382,-0.122846091684523,-0.100711718030414,0.0848183211735718,0.124414188927255,0.166719173501683,0.102305915438945,0.167109643803603,0.069959462062991,-0.0718392708420532,0.155050954141717,0.214162953431419,0.253184103997619,0.199262837017995,0.192976166967233,0.219777710535336,-0.0409195418025613,0.290948234391979,0.357909551317574,0.151651505762537,0.0383427668485434,-0.123462006182285,0.441400125708639,-0.0082705842173365,0.165171861851369,0.301137193314888,0.411127483523753,0.0573632356497433,0.198306192253417,0.357116994198461,-0.110406291782065,0.0987651414467341,-0.0119667671275965,0.0411906351793167,-0.0624936449286736,0.156508980766154,0.257879627226087,-0.0308536399032684,0.0999768870084119,0.172810903932288,0.498226306804031,0.0851679239379216,7.22413436250841e-05,0.109078424098557,0.044658318324135,0.100601270172444,0.171419295753955,0.125083624597255,-0.0087895704252706,0.0416954176501742,0.131289145879605,-0.0459621203809251
stable,0.166387741399651,0.260198452391605,0.272941901674166,0.0905196549973049,0.338880536589653,0.32822294480691,0.232897211716052,0.114476630052688,0.215404551209966,0.140421123258281,0.341960654396082,0.141145248152861,0.222955826607951,0.27536085725121,0.238041000592853,0.218430969618902,0.320531676516177,0.391542897248494,0.226561661667891,0.202292257180488,0.0684065368915019,0.224060497209976,0.196611443571494,0.423108304727518,0.416460837568271,0.207522889731492,0.36272004487106,0.330581434518353,0.226476435216022,0.342251423489682,0.115428421085001,0.355828595370462,0.36826663409399,0.297187551843913,0.192355748402384,0.18600091938461,0.356566814598815,0.218921332813823,0.205885821112037,0.255400208314232,0.125962936165691,0.388216860334604,0.167358633398369,0.292658437171738,0.199508465829108,0.219495934740189,0.0801100953294526,0.371199719885438,0.0633947442749731,0.335536926625117,0.303711609225072,0.1962727127548,0.354881848943887,0.422626235420083,0.261706054512089,0.31516583216307,0.359591239909738,0.262417481710642,0.306782078334599,0.437475983264398
stable,-0.0745831502607071,-0.115171389443327,-0.166166087853742,0.0438861373311509,-0.13491228192913,-0.159247299569314,0.0619226713730508,-0.104799599586947,-0.253983398204157,-0.19254572234175,0.0956475622116705,0.0786419010496767,0.144705284650953,-0.193135211554174,-0.073349691517123,-0.0696850924598758,-0.104520977851977,-0.0161423152528836,-0.0104144763253632,0.0904427860542482,0.163930170680775,-0.0643517233889677,0.0437814326216288,-0.0435919400051421,0.190016986406327,-0.061238202142119,0.211684192598386,0.076637488216821,0.0531986754423781,0.119166712502949,0.13698357036002,0.209593802902988,0.117926877160518,0.0706376262311758,0.0244946650195008,0.171574664179848,0.250174900934273,-0.144256338149016,-0.0977407551416798,0.151599097083483,0.145477215413261,-0.0035655841424052,-0.0759670321524813,0.0084732273765477,0.0815529892097339,-0.100081987404611,-0.139866424872756,-0.0635393845620954,0.0242828974811786,0.0746988097751815,0.0285695445183984,0.0326129913537756,0.0086416923780882,0.0475840891561794,-0.11694733936619,0.0634734462873137,0.0923297065030403,-0.0494939273960622,0.0964474921239377,-0.0751848312078641
stable,-0.213651613547936,-0.264243618748185,0.0599129353401348,-0.229672330609541,-0.0357528606692483,-0.0066045963095828,-0.172002900131219,-0.234662549308235,-0.160003820769348,-0.012172031584428,-0.104015023756683,-0.114444580874782,-0.0757782976457148,-0.222177883133065,-0.0553751247875851,-0.0186996006326503,-0.257812039620262,-0.0490148537022161,-0.0677863259066084,-0.252227595846113,0.111799426307191,0.0063083163247215,-0.0716741883351812,-0.0368510635180108,-0.0905621419535904,-0.190609711357081,-0.0920562288413195,-0.0337223351650608,-0.180394703824684,0.0323403333481907,0.0084488976308134,-0.0771322342568705,-0.0820927047065468,-0.196995511235282,0.0200503147810208,-0.0179051998544264,-0.17512139313111,-0.255786580447393,-0.223440638309307,-0.275511534362383,-0.133552456943905,-0.18928458960509,-0.0402387462581796,-0.0985662386190101,-0.0854711968204739,-0.0656650620839536,-0.226652728920869,-0.0404317164148569,-0.275864276187753,-0.113588724123296,-0.136330030201067,-0.21717016723654,-0.0159841951277395,-0.239382299831326,-0.0832804655033654,-0.0238032678663303,-0.0708588330933607,-0.127057695254161,-0.130179146670428,-0.220622823743567
stable,-0.0210941479306575,0.181978105415626,-0.144721918472508,0.0217318351226431,-0.327179568102287,-0.129078278755932,-0.225746285968839,-0.0510644276701225,0.132932863876527,-0.224123008558021,-0.196799780364974,0.0089878189719933,-0.113286240609104,-0.0144578555770628,-0.146541814309138,-0.30147616500538,-0.157843506283047,-0.0840898096827867,-0.228615185100932,-0.121132012339411,-0.198221680788471,-0.0162698721351424,-0.124939825327446,-0.142433122130515,-0.0960303656097517,0.0740344257892843,-0.300689271081628,-0.204452336631431,-0.279938211742303,-0.097598103528329,0.0665582297823468,-0.116392821078949,-0.0575951015855232,-0.257853469472084,-0.180942698430055,-0.237146790213927,-0.115580868845028,0.115011102105411,0.0850183060502326,-0.148153736449116,-0.102373803966153,-0.125644565621932,-0.0092833550428808,-0.0817047130824904,-0.0162972945501906,-0.0819427712411819,0.0181191878013961,-0.128616691309912,-0.13219090910826,-0.235676681382959,-0.126977834206324,-0.0288209781275545,-0.158502497522496,-0.101609233575874,-0.132152593999074,-0.127922185390746,-0.0496192146931156,-0.172033281174088,-0.130872579877838,-0.200749848766391
stable,-0.0243092897986648,0.377721645162139,0.201216288472677,-0.0092017312199827,-0.506613317211298,-0.0110600827194662,0.054578889160524,-0.0395299023975612,0.0759541600152561,-0.002410598764382,0.102479708212361,-0.175617288423035,-0.372683433357683,0.363550592388369,0.175340993560146,-0.149863523488092,0.0653938002208291,0.0953772826704159,0.147154860117149,0.05841956406914,0.197779132029555,0.0453363964276299,0.0259489324995985,0.0343472722673479,0.0923349783419691,-0.0387665788959679,-0.284200582508258,0.204818587090148,-0.174188069336604,0.0457812503755382,0.0448752336907569,0.0214951152227629,0.0330134942851883,-0.398501868401709,-0.0960937886113457,-0.223570821362462,-0.0962941800238529,0.146103429577196,0.105529419197952,0.28439502963909,0.0251343308752855,0.0795038243347014,0.108586486939071,0.0543449815614188,0.172687284150421,-0.11786587900821,0.101662663941747,0.0851491005564807,-0.0041469412010155,0.147044968196833,-0.0262967596211925,0.0389773092626662,0.0239199328184252,0.229004650357,0.0643461226447587,0.272826038889114,0.202736743117715,-0.0512090555318752,0.102219347604843,0.140226899005248
stable,0.0993330373768052,0.027474509949033,0.105992962222455,0.0768272819955226,0.0355062432043459,-0.0061794414134435,0.0493978154398673,0.0739142772839571,0.154981987779695,0.0864881995736178,0.0047504864533572,0.284251480394628,-0.0903531213755511,-0.017644093500598,-0.0483532315398045,-0.0822879960775396,0.242890873222582,0.275922518339618,-0.032016477008734,-0.111468170198449,0.0388389002807186,-0.221537612726333,-0.016029811890616,-0.0269881026694208,-0.131551547153104,-0.0616582218226054,-0.100134038217082,0.126827732771399,-0.139528756638516,0.362847650885528,0.0219302397806658,-0.101716670803861,0.0002563490124173,0.145854198893713,-0.0494769453173199,-0.0510080103660841,-0.0287797975195514,0.14458462946518,0.0113144913127832,0.0084557967621349,0.237967134543406,-0.0401855644929241,0.0735314147403692,-0.0819933096394446,-0.141151328829972,-0.0386581291034069,0.0471031169311494,0.107321952086981,-0.0040789887037837,-0.13465553151043,-0.0644262893315623,0.0516177812356025,0.0408341373112618,0.100639716231612,0.0521410708498391,-0.105267185096285,0.0511191456186435,-0.26319854609661,0.0118414078712971,-0.152292772108944
