group,CD273,CD112,CD52,CD8,CD56,CD90,CD10,CD7,CD16,TIGIT,CD335,IgM,CD5,CD69,CD62L,CD161,CD223,KLRG1,CD27,CD1d,CD35,CD366,CD272,CD58,CD21,CD11a,IgA,CD244,integrin,CD54,CD41,CD124,CD49b,CD81,CD98,IgG-Fc,CD18,TSLPR,CD26,CD73,TCR-Va7-2,TCR-Vd2,TCR-Vr9,LOX-1,CD158b,CD158e1,CD150,HLA-F,NLRP2
progressive,-0.405137600484441,-0.0934145466219171,0.137718015135373,-0.117014259954833,-0.244855743410305,-0.0860097577490199,-0.237307268782129,-0.119296336049466,-0.271073505739358,0.0143821178338516,-0.0341208453527704,-0.437801709967036,0.0664398795191425,-0.0093183766236881,-0.0219152901846589,-0.373899501399783,-0.115446834374768,-0.282917871792361,0.210262049830976,-0.104655121003124,-0.100179763294358,-0.138876513317816,-0.360868811857418,-0.168724465896958,-0.0013955662396819,-0.300236436051927,-0.191157402037727,-0.273503752360998,-0.472956311350932,-0.152203635313815,-0.186651029679654,-0.142439960872045,-0.300719707895229,0.15536210655239,-0.165954908796888,-0.10594803817522,-0.307559923473123,0.183201803044843,-0.0993607478230683,-0.237631019534889,-0.358091153433017,-0.114310008297164,-0.266038584088992,-0.0610967208448368,-0.361738697123806,-0.264617210030766,-0.265793306182874,-0.0541292086325155,-0.137462720576058
progressive,0.0234607780008125,-0.005133247057911,-0.419608979701215,-0.33666954651456,0.0011575150662889,-0.0607133815583957,-0.418567522495755,-0.112955928106146,-0.351223885438375,-0.40069373247818,-0.210849612962015,-0.298948099749665,0.0589229748818448,-0.0488791854877494,-0.158595539384277,-0.327905384563574,-0.372582162565173,-0.200424115001834,-0.550963316607986,-0.132401254356742,-0.305294494572905,-0.458378893237949,-0.325119270816275,-0.374570808019865,-0.0318408915613253,0.0073363927528602,-0.270559670492075,0.32153714213853,0.0523033484834116,-0.230701197969849,-0.287188649438685,-0.388054374396227,-0.364323274565686,-0.0873524918128966,-0.408675373129564,-0.228095220420804,0.0255372591649263,-0.105506521993774,-0.388817666247998,-0.381322562533494,-0.0781216505108899,-0.217147165853379,-0.45095042480493,-0.221713815484382,-0.301337819305864,-0.2877565344842,-0.373726654260147,-0.321113525238748,-0.279209939988297
progressive,0.10718230749629,0.0533456250987547,-0.149682285791567,-0.0904036490774092,0.0562824547007743,0.0748057566117761,-0.02838984563123,-0.443858231228526,0.0441245308135076,0.232073441625924,-0.0472925714831058,0.0774199050812964,-0.162720289136195,0.0999250856548388,-0.22341624348379,-0.0082936099767232,0.0481415621988878,0.203991864895478,-0.0671927425287165,-0.0306740378394234,0.0068143019772571,0.126648791966833,-0.0300839905167969,-0.0264554093235734,0.170483950381637,0.133634395554056,0.0722021014318576,0.22272761596374,0.43537274259902,0.0902052140224345,0.083801400585219,-0.0054713529841543,-0.0412842312387365,0.368884434128226,-0.0544822377168094,-0.0743825662791807,-0.0755995916792335,-0.0246474010909811,-0.431167386905231,0.0870422420628314,0.0183394338857107,0.0791335602524969,0.0952634832421553,0.0126524336806573,-0.0315050522236377,0.121085097347553,0.0750345289580655,0.102256478177216,0.0081652891928888
progressive,0.223238427390885,0.0236898708206908,-0.267922956765917,0.0904081268227701,0.0777402101879844,0.159551835484113,0.0499008562293072,-0.114468293603541,0.0496849765580395,0.242442986194549,0.0292370275130559,-0.0471857006889477,-0.0943509038852886,0.0817168379663523,-0.1078582241736,0.207928698327053,-0.0030950123001698,0.170976584090581,-0.241974873449599,0.378732204682917,-0.118034993064546,0.458880890269382,-0.0716561924577484,0.131222188013877,0.120563485857339,0.127613516432486,0.369720520240794,0.302882369084695,0.0600299710059642,0.379939971641227,-0.158518479426308,0.0744213307262566,0.0327346997750885,0.0278113791045216,0.205339953989106,0.372171018210386,0.183639468178004,0.405483124893397,0.118192922647079,-0.0688640505917116,0.188028819660776,-0.254069141827318,0.392311694743848,0.0214892337774054,0.124217478223555,0.0235108994037129,0.103583676913162,0.327560868867079,0.0518209310431047
stable,0.0908766899615895,0.0096424069854283,0.076401540031838,0.225133552720345,0.218032708559714,0.0615806921301428,0.199467206237313,-0.107682018305114,0.380517601045918,0.274044327649872,0.108421656896523,0.0845423008550985,-0.168152677826557,0.144624000396804,-0.23332928552998,0.119537126607107,0.238205901152772,0.315502699518187,-0.0756343203602266,0.163949080114168,0.36238651889795,0.298898876974595,0.17324568547348,0.230302505259039,0.0247629819661674,0.383450289736817,0.25632832513282,0.316207570363315,0.233332291718668,0.253842242034868,0.313638900471547,0.137969870808663,0.238122377345404,0.209465475806571,-0.0107206549077975,0.224792175454532,0.39837127461585,0.138926290804348,0.0732016714942365,-0.0103709784886007,0.0184618705848309,-0.0588961375392452,0.331400407251316,0.197864490105545,0.0971304213599152,0.106271401473609,0.231690576175142,0.127238259521759,0.185131527250259
stable,-0.150709153228078,0.0962083280175539,0.0293942325791594,-0.144762047318522,-0.120822712489463,0.0820503244747715,0.042005136802489,0.252239286756577,0.19412004776962,-0.0178679946975974,0.347385693403289,0.192222223651035,0.18030177313724,0.121940495948364,0.384596474141151,-0.0339154408845886,0.001882043508272,-0.106221334238952,-0.0245452010626015,0.12769645481295,0.029158083915905,0.250152616198868,0.193812788548567,-0.0788019548372611,-0.0548116543261991,-0.270376187313164,0.0888339262383475,-0.0870692326887452,0.0119579054068704,0.0191662134837487,0.11969573000541,-0.0353562084690558,0.0421180400381911,-0.100930326582268,0.150063381246805,0.0780735275310972,-0.0209444512426134,0.150503307091843,0.224135267914509,0.169753904038215,0.0822391572790848,0.114832536912029,0.0300907079906396,-0.0166563521913037,0.0635538562291688,0.0771705180512442,0.0081388508001006,0.147627169054876,0.0952383148378772
stable,0.13758379756811,0.132529962668402,0.0688326652446409,-0.110775626894895,0.0506890536026574,0.384144558381257,0.0234381347028162,0.0641431765067909,0.126026295505952,0.0542144917435007,0.263624278675594,-0.0161448837024293,0.0464429140097827,0.239284143925771,-0.0642083833822394,0.179092260592122,0.31763447111452,0.0222181969835765,0.272977187585641,0.151479288321985,0.18581727746874,0.0206238673778622,0.232339970808518,0.0889749506327539,0.434609124899366,0.152477147065932,0.14920180584611,0.164961627151205,0.0371992576796504,0.038940077566069,0.118074372514992,0.283758245748197,-0.0322232331631504,0.0309495692615002,0.117829956579218,0.325601159361609,-0.0073296901739818,0.241291783231131,0.14997913224363,0.170897340696268,0.0882563088334055,0.19128677030845,0.248956064107974,0.396214630137044,0.195167568473839,0.473781609961757,0.142940072436603,0.387289194183659,0.437050392625637
stable,0.057428192055388,0.0226840028837212,0.132309093552034,-0.0202730940804856,-0.121630517637471,0.155997698899792,-0.0811530986437397,0.0731442912491997,0.0772491944540443,-0.0655886190484359,0.0098600523123747,0.0429407964339628,0.186188769771181,-0.0744506334321627,0.174131440712723,-0.0325012709512623,0.019618175952739,-0.27781897331619,0.0429223482143948,-0.0291786694927679,-0.0670343171490548,0.027911704549041,0.0257526777778655,-0.0183553578321652,-0.103672300179484,-0.328777676929809,0.0352859775672564,-0.282654670385359,-0.205777250931818,-0.40904987019074,-0.0450614437178818,0.0326687092882663,-0.150331031155062,-0.22233532570408,-0.0013482514790086,0.0086566142420003,-0.301556093423856,0.122305814116592,0.213813049812327,0.110694188632719,-0.0808828827563082,0.024977806719583,0.0001542594592029,0.278304608232484,0.0789954210628442,-0.0130532741373957,-0.018353767975419,0.0006884806755471,0.0232598440429739
stable,-0.0707142808364205,-0.376859049537832,0.171790734644943,-0.013510633022575,0.104390342789623,-0.0550800041382145,-0.0118058526997273,0.253791519513814,0.114911316997579,-0.0733215129046362,-0.0491972708882012,0.177695765177672,0.237273174066495,-0.043592313346427,0.392402056482726,0.140410422054133,0.120129842881267,-0.434367413450814,0.5490955413343,0.0785757248463736,0.109773406976409,0.233600297865796,0.0715247309046903,0.0433063639658334,-0.197828283262506,-0.495962917760529,-0.0426858914961282,-0.255630051998543,0.0643566444595046,-0.189001676247404,-0.177372691421246,0.100373517575559,-0.0512737161108253,-0.259279090012428,0.0863316812585388,-0.0781622939390079,-0.0996404521161242,-0.111188873194476,0.374140434422041,0.299440304635437,-0.0160694173040586,-0.122279270774871,0.0775172586966541,0.137529084469469,0.0464412607507426,0.0166186736825791,0.120917566014195,-0.0305351899855746,0.11876423228582
stable,0.0453601738961554,0.115558618785643,0.329324859250899,0.0043795923952468,0.0240418892491789,0.259861240191656,0.185950758146988,0.272670279290561,0.180373902542954,-0.0441191405709,0.351582798989635,0.125031659247067,0.276289944619074,0.231042800942416,0.306851137174181,0.112880451120264,0.0588101523814518,-0.178817309073554,0.149076113522733,0.173907516822118,0.135488993511284,0.0790756863475278,0.0769751275800968,0.113435587456022,-0.0330909176255601,-0.365664824506686,0.15776273709297,0.0866111619433516,0.319926774192834,-0.220760452029538,0.135516486816242,0.0497915078482385,0.0250556793088152,0.0864658900120221,-0.0450743891621191,0.115913971994995,-0.179661919586369,0.193294823651346,0.130819721009437,0.440953006534047,-0.0329354935422755,0.375241496148341,0.166939255256382,0.149515412816574,0.0596835542417404,0.0414463608075241,0.0184213104044956,0.0856505485798778,0.0326573402353014
