group,CD274,CD273,CD252,CD47,CD8,CD33,CD10,CD45RA,CD7,CD49f,CD194,CD4,CD16,CD324,CD5,CD32,CD62L,KLRG1,CD27,HLA-DR,CD1c,CD66b,CD272,CD278,CD11a,CD79b,CD66,CD244,CD54,FCERIA,CD41,CD83,CD226,CD29,CD81,CD28,CD38,CD127,CD71,CD26,CD73,TCR-Va7-2,CD337,CD257,CD150,CD85j,HLA-A2,CD88,CD224,CD258
progressive,-0.057596573855234,-0.378323263355894,0.0280455778123639,-0.23926977329896,0.0333912857273173,-0.182865678247247,-0.130368925913968,-0.0792848107279173,0.14453672663355,0.062640205328556,0.0167569350788116,-0.103060284888025,-0.132369049501268,-0.294885503247214,0.091839818950835,-0.22264103073405,-0.0521123806379955,-0.142121591672885,0.0787500153923025,-0.0574779145400845,-0.314859284070911,-0.155366951891184,0.0260603233069142,0.122861080251603,-0.181010790235655,-0.448489570814843,-0.034938009306697,-0.13209401557616,0.0695049448236459,-0.350534470380199,0.137561784548214,-0.182146240578487,-0.0199372703923726,-0.13062313167252,-0.0309945089548961,0.158041196720085,-0.0619241571819948,0.0075490098329421,0.121430941986927,0.0496320231826665,0.0369135564326041,-0.111747440021248,-0.151037672022338,-0.373633687363377,-0.103019913904562,-0.227776643984909,-0.363936732434004,-0.11331328152591,-0.0325515178111108,-0.152195638492762
progressive,-0.191000429366507,-0.306063288099545,-0.454381703853567,-0.122911668041685,0.17638013114035,0.0069595972124934,-0.0275733082450325,-0.274739432895262,0.142778404451928,-0.234457711299111,-0.480772357441364,-0.389462916230176,-0.0700399818191977,-0.160055413183553,-0.162375302423153,-0.125789010959323,-0.248442638676714,-0.411461858508238,-0.319452509498733,-0.132218208841965,-0.022795405975373,-0.0344252837992639,-0.271041079069885,-0.131408277604953,-0.0192032272455345,-0.192266763988881,-0.0432940449898345,-0.0738662408447096,-0.234230030518218,-0.253818691955541,-0.38975388897487,-0.417482175928271,-0.380023094787065,-0.365929610386927,-0.242309763440255,-0.0981640627779845,-0.0387683875273479,-0.230961056501695,-0.0193122343465978,-0.122965513845433,-0.487309134064543,-0.466232446791697,-0.397228976101469,-0.116478085766949,-0.261966431458403,-0.366729267476983,-0.255491853575362,-0.239730307753336,-0.180021737465939,-0.453143260402895
progressive,0.112955114013556,0.222839383519039,0.172753270259408,0.140420856761887,-0.078994637943445,0.35462555408777,0.399944645568462,0.040071645495783,-0.0180477845091471,0.209849255425496,0.206648017919158,0.263578729850303,0.381141366421949,0.21849881794311,0.134859021596544,0.246920022335644,0.225344844664554,0.0715109081432323,0.0192278666238058,0.0911013329517871,0.232676632269623,0.403916993500578,0.303247964879928,0.368052160549605,-0.0189735784939865,0.11665231675675,0.363018499700315,-0.106735053146596,0.44407320076043,0.0921989696751733,0.121851973593818,0.110380609174952,0.305646447883433,0.127703792848111,0.124406389418532,0.307247058378081,0.240970989481414,0.22465043152675,0.134996279567173,0.121952914928692,0.100785241159448,0.0806746075921728,0.28966487576056,0.159153453452469,0.354846714801496,0.215297722735258,0.1990713989094,0.264897604695155,0.345516976023015,0.330237274474776
progressive,-0.449706969581096,-0.100132469707601,-0.169139203160456,-0.385312256608007,0.0613806474790338,-0.192815937201832,-0.115493121861149,-0.0128191648621754,-0.385026433167887,-0.380018569218702,-0.201913128846789,-0.0877813299866895,-0.0967701578310653,-0.138879074376119,-0.396468780964588,-0.243085251924962,-0.229605636168347,0.0083482542644101,-0.53541292816793,-0.168941650804858,-0.131585487203319,-0.0297392433042958,-0.43510971179922,-0.298069466562136,0.239965365505361,-0.0995411520279153,-0.213217663445954,-0.0108146265470251,-0.0638194601705787,-0.068903665923672,-0.219408781069181,-0.158756675176085,-0.205460781012565,-0.280411740894083,-0.0586323337835872,-0.390525148932454,0.354294850872688,-0.278164625427275,-0.366042395695061,-0.285872092034188,-0.31751141970384,0.198250595163312,-0.0727470330304597,-0.217328084091029,-0.3270150414202,-0.2058479863066,-0.0467831040966148,-0.239933683994778,-0.190943970911943,-0.229087927055869
stable,-0.178828626740904,-0.27066756962237,-0.137588624372467,-0.154470617617145,0.0369229422373032,0.0566252607722588,-0.210260774737133,-0.211950263318537,-0.379107649986902,-0.174321949427083,0.0242371755971364,-0.191731519490855,0.024658121261948,-0.101677712154516,-0.436308002762676,-0.0795198471801054,-0.179807311818207,0.018823255162878,-0.394100922575555,-0.137572997789442,-0.423067480799478,-0.0661999189408629,-0.169426236077856,-0.13429398987015,0.0389213453857064,-0.159699025038997,-0.138738276135069,-0.0562061252588061,-0.0672491331293815,-0.0306845251895245,-0.0641177619972364,-0.0180380069365691,-0.194460533636711,-0.0687529494091364,-0.100819364355639,-0.210503920395086,-0.0178356850582844,-0.0949686771596502,-0.0639712189413598,-0.172598666281904,-0.233623824974833,-0.123224253845888,-0.127048115981337,-0.156489564771801,-0.150434582006054,-0.0857875927969724,-0.287414146771679,-0.00830196995508,-0.160463814122924,-0.178742611904127
stable,-0.051539771483421,0.148610555218586,0.0119450639539543,-0.145696601857054,0.0610163461967307,0.196252617015836,-0.0002852834610329,0.12256204434027,-0.420749898630279,-0.169001409933716,0.0953796535700987,-0.126929358682733,-0.13253580808451,0.358165982136414,-0.411626148742507,0.0349068678671185,-0.281933233715874,0.40554661921414,-0.298700280221814,0.098021956308434,0.216804921053343,-0.121397951540179,-0.228398640832719,0.0995643578485198,0.458445802088075,0.0707664538167507,-0.0224453064461456,0.211496890475775,0.184007126218529,-0.02596053310724,0.0270889118274038,-0.0100923033953771,0.0102137914227572,0.228125189294763,0.122970073590845,-0.106521075930833,-0.0685547690173017,-0.147728133484421,-0.0312413146416967,-0.206789633413717,-0.222551240774085,0.167873949444365,0.0818267168983449,0.0328265888101245,-0.0248586348253771,0.0132500819124767,0.121802270023503,0.160060463096595,-0.0314717097824967,0.0098313397843365
stable,0.265384120058065,0.0156687336597858,-0.0430426937250639,-0.0212382183588231,0.10174147179966,0.0229361335896348,0.253382912923156,-0.359414333753765,-0.0710631872502621,0.226570066290133,0.1202061182137,0.0528837874196395,0.0065699842336495,0.0036714380902288,-0.110722108897897,0.169599166238823,-0.288599216239783,0.339754579610618,-0.0310677419684538,0.117603572719755,0.251711432583989,0.134101676345354,0.0850762362109962,-0.133212009026264,0.348700842535982,0.174323215762743,0.0383169772187855,-0.0584605677554186,0.089358472298881,0.253719369428964,0.235696370305565,-0.204439217386353,0.213747794766566,0.210877752747049,0.0475448551831659,-0.0638938106444131,0.160086789543049,-0.0396409301560073,0.0395284990753469,-0.0799967320222916,-0.153032682721095,0.117618203104548,0.0721204755563309,0.018371705000353,0.0220766818607014,0.14948506410762,0.093676135440634,0.0488511521454149,0.073548291721631,0.133317535203332
stable,-0.13588969003826,0.0406256657372493,0.237735855775012,0.0175564338721731,0.413663957899941,0.276328313783618,0.213674595067105,0.140395854064755,-0.035013829092636,0.0978374981986575,-0.071943329252314,-0.0430851061679381,0.248098169526846,-0.0287018641307331,0.102172331017359,0.151983028764728,0.0739153584849071,0.218221393190972,0.107924837273042,0.248902350565689,0.202802826292317,0.242426336358646,0.0614095377624198,0.0018163741861906,0.232084683502193,0.304755183983605,0.0109720122413849,0.380407914712886,0.108781450980119,0.127595545121357,-0.0137589114503919,0.0994832026385791,0.0527420292895272,0.193535201682543,0.120621383991589,0.127524315212891,-0.0302197866662544,0.188307336777877,0.102376256503959,-0.046820616652686,0.157352951026061,0.0495786467153738,0.158334513986785,0.0862820230459712,0.0565300440918348,0.171807716661329,0.235724457936759,0.158737748394168,0.188766134426195,0.154182059512802
stable,-0.150094300123127,-0.0274807265088586,0.0551453552496962,-0.267476386922724,0.0124479989646197,-0.220571004022432,0.0538489367536698,-0.324675665447014,-0.292127112043785,-0.0496267911106467,0.234538496724734,-0.0229070706663907,-0.0032273912768293,-0.0739623900699659,-0.133969777722667,-0.0190416322237997,-0.348396580485498,0.376150829581749,-0.40439089042797,-0.0159863457974495,0.135152088011313,-0.0942717275723358,0.0094881819382589,-0.0606687280965457,0.489407853443909,0.0366059207685134,0.113063477587196,0.258040977320038,0.0772048743447865,0.0317990108221418,-0.0538096929030747,-0.0711273666995125,-0.157138460880983,0.073044180820422,0.24819191829571,-0.0922798052365788,-0.0008699483170134,-0.116617797588376,0.149459494528972,-0.251340098349935,-0.201852857638724,0.236639040581585,-0.169459576377921,-0.0312643223023793,-0.141136999438934,0.0113523912155989,0.0729540783045527,0.028593729200307,-0.0214641655488986,-0.0375192409714027
stable,-0.164972144501144,-0.0522464404247902,-0.11070822677059,-0.083087959652888,0.0104538009434283,-0.116601704011499,-0.15442305245638,-0.267008048722192,-0.221514695917144,-0.194979493664741,-0.0590474053408995,-0.0933446656163136,-0.20758854088521,-0.044536522866458,-0.276181180469134,-0.115060734933184,-0.349533602279621,0.36495458256831,-0.395691313468061,-0.0507800850107471,-0.0750117145235755,-0.243753755432453,-0.145920789894367,-0.382974083707422,0.494441619794955,-0.129342897514383,-0.248217875185435,0.201565252561401,0.267942151060674,-0.0734943742510645,-0.239022439774904,-0.011454685700798,-0.325909054825948,-0.0815048739702644,0.0728931031694377,-0.0604821436574883,-0.118422027653162,0.0839416339906871,-0.082343143233185,-0.0942362747307171,-0.209037281122683,0.0993420171071888,-0.0871466365260451,-0.156681332680765,-0.19228601505621,-0.0455137055704796,-0.166840386877391,-0.0741027682697008,-0.0884930813292494,-0.114250410515113
