group,CD80,CD154,CD7,CD49f,CD326,CD31,CD5,CD32,CD62L,CD223,KLRG1,CD27,CD314,CD366,CD278,CD58,CD178,CX3CR1,CD11a,IgA,CD254,CD124,CD226,CD29,CD49b,IgG-Fc,CD28,B7-H4,CD26,CD73,TCR-Vr9,CD158f,CD150,CD82,Podocalyxin
progressive,0.125320724384201,-0.378384261077803,-0.0455481976889146,0.0218529172228232,-0.13946982510624,0.0021825851795708,0.0852849958716885,-0.222279756884957,-0.01196260038809,-0.111078709175039,-0.216314942090114,0.305616871962267,-0.156504812908313,-0.0734044243318275,0.244090830266017,-0.0580846836145697,0.096219046860383,-0.0990477492878543,-0.200381657192316,0.0021391938616066,0.0232280509810136,0.0345455611625816,-0.148531461934009,-0.0444065754093768,-0.185213081400601,-0.105923150216992,0.233346168843868,-0.0665099200646971,-0.0960487228956327,0.093142916663386,0.0123343616607838,-0.19586054040005,0.0457973412303855,0.12306864529044,-0.109333289077211
progressive,0.475549021175828,0.479541491770924,0.262273577617179,0.211740763337941,0.456033009854062,0.114890166724874,0.0530306773936603,0.452946021276704,0.295973887774693,0.492367372614975,0.166142976951058,0.299229818468194,0.4652001680943,0.460217628446331,0.471978929850228,0.4574052031622,0.557732419258625,0.478836823840044,0.0471458227504522,0.457345399720316,0.511185607541401,0.548203331548068,0.570664644226856,0.384305093780737,0.607008536754082,0.467837983114631,0.405705070382578,0.402820629969498,0.599234546015328,0.272803888610919,0.587232956787473,0.550175584005918,0.490208313921266,0.488657770063927,0.466779293573249
progressive,0.0087534018844499,0.187675244343846,0.30961055364094,0.168110228029379,-0.0173661550539705,0.0072799899860229,0.171719788385957,-0.0474431483963683,0.126048204714995,-0.0748809443071393,-0.326995587306324,0.202075373947526,-0.114241439567087,0.0976884412634305,0.172291056061806,0.0202423965278857,-0.0878068837785803,-0.0297312405368826,-0.272808904537312,-0.0573916584885641,-0.0244292357865899,-0.0216506516071748,0.0725126226007528,0.0352307687337146,-0.115964413938652,0.107116892865922,0.117289373194847,-0.105550923402894,0.408557600178039,-0.0168560003099231,-0.0012519521211582,-0.0758421460493018,-0.0493657012343264,0.0810166346696473,0.021168803675512
progressive,-0.183735205942748,0.0810537755918722,0.447368515493121,0.453875938761635,-0.0100404856881525,0.543516968333614,0.473596041086661,0.265833871757512,0.21455901602877,0.178515888027652,0.0087457901817629,0.602108340678993,0.0471767697958477,-0.129881525383932,0.190338333429224,0.230487403988051,0.0383072187391079,0.0960327110794444,-0.0486352898362993,-0.0156382714920645,-0.0736734936202215,-0.0064525069991591,0.254830597789534,0.318541382715375,0.130357494775824,-0.0676840968497102,0.313094063084555,0.0287864316090747,0.172802194930681,0.338666689483073,-0.131060602208577,0.0788471492605949,0.256320808328034,0.0511459082048821,0.165023413349083
stable,0.202964335762288,0.286309974219193,0.407426390570824,-0.155935986266209,0.0971326846713721,0.197532254845893,0.169957804140975,0.270239202309996,0.246435543958362,0.0701159113890262,0.0908475842013604,0.365483083950731,0.175164470334361,0.24503257067585,0.153036522520458,0.260825837798421,0.205213289570348,0.133009707968413,-0.0446642811177655,0.28193464108906,0.300704715277587,0.23240078762915,0.214316784343477,-0.0719720382006374,0.13699992101416,-0.0208284306019143,0.117190843552392,0.250205248365209,-0.0099659383721784,0.381580688201691,0.194933158716411,0.198591959139837,0.1261378298846,0.136559988126878,0.255019306263561
stable,0.057286652375855,0.201994887397263,0.373636238747585,0.332389473701077,0.128407846388944,0.140692386483618,0.457378757841447,0.123592876924225,0.260610171536215,0.0963652461352054,-0.0843675635748163,0.396513538176477,0.0358901766486845,0.247479386432666,0.0339429145525393,0.115417690748713,0.274798500089752,0.119737971187504,-0.18488486539843,0.220598410035321,0.0868165656906757,0.0858047345345248,0.101006818831918,-0.0786759437160401,-0.0503476082949759,0.046988484943503,0.20027241533039,0.287165787825753,0.200399136492373,0.217969269260003,0.0234254053876391,0.269309760753815,0.0746439171569122,0.0130237677794302,0.0532159225909192
stable,0.0761391053321977,0.145670304350332,-0.0675174711848329,0.107422503321994,0.0980242466969618,-0.0626412544874336,0.159263143476469,0.195494340949785,-0.273984655197207,0.251987867986234,0.0985071473906934,0.26331800175447,0.117903087004718,0.0978904941883865,-0.0753679755774558,0.20989055359418,0.104440798486432,0.240630614305863,0.108744125733058,0.195331287487753,0.0887177623958249,0.130970936967804,0.167815420617211,0.0696384689418602,0.14184768149094,0.120529053658889,0.250651987798641,0.0762333412184981,0.140871895714501,0.1442960186069,0.127404163260592,0.0849996549942432,0.282801254775493,0.106278996992026,0.261274793541108
stable,0.107490869204822,0.146606070348973,0.37490108570809,0.179711962719786,0.0903423354667953,0.244463298957028,0.235231887011601,0.304917216430782,0.392529697890138,0.290279370589368,-0.0386679938494982,0.159128361429159,0.0564519508138306,0.244968071713757,0.132182868193834,0.179070899698255,0.172399724467307,0.317840045923041,-0.0642141567432795,0.24037425921812,0.177131747054481,0.167423003562805,0.155303112435421,0.112917190566645,0.162357473495753,0.084634652530971,0.0987557360999378,0.1633205551495,0.145053047299713,0.299331347332687,0.255523782376041,0.294972227798372,0.120067763596895,0.173402291351736,0.213741342178704
stable,0.207998391771898,0.0084491180014369,0.139865328963075,0.323639966123196,0.0427732311091246,0.2179238062821,-0.0302170386157965,0.103795365446341,-0.0563186785618453,0.0530713070954628,0.334853913756504,-0.153148818723119,0.226020337064437,0.115024651976245,0.0442386815667685,0.243307341353105,0.22801152453632,0.297418219588999,0.491357745750236,0.185865586904744,0.0809317861412212,0.113394122741563,0.108178466226232,0.335403863858382,0.266000808664865,0.148307150656541,0.124897870754949,0.25801994047857,-0.0630981028037335,-0.23980525972224,0.200509682143595,0.218508762190785,0.217842549273579,0.194914213199957,0.166300161397913
stable,0.178034630153428,0.182647393287496,0.227184149743393,-0.0161586420525171,-0.026018139388572,-0.0346942505185036,0.111280227274536,0.0542212749511885,0.289852343556012,0.124057971455927,-0.293726255507357,0.333150593777992,0.183617413891631,0.0730834432272087,0.12754555386908,0.1730503649588,0.259046546058746,0.0955862511202788,-0.470351066799159,0.251037777005067,0.159481063508003,0.183349734189262,0.199703572927398,-0.0801160795256167,0.0911513362515105,0.152640282817387,-0.0061227393555176,0.0828963323884371,0.11976740842304,0.308754869737229,0.142927044526991,0.0801882881401463,0.257398317961163,0.259602394960148,0.12611026914095
stable,-0.121862459284558,-0.083295522475531,-0.207207883302738,-0.0376353376267726,-0.0021130110818799,0.150966398345068,-0.223403204482601,-0.0463578312812837,-0.155574381269444,-0.0959874414589796,0.406657142805859,-0.321535487812087,-0.0800127371593728,0.0144818041828066,0.0430534055194447,-0.0669556841342157,-0.244751388839911,-0.0471591183463055,0.26726002702189,-0.152719054436266,-0.104461999094131,-0.0604065837347385,0.0030631039180338,0.0459857572769587,-0.0309744229429019,-0.181197213372304,-0.170007232310814,-0.115506316688498,-0.232242674989557,-0.246575924344709,-0.0475163257587448,-0.124813205064543,-0.196381825531028,-0.219815087290405,-0.156274784573766
stable,0.240381628199847,0.129301469035564,0.542605370319189,0.473850304044043,0.206356521041106,0.193078542325886,0.562707240557282,0.263995736729056,0.349812746544858,0.299102850381518,-0.127757023001,0.495508629026207,0.288914186433849,0.256230682682382,0.239695560623903,0.360816702325613,0.300969289910722,0.291086665941991,0.0497120943208907,0.35119798906998,0.265148944614839,0.345924514034346,0.470185527236035,0.47082649630454,0.248732331630183,0.277834176029524,0.368304229541211,0.332213305833507,0.497760531283477,0.467697804857552,0.296280711940192,0.399503440190091,0.303503687466288,0.330158399688182,0.311415728614341
stable,0.27406680509021,0.288976237365558,0.395613650343323,0.324708740894911,0.169429224091816,0.303471052620794,0.418154028413303,0.27930936638981,0.462897646710744,0.286051466963446,0.0445056418105544,0.43938197934011,0.403731147791677,0.300719263332479,0.300098055821916,0.449830578670385,0.259474853031517,0.447449221500179,0.0796747514427908,0.413394492578146,0.43095723778816,0.328274732759358,0.451437570284905,0.311243198752578,0.375212859624325,0.269161552213006,0.470741059303938,0.451195954345056,0.357099503169192,0.413159721912689,0.351357145945068,0.494248769340297,0.417159842416628,0.403483573979386,0.461411015943924
stable,0.0423159431072071,0.142361189051006,0.305216903322174,0.0983405246990372,0.0800610200495583,0.110471720893103,0.392484238138109,0.0835925110904359,0.508639969830587,0.254142969499248,-0.513484136343303,0.580320572223698,-0.089967415757338,0.130101101559774,-0.0733586251130307,0.0615052817399966,0.0985786879659713,0.110276119332605,-0.456813340625571,0.109367327841939,0.122536250158712,0.0918711599753679,-0.0318853704967542,-0.181129586179151,0.0615100835826417,0.0810310953151912,0.163127880865462,0.0196341751457709,0.189384125849654,0.397369125589805,0.0485011748255602,0.102464679437821,-0.0314920911941235,0.028104531143321,0.0806381736906367
