group,AR,ASCL2,ATF1,BACH1,BACH2,CEBPD,CTCFL,EPAS1,ESR1,ETV5,ETV6,FOSL2,FOXH1,FOXK1,GATA2,GLIS1,GMEB2,GTF2I,HES1,IRF2,JUND,KLF4,MAFF,MEF2A,MEIS1,MITF,MNT,NFYB,NRF1,PAX5,PAX6,PBX1,PBX3,PPARG,RBPJ,SETDB1,SP2,SPI1,SRF,TCF21,TFAP2A,TP73,VEZF1,ZBTB33,ZNF143
healthy,0.140829412085203,-0.048999412961439,-0.318422600917876,0.227866320177618,0.0904871487461174,-0.0499805240477999,-0.340879688622964,-0.24957285790164,-0.160331629391581,-0.0362704050520968,0.23420729563494,0.0835237128106706,0.267834333058247,0.0395455900517793,-0.150733001753064,-0.164287959847332,-0.094545769116983,-0.145021027514442,0.159954355841428,0.273016143935758,-0.208764814075123,-0.0874942148710019,-0.0788889622074253,-0.113482939112512,0.188399582387224,0.119587993691012,-0.0204855086395975,-0.228862874679227,-0.0483115450775571,-0.0311297463340418,0.143735590304071,0.158272022859176,0.0233714287314044,0.161395044796854,0.1921416127455,0.17653695007331,-0.17709681929787,0.236109015957337,0.248501720788743,-0.275407238834286,0.257513771178683,0.321469586746361,0.0838528392426971,0.0158304090656721,0.0619782408233269
healthy,0.310778962169056,-0.330934456443677,-0.314263916147614,-0.260047650149011,0.312287700923301,0.291847080057526,-0.0488091536866655,0.217700594951786,0.204858792162095,0.238928001539011,-0.182548544976839,-0.368399566980236,0.194396280426623,-0.295141526065027,0.429759373601145,-0.205651067440876,0.304215789746732,-0.171085790149464,0.303759444879029,0.10409959389881,-0.116671900086968,-0.252416657167463,0.315702586802045,0.312211787461515,0.0062567737965143,-0.032337076136866,0.242529481537753,-0.277187674669906,0.0166496240660491,-0.273954833694668,0.381968685286965,0.221004291879973,0.249091866106942,0.307972476813143,-0.269626343154295,0.162725550139964,-0.293022150301631,0.434558924072621,-0.167942713602424,-0.121092721931883,0.13981617876718,0.184715064855271,-0.261028120668678,-0.307743236965366,-0.10421820391761
healthy,-0.0018440237641074,0.0949074767853471,0.071198297109873,0.152851384838675,-0.0257958242048678,-0.0128702521243577,-0.214524887145153,-0.115285275079454,0.008249333051014,-0.0536434057985188,0.284419419269265,-0.0204441671060708,-0.0165393803789228,0.11935867037337,0.210705993920375,-0.29068222858704,-0.110320100902777,-0.246228443739935,0.0695380173314533,0.129477454692277,0.0547921840945401,0.0574707748578915,0.0309263528332448,0.140874500816065,-0.0261476470176611,-0.0185506505220952,-0.141071791001686,-0.176636165931654,-0.27550306830645,0.0001275915814948,0.07946314396528,0.123625269289798,0.0025736266331417,-0.0949240500690644,0.0510575951531465,-0.102585599126324,-0.148583726442922,0.0747081250803059,0.129174594959689,-0.0738905854273469,-0.022220384193417,0.0621721386827944,0.0378928834537018,0.036040610886283,0.0478557729577337
healthy,0.0071998688943665,0.0343126863668802,0.0400605711226527,0.242202736838403,0.101017052513332,0.0662787958121746,0.127632693170849,-0.171965892804446,0.204370103718144,-0.402191957516471,0.134841512875305,-0.079479776016859,0.306498521360647,-0.0413607169737206,-0.0012244708203072,-0.109775989783369,-0.1003174246483,0.0410160294142561,0.0064161034144888,0.136562672284605,-0.0122404769110302,-0.0533012603757362,-0.07865906810261,-0.434315112993344,0.0241346388425796,0.108811580681676,0.101296155046138,-0.295151009812592,-0.113724110743052,0.0277904751673248,-0.0085994501084339,0.342713987210652,-0.147837763641932,-0.211158723574377,-0.0771727454016708,-0.0694939267964902,0.0021091363411991,0.0411208352633095,0.001195990970021,-0.0924550330652746,-0.071426325323913,0.286304517345675,0.0756052144419154,-0.0243763107150087,0.0333777335674829
healthy,-0.050474891731921,0.141186718698555,0.101147229481646,-0.125181976784796,0.0550918444565547,0.123228743054918,-0.135330622000117,-0.104829417489131,0.0534754304041066,0.0547594302683655,0.205934594573476,-0.11159144297514,-0.163524952144875,0.0680243583732052,-0.0099295722503334,0.0866295404362568,0.132172286713297,-0.0235341235257569,0.0673302935682269,0.0384278811527241,0.132639669071872,0.159979734802885,0.0519771635631234,0.0750294867655168,-0.116668569075954,0.0812244056364948,-0.103284292262583,0.0613965000595374,0.0252506623336837,-0.0799536222399592,-0.068227411377316,0.0310138432590375,0.0673034601337586,0.0841083990933032,-0.137651513832113,0.0592185863783647,-0.0683459590878028,-0.0386577675913032,0.173199006019226,-0.024332718575455,0.0419879169585247,-0.11010639260188,-0.0721911501972067,-0.0173520206234802,-0.123125814806286
healthy,0.165735074473365,0.103008247593604,-0.137687716014781,-0.0301979065870439,0.0914434118538449,-0.216618847848496,0.108128958347035,0.10174498855311,-0.266615332135661,0.301159451373928,0.333222168925511,0.284398710890233,0.206024014586259,-0.21303961390043,0.0549367294633822,-0.1736078852793,-0.447156103339577,-0.227394146687947,0.0731111169685826,0.266427347159397,-0.172404781431211,0.0949399324123547,0.112663155974522,0.146951615645069,0.0352434233499688,0.0904132541839183,0.0382436635711418,0.214370547532379,0.119490770312429,-0.0290173609361062,0.0869242530244591,0.14480106751661,-0.0495227621469799,0.196850347744577,0.0841871917700557,-0.12273163130322,-0.0372435834974175,0.133875380696148,-0.119889298462109,0.242726201352036,0.234266877420158,0.259381670249024,0.43562886459507,-0.172991294557154,0.0629298506541261
healthy,-0.166622778117319,0.109617731674327,0.275837850794432,0.209114627512208,-0.119500673831287,0.0765316133394096,-0.0115569992029164,-0.0946449261083486,-0.283570301392819,-0.049143941700204,0.436006953913646,-0.185586968497216,0.244171846415618,0.28838137101206,0.313477730459788,-0.0637839808625056,0.130543703610243,-0.296851965056643,-0.051419075050585,0.27971210079881,0.272920611598606,0.0630621456881357,-0.129529225558116,0.171938627578777,-0.324269405763466,0.0377412239259857,-0.28909052197501,-0.148063576487756,0.0903663345072823,-0.223578511452649,0.223155402400289,-0.105026047140358,-0.0493883069161284,0.415624073315663,0.0500975873098073,-0.0979648243013893,-0.0962176388936756,0.168793202008123,-0.0215166937820387,-0.0582398155954919,-0.120670857050128,-0.163467256949821,0.027788000883302,0.0311407744814513,-0.566442065142448
healthy,0.143569842808644,0.021903039074805,-0.107580143309259,0.148759153287188,-0.255507904880178,0.164434047399768,-0.0268994926055208,0.174712188266391,-0.202410659655773,-0.0108794007627944,-0.177242017640847,0.0788379754963347,-0.156847800569641,-0.354937816335408,-0.0516986271909936,-0.208379501158733,-0.356046338623767,-0.162910639576585,0.20315777774778,-0.0481688588517465,-0.310256589010778,0.312275914699806,-0.384423860947099,0.274224752699262,-0.245542548811293,-0.0085116360503792,-0.177368428077239,-0.0885391661660929,-0.186213917331422,-0.042537111845831,-0.0598585829247445,0.114921672499704,-0.396711603623027,-0.0247197229010729,0.0925470252583602,-0.282229126357454,0.162695093576071,0.096652123147852,0.316165466588783,-0.422695430888018,-0.228765614996837,-0.0098762205047622,0.190301188108089,-0.228388004334282,-0.118869567667016
healthy,0.178997392199472,-0.182758403723613,-0.208861099834432,0.239017774242497,0.0227583513896319,-0.171850913156017,-0.000388013498452,-0.258449689226254,-0.164809960518723,0.0344251545265056,0.392601011891394,-0.0147212984583628,0.202407672593597,0.273013659818236,-0.0465204306890202,-0.148551266354272,-0.376389144655132,-0.0551527692867178,0.0933635426891462,0.0116663388472173,-0.0507743851739292,0.179725796343062,-0.395952121976144,-0.197283108676093,0.139901550058011,0.209027514512657,0.12072021883445,-0.0380734099912669,-0.247611178836162,0.0307967971898699,0.160191737634925,0.239948542349125,0.17646144209694,0.327978922410916,0.21594894572701,-0.0204438674531392,-0.204243341240291,0.166893825150238,0.086939631005031,-0.0573615278357692,0.0766306098043644,0.180601512961876,0.13926839162105,0.186756468280825,0.221387502106338
healthy,-0.102844223291238,-0.191320377776852,-0.0553842413996415,-0.130416538771714,-0.170636862408661,-0.300317454832976,-0.0840775914325521,-0.0584820620712531,-0.116202505248104,0.0108766024133103,0.0105770893649501,0.326623257994672,-0.126163453484999,0.0138375028342429,-0.288020304818871,0.0481531406606586,-0.258282937874533,-0.192629677673969,0.184089277037869,0.23623877751522,-0.0064266942662439,0.163893540062721,0.0188350919840252,0.146316402881809,0.083837980993864,0.309491111628466,0.0530480396224316,0.0456030009917629,-0.158733358115258,0.288336932898566,-0.134258863306393,0.284922484147259,0.0931400005243662,0.22235848710264,0.135807773642199,0.0934651861197287,-0.299752658798925,0.0149842099336793,-0.146573128351832,-0.211088238968627,-0.217934251502576,0.0443963912826545,0.0144022988682937,0.354828829634539,0.286882155235102
