group,AR,ARNTL,ATF1,ATF3,BACH1,BACH2,BCL6,CEBPD,CTCFL,E2F4,E2F8,ELK3,ESR1,ESRRA,ETV5,ETV6,FOXH1,FOXK1,FOXM1,GATA2,HIF1A,KLF4,LHX2,MAF,MAFF,MEF2A,NFYB,NR2C2,PAX6,RFX5,RUNX2,RUNX3,SETDB1,SP4,STAT5A,TBP,TCF4,TCF7L2,TFAP2A,THAP1,YY1,ZBTB33,ZEB1,ZKSCAN1
healthy,-0.0223336807916998,-0.0036663054226479,0.0544365382878634,-0.0762620192317498,0.0681138421137101,-0.110811210394467,-0.160831239137295,-0.0887151520572054,-0.244828996666819,0.0615765316230307,0.081446625331393,0.150232985548003,-0.189581000062589,-0.0348483416748932,0.0511872360814561,0.26643429114889,0.0248693853314362,0.0983422847589392,0.319888753998855,0.0282136269741155,0.197003164356906,-0.0284296141916342,0.0973823009975586,0.131295854376851,-0.0472720797902722,0.128307544332272,-0.342713837661182,0.0669218044609802,0.0334211463415512,0.146358087229315,-0.0659955972298118,-0.165001636451379,0.0214733834384048,-0.0475704087111729,0.0049182279505647,-0.0255525841209163,-0.0853755660984202,0.164325192967942,-0.026858092657575,-0.228585771999884,0.186600540779086,-0.0422062392738885,-0.0662009950486694,-0.0391291060836435
healthy,0.426312261017947,-0.278868719223963,-0.409693237908647,-0.0187740359498241,-0.348325367436827,0.393711615832451,0.391557545101871,0.131489011744283,-0.153223208062606,0.346372577222633,0.214620080243238,0.471227352591913,0.309093312206159,0.319967272490452,0.347185363479883,-0.307234732986352,0.112389693239515,-0.408831792945917,-0.444565462943397,0.272664925243584,-0.37944386998117,-0.23023303178221,0.491936278666997,-0.48749858435734,0.389722289468783,0.475720376763949,-0.425662434318556,0.460819940429282,0.532545749560464,0.0496351133176123,0.0725193457906597,0.0030890766562235,0.279057013900582,8.22436518566924e-05,-0.241155803546568,0.449575017988983,-0.378256836914325,0.530351295414452,0.357519163754738,-0.433672329448625,-0.139904243312094,-0.451995069272905,-0.314382113731593,-0.239479204320514
healthy,-0.0020143381773161,-0.0509728390351077,0.0345143899003134,0.0061323878981773,-0.0575785238368364,-0.0046633800298434,0.0083424308312872,0.151227298021297,-0.0638940125545445,-0.193981912287928,0.180825236129103,-0.187942335193142,0.0056905626415373,-0.0840850601230276,0.0865832366778606,0.0892103553200394,0.115760356089465,-0.0286636426869963,0.0594519270904836,0.0896589790635122,-0.0059673145268773,0.116492453817618,-0.154893744886477,0.0252834197562259,-0.0562069100214444,0.110136785278853,-0.0051336214336946,0.115707037619698,-0.0358374976579657,-0.0270355960592702,0.0070092399246244,0.0712191911481633,0.062490010442331,-0.104522839292297,-0.185054047714094,0.258057497912153,0.0261095504876508,0.136377187541162,0.0220971446689218,0.218680662176532,0.261441692992533,0.0020149492772561,-0.0701688631262408,0.0752472564028555
healthy,0.157475538747798,0.136645683004629,-0.197178847724202,-0.0382168154680642,0.12581441935096,0.103091534296545,0.225610547315864,-0.260564623049548,0.242185742098837,-0.165467911766542,0.208338410680339,-0.146664365051443,-0.146682495012923,-0.0620894014130631,-0.115835427219818,0.127854285016893,0.111761412542472,-0.006693549111666,-0.0446459284749063,-0.22106825696679,-0.0063676998039924,0.0272473721079828,0.247211988086326,0.2317404342918,-0.147731582783945,-0.297909567036729,-0.327258708012454,0.154360942031994,0.154278458873911,-0.095654656764216,0.0977217990388615,0.120693766897388,0.270069786187427,-0.0057935843571388,0.196954101535049,0.192479921041263,0.220666131154513,0.174688385509295,-0.0674369233846095,-0.173374698300463,0.13320311365233,-0.0320856218282379,0.124905961281145,0.0029189237982134
healthy,-0.05989104847655,-0.0631910132903091,0.0896101243458104,-0.209672201173535,0.0711346847114809,0.160580376432512,-0.0083424306365464,-0.0655597319121345,-0.0200393676208698,-0.244769880319678,0.202574529546684,0.0795348889729499,0.086296019134343,0.166494698776858,-0.0826465844915068,0.309709454789462,-0.155733856120825,0.116463951628002,-0.053725835075722,-0.0684302326469237,0.241145898392717,-0.217331448595088,-0.0064229726504826,0.0727006327548367,0.36254323277547,0.286334973366244,0.126208301694487,0.1231604399713,-0.0610586413158943,-0.0671959779326688,-0.121424403144081,0.0199371527460068,0.184605316150313,0.144328211329293,-0.159649938263304,0.092946450182248,0.126539591012225,0.0795328689161345,-0.127059553636528,0.107177750447266,0.231418516803481,0.0733967443334492,-0.0155649417745939,0.0900060554816434
healthy,-0.0755830035132516,-0.246300665840345,-0.125302459894139,0.0019848238169794,-0.0142816058555072,-0.124656061333054,0.0388371464877931,-0.088625045069266,0.0365025069789323,-0.205144089221599,-0.176170224307072,0.0451566430085208,-0.026312223780647,-0.117865074097181,0.101172781843274,-0.0078784577562862,0.118990568062365,-0.122055257710805,0.0544799916660564,-0.279069270542891,0.194467105930262,0.0370120211388465,-0.179919335961366,-0.19552415769486,-0.0379169791243659,-0.115416364254011,0.0374530930981753,-0.134085875635944,-0.330484572560508,-0.0458410650143758,0.264399825550733,0.194520338752939,-0.427284658255264,-0.0303579183041453,-0.287989570685868,-0.0804043763100522,0.0739479953881536,-0.242194133805216,0.0627843120037635,-0.236308104554863,-0.330127152179673,-0.212680335974958,-0.0184261613354068,0.0022509879303674
healthy,-0.045493339861228,-0.146927203782241,-0.273086344315609,0.275347571814591,0.056332487557012,-0.0628644731211517,0.263963406965705,-0.10387972136293,-0.0847861146919236,-0.1804695713938,0.150594489419078,-0.216598845894847,-0.0914363156117515,-0.102904118477189,-0.207206335780206,0.0765561860554092,-0.0026169174102472,0.0332956289387041,0.0870769612700902,0.222165536534724,-0.0704831004978431,-0.018144360851324,0.302847777753019,-0.0167749677410057,-0.17934078437166,0.206509961218055,-0.0231207575959101,0.0612388162596504,0.126360863425083,0.0115089042308259,0.0521914271337464,-0.126020961657348,-0.15191221224148,0.220212895477467,-0.0126567414096225,-0.055717793803538,0.320702341358224,-0.17038434017171,0.0010283170178579,-0.224756618801013,0.126239386056269,0.0864484365809617,0.0585391741965264,-0.0565026341616671
healthy,-0.0060810976151394,0.0535019645947367,-0.0307774355526917,-0.118159105049724,0.129894129160136,-0.427713610946885,0.309060741560889,-0.174490469229282,-0.0613973213007177,-0.193648200631678,-0.126946161165617,0.0830677284538136,-0.175307454298838,-0.468778886321771,0.07419133997445,-0.18413186758491,-0.309986549691399,-0.260447693585161,-0.0457284247480333,-0.0321304148030686,0.173236567691118,0.361570304808711,-0.143410927865582,0.0327866016183775,-0.192681786881409,0.166874479187245,0.0210791893294017,0.10368076526838,0.0796844682154761,-0.0887492667705224,0.0549085432631958,0.234645258565368,-0.233886745588266,0.147697257087364,0.108571306112179,0.338803545922116,0.0536871262208387,0.0501300739299318,-0.162123621675417,0.0386533015611883,-0.22134123330746,-0.0045478294130316,-0.119125518799993,0.185034936568354
healthy,0.238835136102529,-0.334588927145349,-0.0577936171943671,-0.240313921407302,0.195279963531954,-0.0059352839639892,0.122011230864297,-0.0567005554164613,0.0075482427023793,-0.21661728696449,-0.0118971349370288,-0.0999055386712668,-0.209010222093458,-0.0062323392616581,0.0135991634211268,0.423130344046051,0.219946126506559,0.172961534508266,0.0451781692217046,-0.0765898764766253,0.145237756393813,0.184428377585865,-0.0184249903497358,0.133172252200434,-0.317382740160435,-0.0984495728881214,0.107795605762133,-0.0511451729899504,0.135979722554817,0.135161967263644,0.198352568621494,-0.119589350197945,0.0610643037619651,-0.0299000645157806,-0.0707506218778433,0.216019964237076,-0.0967713007975067,0.162237028537458,0.197663900888151,-0.0695359675169539,0.0766243399770307,0.0670987623038199,0.253804006176661,-0.0324662903673253
healthy,-0.0448021924445932,0.13676683790158,-0.0923409188808394,0.275688696321587,-0.112539960406728,-0.173521910076969,-0.223660343805286,-0.218486584227317,-0.126624558795017,0.109085086242266,-0.148816139133577,-0.0010347519155937,-0.248443079767193,0.118406405151334,0.0087141504296698,-0.0749126180214996,-0.19645748559451,-0.0652748873696469,-0.229766235274161,-0.37253634461993,0.0819762963874538,0.439684047440115,0.0569968720448967,-0.151176399701378,-0.0086713920860503,0.14082888054544,-0.218238585834323,0.221436909937068,0.0008124085287719,0.0052934829401036,0.281905759483874,-0.227679628105526,0.122742101194359,-0.198569747769318,-0.199895256421524,-0.340587310267382,0.104142221719843,-0.227380319700189,-0.257088816847071,-0.204983499312254,0.170742617741697,0.426659855973591,-0.30618394699107,-0.0506515338517514
