group,AHR,ARNTL,ASCL1,ATF1,ATF2,BACH1,BATF,BCL6,CEBPB,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F3,EGR2,ELK4,EPAS1,ESR2,ESRRA,ETS2,ETV1,ETV6,FOS,FOSL1,FOXM1,FOXP2,FOXP3,GLI2,GMEB1,GTF2B,HEY1,HIF1A,HNF1B,HOXA6,HOXB13,HOXC6,HSF2,JUND,KLF1,KLF3,KLF4,KMT2A,LHX2,MAFF,MAFK,MEF2A,MEF2C,MEIS1,MYBL2,MYOD1,ONECUT1,POU2F1,RBPJ,RELA,RUNX3,RXRA,SOX17,SP2,SP4,STAT4,STAT5B,TBP,TCF12,TFDP1,VDR,VEZF1,ZBTB33,ZEB1,ZKSCAN1,ZNF384
healthy,0.21357490976273,-0.122053502666779,-0.165273472753255,0.153915732516831,0.187261214116529,-0.248410631876283,-0.127306058168171,0.226481160469151,-0.113858858959247,0.217986544479611,0.221826915794688,-0.0107076944017058,-0.0978308997301661,-0.257942852443105,-0.23310251536085,0.176028454767344,0.193916332908048,0.116670974303713,0.234167621179115,-0.146024782381341,0.166706895521714,-0.24026309425479,0.307880204856791,-0.151927565243793,-0.114740713934131,0.194686095366054,0.242292377244545,0.0089477965051431,-0.145015223624071,0.25459169462274,0.208932192011055,0.13536038201247,-0.0342423124978889,-0.179409201381638,0.155330821124635,0.0633278246403832,0.0569879263436945,0.114619908152784,0.226050216930581,-0.199070319605124,-0.0024868201375924,-0.023207961441736,-0.0260207121284031,0.200450827444563,0.140668303048513,-0.0264895039095143,0.0631778838809649,0.244936489958452,-0.109187187755845,-0.164119328263689,-0.0062606620479161,0.0635201518009204,-0.239373252120809,-0.219303608862128,0.223096057222622,0.172351094108389,-0.0123214635920556,0.118573098090112,-0.0322738408330797,0.290370899904667,0.355253316147542,0.188865997752894,0.181300524350621,0.257391103123188,-0.184104561772818,-0.22066859619923,-0.331782867613652,-0.223625932618194,-0.171071061099868,-0.0218056704411227,0.0370143105205252
healthy,0.342814615146542,-0.115616787235576,0.0523147090563903,0.136829544652925,0.199632875887123,-0.0765285048904022,-0.124341124689605,0.0690149977308683,0.0037124888707008,0.199952336203798,-0.151704790638649,-0.0256758349978593,-0.189730213649861,-0.0497612796308616,-0.0841945904894795,0.118595573047567,0.0623452921257428,0.077254461308578,0.194868793221799,0.0392401519417926,0.0283614129972084,-0.0418163402883681,0.0857819682719064,0.0078671944631443,0.0914540787237806,0.0962718562406508,0.055683586319339,0.0600176544875523,0.0413072644893342,0.255359220624313,0.167397180621649,-0.193433360983447,-0.0612660281412377,0.101986117530726,0.0789559881177015,-0.0739607213956483,-0.0865112916939745,-0.0028132963048902,0.185817856390212,-0.0334436142408134,-0.119674204136604,0.0703414453695465,0.044664369896569,0.0831375031621903,0.0629401885503038,0.188662569626158,0.139088424527419,0.185431536996246,-0.155025289371987,0.0140291406918104,-0.0606530562220967,0.0771960070831083,-0.181417587355994,-0.192810085526079,0.129143181083038,0.0849984943135543,-0.0689165698276089,0.140224117471895,-0.120238139314846,-0.110248846345858,-0.091857157189752,0.142267306570727,0.185650645407437,0.0098331956306401,-0.143376569800439,0.234391900069644,-0.0649921622382392,0.0527623180475245,0.0640669450107643,-0.0758976346874123,-0.0013498141393748
healthy,0.364091391284732,-0.215595071883116,-0.0573811597892758,0.203620860113707,0.299351985299332,-0.13809182169886,0.110083333817088,0.259815540775422,-0.0759549689978309,0.131596079724958,-0.213700856489504,-0.161927741417254,-0.300239306540766,-0.216324767451014,-0.367504182644804,0.278312417224422,0.251141917358015,0.207601585198274,0.236922893396319,0.0172169950854986,0.20202038798385,-0.147202826279092,0.202117926389659,-0.140009726065355,-0.171719935573289,0.28130557535056,0.219524358055136,-0.153620432244022,-0.304146332598584,0.199362034007798,0.257745425357764,0.119753999782077,-0.192356791109181,-0.130180832802123,0.17763541051618,0.144388952315983,-0.223678952680358,-0.0188337862855647,0.229425446283347,-0.236126417485816,-0.181214475904967,-0.100627297466731,-0.223062888979212,-0.0365793086771736,-0.174719636368128,0.278140954182599,0.359764055165182,0.145463754857094,-0.119810101286112,-0.14123922135955,-0.210462385888618,0.10360819748944,-0.198538184173074,-0.101184552352656,0.294820096779011,-0.0564035196385311,0.0188396521264692,0.13895394990564,-0.0305047792020659,0.108869330359128,0.179725078736852,0.132804743763633,0.110615997293066,0.166531824902553,-0.129660953851192,0.492190376987388,-0.113932679106012,0.288772414806505,0.144726914995787,-0.058436710339726,-0.0377669158510628
healthy,0.289734571068424,-0.290794436365998,-0.234999013129586,0.365497474869068,0.233484735032777,-0.0133239977819704,0.0829298507220955,-0.260219732050806,0.463102595028082,0.275941768053364,-0.39214239789095,0.302225586526957,0.251516837525394,-0.174248226403158,-0.414235268996228,0.322019387608493,0.250759860189729,-0.202309591314184,0.160978078963588,-0.0503788550120833,0.335156930601311,-0.335931049487409,0.388357511212627,-0.328306293799184,-0.295838903575722,0.235360764528834,0.426545489611508,-0.241528488430189,-0.159325536474129,-0.173296708641344,0.352050898830222,0.199356716682859,-0.124220449749487,-0.341522105758134,-0.268254752960262,-0.0229567405620443,-0.258913254824822,0.0715781015164473,0.149964471097157,-0.119336886716004,-0.300866876085972,-0.0341040848644069,0.0274861526950557,-0.0320281784217825,0.352616569994536,0.1084128677075,-0.0415097197900115,0.225142621630173,0.0265504827817563,-0.0263355665503745,0.259780843674606,-0.136999799023335,-0.249023388788241,-0.247007801197615,-0.236502133047339,0.337913324253608,0.204128051074822,0.274170043274569,-0.0229784100691964,0.265225711628424,-0.108457015285504,0.154724323884584,-0.653452073808959,-0.194418818168756,-0.261049803544924,0.296793817305074,-0.0927262467949899,0.164823931344868,-0.231450388764318,0.116469558124108,-0.168851387133102
healthy,0.311396454021447,0.276857184699295,-0.354694827142195,0.172063542956384,0.105574072983745,0.254871048147671,-0.288092043022114,0.338709153489814,-0.280194366140166,-0.310163564177797,-0.254438938212178,-0.281481918090153,-0.392598409461649,0.05958608483515,0.204676870765495,0.277979154356364,-0.366978240322333,0.497399233087144,0.30909545864011,0.363903197595791,0.263119440295822,0.262099213975364,0.287217848314205,0.356900064089075,-0.451817420298043,0.258507474696224,0.0400018890145213,-0.262078466314565,-0.436822447448828,-0.197593539569919,0.50879847672245,0.0689412848882483,-0.0871094528593249,-0.440440520297444,0.386173417502975,-0.179609706585175,-0.242922789488137,0.0412754761928166,0.478322955962621,-0.536448724672282,0.289133017003371,-0.244744194710229,0.108721732523085,0.360064082360967,0.161270370412504,0.207532866073213,0.44845191032031,0.389303122335853,-0.234115407478835,-0.0365493984588229,-0.0582506536679337,-0.338569106779419,-0.229817848739043,-0.250397533284561,0.409868842109679,-0.592824507992218,0.26075181300384,0.122705655901811,0.0149750231753694,0.0503621536359549,0.412901990521146,-0.333972701925421,0.0317961891683994,-0.178817704533509,-0.405193037553776,0.0089426407979738,0.366486281365304,0.371054756675918,0.18984708121572,-0.304453568529744,0.515577375895143
healthy,0.468354866743596,-0.344983085384503,0.305762096974996,0.367489139015903,0.377634820107717,-0.248120262807341,-0.538843407721461,0.455829888758568,-0.460857836910264,0.277188088059332,-0.236904646320151,0.351350323296844,-0.0272122729579127,-0.324414886769902,-0.196052567587623,0.350467439544016,0.32948772731581,-0.486079880391464,0.0409867559151624,0.388708277346571,0.160213472875387,-0.302724378300013,-0.0773570772922351,0.120296652355601,-0.0169319146834634,0.47062193265128,0.360014555379677,-0.416556525889148,0.153958465948575,-0.192483622247803,0.421913684931728,-0.0736534547697807,-0.242344108085453,-0.15312047458996,0.0261049272340273,0.276724199985812,-0.181874053082469,0.307026566078621,0.267281833069979,-0.404966806116861,-0.0682962957272001,0.151983200603266,-0.35781482806331,0.195289396886027,0.187949490432435,-0.210133815238652,0.312368760989798,-0.0427300772237116,-0.195334289280238,-0.3375982865367,-0.469125519510895,-0.113645095946587,-0.340224491598077,-0.279200763733151,0.369449440229808,-0.100805871202078,0.162443128454562,0.494489722240431,-0.0308485568890497,0.350115782456026,-0.209378126602757,-0.0697403344076722,0.506543330086237,-0.247850908442072,-0.149439298264611,0.204200537137023,0.169962604485,0.189864899252129,0.282216036211028,-0.0605299115285987,-0.23763788875894
healthy,0.344625442647301,-0.349765154387912,-0.308044484811105,0.46475552104557,0.298031513673794,-0.403432075184005,0.119278918437772,-0.0600762609922668,-0.0537185932388889,0.530663199887691,0.138242704943815,0.10051177428348,-0.0995451342424925,-0.642998699067766,-0.328762655138837,0.501436300646258,0.163477386035409,0.210046000731385,0.498793829335508,-0.0720420851065509,0.468250326690516,-0.155012891864404,0.187264194840989,0.227611760590676,-0.277264802566466,-0.163914122565807,0.354198023647148,-0.299825304257413,-0.105227537118426,0.0311090288244788,0.0851659721749065,0.446438683962207,-0.213555420804597,-0.0113251380180034,-0.0083835928716782,0.253634315948939,-0.610788238198745,0.0347110939340163,0.344014507351418,0.0043788480690404,-0.231880739475792,0.102072908388552,0.0026640014952479,-0.464931155156689,0.470972263954959,-0.136939541594822,0.0562972569119438,0.634730847248512,-0.285452405516227,0.266833493420055,-0.118459597053139,-0.35482657454853,-0.385179828654137,-0.406320121084001,0.378197785550311,0.390252209635954,0.170226903146655,0.200819729487043,-0.683802704728816,0.046771911832026,0.44790534622742,-0.0579606920148738,0.350941615863282,0.583672210439905,-0.407246701933225,-0.0843386911463078,-0.337972746123314,-0.0915456920566493,0.116849791682505,0.272129788320654,0.274833327063799
healthy,0.112852340700263,0.222456388679551,-0.0046577159542819,0.0080335509838845,-0.244492147799133,0.0201306967881945,-0.181069716759961,0.0378203306568486,-0.142332373048682,-0.32079635200961,-0.161081092416819,0.0760523485124292,-0.100175603898523,-0.0822260420338067,-0.258897970835548,0.207616276009964,0.28941448624901,0.229968469211708,0.14578408767962,-0.264559880662816,0.221079254638302,-0.15517055581071,0.155905134930016,-0.0939663922658823,0.076715891409209,0.157033642192423,0.168452714963527,0.354649955422205,-0.104323150618298,0.262961565655974,0.262885686054639,-0.159326174828499,-0.179461714995502,-0.0445784585544653,0.0309653351830597,-0.0040748960376456,-0.0313221307552941,0.251000034458305,0.261989660975046,-0.239064334614282,-0.0187567916661516,0.121664061212732,-0.0719370909847118,0.191131029005051,-0.0851756597282514,-0.0652758306632674,0.0553969523533017,0.106497827703364,-0.200795184187835,-0.14495748436295,-0.200167159402319,-0.0486468967536994,-0.0554066391109189,-0.0321487340719639,-0.0747849977241757,0.293710563252249,-0.0066386578870042,-0.166814038466613,0.0639858774405737,0.0768999398039363,-0.126098981741817,-0.0287276941734809,-0.0451419049558671,0.12197242299688,0.0113060605989034,-0.20934051886583,0.0773261571390942,0.182811718671459,0.208965964237964,-0.0227315912084192,-0.145488641572294
healthy,0.225457620548131,-0.222848422732923,0.237922931332621,0.0643888744178051,0.144128463426252,-0.133665580187267,0.240976615220087,0.272449207311199,0.152683996706787,0.0623799897665959,-0.373256816789612,0.0290621808872288,-0.187902368994732,-0.328361285604762,-0.123971487860096,0.178060356235865,-0.0695965301683258,0.0334570978738456,-0.105533420187959,0.0857048345690501,0.14923273959667,-0.0788018591269811,0.33248770559398,0.0423851007313845,-0.11937593937481,0.281203593091892,0.134174637316567,0.096224909315702,-0.18663025328215,-0.289777509357034,0.24056032956866,-0.0033926160481079,0.207647802905489,-0.282021273518325,0.14250733456147,-0.490036933782458,0.0475686411687646,0.26233065911722,0.21857144675866,-0.175868959515259,0.195500603410186,0.208097164751441,0.0532964233726503,0.0054650175350207,0.0432098971518587,0.204055741357718,0.0017339305481066,-0.0487102311017519,-0.0362399127658992,0.293830529185491,-0.0751724386104929,0.0584209933038533,0.0999742475095559,-0.19090327592639,0.0871988638735917,-0.0522763324490378,-0.036216654007597,0.103422341955654,-0.318872107550452,-0.106432275657531,-0.143474516751607,0.208127671281453,0.24328865439523,0.0812912710424913,-0.108069151953572,0.246073973062965,-0.112529628329738,0.208519907508572,-0.0936323813754242,0.033775011496532,0.119627898274945
healthy,-0.0160549584571429,-0.248758116943981,0.0534142673085838,-0.0875864453410378,0.119866797058478,-0.196741415021263,-0.067338790726297,0.187546457391084,-0.0558770502141647,-0.162705584831332,-0.0767127048997881,-0.0357572217017897,0.0207930459848348,-0.0142568712838642,-0.263645596999516,0.166514802681833,0.0786897486163789,-0.176365934304156,-0.01438469738623,-0.179791673847559,0.070645225907492,0.020545915520261,0.0168133933311799,0.0932107938451324,0.100548012120929,-0.141298973555142,-0.15987636709897,0.12034401450731,-0.32210473448147,0.0445431358043982,0.214628547612315,0.26135324889709,-0.124340710641281,-0.157132366768184,0.239350115809859,-0.222673070321202,0.0694607040255691,0.102320534073734,0.153519148941311,0.124775319389324,0.0698356605925087,0.116773405381226,0.0983408814200794,-0.0292295687409768,-0.431907356413681,0.0020366958976948,0.0422507877019717,0.0319224386308161,-0.204624024667153,-0.0533631368676375,-0.22503359234489,-0.199391676210313,0.262103162030969,-0.0338568736466183,-0.181888021926358,0.0592601810567792,-0.0161913062996664,-0.16136767162657,-0.096926272553898,0.05122418008805,-0.124187319318442,0.261958292448288,0.102439838435942,-0.2731217720549,0.26650890169251,-0.066699660214468,-0.463591186320081,-0.185748370217805,-0.18262941332008,0.18856906621001,-0.0446880053870794
