group,AR,BACH1,BCL6,CEBPD,E2F4,EGR1,EGR2,ELK3,ESR1,ESRRA,FOSL2,FOXG1,FOXH1,FOXK1,GMEB2,HIF1A,KLF4,MAFF,MEF2A,OTX2,PAX6,POU2F1,RARG,RBPJ,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,VDR,ZBTB33,ZBTB7B,ZNF263,ZNF384
healthy,-0.113957819155283,-0.0533720664724902,0.0665178570152631,0.0658070223187197,0.0837488949999488,-0.044497577102827,0.0925570799271708,-0.0359812411657177,0.158811543228857,-0.189428052739446,-0.0245954824389436,0.0815958702782013,-0.0469892378559147,0.0850013831815796,-0.0003480299207094,0.0428482654974522,0.162248065087435,0.0267962062300127,0.0285627134454796,-0.0136386505248258,0.0082356136897445,-0.101377942044901,0.0396456788450117,-0.0684138722200925,-0.0632866326806678,0.0681481072334711,0.0425690024950381,0.109211624953574,0.118676105297312,0.177899196804707,-0.0225943103948642,-0.0349422587609163,-0.13091953524378,-0.0539324165335067,-0.116548799767819,0.252418002681102,-0.0815321195144235
healthy,0.660979800687125,-0.660675242486029,0.79422687681769,0.535808457721641,0.776299826040092,0.766893741098927,0.809244661983822,0.711957624000697,0.550325444814174,0.357366464805699,-0.742108784558701,-0.707654181146544,0.185279172504819,-0.715310500675789,0.744057754344748,-0.769340595132191,-0.505829060894521,0.75172268866504,0.617937517483171,0.708781249191564,0.748852062925177,-0.71244874310318,-0.719516368352536,-0.71359435828657,0.788613048232583,0.7542317718948,0.759031578738925,-0.749056816238243,-0.737910644856274,-0.755154061289133,0.732156167138531,0.313514163204837,0.704475019199132,-0.657492761310302,0.634817288383406,0.753029603141955,0.744412557047739
healthy,-0.0643039977465183,-0.0083061273376349,0.136530704877014,-0.0064159108908749,-0.0138104648824192,-0.0559065011156819,0.0088485899350511,-0.093796824679778,-0.177116309041305,-0.302146670594001,-0.094893558996184,-0.0625953086942048,0.0397740298540911,-0.0082363324011546,0.0075442118976413,-0.0687475582360983,-0.162366489097299,-0.130242044841045,0.0163996904869438,0.197175161827147,0.136597396134106,0.0517244066896625,-0.115264823607247,0.0730153444930241,0.0431062460242925,0.137052955708659,-0.0403312538534744,0.14521820628188,-0.140315074144391,0.0372058487098067,-0.0207406781577269,0.130017293033659,-0.002874991206708,-0.0681185711133058,-0.089528130028885,-0.008842912472756,0.0045371250682022
healthy,0.228488092450168,0.276430036126329,-0.003421493514447,0.0984272105582125,-0.143807104978886,0.211442502259214,0.200618194250488,0.0044988112896032,0.148369259166696,0.0513764640077205,-0.239958856258073,-0.154183290478962,0.311802729641622,-0.22688074605377,0.0805389481353311,-0.0178508103236846,-0.257990739339614,0.121422148124182,-0.287654918761247,-0.23769642379616,0.181161991552972,0.15452605860422,0.18082068894464,0.107244086049991,0.234908033593352,-0.172337625641355,-0.0680252247824022,-0.211498843243223,-0.279017487675185,-0.0173479751831643,0.0566518364324084,0.140837967688651,-0.0886945498234656,-0.082579924706342,0.0833900298954898,-0.318042900708662,0.0372174536535555
healthy,-0.0957737700174644,0.0050265276022785,0.0880328772494219,-0.0138592860377123,0.0569614079475835,0.267585999156431,0.0617874380932394,-0.0223474143067423,-0.0461892996154597,-0.0474418048113498,0.0250211163337133,-0.00332270182632,-0.153325799990882,0.092134217792827,0.163281827309805,0.192016575249719,0.0288515034869434,-0.0600586507865366,0.0261757884332996,0.0002568622034644,-0.0633092862579661,0.069653943725672,0.0216259455471682,-0.236651818273685,-0.0904795098676876,0.0556082514180474,0.0929639873874042,-0.0594253525952363,-0.176400722137218,0.0865694068582099,0.108856832970099,0.107746850062652,-0.0007303260769349,0.0469542497511689,-0.0219452115774931,0.0180061209839253,0.0611066324724582
healthy,0.116837184743106,-0.216669189445608,0.123630219462603,0.105623405699501,-0.207436084605138,-0.216759562413051,0.298140419595854,-0.173591408297576,-0.260402174607604,0.174796381196821,-0.142209395352847,0.0925419186620656,0.14016847250475,-0.186507211561365,-0.13859447665511,-0.182267213172144,0.118945887316786,-0.0526422535357941,-0.161270560402789,0.287589375646834,0.0996512587676149,-0.102083797807967,0.0171106151692882,-0.0502473698985434,-0.280856589572299,0.13410595260542,0.226677995589967,-0.322804708627288,0.124518886975797,-0.13013707311853,0.14836228821962,0.183630338764416,-0.170917874677374,0.21858208392316,0.23942811508011,0.0526799089388955,0.0787148546432218
healthy,-0.0074708829122387,0.051884836549696,0.0659822034441294,-0.0771750720327709,0.0991181335585065,-0.191333257111076,-0.13449903376126,-0.277159030422545,-0.0806239118813025,-0.0010440905014911,-0.103770193129526,0.0756119914575713,0.0658018829951731,0.195278725737556,0.189222454797266,0.050153786241222,0.0717633784435453,-0.108511827891123,0.144777689374371,-0.142196519804379,0.112608625286589,0.0965788264142996,0.111133819826632,0.299495104722033,0.115855563435605,0.135299880167584,-0.0987949348302401,-0.105311822461699,0.0018142551299102,0.287467067738226,-0.0982916756680845,-0.0562169475807866,-0.337616173708242,0.126920374603754,0.193997631502505,0.21198625388195,-0.067379524414124
healthy,-0.0447087361187217,0.102223991700168,-0.0206472124043337,-0.136429035029725,0.0015824803255669,0.0403361360018359,-0.0783857427588,-0.0195292087963636,0.0170422211786342,-0.0099838048140301,-0.0557665414832654,0.0610126837778072,0.130444619215634,0.0504600987025795,0.170415692814867,-0.223597462108278,-0.0041982176299284,0.156233670370909,0.0122866314875895,-0.150994047047842,-0.152012636340818,-0.001888871984894,-0.199658169109047,0.0729554395200882,-0.0357647072549611,-0.16336216567887,-0.108707108832099,0.161675381809702,-0.231918929196172,0.0973070574651157,-0.134833516761208,0.247896928281505,-0.0963748445441844,-0.0912786385935686,0.0854083047802913,-0.107129517735139,0.0918800137121414
healthy,0.0009071878130815,0.0575804731631298,-0.107108196921194,-0.149483829200701,0.0452050721101862,-0.0334481445997341,-0.0228476733275372,-0.031799348240226,-0.0513054520616273,0.0484139783085112,-0.0721690393436169,0.0731333969799541,0.246974969093786,0.153668820178595,-0.203197276883111,0.0998749482809525,0.0282353628016577,-0.168654443441576,0.111460099795655,-0.0905007630544371,0.137490759669715,0.0553897628496156,0.0049281986802158,0.155272107226584,0.115985910873727,0.171945239748037,0.02508329326911,-0.0877933254922671,0.0554422684681766,0.118391107971693,0.0408008635116503,-0.0068967595872803,-0.0344554795507563,-0.119553827570537,-0.0083534573448704,-0.0353164917373623,0.21140494451553
healthy,-0.167711417856891,0.104786578439198,-0.0018341703463671,-0.224971656763012,-0.0998812391407739,0.100358976533316,-0.0906506702348705,-0.181216030221073,-0.373147027674876,-0.180021686739717,-0.0116448489432146,0.129483895428653,0.406153562884618,0.0604849663057813,-0.180013155714851,-0.0162430713464327,-0.0703468310518297,-0.273504657230373,0.156569899380819,-0.0431243307017947,0.0819490248707101,0.213386524993866,-0.202987205681207,0.230542416001048,-0.147100461778644,-0.0408721401369532,-0.112217101098201,-0.194703580535521,0.0798418617286046,0.260358347910598,0.271158625391997,-0.132563595405576,0.365281422747665,0.0654500227782728,-0.265289280283622,-0.0076779223801414,0.259889141542922
