group,AR,ATF1,ATF2,BACH1,BACH2,CEBPB,CEBPD,E2F4,ESR1,ESRRA,ETV6,FOSL2,FOXK1,GATA1,GLI2,HSF2,KLF10,KLF4,MAFF,MEF2A,NFATC1,PPARG,RXRG,SETDB1,SP2,SPDEF,STAT5A,TCF12,TFAP2A,ZBTB33
healthy,-0.16605965488261,0.036683476895827,0.15640222973582,-0.20661904895751,-0.163897984459514,-0.111617383171208,0.158062822590746,0.126193513536101,0.0596379271003371,-0.0429561812485597,0.206944204526534,-0.0463110737981427,-0.0343709106477427,0.0476429095313059,-0.137852109140362,-0.0575808864016677,0.192380818117485,-0.087759774356912,0.204984867489332,-0.120938940438265,-0.148860116564056,0.0517982702638773,0.0227761271702056,-0.168204241017074,0.0684584991467303,-0.108332028293728,0.217949903262576,0.126549051434636,-0.111782131122114,-0.195794997765993
healthy,0.468136669554349,-0.399048549128099,-0.0538813535062696,-0.514924365050597,0.469308204889099,0.0124712284840096,0.203258192572301,0.51504515367387,0.299046314291916,0.314922511830007,-0.399373370185048,-0.659580617062979,-0.502981786837657,-0.278662859428515,-0.258036557196346,0.0660603522695359,-0.400828320592324,-0.283840741286824,0.492554794666852,0.568358533925089,-0.451547196779058,0.558870543112705,-0.0426281976352088,0.232936986109516,-0.418695942761645,0.0896574957804474,-0.325858873816559,-0.518283076253368,0.35418371706556,-0.565996741654044
healthy,-0.231850976254273,0.149182883439917,0.282416257554636,0.0069477136552296,-0.334806947209493,-0.302112738298316,0.0103763639892475,0.0167878773376969,-0.247151135065176,-0.341692344038663,0.370641648551386,-0.254451926363877,0.0440326558894746,-0.16970946411598,-0.300742304019094,-0.270944908844104,0.315662437369852,-0.0748878294252267,-0.28940577094823,-0.0150272356107791,-0.156183880278116,0.145047159143388,0.0656455704252201,-0.322128611914623,0.137169898925491,-0.190364353146436,0.094454776913756,0.267384045784528,0.225687734978195,-0.0028390902879705
healthy,0.134635072907365,-0.133684005570098,0.0224977348562137,0.104610077414544,0.0495007827024644,-0.0564954195691006,-0.0766877241989592,-0.169700774152272,-0.0400472808720684,-0.178791700902559,-0.0551086431845317,-0.282940171049793,0.0032459102409781,-0.122865390646083,-0.141110605200637,0.168207473013709,0.340588631495845,-0.0077958528680096,-0.045671266660933,-0.362542503731895,0.238590202254919,0.0965860270230688,0.0565765347487477,0.229109824913194,-0.112333610724796,-0.0953033321641917,0.271061357924327,0.171337411351256,-0.159775240613809,0.0426649556754988
healthy,-0.161871703195788,0.0901205717021161,0.226436783250045,-0.0897883717821522,-0.160765315413567,0.13972247609312,0.0675682483551017,0.0153772101976472,-0.0997568001121916,-0.112071694218367,0.0465586290266514,0.107581728714757,-0.0245208104337275,0.0919898039346936,-0.177019209302436,0.0089730439357085,0.16647064647802,0.158894057571721,-0.163841810769915,-0.0403351471114248,-0.0098197486097629,0.0704778335077613,-0.170668114003321,-0.149622843951752,-0.066034457017317,0.0026879834987325,0.0578104833889418,0.0380980642357653,0.120846228445804,-0.0726035078736768
healthy,-0.304308150826991,0.266798434367316,0.256432001856615,-0.41288128662289,0.272187454797511,-0.386866114447139,0.244457247831386,-0.184309072138783,-0.366918354240886,0.372673248759694,0.259412351203441,-0.128185511420923,0.0618250985987457,-0.225027809250668,0.0854544668216667,-0.0380737723462871,0.0135983202934487,0.1525847397053,0.0540883860999507,0.208304314450317,0.111157121546728,0.362184858219455,0.0308934933572576,-0.0551021622204824,0.127461385620543,0.0777177543228716,0.143369286098361,-0.189377952741442,0.256744519307305,0.362642200830222
healthy,0.0667993495964411,0.0820438075215706,-0.0209750939465395,0.142076233361287,-0.0516327532199632,-0.329830764519569,-0.0157526412435028,0.032797810235274,-0.287055999389683,-0.257709356727251,0.221700343524762,-0.107730306381084,0.0392906561326146,-0.264198166323574,-0.18326850808597,0.248168061935963,-0.0946210516939775,-0.116040138752393,-0.118862424586126,0.202135741478796,0.0193772395568196,0.354184893433678,0.153667838865981,-0.156684127555049,-0.0750518925339598,-0.170466402885935,-0.0103964697938688,-0.0038738073503053,-0.105815407056637,-0.22228417493639
healthy,0.0063358299415895,0.106897744028675,0.0614662028164879,0.0468926511832567,-0.0650234750253834,-0.325667536088091,-0.330847538253683,0.052724030866678,0.316497642560158,-0.201048732019232,0.247908732700342,-0.102086692537341,0.0596377746962662,-0.0788819806615994,-0.0191968627372203,0.336430774120789,0.0506409288297111,-0.0490345241240878,0.114802430598419,-0.175365847030547,-0.244127804551741,0.0673400281527,-0.0321835999661162,-0.0634154377946528,-0.100708841346746,0.0085119859096748,0.0696353584536212,0.247564269902693,0.25148886026074,-0.173295805194439
healthy,-0.088990717233044,0.136083009218312,0.103704724668566,0.0312100937210285,-0.108233067319456,-0.0588306459066066,-0.126624591320244,-0.0526063958472384,-0.0789129337492105,-0.258442047384475,0.2109563727488,-0.100657061221093,0.0702074805710249,-0.256211877038663,-0.123771047414643,0.130118876673069,0.0252469631692917,-0.0074162215339583,-0.103582748659118,0.254283173138985,-0.0900008602861012,0.265101296224527,0.197957444197502,0.0100368353492267,0.0074093411785513,0.0181139050000939,-0.170843767126763,0.0939522550763071,-0.0616036963339022,-0.145998269355493
healthy,0.129194412718644,0.0823453953990423,0.201031295315716,-0.144113055483408,-0.379736307694789,0.0325677761510229,-0.174441312512699,0.138462576468578,-0.339605847740381,-0.198593664887063,-0.0747138033149888,-0.0124723988010265,0.228629061723513,-0.150306187208503,-0.190238535855988,0.214787110844197,0.192572803863639,-0.0485458837310672,-0.246166219153685,0.257424109507927,-0.203692877656543,0.243082573593763,0.31565160667294,-0.101148742486501,-0.29357511625372,0.132605372611742,-0.254030376684995,-0.183657795052132,-0.327624420439119,0.0557898667363596
