group,BACH2,BCL6,CEBPA,DUX4,E2F2,E2F4,EGR1,EGR2,ELK3,ELK4,EPAS1,ETV5,ETV6,FOSL2,FOXG1,FOXK1,GATA2,GMEB2,HIF1A,LHX2,MAFF,MEF2C,NR2C2,OTX2,PAX6,POU2F1,PPARG,RARG,RELA,SPI1,STAT4,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,VDR,ZBTB33,ZNF263,ZNF384,ZNF76
healthy,-0.20140739391937,0.0677676458804367,0.0666964380619686,-0.210836167002117,-0.0328131744992012,0.116404489710616,-0.0449194077506673,0.0648349231349581,-0.0366555382094136,0.105536345217136,0.0822062966429936,-0.289539548818017,0.0688765184472651,-0.0893478685585973,0.0089726940011155,0.0175568071330078,0.0977037556905236,-0.022388523094707,-0.0833302724009962,0.16559269324823,0.0591710399854743,0.126616484454194,-0.0038212005966534,0.0616715504205597,0.123751819298575,-0.0632609282177087,0.134393136235716,-0.0314093235565997,0.136214189527112,-0.0814106754486675,0.0945772086583092,0.0685886255192033,0.133724586952319,0.0060183419942023,-0.0218345529591685,-0.0541143610589393,0.0511351167554612,-0.0138323788353596,0.023547646402541,0.0981506050442153,0.0494404827679683,0.131093275423299
healthy,0.651391334656397,0.742686569686778,-0.70012830406111,-0.691278945975201,0.657805078845777,0.755542801081894,0.730205424462537,0.765157365534064,0.71651951876554,-0.652490882438966,0.654506792237635,0.66760591231351,-0.656768113375414,-0.725214128324565,-0.694842901633448,-0.698087957602259,0.654575617492223,0.724441914573997,-0.72844358967812,0.68035389873214,0.722459359924627,0.661239996707196,0.665361128602695,0.69892560758155,0.722085879081793,-0.688844198446188,0.673658126435474,-0.691042911790363,0.681610615774353,0.746058497533631,0.0223089634919037,0.761798535125514,0.758740945797948,-0.717024534582155,-0.708733219101012,-0.733027438270419,0.715132184079856,0.734962928778648,-0.666591472398518,0.710930021340377,0.702937475244663,0.675585157119741
healthy,-0.155921363148351,0.0669994957806177,-0.0368153576817843,-0.0785135114972689,0.021855293115632,-0.0142847401181205,-0.0629999125666659,0.0823875476070664,-0.163340930881578,0.146963530304188,0.0126894152572276,0.0476125651815747,0.152561490958248,-0.163204504072013,-0.0272145264207706,0.0810651546365637,0.172913975844602,0.0778143143143449,-0.141159637959959,-0.0025048369246538,-0.115436492164223,0.114987528205726,-0.0986689876173161,0.0364382467417498,0.0956161735878094,-0.091300061390566,0.0290351159735313,-0.0746018269104775,0.121533119028113,-0.0273990117851669,0.0344143867217269,0.13405237256188,0.0239093658427644,0.166274772592933,-0.0398488387095914,-0.0953825338709138,-0.0655184469621595,-0.0021033836221555,-0.0316962606082824,-0.0372170457980684,0.011516990024605,-0.0407592117572336
healthy,0.0983509696611873,0.069611525036968,0.223180782616852,0.0653480647368383,0.266635140213031,-0.181265347744222,0.229493462039019,0.183402266214508,0.119161154701547,0.15751790399823,-0.0168126679928368,0.0617110522620752,-0.153279213743026,-0.256563271743159,-0.125987812555908,-0.166237461907332,-0.133473219713139,0.0959122917922547,0.059349697100949,0.279045100085619,0.131232367473269,0.221046374624092,-0.0659117506240503,-0.197253742282629,0.0989173333910938,0.19924890245527,0.210921786126171,0.0462463433356294,-0.0818521113591232,0.191466254758939,0.0677567842406252,-0.0668834727918509,-0.22037306455157,-0.0210871743940816,-0.145830626922845,-0.0416493242548545,0.0745675424039869,-0.0773181889468396,-0.125585466691045,-0.13939024787718,0.189161134294399,-0.120674637919497
healthy,0.0372268297429989,0.199470896899481,-0.0309168192742587,-0.0441448596929076,-0.0886199760584553,0.259802053589367,0.133756019106796,0.109374479245694,-0.0370247076992931,0.138729296059493,-0.0738497733799564,0.0642285160970488,0.109096303099653,-0.0088115290955459,-0.0183435054757123,0.0599541928783116,0.310731435215584,-0.0997094081864411,0.0142411306622545,0.199269601530801,-0.121539415581702,-0.0156733451437286,-0.0243368994097312,-0.0120727620706777,0.0136095509428627,-0.0088677429972719,0.10455537718523,-0.114724720009966,0.0721869165664006,-0.0063050504185879,-0.134871617053549,0.0286066759158289,-0.0554665875030258,-0.0176371116665234,-0.031948923043448,0.0525661981764733,-0.088989499794801,0.0236181054751617,0.0030843245196999,-0.0090925986041758,-0.0350617678515237,0.0890440603464762
healthy,0.0899224259382542,0.207860610713896,-0.0108410495362427,0.0631733990538474,-0.0349866702596163,-0.175788201082302,0.0580831571569019,0.164224414910309,-0.195224376630791,0.100810103644545,-0.187499643126114,0.126502225341189,0.104346073206546,-0.214668323540956,0.0828271727292294,-0.0254745235697517,0.163610477338006,-0.0693205461385557,-0.175469575253638,0.143381622898694,-0.161442267430757,0.0652638953443487,-0.21553094468685,0.039361946882487,-0.276030995324592,-0.203166708262361,-0.0227623183452724,-0.132967998254561,0.0976160739962329,-0.190794700476197,-0.105962516434889,-0.0025567779909848,0.172361030583747,-0.142588944007872,-0.0004973671471824,-0.005471038619007,-0.0625206046731704,0.175663859295506,0.140420734100624,-0.189970936138676,-0.0117269847671615,0.17285839773093
healthy,0.0708137732136228,-0.0655673115943567,0.0817300077107633,0.0696490981057085,-0.167745891258446,-0.0451765917333175,-0.05257362453322,-0.0331338484391464,-0.0486371378369869,-0.0162040764324174,-0.0244321973914226,-0.229839532894865,0.186421939384205,-0.0767059820296651,0.112695072273553,0.114584639454497,0.132991782484626,0.0937707422517301,-0.0008018942791986,-0.106577615264857,0.0028583218929886,0.194781968470299,0.0707844454168385,-0.0321689773166303,0.0954483190111692,-0.0776234465765572,0.139011346253828,0.161704499037757,0.1105092809534,0.0788826670019588,0.0762799924334508,0.157458262597404,-0.0258739465246645,0.0819497653113253,0.149038506582699,0.117015766499349,-0.0576885797760377,-0.0960336696949329,-0.112905053941854,-0.0091313903165861,0.206105979867934,-0.0945248282046639
healthy,0.0557154073104549,0.108312572190889,0.118575803626779,-0.0896890799696451,-0.0537382730561768,0.100658551177524,0.0659887519650374,-0.0044986967814734,-0.0892946644406586,0.249484677448404,0.0091356075517369,-0.0083231789834828,0.0429946637324182,-0.0420979583417311,0.103154830657989,0.0109239617237652,-0.245572547351064,0.0637200199051411,0.0088406386732214,0.111083594112486,-0.0811096994459659,0.0183420076343177,-0.0666241992061822,0.0393859301958373,-0.0972756795250635,-0.0290063967449892,0.0426086758856751,-0.151890431534544,0.033339910954494,-0.0564250181553408,0.0186959702885363,-0.0318616954890192,-0.131815692431003,0.0057257673160978,-0.0980442841456525,0.0861629377190484,-0.124803860804578,-0.181854212982372,-0.126177573010236,0.0630542330079204,0.0060055663665754,0.162541336353626
healthy,-0.129532675818858,-0.0887240607271795,-0.0045349773089289,0.0678526304656194,-0.034453424965905,0.0411067303091066,0.0580449763164071,-0.017911979171988,-0.0379409128918748,0.0307559309733851,0.0626532977976956,-0.0052462372275881,0.0894415700088393,-0.109357534474483,0.15995045444702,0.151562367139423,-0.0337789058077443,0.0303746511560253,0.0096700994888787,0.211209309287882,0.0099962338283315,0.0978812317297721,-0.317623805834959,-0.100928723295903,0.241073298210138,-0.0440880198320217,-0.0553727899019099,-0.0549077960900685,0.150311121052914,-0.0656095211942894,-0.0736920764580408,0.0943630463833485,-0.0354139039870856,-0.0377798716145497,0.0616261360130683,0.161008244977783,-0.0764257263877643,-0.102990669714532,0.0026475323340879,-0.189627855245399,-0.0792247542688796,-0.0073178667251523
healthy,-0.315537476995709,0.202979147751192,0.209085151299775,-0.0307638646873287,0.190394717742552,-0.0955827732796619,0.0083925070050736,-0.0346786357567748,-0.117434471085442,0.0012558447014816,-0.20697186780211,0.0101160455953829,-0.0733066865747607,0.193270169059048,0.032903131178818,0.163259811192609,0.303723875803841,-0.155395625061951,-0.166473041428813,-0.048648825436015,-0.259743328258161,-0.296994280403487,-0.128546531444069,-0.185639829872805,0.166845464340287,0.226779570093754,0.0166117940513222,-0.0654338394461622,-0.277099968132431,0.0981637506661552,-0.309344863467713,0.204520805384735,-0.132504607503221,-0.207223036742406,0.231690355926444,0.283829563532784,0.338454477548263,-0.0431057867536134,-0.185362677938685,-0.0705784722232661,0.223843491791669,0.0159448972098457
