group,ARNTL,BATF,BCL6,BHLHE40,E2F4,EGR1,EGR2,EHF,ELF1,ETV5,ETV6,FOSL1,FOSL2,FOXA2,GATA3,GTF2I,HIF1A,KLF4,MAFF,MXI1,MYOD1,NANOG,OTX2,PAX5,PAX6,POU2F2,PRDM14,RBPJ,RUNX2,SIX5,SP2,SP4,SPI1,STAT2,STAT5B,TBP,TCF12,TCF21,TCF3,TCF7L2,VDR,ZBTB33,ZNF143,ZNF384
healthy,0.0769201447968008,0.110872959070874,-0.0164511342660086,0.066783505248856,-0.178043466760938,0.0859636789740639,-0.0401447566069803,-0.0103097798553088,0.0065643390833828,-0.162822402488643,0.0723540770038269,-0.0796781054581799,0.0144586665613213,-0.0069255155681298,0.0702983502147731,-0.0818715706816953,0.0720324616284162,-0.155281126475442,0.0253694077181118,-0.0227747212683697,-0.0023794701458958,-0.062603375906375,0.0730296143818324,0.0847825525532699,0.0949115507133478,-0.0549751428337763,-0.089548940780071,0.0270449996423944,0.05081319805989,0.110679893119199,0.0042515134468578,-0.0093468682576505,0.125398173415137,0.012141488235505,0.0045401451100836,-0.0222976665220462,-0.0778200874893786,0.0125332302717196,-0.0949598172012665,0.116240598778443,0.138244410410114,0.111012825486767,0.0140236878114801,0.124375001252402
healthy,-0.261727149924842,-0.44844758397952,0.63937328681409,0.312164820162732,0.667268774617266,0.619912673546805,0.68851459190722,0.0306770305218114,-0.625958299794686,0.620391171153717,-0.554494752180841,0.0459802455042741,-0.618955004465697,0.112113736170922,0.46318070724052,-0.143327683409492,-0.640163214777662,-0.429081467639697,0.639504146656864,-0.107177191799056,0.214848768922121,-0.216091509781933,0.604474218584228,-0.496526744644697,0.603838398884695,0.282275929264396,-0.309020451748118,-0.568879952580006,0.130631790535023,0.329385083893591,-0.33765514604283,-0.145618884007817,0.660413807844465,-0.226663761749805,0.646647347201005,0.652910632581312,-0.626095146689091,0.0837329343340861,-0.615720234163263,0.617119726920302,0.669958334451764,-0.540770356406627,-0.191858257400397,0.621032304037597
healthy,-0.0060350074734567,-0.191911161708068,-0.167148023090665,0.0367375464345546,-0.017922484974148,0.0066740101728042,-0.140264984909004,-0.0570543453301409,-0.1317323526716,-0.0124986657424402,-0.0223405236880883,0.282046790311827,0.134836462357936,0.0684539750847313,-0.0543371242070779,0.0483690984886543,0.173794380989297,0.169239459463618,0.145802494722499,-0.0684749778384281,0.115713414571118,0.0024608091261927,-0.02160023743906,0.0511563017601356,-0.0354427550512447,0.0584793700047136,0.0750423524084859,-0.0156030997956281,0.168276738645515,0.0588497158585106,-0.183505762368542,-0.149515278807477,0.0603901340408462,-0.210576122407499,-0.0121700010291845,0.0758290231174161,-0.104433719460225,-0.156602289075177,0.0262218163529194,0.0895183584835263,0.0194331424977704,-0.0966504557437181,0.125581627323528,0.0396604161420775
healthy,-0.07106548563027,-0.0642147037135256,-0.0299475713342057,-0.0985112010025504,-0.196091654574691,0.25263129820432,0.0940297036425143,0.0705911822349211,0.0075699646175847,-0.138720520343947,-0.108266017936943,0.0091515483508081,-0.131240539426277,0.0116230090553198,0.123227868743084,0.0184576488579574,0.206722095337065,-0.0564098198183025,0.0546877653474269,-0.103394533969073,-0.0016423742480509,0.160321588337264,-0.118226904413124,0.308095945724288,0.131339281081717,0.14248214810467,0.058223746959892,-0.0730047717431139,0.153572982568323,0.284823482022453,0.0244297159035938,-0.193710864468566,0.150540669260911,0.0583932391580127,-0.258134557042389,-0.257627454244972,-0.285824121372452,-0.260435495201071,-0.0126394470701894,0.114542037556717,-0.0962818720096398,-0.152819626668469,0.168891505406375,0.12626911173064
healthy,-0.159773286142045,0.258559218052369,-0.0494185497877903,0.210318752589454,-0.254827253219189,0.229863982034959,-0.247449694571784,-0.311649559498997,0.0036992175274152,0.0427737121068639,0.277123665690229,0.146189294369635,-0.270936880948682,-0.301736131361457,-0.334772022757944,-0.319922347617738,0.181289903394569,-0.0467885317935839,0.235196880778697,-0.361513063303861,-0.172048613707845,-0.243739015487351,0.256578006053621,-0.0941149380843487,0.159277983142358,0.0628318462289038,0.0312229186811027,0.213084262561261,0.245136506760848,-0.0571264468820947,0.308046537182265,0.217956652317687,0.15924441715395,-0.356285365279891,0.456135175286237,-0.26584426556099,0.0732896983247768,0.26117818383088,0.172683092757031,-0.151360093949839,-0.198737667905861,0.0420536807213683,0.161677951313569,-0.202399635372969
healthy,-0.0538187490254555,-0.180813265105961,0.216342176909221,0.14239475603959,0.0311616795760569,0.04260514146463,0.166250351626529,-0.166496624120544,-0.172095218817823,0.109279314677679,0.0115091345536438,-0.21578395925612,-0.196065741568636,-0.111692785119028,-0.268748963635656,0.0714190232644086,-0.214766032947524,0.130557258160592,0.130803530654608,-0.0743086205275203,-0.201171791277885,0.330514105134669,0.279075990218027,0.31352130304762,-0.174705707254384,-0.388125450567958,-0.194686615602151,-0.137633487821963,-0.256254739105952,0.223172134076576,0.0017239074581064,0.217901902704651,-0.0247257583991263,0.184868552174078,0.0545904028400365,0.286250728877003,-0.0130852785153411,0.176478869211294,0.23743952056319,-0.193964216286373,0.134546872563639,0.190270128876145,-0.260162262677659,-0.195458269416732
healthy,-0.183002715384575,0.177543253255462,-0.0805376870192452,-0.312256330274646,-0.208252078509187,0.0962217049338149,0.0107087759172154,0.156867612959543,-0.0895293192678965,-0.237828526485589,0.13855793934702,0.111129452455639,-0.0591965769767916,0.0887654340435376,-0.244389203210278,0.0869813039266031,0.10809735015644,0.114243723022521,-0.0470410003138588,-0.0301221944285332,0.146324638490083,0.101465159072358,-0.197878900703091,-0.0403382270873581,0.186017105561242,-0.0961886778181173,-0.0507871808161628,0.0872768167077838,-0.01581466146497,-0.143854130331596,0.0315723245205911,-0.0913717795327161,0.0060315770042606,0.0102832854549026,0.119586125334303,0.0125898565995846,-0.0559115775295704,-0.143197316885547,-0.0013810128620296,-0.0785822953265566,-0.176002698116797,-0.0257469006417327,0.0579838958657365,0.21737954808853
healthy,0.10739399460962,0.0877888715744114,0.188668418788929,-0.0186114810326359,-0.0918406656470765,0.0767386801157537,-0.0918406656470765,0.226814661333275,-0.0135437352060454,-0.124011327098233,-0.0084777055141744,0.0184038287315803,-0.0023819949906222,0.0654413652574925,-0.217619611506362,-0.0832737211274898,0.119619738351113,0.009831735807835,-0.199859333294583,0.0267991597792202,0.0413399692572768,0.155217520837048,0.017490845060823,0.0110021396865126,0.0009816290595359,-0.0265503202448973,-0.127946424009974,0.0159034204453146,-0.0505744901827369,0.0210827150286706,0.0697711731547116,-0.0046369960120039,0.0411563428422937,-0.0756506507036107,-0.0280690994716269,0.110985864577467,-0.0979003373415198,0.185697789589529,0.0967385141364397,-0.173674549744932,-0.086424544472434,-0.0716314631906154,-0.006916022919458,-0.143789779740108
healthy,-0.0575297566755433,-0.0442487329243901,-0.0452803308526833,-0.0408825195605757,-0.0753996902921893,0.112894335258495,-0.0964317274232524,-0.0511412928422692,-0.119050558718256,0.0642345616999062,0.207924406618382,0.0799864194968979,-0.142773894700436,-0.0492665787661271,-0.0625058792076101,-0.0210493370399508,0.0467618717894413,0.052253647908269,-0.128891590082397,0.080323549654129,-0.0623615194636987,-0.102304683047151,-0.0214408383394002,-0.0207460071248741,0.108344095777574,-0.033530930547631,-0.058175450333733,0.141460337332751,0.0301174695334931,0.0626935614124334,0.0034555477672722,-0.10153120266701,-0.0486966267258406,-0.0831709111286991,-0.0472335487170551,0.0408897157411634,-0.164490077808183,0.058467077369268,0.0360858654110453,0.0565767352241727,-0.014619295274392,0.10484340833207,0.0930748909008098,0.0327495270999738
healthy,0.195806675580023,-0.290420982662447,0.10055771850448,0.210497965285625,0.226398520518657,0.380729961413166,0.243414001415279,-0.211166920683778,-0.0355146705609425,0.128833948603351,-0.203533968063822,0.269391769376905,0.356338818434339,0.0730876654238956,0.025651866613808,-0.11546341699154,0.140077545103085,0.325498259309213,0.0808235342589524,0.138027797152332,0.167110204269491,-0.317976799255615,-0.35559267587486,0.302170583886425,0.0448543170813159,0.12535194999245,0.0740996748723842,0.280875503711873,0.195009074912994,0.306724626404624,-0.369863724368801,-0.209923349751313,0.146492655844351,-0.0857377835300028,0.369151887214355,-0.360849979196246,-0.239554643349009,-0.251381431734312,0.401879243616325,-0.0542111163042061,0.0280875503711873,0.3970421815066,0.334966551098462,-0.0278216834821776
