group,ARID3A,ARNT,ASCL2,ATF1,BATF,CEBPD,E2F6,EGR1,ELK3,ELK4,ESR2,FOXK1,GATA2,GATA4,HEY1,HINFP,HOXA4,HOXC6,IRF2,JUNB,JUND,KLF3,MAFF,MAX,MECOM,MNT,MYBL2,NFATC1,NFYA,NR2C2,PAX5,PAX6,POU2F2,PRDM14,RBPJ,RFX2,RUNX1,SMAD3,SOX17,SP2,SPIB,TCF21,THAP1,VDR,VEZF1,ZBTB33,ZBTB7B,ZKSCAN1,ZNF76
healthy,-0.134730798212044,-0.248594747959029,-0.0609769494328947,-0.0653401815640525,0.168733484502914,-0.36579553324173,0.0265853827862602,0.290244534828766,0.286457479044987,-0.119392457814303,-0.229972903148546,0.233201165254723,-0.244859567158349,0.182637982166025,-0.185367789390731,-0.264730506956633,0.235944441773286,0.227268851397905,-0.0358796505916642,0.135820991935823,-0.205542061327036,0.154120392772406,-0.141468084394333,-0.167859163515824,-0.229364054662689,0.0264687095786565,0.110526386141329,0.371062209157507,-0.302522797276066,0.210321931480354,-0.0318982911431158,0.243799952371976,-0.370727934047111,-0.113018660548682,0.280146022767829,-0.211177595675276,0.25991095699168,0.056808658027702,-0.164264773239453,-0.126503061857426,0.173206564186004,-0.174820240195381,-0.0898441034056136,0.228014941067122,0.289336085563321,0.329277092287999,0.199588360415783,-0.326235853147209,-0.213984851339663
healthy,-0.520636785182776,0.0617992644313528,-0.501293418566359,-0.749249582502813,-0.387655920359463,0.160667611850739,0.339903578107702,0.688107073737016,0.704883521092461,-0.599789418703087,0.402855520916973,-0.643953590433142,0.353858812839962,0.628529963502249,-0.187125215195415,0.56694846942232,-0.347552160160921,0.0905920356162593,0.129283201253315,0.571253043106396,-0.26147398369208,0.347386286930928,0.567121434499068,0.429354535581093,0.657203186413286,0.260406711411511,-0.596685823938936,-0.246276206752307,-0.705255108534395,0.804569077210232,-0.5744534922348,0.679958693783743,-0.0922619882308771,-0.148334282471332,-0.384345167685995,0.297305362125209,-0.610853282185337,0.667752308461249,-0.234472030452915,-0.648054121554868,-0.40170963044952,-0.147883114377598,-0.73707242572016,0.455295092641286,-0.53666998167028,-0.752315109246705,0.697701455915595,-0.403817150008917,0.66002371517982
healthy,0.206383738658798,-0.402646331772353,-0.0128290668433131,0.038333625244584,-0.512145209250125,-0.487477527048619,0.256723926364423,0.375568924674473,-0.134734434583038,-0.0592066961572797,-0.0922751195314848,0.279230794519116,-0.0608116745191739,0.128217078707958,-0.245964401240075,-0.16106322800429,0.474836347264361,0.422261981522104,0.378348103099066,0.412566648098285,-0.159591057275248,0.233691621552387,0.156417820168928,-0.294191329813314,-0.121260818060964,0.0884273851895336,-0.178824537071879,0.123957904062076,-0.412044446981007,0.241417188283395,-0.195947015089656,0.510308024454813,0.125646178769335,0.147016920890918,0.49931117622904,0.233849862035044,-0.468936753806119,0.176061160122016,-0.106711045864636,-0.41587126318022,0.0264132936885,-0.361604709984581,0.0697833004003443,-0.184492601302763,0.31994367038738,-0.513704664315772,-0.0643417992190456,-0.26804530678311,-0.306744397564671
healthy,-0.588452691747876,-0.844579513759522,-0.0871723699672508,-0.790069362531148,-0.175068950492166,-0.623003180642338,0.782004173106898,-0.31101794992982,-0.18602082061809,-0.17429635170125,-0.295481778585649,0.197472702487612,-0.818076310643008,0.780932535034488,-0.782479990733871,-0.620532638746627,0.673015323001763,0.79441801305346,0.0733510776095126,-0.596668852459871,-0.105710869890567,0.596560785405609,-0.529241462365008,-0.140912825698704,0.283402140036743,-0.563207743990012,-0.0545719268728253,0.504959117860627,-0.618668562707668,0.589981598624513,0.625115972200209,0.565942163051055,-0.597016763856949,0.769154839061072,0.835171712156654,-0.830607250114039,-0.736988922301245,0.0712115112292419,-0.628801865221087,-0.425254503931081,0.277995400147331,-0.520583517083427,-0.810195157799224,-0.732449299551699,0.769760014564937,-0.327245105244823,0.649624128459764,-0.288545809231378,-0.529081136018834
healthy,-0.246883555210673,-0.386913609813436,0.369967381350573,0.0602076759186862,0.0202663579973382,-0.0558516021208099,0.341612996261319,0.0080932147943137,0.254465581791806,0.441944756847361,-0.294610018214722,0.271203104996672,-0.428729284516446,0.12399566459979,-0.315834105885466,-0.362164677890526,0.425552016324921,0.469598004004876,0.320038140097689,-0.228502328453822,-0.0533423503764855,-0.20604676004469,0.0491351237320178,0.263637439630793,-0.0185827490422961,0.240419678023241,0.0075217694225146,0.192169257077033,-0.353119719233265,0.205069077669754,-0.4539706491131,0.325231429251735,0.219116976708471,-0.216189516340093,0.197389681905158,-0.656881243531414,-0.232492469705651,0.526905355229264,0.054907041230413,0.136838420466137,-0.352391844681476,0.1264682033733,0.0964046698710462,-0.462541531582025,-0.213970376876004,-0.457313125673288,0.416333469164355,0.0542924980233106,-0.244343177251962
healthy,0.225977055185494,-0.222625604383781,-0.256677252371391,0.237476389764736,0.105339957027212,0.134300123322829,-0.213184045466088,0.27990288208078,-0.148916382801181,0.120145350297986,-0.244270075588525,0.136146069136865,0.0425777993499819,-0.176461828329483,0.102132247907739,0.20706367594332,-0.21189793567762,-0.0305942822621405,0.0213115957300816,-0.163411596652383,-0.0100165256466553,0.0441816539097183,0.163494815521048,0.2523044790906,-0.0679519889412825,-0.0451424535752207,0.122498174675712,0.111044232206652,0.155921898472482,-0.370437445837218,0.0658639518729465,-0.198673700911492,0.236076799700815,-0.203924054989119,0.114849604110177,0.13883933434095,-0.368372104823973,0.384630045620546,-0.0035708460009224,0.0560668214255004,-0.328336263644139,0.309445580457056,-0.101277363165993,0.0123390886175943,-0.0599554121976913,0.19787933898332,0.108055918286388,-0.0464890861772635,0.120266395925136
healthy,0.181732220770162,-0.422410174956412,0.262886521914336,-0.356105119227416,-0.183548022089854,-0.382588514566338,0.505760885434992,-0.0823259767973143,-0.286519474606211,0.0012514515047703,-0.340814018530788,-0.179992077838791,-0.22058923670915,0.0620064240333997,-0.63830962095552,-0.0903392037521348,0.74415326147203,0.479502663870834,0.195476827981716,0.0957471057975794,0.0428450364961392,0.630784828085843,-0.510235924699274,0.281542619501028,0.398507657088463,-0.0067683376572004,-0.686929271073147,0.0391274818101608,-0.549155989295196,0.152590102169563,0.0252807100402287,0.527558478856453,-0.167229485626662,0.401973403158892,0.278214679780754,-0.413665969593346,-0.645462040737102,0.332787538490938,-0.337116407807717,0.536152396808706,-0.386891263725244,-0.372573042406322,-0.622011929150335,-0.524410163473077,0.295732813445156,-0.442232158013464,0.285759673954796,0.164691198166802,-0.376891875406283
healthy,0.205910516647291,-0.214074298174721,0.101764639171316,0.0061642560478706,-0.0473145229034057,-0.247739745038533,-0.0783908197961228,-0.0825328100259173,0.286125436454417,-0.22479636778526,-0.223691837057315,0.0500823469628449,0.0521306017392256,0.151830743035221,-0.226056832263032,-0.262324423577092,0.0441260025814109,-0.088125308991087,-0.174943048517474,-0.206506638378402,-0.021866459793527,-0.0490119267426744,0.238487675882098,0.171890970226578,-0.360026663703422,-0.0812544781393102,-0.0839150977457429,0.189402655194192,-0.275146725880621,-0.246696938086562,-0.029406506321647,0.180553414891478,0.0696292922276869,-0.169655919812383,0.0435103891315709,0.212484098788459,-0.0160725464014968,0.0270723730039158,0.275205201036806,0.0428704110333203,0.0036043436548682,0.0186340831043932,-0.0609213668857542,0.104001313895405,0.114699018857533,-0.141709668085476,-0.418001532441393,-0.284289966274155,-0.137655390589959
healthy,0.0876019130195735,-0.128137300430998,-0.188440424371306,-0.088524048889356,-0.0445279499430431,-0.498192274948902,0.0636404375566183,0.363943959487279,-0.085536771604144,-0.268948647909246,-0.0234948708670208,0.312657172017906,-0.247718967635705,0.471740628162895,-0.111810714778228,0.126921224221046,0.4651447077166,0.234945857455539,0.0977439488261881,-0.0479242107649502,0.0159991601170699,-0.0427197493844057,-0.340563269821651,-0.137732897630949,-0.11197873752174,-0.180881257518142,-0.124705101042799,-0.174694055379271,-0.0732166730197473,0.0011131672526,-0.0630077994367078,0.245771190172926,-0.108402916483009,0.113880431398591,0.393131247287137,-1.07417854968557e-05,-0.178960002982517,0.171565013048428,-0.009829264188166,-0.0280580078690123,-0.184055654054417,0.214512859606347,-0.311098552203776,-0.0087460015359306,0.0217739970460338,-0.118019798332,-0.0546069274903521,-0.339245677108021,-0.362338593014042
healthy,-0.0274227967321044,-0.179806777451799,-0.20863871820782,-0.265363170370585,-0.20895470807985,-0.266968740531169,0.261554211372603,0.230544502579619,-0.289694390516883,-0.151137101765198,-0.304631317170403,-0.0046117440782735,-0.188603252267765,-0.0830028531421123,-0.0393108481338762,-0.0401307137477915,0.188979024007476,0.0961548640320035,0.329244366121485,0.317894351528845,-0.0476376082752034,0.309849420192301,-0.176851845134979,-0.213207760952035,0.107761086628992,-0.0023485733731948,0.14877144785838,0.205692326157812,-0.0555031940087033,0.0458697730451986,0.303632105953444,0.27801130551859,0.0013579024230472,0.419882217793183,0.107906271164789,-0.134440880148486,0.052471399290579,0.22933178469237,-0.255567484337659,-0.25013587464547,0.0752995324780331,-0.144270727248658,-0.164784448130163,-0.0469202258630276,0.0445374914225862,0.18224075349311,0.0624208101261137,0.170284379956845,-0.302948884608514
