group,BACH1,BCL6,CEBPA,DUX4,E2F4,EGR1,EGR2,ELK3,EPAS1,ETV5,FOSL2,FOXG1,FOXK1,GMEB2,HIF1A,HOXA6,IRF4,KLF3,KLF9,KMT2A,LHX2,MAFF,MAX,MEF2C,NFAT5,OTX2,PAX5,PAX6,POU2F1,RARG,RBPJ,RELA,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TEAD4,VDR,ZNF263,ZNF384,ZNF76
healthy,-0.522501011395466,0.468820618910513,0.193772519885793,-0.347946981481619,0.368713702466496,-0.34048411315862,0.493949380165884,-0.367801487639051,0.449093391921077,-0.372487847758195,-0.166237033900475,0.270346742553195,-0.237961645017747,0.173210527585007,-0.348238651044072,0.0260835922993927,-0.394275649495715,-0.311683808237652,-0.445612244982548,0.352189905155667,0.418116432891505,0.462919364421241,0.414115254214388,0.512629140415576,0.486344805804244,0.0837994272792449,0.0921940626359582,-0.183108025243017,-0.439881550273208,0.232658820919386,-0.519536764045978,0.480207690962647,-0.421365136368124,0.475163316658806,0.420930526889935,0.445405333285136,-0.0662277835741809,0.354053154482227,-0.323202525484424,-0.383122539523453,-0.413980856524693,0.13096428430903,-0.14027758861953,0.266932414805023
healthy,-0.68876917037251,0.743699305343186,-0.667298771246623,-0.70263523568835,0.750436998846079,0.743487404629799,0.775732361073119,0.702035607213648,0.669369261096436,0.678964163370874,-0.747054464114175,-0.709035694298791,-0.690032184831632,0.730319362174886,-0.723199405840083,-0.0670365956460637,0.561485396985525,-0.0954159227295164,-0.660897465956978,0.274195597609969,0.671805028880199,0.721215687780156,0.672070629580645,0.683948384243303,0.354183742404302,0.662219363106163,-0.661733446214186,0.702861837831543,-0.725864828943561,-0.655098842318557,-0.684751241383792,0.698570200547583,0.701888285032237,0.754632012073056,0.781940238650181,-0.691176176720299,-0.700984801351258,-0.730492033418511,0.706537631451206,-0.0287168442023054,0.745805124807036,0.696711791009775,0.668177778201536,0.659703802221706
healthy,-0.15114750713562,0.283977166062335,-0.242784818596168,-0.204535131435912,0.117992059869822,-0.197593893943743,0.232127795074829,-0.167792194735154,0.210144271593017,0.210674025532601,-0.270220294423093,-0.273676549173897,-0.104987094415358,0.275146328668271,-0.328626013120134,0.16763174237878,-0.287085991677287,-0.148177179816073,-0.173708365291384,0.12257752052235,0.0286260551630306,-0.252927594763738,0.304098103747013,0.311694453683034,-0.2169634151253,-0.0693639780512267,-0.0841870498856204,0.0636273574360056,-0.283538329683788,-0.108133625517922,0.0293021423045371,0.285848158061253,-0.250274825998947,0.131310584812174,-0.141462664931232,0.253571607756691,-0.183285151076729,-0.108419436378564,-0.160473820753258,0.165797476504159,-0.0515053696232559,0.145344534655835,-0.0198180695796402,0.196778737211564
healthy,0.0740150367545484,-0.220288365809052,-0.27829158140777,0.207217650302259,0.258644836630831,0.230815910425384,0.474488327513748,0.484870084208536,-0.209240789049853,-0.0245788495635943,-0.481784350314605,0.256943425319187,-0.17893313684199,-0.30882487355784,-0.395472433714089,-0.254415330225157,-0.315982729169416,-0.277781655018555,-0.0478982902867682,-0.0353328624625953,0.073461539656963,0.423011109421192,0.320066944657824,0.496682219215373,-0.170731406578547,-0.201970113467174,-0.314392812484134,-0.23572879771329,-0.194569388431755,0.268223600080484,-0.0936738753022517,0.0354153651727412,-0.253065466606143,0.282248398132921,-0.08901827056225,0.208247774502434,-0.0372204847103919,-0.0650830415386496,-0.315122249096127,0.332418991978648,0.288006689697684,-0.299119042681114,-0.0434283994786412,0.326237584105225
healthy,0.202256241040617,0.309988731677308,0.0335762956287593,-0.0622460015952091,0.227563586401126,0.137048772488608,0.378932894242633,-0.282827564442356,0.254433835987996,-0.235371467472487,0.256613850831615,0.172559400724661,-0.0080572983416849,0.0654568858223333,0.115204633651991,0.0460770394169764,-0.164533227666294,0.251461993936757,-0.378812958150913,0.140204046209537,-0.0880783267343552,-0.330316031706877,0.0369253761138172,0.412921288622528,0.250916263969241,-0.196564049227351,0.463436793440705,-0.22291014904314,0.233722657464168,0.0265722768745684,-0.351609460530648,-0.124915722047326,-0.145003564897231,-0.188178067893824,0.306008430446554,-0.0740304488633258,-0.366173603100985,0.150977544275473,0.146228241044865,-0.0741557800041545,-0.0057685525083399,-0.232956975494535,0.321716323427897,0.145625655559821
healthy,-0.283734776816292,0.373038150068955,-0.48937255363146,-0.154406277238339,0.0601783898906499,-0.0313761898054537,0.345005663951553,-0.21752282259745,-0.31071614816047,0.125579247670311,-0.232072899537041,-0.165910604283863,0.0139955518230077,0.0076723101951083,-0.334328986333765,0.310492682814982,-0.210280890104765,-0.290041465455637,0.161532338811142,-0.326855312001313,0.0596486942568992,-0.0488644222135053,-0.0595410998312936,0.122020355131048,0.119347047479463,0.139541693516209,0.241913651232816,-0.0197146093686602,-0.251158495340622,-0.375876987606088,-0.277196346337182,0.292267842416245,-0.239654168295098,-0.118486292074618,0.348663874422144,-0.195341817934138,0.21499021534858,-0.00757299226378,-0.0789329259231369,-0.0768306963766887,0.0363751923489763,-0.031127894977133,-0.0107097835948977,0.334328986333765
healthy,0.0264555638862589,-0.015179410440352,-0.141314990610416,-0.0389606965441805,0.0031176835261212,0.118348362930662,0.172012763090838,-0.0967678850891959,0.0620281427484373,0.0211489577768088,-0.130151681199563,0.0822918271845629,0.0617743485432028,0.107299995027635,-0.0365084712123906,0.0602478078608084,-0.0349869644646455,-0.0089156575899483,-0.0607855998791732,-0.138713285385846,-0.113473836211942,0.110224151732795,0.214265932558684,0.1894080835975,-0.135699776340661,0.122709008820602,-0.108349011075938,0.182194035750526,-0.120604963968721,0.0161355783606792,-0.137106061917545,0.145563771285927,0.0705131192628361,0.0730411332774013,0.203648525394243,0.103849372657072,0.151857168418154,0.113259194831758,-0.13333872115863,-0.0678254176546743,-0.157477696285594,-0.0240187200214529,0.153567727378283,0.134705294584392
healthy,-0.0094832326836461,-0.328418691501911,0.385986546947452,-0.171958174331923,0.293747705595233,-0.032098015798712,0.0242799478228127,0.204086963195049,0.117284696556007,0.0257946664378677,-0.273437483081853,0.156477613316885,0.201071202882456,0.401863738570495,-0.273025465941641,0.308130693979497,0.277260181527974,-0.139557556733138,0.277538848722392,-0.118358334581125,0.295469287587739,0.207420711839922,0.29174403717893,0.357911254513553,-0.238718627963864,-0.135707504451982,-0.132149796282761,-0.209525247522916,-0.149608381493757,-0.285866381875815,0.206596677559497,-0.23427704900008,-0.170010923200379,-0.0511055119185565,-0.34639016111981,0.232073355665084,-0.226648748254735,0.309630026062345,-0.218941805233665,0.0763154901325542,-0.196879227663365,-0.23587211950555,0.128653634242369,-0.0670630554320147
healthy,-0.231368004818767,0.114386319986052,-0.202626755283299,0.0452496494157344,0.133482699128155,-0.134034718839701,0.246865634661456,0.127389450969126,0.17475165900063,-0.140407282782949,-0.0783015482889143,0.216243593195939,-0.0443606360194265,0.207828176489896,-0.174755386962495,-0.104644100550794,-0.110280286517465,0.254952850045624,-0.115534321223582,-0.249045577946397,0.333925290792327,0.150839386179833,0.212125883469437,0.318879869757682,0.200303461313835,-0.0096730762935093,-0.185467650210435,0.22888658899513,-0.18879657947755,-0.148801668156964,-0.176745555886867,0.27523605749977,-0.171716253976161,0.251778173993012,-0.0572466527288354,0.172652535115353,0.0660603986431459,0.330386399899452,-0.215808125046834,0.247407806926567,-0.314650180497441,-0.0856183416674051,-0.119376443127731,0.10226411342543
healthy,0.301683432714011,0.244333358822709,-0.0506835277942043,-0.119188955487984,0.0680609912873066,-0.0976071235896452,-0.0807985386968286,-0.102513701517109,0.0932960904468551,-0.0527990450890167,0.0043732542396963,0.104353668239908,0.289194769692114,0.101198169753949,0.0845051383268151,0.0124619968375087,0.191205430792902,-0.0368348893684992,0.152015028470095,0.0951093909852658,-0.0797407800494224,-0.0192618738565487,0.0053154594214195,-0.148041766996224,-0.0991093186435247,-0.198085306365107,-0.235435741965115,0.0320349761785886,0.161863739237541,0.0945405123849801,0.256599803641369,0.0423725669931553,-0.0577945102977755,0.191525425005563,-0.0076531949194685,-0.173027981768148,0.0151197265482184,0.192414297818509,0.167472526687233,0.0444969730160973,-0.0269150687760173,-0.249497709865928,-0.121188919317113,0.15591718011893
