group,BCL6,DUX4,E2F2,E2F4,EGR1,EGR2,ELK3,ETV6,FOSL2,FOXG1,FOXK1,GMEB2,HIF1A,MAFF,OTX2,PAX6,POU2F1,RBPJ,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,TFAP4,ZBTB33,ZNF263,ZNF384
healthy,0.0425350977016608,0.0037794066832705,-0.033221556461797,0.132152258725216,0.0543360239496051,0.0094194630631774,0.114931821801914,0.192101765028384,0.0547656997558387,0.146714263738478,0.0573846449084237,-0.167871960804352,0.0698917478352976,0.0362838387158485,-0.0682385439710698,0.0766768266108664,0.0116215515701243,-0.0289403311050006,-0.0531596554313194,-0.0053681404624603,0.0315902480981482,0.0115729884726863,0.0552521728648561,0.107120087332531,0.0246459123055476,0.0579829347832183,-0.0381905251060098,-0.14683234972878,-0.0174800951032444,-0.110196685875423
healthy,0.775219580099926,-0.725497707367529,0.711835616930823,0.780775507560626,0.760895518614798,0.788452845564285,0.732232591911586,-0.695849798267426,-0.754923814832964,-0.72048300641858,-0.74114955178056,0.776080155180859,-0.768248064752278,0.7651266137198,0.733766100942837,0.730035331314203,-0.71669556545485,-0.718290756706751,0.791374497073791,0.768680298144241,0.788436261313619,-0.759924678615714,-0.76604907450912,-0.769808052625466,0.752528026510973,0.302736033719929,0.721768336717096,-0.664379529291657,0.774785744242025,0.713437370662283
healthy,0.0186612127029956,-0.0186998336088788,-0.03940292023412,-0.129728566753536,-0.0752270747332607,0.0639140596425066,-0.104672093861466,0.186470307287986,-0.20214378783402,0.0362120153686115,0.0278088613618572,0.0450956889558966,-0.0598654717673227,-0.0785877228062967,0.106577968707801,0.156654260027294,-0.0503977651328219,0.007667626326685,0.0199961116719247,0.0400855899737544,0.0937526816485931,0.126750745460405,0.0286472732474158,0.0796322963910812,-0.0996547583755738,0.066201188115758,-0.108402275571649,0.108477078996283,-0.192286647177059,0.0860407710652639
healthy,9.41336951534035e-05,-0.0265924350734069,0.115578986565754,-0.107041360842027,0.283164336148041,0.181128584616911,0.0357068800355207,-0.116411502295231,-0.196230533444155,-0.0476540148454069,-0.13654676645003,-0.0116855966887773,-0.0129525627879076,0.0813320133236851,-0.204180824995462,0.159992065076961,-0.0047948099190903,0.109931131760265,0.118685231602101,-0.170779385972625,-0.159945665844243,-0.231376116286766,-0.124367969283986,-0.182095624740526,0.126687430208715,-0.0559429540340655,-0.126691268994155,-0.0223320508491413,-0.27288223279711,-0.0504489844536318
healthy,-0.0355154120649614,-0.111695059557511,-0.0502843838360732,0.0629413959208124,0.233726269372184,0.240282519709671,-0.064086261577021,0.113833644026586,-0.0785525300494072,0.0934239048309133,0.305011052967885,0.0772237485865303,0.0687689464363329,-0.118952156098137,-0.106361091552091,-0.100127205891326,0.0600786173622285,-0.152022184274881,0.122079134423538,0.111768380112954,0.0767117335345587,-0.179222062283782,-0.174943664509507,0.0651152070254632,0.0887346661789361,0.0841339037279397,-0.0477304527568387,0.12962377861735,-0.142934941132489,0.0587731837857216
healthy,0.217906549333213,0.071241090007055,-0.247134667522824,0.113896438048447,-0.0770616453045305,0.0819969748299807,-0.215454552283267,0.125427874653943,-0.043180216419495,0.153339904970101,-0.114170623022083,0.0908335648374536,-0.158698262740589,0.0009322289103628,0.218110229599343,-0.0690397763615764,-0.206210601743535,-0.232806544186239,-0.121965310129738,-0.196715967799336,0.256793812451205,-0.181228433717089,0.0954555401073197,-0.132635022532378,-0.249046128481888,0.146641957756989,-0.17310472464107,0.113308898819226,-0.150645058372077,-0.0631878856385425
healthy,0.0996863202475136,-0.0951119132459093,0.0038641725880036,-0.0205895779909702,-0.133704436139461,-0.139834352773564,-0.227700190333273,0.224147012708755,-0.0394360599634704,-0.0322284909623455,0.0507257386938206,0.0354407239794309,0.107269463131885,-0.164441595277766,-0.0333074803670439,0.259372072511014,0.0626948999712187,0.174384609660641,0.0433764436990178,0.0548364610293166,0.0182337176054948,-0.1631242120554,-0.0236098123977525,0.172868275232056,-0.0719509443960592,-0.054651281311162,0.104646061507401,-0.274455729351367,0.227375290177955,-0.127114979656046
healthy,-0.0725608833035049,0.0611673558889324,-0.230952895447891,-0.0624279376271422,-0.0119513806276508,-0.117856898971991,-0.0264888688371242,0.171848763830612,-0.037998962594728,0.13644756545201,0.0155865852967551,-0.0056884375399268,-0.10486641265789,0.0167089526567992,-0.12258782726559,-0.0464217134954745,0.0461019886688744,0.0259992901963928,0.0069956458153491,0.0084843645392058,-0.0131470182604574,0.0055052618580205,-0.0622980494163359,0.107207730919347,-0.194510926149366,0.138116129390829,0.0451877754928147,0.0050206789177047,-0.0535355908873268,-0.0475007847852498
healthy,-0.0247384612764076,0.20330752130227,-0.0657975685194503,-0.0640878551251007,0.11467585826644,-0.0336634449362765,-0.0568138940244209,0.147431720743581,-0.0624585673728578,0.0875419744339531,0.129904347325047,-0.0484272753618424,-0.0313197882453213,-0.150064374946454,0.0366979530934439,0.225209624554237,0.0898826143062785,0.0946994451970888,0.0038348564268274,0.0617641505755377,-0.117296170938555,0.0466414558611514,0.0873569886007017,0.0488811694374999,0.0626730357518089,-0.0023186308091402,-0.17345280988605,0.0087173716868944,-0.0006606832799147,0.0040737336110556
healthy,-0.125430779051072,-0.149513765843114,0.0409757293260286,0.0378657321107973,-0.0446488179590595,0.0709235298080754,-0.104163249348027,-0.291845950373061,0.0751163951344597,0.209114826680974,0.16651912666066,0.124659776955931,0.0922083854008983,-0.165332303210837,-0.0847062751268304,0.0349463196831289,0.0040369323183783,0.0897394461074695,0.0245421228711711,0.0282412003388696,-0.21183499137619,-0.200962995540214,0.155439220147343,0.063014261124214,0.0771088724589812,-0.0226969156097664,-0.0118509086084582,-0.133435340128714,-0.118716996761923,0.260971214787867
