group,BCL6,CEBPA,CEBPD,DUX4,E2F4,EGR1,EGR2,ELK3,ETV5,FOSL2,FOXK1,GMEB2,HIF1A,LHX2,MAFF,MEF2A,NR2C2,OTX2,PAX6,POU2F1,PPARG,RARG,RELA,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,VDR,ZNF263,ZNF384
healthy,-0.0029364513127122,0.0513466436952657,-0.0208310046200179,-0.0151833893785431,0.050190343943399,0.0704584024090031,-0.0215473495169276,0.0869063783440268,-0.157972385002892,0.02606126635972,0.0525741967091793,-0.143396690642698,0.0527543721552469,0.0562242698642007,0.0482893795267772,-0.055406264262205,-0.0127073158302918,0.0593455258158014,0.0959983853496972,0.0033999152057204,0.122843891434366,-0.10534708563571,0.0037286786644896,-0.0061771585927889,0.0155161466507264,0.0322804507618437,-0.0216191473898946,-0.012477217716548,0.0056879164495625,0.0845470330696511,0.0119276145296767,-0.0505525102052679,-0.0156611039239606
healthy,0.77281717522584,-0.731944028890252,0.491651565668398,-0.720418376630349,0.781908807834144,0.787131081055374,0.781907288929328,0.749020822579,0.663664194421938,-0.768749117773833,-0.735129577329432,0.749632105821958,-0.775990192700293,0.716163063529683,0.749431230660121,0.665631378678524,0.717963953024063,0.725358741117842,0.764047246657439,-0.707395489263746,0.70547964398992,-0.704535948428112,0.709651898312264,0.800949317613483,0.794332917607436,0.80492664581785,-0.757622431178775,-0.75001990753641,-0.746498225461583,0.764123141268048,0.750674909922972,0.788411112773473,0.725389093899069
healthy,0.0805158313538838,-0.0005781609010275,0.0121563599136761,-0.031130200451969,-0.0807533440677825,-0.0340876289671862,0.0463602985933737,-0.159946858204668,0.0233010135319212,-0.15114864952446,0.139755717956789,0.0738894148395284,-0.149177030514315,0.0450540163076145,-0.186823360277514,-0.0177383980191831,-0.0515884389911033,0.146579522216261,0.147548167569584,-0.115931875328822,0.0033392556102708,-0.201117786304482,0.0354550397232103,-0.0702861474740617,0.0489408685837805,0.0329116587282602,0.132463437748477,0.0174818391193521,0.0257879335013803,-0.0244413756841042,-0.0134562432832129,-0.107620435969714,-0.0462540765840834
healthy,0.0589077917178885,0.213293952965675,0.0253545893802135,-0.0320872873007041,-0.230397211429017,0.10109008311103,0.0814183603859996,0.0266091474449482,-0.003135910027241,-0.30096521315692,-0.154812432845961,0.129226757686616,0.0640144801847947,0.317509758277434,0.0787324935521276,-0.228592510732647,-0.0708408090822745,-0.297839167533127,0.21113914680267,0.26086463431435,0.189036252906562,0.0125843914150113,-0.0971276654440806,0.237618278175944,-0.223170161355407,-0.110482127174156,-0.142355308406581,-0.207002565815829,-0.0070097097746915,0.183315222329843,-0.19577461073067,-0.225889017341794,0.0960767021980493
healthy,0.124727100586381,0.128542294716817,0.0669518190255124,0.014514290728248,0.0500145481641225,-0.12960064924032,0.11581605137395,-0.0533691361702381,0.111343933751971,0.217870295288724,-0.0408859905040958,-0.221706680499532,-0.0373246895064235,-0.0526854239544505,-0.0689729682949896,0.0390643572554829,-0.120637621906221,-0.0695875096257882,0.0426292567385015,0.210163139340466,0.132739727957365,-0.108310010773377,-0.0436704184986833,-0.116710075066641,-0.001404608780153,0.0362191548417143,0.052983298574779,-0.0888470030306249,0.072925704531993,-0.0867510852322866,-0.0482209031348693,0.0439507005239857,-0.0188052845877989
healthy,0.29155353528936,-0.18475968388075,0.179522330401297,-0.0256825968755346,-0.0515533170800724,0.0518467894733177,0.318425071604196,-0.24689305698397,0.31359406451539,-0.152613169420661,-0.034125571881204,0.0097974629744934,-0.364786184803776,0.285827061154499,0.104716969856413,0.247743374431065,-0.311238760436269,-0.070455949178327,-0.0289634677333526,-0.255787527979247,0.0723522323346806,-0.229533036183543,0.176700480466247,-0.238179184384536,-0.0082774264761465,0.364259439482567,-0.236990244945235,0.26383168152743,-0.0793654700399247,-0.147195217545365,0.211721519393507,-0.035653133312711,-0.202804473598749
healthy,0.125379702730999,0.0473523000378982,-0.0442888485224869,-0.244911703075619,-0.135110103708937,0.008933903583931,0.059704214103771,-0.20948165833409,-0.159035530784742,-0.111066145618802,0.0339962977284931,0.0981991322158447,-0.0693040629285206,-0.140444904170712,-0.041276971570563,0.194708842013697,0.0866717648679807,0.0787044642558743,0.273323341617473,-0.0899532772570839,0.353048180821139,-0.0139348266083929,0.24378830826041,0.019526465811143,0.220330154485374,0.149051134776096,0.0495879733463604,0.054022868768038,0.169931335934112,-0.191632206023409,-0.270017528431539,0.144398436999841,0.0940125444043402
healthy,0.0767876391594528,-0.0024836666149727,0.037937966987429,0.12104265239032,-0.223218523113669,0.0288630936731522,0.111258855293716,0.0471977769405738,0.0886949631006026,0.0942917298031866,0.0596631553007638,-0.0263907828167063,0.0409699545141332,0.0213098920014909,-0.189968862146665,0.114401155903254,0.157314567376719,0.0054864536197504,0.0435542007046307,0.108939036051775,-0.1449092123116,0.1481196474723,0.103123265434742,-0.0243532352867221,0.0971842037251307,0.103642385824547,0.0665950347558773,0.137795640720055,-0.0538700962007848,-0.0061337318557884,-0.0388237161525336,0.020570145446019,-0.121238944787715
healthy,0.0165712624154876,-0.0028478784517739,-0.0735875635641208,0.045517189050811,0.0169672241253599,-0.0150755468528947,0.0838916393843885,-0.0047237967130436,-0.0235434992258782,-0.158822493117101,0.0744254397307971,0.0581477054524105,-0.0228231534998412,0.181445679332024,-0.0648080065411943,0.109511421442452,-0.1485337128077,-0.024624315779431,0.13120038963654,0.0122532933478967,0.128812104868415,-0.0230632466704093,0.109403227222731,-0.0552742020538605,0.116555103517884,0.0115169899676659,0.0232548047350683,0.0559591893262065,0.0548222892328106,-0.0273868439562844,-0.0396845671214594,-0.0348514505450379,0.0637701630895992
healthy,0.0945395691004451,0.216905070330681,-0.255226824009583,-0.0072887649646601,0.0344887208092508,-0.0234269480981783,0.0818914181323583,-0.135699653606761,-0.0814712422696897,0.148459279803719,0.163671361035845,0.0288806592952652,-0.0104700964962942,0.0467081208970634,-0.128959689768852,0.259548632882746,-0.0784271110197434,-0.337512692951793,0.010787372147697,0.120899173219698,0.13452487619481,0.0932790415124391,-0.120864873149276,-0.0009689769894195,0.0978495258961613,-0.0872765291886013,-0.212934837179343,0.0681456649107698,0.251179415699795,0.177940190331368,0.102257084945379,-0.114210659487422,0.166020915859748
