group,AR,BACH1,BACH2,BCL6,CEBPB,CEBPD,E2F4,EGR1,EGR2,ELK3,ESR1,ETV5,ETV6,FOSL2,FOXA1,FOXG1,FOXH1,FOXK1,GMEB2,HIF1A,KLF4,MAFF,PAX6,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,ZBTB33,ZNF263
healthy,-0.122943551587359,-0.176752579236791,-0.0523228243476189,0.160905960318076,-0.0717976061539603,0.120742505429815,0.081239944788314,-0.0065860119301013,0.0755602124004513,-0.0620231077419735,0.0768380427681431,-0.191586543754661,0.0775598313883449,-0.0442593626818869,-0.137371141309964,0.0177737355432294,-0.0145086553572493,-0.0211092248485015,-0.0014560415574674,-0.0694488911408201,-0.127386937899437,0.145569141482019,0.138091026980995,-0.0963328055407701,0.0884744817955701,0.102316248616174,0.120699118188738,-0.0170074179124483,0.0137645070842993,-0.0350760154295777,-0.179363235203189,-0.0582859058669028,0.0892495529925334
healthy,0.644698220102464,-0.648674460650741,0.646443922261569,0.73540213233454,0.105463881949631,0.499764763926295,0.746588501282339,0.736326228244173,0.764491999053379,0.701928497517344,0.532793074132722,0.664506055089623,-0.653256093930712,-0.725657579225144,0.0180629261312905,-0.701422728317987,0.0994148935851047,-0.694496883972081,0.741352392831675,-0.734208876313651,-0.502121898157868,0.725601254695302,0.703876850267915,0.721995282035382,0.741637316645966,0.750703953753532,-0.721017343867327,-0.711625708336779,-0.705262981337151,0.710300098627412,0.28490482619406,-0.6353727102353,0.719838085810012
healthy,-0.0877626515714645,-0.0128911250768329,-0.118040081822487,0.0322298919058042,-0.0968901599020753,-0.0193014209517326,-0.0555427558854779,0.0007922603978671,0.0337537956245643,-0.0533003238862256,-0.127660523744745,0.0789107989985449,0.0715704548318116,-0.0936916094697051,0.0408472731466811,-0.0435909555924693,-0.0109163518594178,0.0424783363418863,0.106188083788137,-0.116602625412709,-0.0852355272318057,-0.0803532135333516,0.0888011388558798,-0.082312072768817,0.108558547370814,-0.0526290577330312,0.102330822454664,-0.0893354168126932,-0.0999904275011985,-0.121347631035748,0.129970690129482,0.0519921785760095,-0.0033840802721857
healthy,0.147778610939291,0.17815624332695,0.123144065535428,-0.0338554505623217,0.0491601771689434,0.142869910330637,-0.139634703187259,0.121674742993631,0.232409397586267,0.222855344826823,0.144597354824412,0.0648853846039348,-0.236336863864082,-0.295680803453239,-0.0785832135460851,-0.0597698155203771,-0.0216126134200231,-0.164269248591122,0.0605792495448369,-0.0942806024820063,-0.213299100306846,0.155269879843441,0.208414846257981,0.109244257430331,-0.171553311826441,-0.150151781805423,-0.0919236169244249,-0.138289805204939,-0.0360214157596214,0.0440619735726841,0.0201196873032575,-0.0203855647155827,-0.252641201870625
healthy,-0.0887393489731147,-0.0687849062874669,0.0267851235415907,0.125822922270102,-0.0380772176612652,0.10005765732853,0.0602461391185583,0.0206697168322954,-0.032717030600699,0.0123635489932158,-0.0224044334799821,0.11227349118384,0.0645298781178231,0.104931008582478,0.0606572449108141,-0.057301406636985,-0.135827606145607,-0.0534874433861582,-0.04313947785214,-0.0755889568086887,0.13721113525416,-0.119308476638971,0.0315515373576741,-0.0834136981278898,0.0031852376920225,0.0041614058991401,0.0759205876957614,-0.0025357071842175,-0.194101852197869,-0.0996627793964951,0.0945052325391966,-0.0463371985135631,0.0771659719429494
healthy,-0.126069914482779,-0.0697430086506377,-0.0276771889398805,0.214410527337547,-0.219894947265726,0.192520676868391,-0.149123609878555,0.187410919348096,0.0703568172763205,-0.15629799641251,-0.211827748185324,0.0524288224820258,0.0733302019176153,-0.163384695999939,0.252004312775473,0.0817800349464958,0.0072939596428544,-0.185928212797745,-0.0466574270924886,-0.123375533762249,0.159319210297365,-0.0062496878251343,-0.242167431683361,-0.0841635255838876,0.0323485117275446,0.219018077800465,-0.0334645274106043,0.115348192384813,0.0152336140737648,-0.321444402883566,0.0177765355230223,0.049367750894205,-0.0397301583169252
healthy,-0.0043072475780575,0.131054051755851,0.0592800986991001,0.0311753420187184,-0.247804097631908,-0.155108185831468,-0.0861992480028687,0.0289817387601661,0.0008021556402033,-0.234353302255426,-0.120338473397344,0.0120901427549284,0.0375828624045149,-0.0077743860330195,0.241687779057912,0.0045044436101668,-0.144947052481049,0.0731043509446111,0.0509835483783173,0.0701554598699253,-0.12583146341779,-0.0943692416920855,0.296091057804019,0.0293239954350736,0.131643748931323,0.0224649501620571,-0.0581559462503019,-0.0261965474052861,0.15002403991321,-0.0983313962139519,-0.0088715253267342,-0.170917499778287,0.0976711947037121
healthy,-0.0421383093834937,0.0396752350875543,-0.120580789103862,-0.103680838220364,-0.0508852268832201,0.0337724389177035,0.0268037409096797,0.0033521840417907,0.0183726461768194,-0.117132485089547,0.063887169595235,0.0657632254875429,0.0689351845808503,0.114171646650177,0.0141279195330158,0.0946610086557914,0.0686845860810543,-0.0071094451106489,0.110247892057482,-0.217788977031552,0.0689523488616582,-0.0798121893288421,-0.173141249793937,0.0471382643828467,0.03352698970215,-0.114671127221688,-0.0677045056469209,-0.0080260177057929,-0.0080140027092273,0.172353409304853,0.0498296236135318,-0.106796155187005,-0.0174989842836952
healthy,-0.0468046706434948,0.0007799942209844,-0.0483863313987601,0.0135202482598711,0.0489464666215129,-0.0932702497226807,-0.0799791983709502,0.0444593918525334,-0.0003775581782626,-0.017478267715198,-0.0675486284487485,-0.0808578678190332,0.261617573857644,-0.174753966563304,0.0250278285048693,0.161770508751413,0.102747740479095,0.163724361871038,-0.111591716765486,0.0180073230288506,0.0743677416886692,-0.200528618803212,0.108192020699646,-0.0576877955847995,0.111461961629287,0.0204017303756768,-0.0115603324673948,0.0722586980812276,0.0877293848518762,0.0407865967648014,-0.003069036494807,0.0214839523225979,0.0754295456684011
healthy,0.0426566787938615,0.0924834944500245,-0.222993857434577,0.15466514085441,0.225118021317604,-0.486693630913296,0.258749171122765,0.0901599192636922,0.12777062507828,-0.312304111145058,-0.0937233125531794,0.0394834380543181,-0.0840388592579064,0.129140494031416,0.221866750068072,0.244972451081414,0.17226535588521,0.0909488944202453,-0.165866854066131,0.0437751161037005,-0.0500262269594676,-0.068718869130111,-0.0388071736344155,-0.135053472677232,0.333450379352015,-0.277129691253453,-0.255714651289868,0.244495597964816,0.273089444847368,0.30147521036995,-0.124476003545421,0.0282383745592697,-0.135062142733897
