group,AR,BACH1,BACH2,BCL6,CEBPA,E2F2,E2F4,EGR1,EGR2,ELK3,ESR1,FOXA2,FOXK1,FOXP2,GMEB2,HIF1A,HOXA4,IRF4,MAFF,NR2C2,PAX6,PPARG,RARG,REST,SETDB1,SMAD3,SPI1,STAT3,STAT5B,TBP,TCF12,TCF3,TCF7L2,TFAP4,ZBTB33,ZBTB7B,ZNF263,ZNF384
healthy,0.27895504865591,0.328275417183732,0.132185518936449,-0.271055281297088,-0.269769005838207,0.323845115174924,-0.0513977498331398,0.37810843832613,-0.265710399739292,0.384250708684253,-0.369830327874313,-0.164739779477759,0.15624012660831,-0.321055756819274,-0.269461505326764,0.189637122486726,0.357702314661522,0.322259625419152,-0.232348734094351,0.172638909435462,0.451630381012479,0.323782376693318,-0.378608889262135,-0.0837851933957813,0.287613323346778,0.355457661091022,0.243065176999653,-0.0338701296235906,-0.305406921937709,-0.288560683524762,-0.325416582106071,-0.0687088357767099,0.293328079668412,0.238265455513521,0.209284647761985,0.250378808500566,-0.0884525175636906,0.143882648992548
healthy,0.667715203871095,-0.555705184652983,0.648996780731545,0.672561538985026,-0.655065903206252,0.681264263723051,0.690289763160028,0.670424012081625,0.711652307763467,0.699765256254183,0.544836543843752,0.259295581883888,-0.656958421452509,-0.486356302971774,0.677587334195436,-0.73027337126593,-0.487630038749772,0.671669384039289,0.674691765816705,0.68251518677692,0.679444720846535,0.675114586984698,-0.661649199135352,0.689773308433223,0.370751632117739,0.690562577993138,0.769995849722971,-0.270452550178636,0.671735414201907,0.673969895182855,-0.753134534412335,-0.691150664673708,0.709179712637556,0.671050981783099,-0.587583736045564,0.652643673505723,0.77150645761984,0.677394921541145
healthy,0.254921718019865,0.196918673410567,0.267629929913097,-0.215022267615461,0.42877316952711,0.248029298999682,-0.135161125775527,0.277533892190165,-0.262711149032964,0.0771975584666509,0.233434344403535,0.25567284550605,0.171210858745702,-0.208474934652412,-0.402776232794213,0.254557044566544,0.207068952866703,0.250248649302702,0.167816869687605,0.219820499037984,-0.0013357242912809,-0.383950551875858,-0.198472430378315,-0.176588922471546,0.174801629289809,0.134670608973735,0.154519372114514,0.121158557566743,-0.143031704572827,0.169573231421311,-0.23184489148598,0.122950690877268,0.115818836736136,-0.0783662226877563,-0.226589872909152,0.293072823153868,-0.143861711032843,-0.0588726796237609
healthy,0.462985120736932,0.269088810709361,0.315866018625499,0.0167157014197117,0.364593945056423,0.469962690809052,-0.384983884853392,0.13887908222126,0.0009229538375899,-0.0102234511048996,0.0929816994587121,-0.191634739488487,-0.134450824247889,-0.196151370576619,0.299310300210963,0.344801947844413,0.334035400820621,-0.0219433861697073,-0.125625393503578,0.0583077022708495,0.408166447626769,0.005042638283175,0.0161940884679438,0.227540426791475,-0.0946651828824522,-0.187606032153678,0.424785963943674,0.387511551235267,-0.392210462044453,-0.230933596348857,-0.416205797074032,-0.213101757137188,0.339587771323745,-0.182946995033472,-0.383131629937926,0.282583206308685,-0.0497516223643468,0.18846372334114
healthy,0.193942816237173,-0.0565578615359766,-0.159965089534952,-0.129883118149641,0.147670791885507,-0.116807262172973,-0.0152969580811403,0.0777698680864496,-0.215331756680001,0.205630483398547,0.282870753439856,0.0224336929500605,0.229426687682926,-0.17757101485078,-0.331511124200969,0.0008369253955794,0.158855340903996,0.137991986399908,0.126422676377411,0.12432755441398,0.0365623256467677,0.24507029175725,-0.122645679410016,-0.253839552721382,-0.123915912297075,0.444304273918154,0.142876725945057,-0.0377812035718734,0.346637567759999,-0.0387489236361772,-0.0779135014956622,0.0363480791648696,-0.290103377651798,-0.348356755353507,-0.202219791745709,0.195956091229991,0.113139795710369,-0.214935761778065
healthy,-0.0742063582950417,0.256984668715404,-0.400172118724858,-0.0096175196484032,0.0562132664173992,0.212274561625504,0.209139401677127,0.0637482522836678,-0.282558183560016,-0.0666183624779551,0.0338127757717483,-0.373159762358044,-0.0906167244982619,-0.189056203167233,-0.0011435003676447,0.105868444633604,0.206852400941837,0.194130012745524,-0.0278983798304861,-0.0365238561135816,-0.0078606184212933,-0.0993785120834608,-0.106345534190965,-0.139537336253132,-0.307722764498318,-0.103369404095042,0.344837302921014,0.11629625924451,-0.0043998259178915,-0.293243475074895,0.0893974956294486,0.0391137708535453,-0.285155671150096,-0.0057477932386913,-0.218219248967234,-0.221263534714208,0.138416554435838,-0.0504730460288247
healthy,-0.0207814940508892,0.278619324412921,0.0526963977645376,0.0709254132813292,0.14289612729567,-0.10229801228515,0.0992398223251728,-0.128246141836897,-0.104009750422656,-0.0742784183911409,0.0742841078063132,0.267905509119115,0.172673362563234,0.0395773822066618,0.0874604054305823,0.097528989321898,0.228072749754153,-0.0282981166276685,-0.0241334647215787,0.103404603536153,0.388268966234854,0.326015902639613,0.0639004078973888,0.0852213619505199,-0.164735593958818,0.131618154765579,0.382078365307881,0.0916174283481457,0.0775715553367537,0.0192597047972016,-0.0983717985967333,-0.075436860903146,-0.0761170046260109,0.160156649184276,-0.236407742981505,0.301575985328075,0.0688385616571246,-0.0951548222314946
healthy,-0.139133490769936,0.0584108878875067,-0.181057381686728,0.0125465539453434,-0.0297194859503867,-0.0153344951469248,-0.107462609686088,-0.15498039084704,0.0063796869421976,0.209747146547394,-0.167304302394606,0.0344751930499721,0.139449446525605,0.0762075460216179,-0.145144835509928,0.212412307014907,0.150242691588451,-0.165002572899935,-0.352223547436901,0.119501669930615,0.0285227830623327,0.0093706256241056,-0.0081002542956105,-0.156041216389391,0.0272786049571055,-0.0194255492060862,-0.0686049629680982,0.308351535539555,0.190441103922468,0.14928991309208,-0.0601036249411974,0.0912997538533142,-0.0513452659109798,0.209585075978424,0.0231122453810488,-0.0960734687938963,0.0377722650288241,-0.338616167949206
healthy,0.0647966054840443,0.174319075553199,0.192563609756086,-0.0559874947655558,0.310790327320656,-0.0847545500870845,0.0131820337831691,0.276791577135568,-0.182747798763195,-0.183082854427002,-0.0735606510157572,0.126688239697485,0.175592900388858,-0.212765013030878,-0.315591103001793,0.0760692353032737,0.250302247016048,0.0941509081876812,-0.263628409399525,-0.110766029232039,0.0735610510026221,0.166249873870244,0.11074616321775,0.227747254363877,0.0395756337130302,0.257768401835732,0.137502351240617,0.0497045010921608,-0.0832068675779433,0.105219744699259,-0.161291370035393,0.0102681294725832,0.184141552993838,-0.0516015054632894,0.222836548959377,0.156251202215629,0.123079691531573,0.122060724993314
healthy,-0.317357399901131,-0.0318176739143561,-0.204339793148475,0.0818485764052239,0.566069533897443,0.229286966123706,0.0332941915074847,0.478366095822356,0.39619319763367,-0.108186919135831,-0.244999503054052,-0.392497636258961,-0.0565941512140813,-0.330791149563469,-0.515279035650572,-0.260524274741341,0.3522817351097,-0.107000584191063,-0.147890733258574,0.124317660471167,0.164030009377685,0.0230268466257867,0.267317962626488,0.541199173976189,0.353459535270693,0.33866875498808,0.358537731617002,-0.140960488833022,0.42398245360608,-0.200055331693269,-0.353613161378648,0.453060461928562,0.098090269929639,0.0245545729215672,0.194806439671453,-0.126212382469286,0.170268936317437,0.191563221836835
