group,AR,ARID3A,ARNTL,BATF,CEBPB,CTCF,E2F1,E2F3,E2F4,E2F6,EGR2,EHF,ELK3,EPAS1,ESR1,ETV7,FOXP3,GATA4,GMEB2,HEY1,HOXA6,HOXB13,HOXC6,HSF1,IRF4,MAX,MNT,MXI1,MYBL2,NKX2-1,NR2C2,PAX6,PGR,POU2F2,PRDM1,RARG,RBPJ,RUNX1,SOX17,SP1,SPI1,STAT1,STAT3,TCF12,TEAD4,USF1,USF2,ZBTB33,ZBTB7B
healthy,-0.286149138426057,0.273349460190159,-0.255007990672491,-0.109841275340596,-0.159841885668109,0.149953413637527,0.135183856679295,-0.04174926110879,0.41259157893946,0.245045260579053,0.0843462791012135,0.128677526603076,-0.0788874501240977,0.170860549094893,-0.0827967427224654,0.12066672273326,-0.0267455056446308,-0.159905444767085,-0.0307752975904155,0.165186471471601,-0.128526109063432,0.10239923927089,-0.212466643559912,0.0030341536207388,-0.209505115956691,0.221433735328304,-0.0332016956613153,0.0757866546520786,-0.213585863984679,0.163767589389037,-0.246565601480098,-0.0520434777441058,0.338988147602997,0.130786854532578,-0.151340652174381,-0.0774636719055206,-0.234948702767943,-0.242125531470309,0.266312080694963,-0.0329735719908104,-0.23055795679502,0.261561922071053,0.0636886652421101,0.17859644399453,-0.0886760953815375,0.253890583631432,-0.0864331210727329,-0.315098358622208,0.0360803516290669
healthy,0.393585855150016,0.0148339433839778,-0.277104834476633,-0.447545352238556,0.0464620069964607,0.07657284637348,0.0663712462088303,0.197899852759127,0.603802766782475,-0.0128298819832298,0.417708366689554,0.0190701593988292,0.364587543780296,0.422473834001727,0.275799858366345,-0.407263943717577,-0.0050511859422185,0.253229404904124,0.458741009855208,-0.129384525274328,-0.149835489037435,0.0918543818083402,-0.426909596719071,0.452260039212134,0.454539703738633,0.428518316831715,0.451846976777411,-0.250071643618952,-0.102840503978912,-0.0118839428950098,0.345815474856362,0.383022885566319,-0.144047595227383,0.323824064296557,-0.120742487420757,-0.467536073232378,-0.520429233914679,-0.0689342716162538,0.305522860689023,0.446276376168612,0.540966040027504,0.0109569418561813,-0.0078085862153523,-0.426173750824034,0.0159640911293325,-0.282083969633883,-0.250436359520623,-0.343009221007355,0.302551082710862
healthy,-0.297440830541187,-0.21471312495374,0.175466373479908,0.347486466949511,-0.277351267880392,0.0163826638382942,-0.0100861072694855,0.0735691950388148,0.123746467832931,-0.398109149956845,0.318030702460887,0.105141605882863,-0.351497282035984,0.241043359381311,-0.339930265426331,0.343487556766591,-0.299672582906769,-0.0078360046704003,0.348915131203382,0.215534184161899,0.0991358474358943,-0.23386204857896,-0.210720811755593,0.353631141213744,-0.39567774401765,0.345644846614403,-0.217798163177228,0.217348127491929,-0.0245399492498256,-0.211283223664247,-0.365916243407186,0.0753965598206222,0.182450987977682,-0.378012990311279,-0.0090870052998977,0.0191897187724296,0.164891482718015,-0.0946569497402631,0.233511195147472,0.169972374230932,-0.0554189942461269,0.315073433425222,-0.0105466829649375,0.322550091994084,0.169938251895905,0.284419140875632,0.110970079842514,0.134637179762351,-0.103862018319354
healthy,-0.0589579632513552,0.260916637354589,-0.342675776141544,-0.0480551642070134,0.304902941002577,0.157477585839236,0.306281257976876,-0.30431787077892,0.196206376683634,-0.36406761932324,0.450834036882518,0.261243841490217,0.424442384601074,-0.217656678172439,0.22699458081229,0.049365442207204,-0.281563137120635,-0.262564512078338,-0.212122625099383,0.364393686769563,-0.330322886312508,0.0026720317874749,-0.369682214952759,0.295581114397181,-0.33942646857136,0.121623807015333,0.239855408376436,-0.389204528996247,0.0465350858379734,0.31285115977508,-0.353449642141872,-0.105561899984369,-0.219229693786251,0.132741602722489,-0.150832013010162,0.302330450721375,-0.21829095080458,0.270441931345564,0.301512683958584,-0.173409747905254,-0.0989285059692762,0.190068903973855,-0.14225033352645,-0.0706030204118045,0.385909104317121,-0.12277884573331,0.322017747098262,0.118170707291197,-0.263356459755489
healthy,-0.185275334342608,0.144241766226526,0.0704651541438384,-0.029562258353646,0.0538042277773347,-0.0211381944604699,0.0459569244949824,0.139693631949554,-0.111253353221651,-0.085523603585951,0.257071379981167,0.196024874079284,-0.0761840141493152,0.163287564948297,-0.240825000303693,0.15320367577454,-0.0655110754312651,0.0102973069850065,0.0054038536775481,0.08789045217213,-0.0049393319924102,-0.108293768411138,-0.293851338592424,0.0739605364536109,-0.148802189436968,0.14879727386358,-0.12408545755025,0.129803498293495,0.108506776591272,-0.180556793521529,-0.130045999913955,-0.0329867744804124,0.337019084821001,-0.159744255797994,0.101003153814943,0.0476765559184472,-0.139030848804445,0.207598181989515,0.0098798928781674,-0.117909858850832,-0.264854780809479,0.244353972364948,-0.0275669451893542,0.0496665438782357,-0.124873178185629,0.117869715001499,0.0701104135976925,0.258066783592177,-0.100485380084772
healthy,-0.133261646980052,0.115953080222168,-0.139320022109934,-0.0090875626948228,-0.219179051496114,0.0966853374272574,0.196987615230564,-0.128883642066543,0.023073065482212,-0.0066385926485397,0.125440013416846,-0.0946357378808298,0.0271195175279167,-0.0936109381076159,-0.0932266381926607,0.10722721156495,-0.118710997258905,0.200483990927411,-0.016117990550768,0.236570506470949,0.349479328543276,0.0124106266653178,-0.139847492581441,0.0266297235186601,-0.0164344728336722,0.144715291504207,0.309564884435086,0.0528224000752143,-0.239079758856833,0.113330798449533,0.132583470659543,0.152981507321969,-0.0411728379473568,-0.0648336562406767,-0.242794658034733,-0.0863092397234671,-0.371859147120079,-0.0961880081255507,0.127045030708718,-0.0054254105640733,-0.0128326030425235,0.0835663932716301,-0.219088627986713,0.128009548142331,0.0410598085606052,-0.198992003022291,-0.0074976159878513,0.0944850320318277,0.083264981573626
healthy,0.375384195834867,0.17587952928849,0.0262246145775606,0.180436049875276,-0.112235120412193,-0.205870568400787,-0.0576489664552413,-0.126211354752769,0.135101207162093,-0.003494058585144,-0.0051863016234878,0.123008706862735,-0.0668864506919905,-0.124042210415714,-0.18073724383007,0.287604485319047,0.167397182255855,-0.233515712284411,0.003665069964414,-0.111722738491695,-0.0323471089310409,-0.293939602516318,0.242415217509956,0.0761710250186836,0.115771181792245,0.125408997015249,-0.0717389474950727,-0.203397882126614,0.129080197822398,-0.118790687061002,-0.104959114520281,0.168077575355986,0.30509408387721,-0.200343939783771,0.18585441041846,-0.0116136423487101,0.162815094750428,-0.238087494756304,0.0891624112177742,0.0987923998330307,0.100171839448423,-0.190875831505413,0.0195456484132753,-0.167642415965258,-0.217119621271954,0.137364401235574,0.129456657655024,-0.137435362479146,0.175323840138459
healthy,0.0679279015769302,0.184273698688496,0.103937322128479,-0.106673332023327,-0.299021038406297,0.106795913111806,-0.0508253881123601,0.038173385366829,-0.186767815235412,-0.0824071797480528,0.0243544106589793,-0.0503219884423403,0.327713185182915,0.0100728966439359,0.0565523765660923,0.230617522206069,-0.131735444166458,-0.158338809195396,0.389799689290199,-0.263376092291159,0.307634402890078,-0.129935953787588,0.216340911434565,0.150382479345861,0.286746585413281,0.201243824577509,-0.326265093924351,-0.193179623370113,-0.0975157075067001,0.118021071987443,-0.1905482160041,0.139693408430505,-0.269756846550111,-0.201052598079482,-0.0517471978977211,-0.0915517289485755,0.019578651451843,-0.0728736398934238,0.18407756894693,-0.161316712438175,-0.145758720688439,0.196561226997616,-0.0534698707944773,0.154171052187115,0.152195045040835,-0.261692645342716,0.306624334721012,0.0853899862343716,-0.237266320445162
healthy,-0.233393851268656,0.0244325298462114,9.9068009262312e-05,-0.298946276885881,-0.110778184923135,0.0962453123235755,0.0958644059369424,-0.0802812102595915,0.0471652009185295,-0.230450992247936,0.06412456581298,0.111530023502271,0.252018232650749,0.0735323200667028,0.0678348986360661,0.180015805698511,-0.258748387533043,-0.0947249890440187,0.174637693266436,0.0995849825269727,0.127289924159409,0.0647704622760888,-0.187165348486682,0.192061127760737,0.0867535861381923,0.136635204913413,-0.0266827889137411,-0.0684504007643605,-0.242500627475191,0.0878973835893487,-0.477481588688151,0.138236063071248,-0.298908738871487,-0.0661673212066874,0.0473733785243875,0.0840996417812196,-0.0280516796648541,-0.145341935063499,0.0564854787940056,-0.263707381632055,-0.259444828898836,0.167650096346467,0.206432661030927,0.0224545393211442,0.237904545777456,0.218056573391168,-0.0052991275974799,-0.193110102974457,-0.267352612620483
healthy,-0.201831829619945,0.0599143561887553,0.0656510214761369,0.0672888307500268,0.189543927237004,-0.106934213967203,0.263193350616847,-0.269562608904196,0.255870870000778,0.0937624145158133,0.531993381658068,0.104377844994729,0.137671301239623,0.427901503361954,-0.0155288583005857,0.028128724354744,0.231537703645842,-0.191424374921841,0.100816259748334,0.197689645318784,0.141362871349026,-0.318870200271569,-0.36259710818717,0.2331928442348,0.152324928129294,-0.0574619751066874,0.211866661044096,-0.0464305930661486,0.14191747343119,0.364520884159675,0.182897367908573,-0.33625350928439,-0.0681380651883401,0.112012289282015,-0.453638506237367,0.132255265280993,-0.0296365487656267,0.163373641484901,-0.0454340424497605,0.316383156559366,-0.187767467442573,-0.102896017556448,-0.563943660985221,-0.158390888402961,-0.204977463304718,0.223894593701023,0.15053980267733,0.344052601064818,-0.030624433724481
