group,AR,BACH1,BACH2,CEBPB,CEBPD,E2F2,E2F3,E2F4,ESR1,ETV5,ETV6,FOSL2,FOXA1,FOXH1,FOXK1,GATA3,KLF10,KLF4,MAFF,MEF2C,MYB,NFATC1,ONECUT1,PAX5,SREBF1,STAT4,STAT5B,YY1,ZBTB7B,ZNF384,ZNF76
healthy,0.119189142044232,0.157022853441633,0.132418125599694,0.143099764649321,-0.245845343736302,0.111548284669597,-0.0396100490173587,-0.0773522022161548,-0.287928549786318,-0.0678589198252905,0.382875939772011,0.0998975038971937,0.23305080926157,0.232067372879328,0.179594392155869,-0.0478654862764989,0.0127762590240225,-0.0414774020007518,-0.260837455922595,-0.213056199569911,0.284512940426723,0.325241320365967,-0.200832999111174,0.160910186563602,-0.154551324914485,-0.11024593262522,-0.242691199983394,0.326128403505607,0.151375920117434,0.0555314950139915,-0.331017538933057
healthy,0.396244184374922,-0.315322868316108,0.389854258545472,0.281306255837047,0.438411854883159,0.454016289991133,-0.0442956113356895,0.509685703896284,0.293629673368806,0.288106777377721,-0.319479602237131,-0.421535872247597,-0.188077780955325,0.396395273871817,-0.372270920774514,0.317955563545607,-0.444849999687147,-0.341795363912922,0.426446356871952,0.42265374711894,0.192174215833086,-0.039951750312327,0.505094669978236,-0.31329002320787,-0.268762054156122,0.167570787976688,0.404852436283991,-0.299285602066426,0.334611192558561,0.43017727470166,0.291404332238796
healthy,0.142577426408019,0.224428135987024,0.0694216179282882,0.317642453389468,-0.0344809773620757,0.0217461950272932,-0.424418000064589,-0.260886935080811,0.259533645127681,-0.15785602414029,0.166873749029817,0.111283657667859,-0.221651595897167,0.0901994167300278,0.156954882871039,-0.274046362955332,0.0033009033134082,0.265253622802307,0.123683217253965,-0.359253733588054,0.181873257479733,0.0540814762751098,-0.252806270867365,0.20581376756735,-0.0469723643857253,-0.217600893752489,-0.0613962605839356,0.202836364351017,0.379721859009992,-0.0623170898962607,-0.140511609644094
healthy,-0.219820809388457,0.019221325362758,0.0454774826431921,0.255202864009628,-0.0652758096043413,-0.0497190582228554,-0.0508948685909097,0.155646665769846,-0.0039059066766798,-0.428460193625558,0.398530577960741,-0.0069257960613171,-0.188682268762173,0.22996938229454,0.214508097862844,-0.134659605672481,-0.241945396153199,0.1047488895561,-0.216046876481622,-0.139324886513225,0.292325938571298,0.181748395970755,-0.0554457829334284,-0.064465228971439,-0.151172480363283,-0.117547114539006,0.0953687367517936,-0.0992953198575312,-0.262175828174733,-0.361369865836802,-0.115359289889339
healthy,-0.0233533290950639,0.124008635319277,-0.021540134021832,-0.200042135225054,0.0287109868318385,-0.0546076647137764,-0.221993904892782,-0.0153456170204888,0.0340962201604256,-0.156965863643971,0.15556550315541,-0.0933773482170218,0.0954806864736714,0.0366691427704028,0.259624996206554,0.0505320721731507,-0.113028754022831,-0.109013508067186,0.233317481971237,0.0339631379564612,0.279366322420448,0.147103792931575,-0.175409938103906,0.141514340365073,-0.0896194744516263,-0.0487276693175982,-0.0210393772603686,-0.167762706954184,-0.0524148056953009,-0.0006462279994304,-0.186669971427316
healthy,0.199467650805025,0.185359109505879,-0.0861722429535192,0.1591350550465,-0.5038090416866,0.237155363356646,-0.142771245063847,-0.12372508893935,-0.186430549445219,0.142224286213695,0.260284979389818,0.10786328228492,-0.181597830837705,0.214317958216021,-0.20158805292274,0.0775857382648197,0.387756361823365,-0.0559171766943843,0.18614583113966,-0.451106184810236,0.0719662980235242,-0.30273048467907,0.129501873507402,-0.101756823889379,-0.574329270421364,-0.392102062276634,0.199692428414676,-0.162536689539231,0.0554001881921851,-0.12190439030117,-0.251923252310771
healthy,-0.0368788267784127,0.0918865432542857,-0.167063936121102,-0.0688523969153379,0.0499790490496136,-0.273015444201032,-0.0437032628265098,0.0966993062178335,0.0577526402774596,-0.0496322621679789,0.42940718150749,-0.199194797039036,-0.0843936535922205,0.140906002600594,0.468288148595845,-0.278993137985762,0.0797388255160739,0.405818846028574,0.186532567114625,0.259384993547659,-0.21483936838125,0.213293255397082,-0.345048953766848,-0.0864091913151238,-0.132218166759464,0.228078846454474,-0.101074463298427,-0.169530219497363,0.0758300014635329,0.150498807922959,0.0180451558664564
healthy,-0.0328660977333255,0.232730643645786,-0.285302196725876,0.0395739257635618,-0.0001710851230041,0.0742993637016112,-0.21091244843098,-0.359798469720002,-0.0992003191516797,-0.345464441631328,0.0459379695371955,0.123573493137387,-0.0785070893211554,-0.147783652053061,-0.0534140666103558,-0.0040156583588132,0.0842174588040659,0.265388534012437,-0.200782917940662,-0.272685475909621,0.175502670000914,0.19076636819195,0.0386781498836818,0.198295727614725,0.144061743622425,-0.0132881492235166,0.0876036530310716,0.235206535897562,-0.0960594545350195,-0.226495720719703,-0.0679401619597606
healthy,0.222312650933291,0.195109313948365,0.0542529917477487,0.52139428983191,-0.154008788577591,-0.0853839026020813,-0.15502966348449,0.0333791319746857,-0.206113462547307,0.059382045179228,0.370689504063664,0.0488628303073106,-0.203304621350099,0.106576542458864,0.205252142648156,-0.36848160060656,-0.235797556569587,0.240745675414115,-0.329992353284441,-0.281285118803546,0.415984914030226,0.219132768458758,0.264625411642094,0.117277945658488,-0.394352277154556,-0.0760413564225456,-0.0772641495774652,0.195907550891598,-0.16109097214735,0.244802582540423,-0.281499112554633
healthy,-0.212720230281594,-0.30004622682402,-0.359598687430878,0.25353258486749,-0.175325239276601,-0.159116198052468,-0.350156196539007,0.042107714347236,-0.256924382137314,-0.0885787457853007,0.0805253577953922,0.383631019845208,-0.160011018940235,-0.0878373227640075,0.0122462630068768,0.0066216745694803,-0.155230118768448,0.350403337546104,-0.163718134046701,-0.104012275573369,0.289887879221935,0.192531366632818,-0.172828262894545,0.33689580319266,0.156465823803937,-0.027730925417103,0.354851875673863,0.210504483321408,0.0462835451568182,0.28376048666665,-0.538562864984401
