group,ARNTL,ASCL2,ATF1,ATF2,BACH2,BARX2,BCL6,CEBPD,DUX4,E2F4,EGR1,EGR2,ELK3,ESR1,ESRRA,ETV6,FOSL2,FOXG1,FOXK1,FOXM1,FOXO3,FOXP1,GMEB2,HIF1A,HNF1B,HOXA4,IRF3,LHX2,MAFF,MEF2A,MEF2C,MNT,MYC,NANOG,NRF1,OTX2,PAX6,POU2F1,RBPJ,RELA,REST,SETDB1,SPI1,SRF,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,TFAP4,VDR,ZBTB33,ZKSCAN1,ZNF263,ZNF384
healthy,-0.0132280068186677,-0.113509612797066,-0.0587960172058636,0.0693304941626379,-0.0998155318203087,0.100408817894293,0.0849580669242615,0.102698355230255,-0.0705074584389626,0.0605403078260588,0.0135247422390409,0.13458521831406,0.012444410979438,0.0205820934946921,0.0204816727593416,0.233166785311851,0.0280027885885524,0.172183868706525,-0.0545237477428624,0.248284863726227,-0.0807143439260471,0.166195762704734,-0.0244825198484149,0.0084799629425525,-0.0627295168100514,0.024342928559441,0.16791446312834,0.111274581656004,0.169569049485403,-0.140360934922501,0.120109481549078,-0.17945554940653,0.0883985164230533,-0.0052723195643524,0.115905575788155,0.177918197560194,0.0012696248076554,-0.091648933306743,-0.15013629763606,0.128286057467812,0.227676810501422,-0.0581500726046029,-0.0565196906934115,-0.0656403323844971,0.075822736275567,0.0585348493872475,0.0801423060297361,-0.0260943326999876,0.0417018582678936,0.0733675555371365,-0.0421400326448644,-0.0379422241871,-0.119088552803578,-0.138506800462074,-0.113883118807205,-0.039487982921124,0.0447698179737387
healthy,-0.241567940744529,-0.53683528122527,-0.489744754396475,-0.180457835497847,0.603549378792572,-0.494385912830445,0.684244004158904,0.466091048073666,-0.652238086475281,0.664255063846048,0.711092218681624,0.716941635762887,0.685186906487815,0.49837273218863,0.413607422578493,-0.578076771830594,-0.725498164633414,-0.653867802354306,-0.651360590124378,-0.484959149297566,-0.669969047896764,0.179392322350692,0.680495474825408,-0.684437200621115,0.0713022152062185,-0.543752826677187,0.403044737988128,0.667837336058431,0.67994932475284,0.598873054489216,0.675145768556706,0.424100257849953,-0.215588843701306,-0.308833469612436,0.102945937130419,0.674405101714918,0.683728297319112,-0.657459316715754,-0.592703158271925,0.682601973877964,0.659036601172192,0.246517924066116,0.742690263061401,-0.454830708181398,0.720869193648763,0.722906554316958,-0.690219205873337,-0.672300633903914,-0.684660891097141,0.686932225401725,0.30731146031676,0.659003238029683,0.680964259985325,-0.635994654024112,-0.339813635702305,0.693394112592262,0.687753659485766
healthy,0.0490224193461646,-0.0389394323024694,0.0955366531870706,0.14266564063348,-0.205237493327194,0.178151130355292,0.113941980312455,0.0622203676649625,-0.0425964261426441,0.0614979132780608,-0.0071620252530343,0.0214965083134266,-0.120754514995653,-0.166437443018885,-0.202642548859143,0.31758620780657,-0.156878615119987,-0.0528716483417412,0.032525789402229,0.169024716491111,-0.184610415680697,-0.0578613242867835,0.084001393213579,-0.148974037470986,-0.0242952711405777,0.0178900663357459,-0.151925913374826,-0.0172013643304791,-0.203329409825411,-0.0398169942249748,0.106555271591675,-0.174879910895211,-0.123018225863934,0.238666158938155,-0.236888635785332,-0.106929386058113,0.114905227258338,-0.0019179790863987,0.0982924584375956,0.0627159907052866,0.0861677591448267,-0.153808605880425,-0.043874797597063,-0.0478392449499476,0.130016245226206,-0.0251530418938517,0.16090841935731,-0.109590454510186,0.0094865671182162,-0.0958665060075928,0.113993222564574,-0.20949037012314,-0.0391101886695583,0.0679367170446109,-0.189423505301823,-0.0476880496222152,0.154310058877577
healthy,-0.0990300652587633,-0.171012753343281,-0.0092456340663014,0.0466032561240798,0.0626912394969794,-0.0048975393601359,-0.0058520634860497,0.164449411175007,0.209357365212886,-0.0831055639184788,0.310763687959831,0.268755727196073,0.0832678923480411,0.128634980400905,-0.0820215066497873,0.0320642320501208,-0.225823235985772,-0.0495729599826722,-0.0719447839842138,-0.0916409081051724,-0.226497764170745,0.167985534132488,-0.0042455888349088,0.0285482147458439,0.0092556868929037,0.0986946963712919,-0.0991264735138841,0.251284903363825,0.127364698639417,-0.324187342682239,0.286532255837293,-0.0611910611271255,0.0891155062223161,0.229586948345513,-0.0392437630489875,-0.2653351293443,0.10357608528869,0.12536468054686,0.0644254344861008,-0.0973252047472684,-0.0262064005488074,-0.0738093361182934,0.147291378570484,-0.244866585579323,-0.0460864419564579,-0.251147459800115,-0.160233980819905,-0.149363414453619,-0.298472871435202,0.107112373046607,0.0050554181779234,-0.155337924663694,-0.0087869944526242,-0.0890444772343553,-0.0086488916871692,-0.294810181742792,0.0326349359603486
healthy,-0.0174656975286957,0.0830725618603409,-0.0319416244919396,0.0757141284512245,-0.131129074119646,0.0621987049639494,0.0726360404051434,0.117490331753888,0.0314341042230697,-0.142499237512925,-0.0417114914159351,0.108903186482929,-0.0449918549821672,-0.0100348193658834,-0.0599769301862742,0.189397040706092,0.198991493647824,0.0617033944850282,0.0898119589190553,-0.0573957805911074,-0.032876487409016,0.0256824791712095,0.0173578443841484,0.0392854061531175,-0.0073893648769865,-0.0764548557081157,0.112945440941963,0.0124808472856173,0.0129387144086957,0.0538244170310966,0.136975528540108,0.13095895104636,-0.0107523480218719,0.0104755927830335,-0.0872226694639227,0.033360402083985,-0.0285342791102404,0.10622964947715,-0.0857387729921507,0.146604168893696,-0.0345663223379237,-0.0828971478780771,-0.0526530911820127,0.072466731317854,0.0474867220616962,0.0687276866425469,-0.0754398151703758,0.015619577288444,-0.0439409990605777,-0.0712005761001681,-0.0063674054582757,0.123536619736512,-0.0865275254228403,0.107822213079466,0.136537604073946,0.0985590524383434,0.0147750668169884
healthy,-0.0669979205078903,-0.0726278703399236,0.0406540043127153,0.0332561591830219,-0.121362597794304,-0.0391971978871757,0.0434765667621983,-0.0462991292116814,-0.280283486247052,0.0388178212138581,0.085367339029929,0.0709965506446579,-0.215417662643206,-0.232208874204244,-0.0214423695759114,0.544124787472518,0.0316476020881552,0.0366174365086159,0.0648885862042443,0.03386316186033,-0.183656247553056,0.0996091393462722,-0.234758285448938,-0.0549565048967893,0.188011491762742,0.0229902264030473,0.177184081506257,0.0529458085282059,0.0774156039571919,0.104366522829675,-0.214833422566297,-0.143616833451115,0.0227094876647922,0.137789607748957,0.0390454472178486,-0.156477702676582,0.0550096176310537,0.190970629814619,0.305815536361327,-0.0317007148224197,0.0983875464581895,-0.0207974292312715,0.101794348984582,-0.310610857512062,-0.0711255387135859,-0.0792669621229818,-0.262407257400326,0.0915815289388715,0.226814137909667,-0.124769400320696,0.13096082762924,-0.149292308483947,-0.0143480257848721,0.0521491175142389,0.146849122707781,-0.115656772627607,0.135794086447306
healthy,0.0573622083395957,0.166484202610182,0.112055819260963,-0.0483230157529322,-0.170923440872349,0.162700201496478,0.0483265696707724,0.138604243660175,0.0195302264243414,0.10416230448471,-0.0207215786603278,0.152489269035242,-0.0834864002499578,-0.222190811742592,-0.188972078437088,0.146745611299135,-0.126639255304922,0.0960129076239624,0.081927809837151,0.171131015999534,0.0539457086558854,0.0138197385880766,0.139253425985651,-0.146229898332547,-0.001520945209018,0.0887042097723019,0.177387096037563,-0.188453732938766,0.0652212369501403,-0.025583601518892,0.191532742054244,-0.167216967818196,0.189501743821864,0.151188666732316,0.023370563717142,-0.0966638010950653,0.140284588665656,-0.136431483593947,0.053717731407766,0.177680096819499,0.0556443497569134,-0.0086624772956026,0.241172550180263,-0.0561224175197133,0.170720341049111,0.1664593251853,0.022700716017558,0.198223716334643,0.195132202693431,-0.129740640940135,-0.108392914606999,-0.145311276384149,-0.257033027368133,-0.163055988160257,0.0612241323926109,-0.0186959771180016,-0.0377318140827954
healthy,0.0122217688480675,-0.206770092559575,0.10945481319323,-0.271666681875555,-0.143376759430802,-0.0371833871776491,-0.185254121617519,-0.266747382908448,0.0896559094934541,-0.0835622944238685,0.0959370204113345,0.0486074763202513,0.0881937708168383,0.127873813237573,-0.21867443422588,0.184602820249757,-0.0271803192010717,0.0767400770666105,0.0844816819606832,0.0571829443291094,-0.0526813992696072,0.0933071444339345,0.214491961048564,-0.050079483199409,-0.1588566798181,0.0803584179986181,-0.0748651185836611,0.118107582121999,0.0670626597739138,-0.0347525199515095,0.108319969900919,-0.0190670120112565,0.0501041537057636,0.0537488098445494,0.0567619010206576,-0.154073890986155,-0.0480992638893466,0.0102349707363106,-0.0755229987531171,-0.118500665523249,0.03847612171063,0.276604072547322,-0.124054818853881,0.0826198810811229,-0.0151032839902845,-0.0024654059350361,0.214238677183323,-0.0001891405487185,0.0610841737339831,-0.148664471292804,0.0092004541698411,0.107667023832734,-0.0316818642605739,0.164766088440238,-0.157855057260103,-0.190574727487994,0.0017318695460927
healthy,-0.115181456312251,-0.113942668568268,-0.0363177489388897,-0.0526823131105407,0.0296856146736265,0.0702200801692108,-0.0111681738140601,-0.134643762616251,0.237440566973442,0.0244759863889639,-0.038220247371634,0.0173304624646811,-0.0304699450532179,-0.102485881065007,-0.153484491126281,0.303586456694176,-0.244304465758857,0.0310933371823705,0.134588660584786,0.0597062093800035,-0.0037515747740068,-0.0381658845137613,-0.166210103700433,-0.017790228439421,-0.0359053572716902,0.187603870602497,0.0586192882105474,0.113198387957888,-0.122727746719046,0.0865276607766146,-0.0056429856028586,-0.0480821670519657,-0.115684094355375,-0.0886767072013672,-0.183887507370549,-0.0531410711212904,-0.0608456790721497,0.16425384718821,0.0266415634231562,0.010800266957629,-0.0030611194407047,-0.068665127720295,0.0611939642295711,-0.147904805662009,0.0952819624268911,0.197064486219522,-0.0861597539201836,0.0744941162781493,0.0427408986701801,0.0130431212310716,-0.0558477904230331,-0.152039272357101,0.0371702176842201,0.0357795633657105,0.034531569550617,0.125958943283701,0.28980261632549
healthy,0.0021819880787782,-0.0268110680934896,0.0129329171956734,0.0575620822725464,-0.0825975244395809,0.06890488669826,-0.0108569366348925,-0.0483659300862786,-0.0313075536485427,-0.0506804275625535,-0.0641257144285473,0.0021201503599464,0.0836752675392203,-0.0055123909358608,-0.0648766010143617,0.0897530319044002,-0.0538164833033077,0.202536197093719,0.0757335376492542,0.0056360663735243,-0.121502283544598,-0.004894013747543,0.0065106283970022,0.0833837468647277,0.0389047591050176,0.0613430170811176,0.0723147951938405,0.0892494961939129,-0.146679069068963,0.222271263360887,0.0211396658806328,0.166387633456632,0.107120596936295,-0.125928097420987,0.0276591282374682,0.0304859953840635,0.0273852754826418,0.0873148589904617,0.0084010958012878,-0.0676062946027928,0.0635073372402296,-0.0543553548531274,0.0,-0.0954332680770901,-0.0130654265931701,0.0257509929135164,-0.168463614017413,0.0934809629539727,0.134638381816433,-0.017464738590059,-0.124700177004184,-0.0270142491696512,0.171157971766511,0.0218022128681161,-0.0506804275625535,-0.06362217871806,0.0627122808552497
