group,AHR,AR,ARID3A,ARNT,BARX2,E2F3,EGR2,EHF,ELK4,ESR1,ESRRA,ETS2,ETV7,FOSL1,FOXP2,GATA2,GATA3,GLI2,HOXA1,HOXA6,HSF1,LHX2,MAF,MAFK,MAX,MECOM,MEF2A,MEF2C,MEIS1,MXI1,MYOD1,NFAT5,PBX1,RARG,RBPJ,RUNX2,SIX5,SRF,TEAD4,TFAP2C,XBP1,ZFX,ZKSCAN1
healthy,0.349960870719772,-0.65687646701647,0.29380137652086,0.591184967494246,0.509031837714671,-0.42923274496029,0.628663188788761,0.598114228954646,0.365777971346161,0.392311456149655,-0.502079859151813,0.548253823793925,0.620580716339142,-0.434705749284669,0.618357802429341,0.595033153782361,-0.0219005589280419,-0.336139240373366,-0.192720084367365,-0.0102880304931414,0.0545119590601887,0.576813038057877,0.135812288813459,-0.236723111830103,0.422326927549627,0.468581855944903,0.159413359163159,0.626742866683712,-0.510652203198854,-0.328098203918631,0.398778015667173,0.487994619548475,0.409086945894577,0.155603246738765,-0.607898121510021,-0.567475672868433,0.382406436003969,-0.635237336503525,-0.281016736467494,-0.640952232534885,0.432413593646574,0.608766369165997,0.447725647651098
healthy,0.44641710131939,0.0260261709874989,0.0536021437834022,0.209919120616686,0.110233971308212,0.302692219797897,0.292488939438472,0.366237517657812,-0.222162478820517,0.0170764269361379,-0.101789922692288,0.154816400443143,0.0591726300772037,-0.332041296724624,0.124399656909773,0.117936138852277,0.0739338646211107,-0.410999349476308,0.108580063192763,-0.0810161368026686,0.493102883630293,0.341927059187776,-0.0351767222834835,0.0639432603861376,0.339109037136648,0.371284530557287,0.341551185965679,0.362956000632859,-0.338503191687442,0.101846426675746,0.121449454085851,-0.075866336360574,-0.226441007111937,-0.11122104111978,-0.344009261411233,-0.425649909251898,0.28363320807413,-0.389786186785337,0.193831361225939,-0.255167475064742,-0.154999176120335,0.394945700434642,-0.172674677157571
healthy,0.490799574294321,-0.733219554366869,-0.43128679410886,0.412255354773885,0.674513054431879,0.151892478061547,0.60454550952245,0.0539844339775174,0.628680159972271,-0.595097061899525,-0.591102912021312,0.629488030220419,0.451134583679591,-0.412951925184659,0.588821189640976,0.479313658219881,0.0755730438617836,-0.613268463919719,-0.36065788588007,0.375891047907774,0.602657803709252,-0.23111396087811,-0.130353763818661,0.481043651406379,0.602443154022889,0.62173739725958,-0.0185367229149747,0.515727633584848,-0.585821318309967,0.313161853850564,-0.472415566870491,-0.625772508506515,-0.0199856650835599,-0.0806283279038014,0.0114342032928567,-0.664492056216968,-0.432388662498859,-0.551586396903922,0.499796311148694,-0.330710431066515,-0.61888940856379,0.572769633094788,-0.11405182049547
healthy,0.489639838090319,-0.177040567432229,0.263634930586951,0.371290213991609,0.513576927102627,-0.439824517396115,0.385331799115493,0.171583441644087,0.507071581034161,0.021407142242726,-0.540065500548241,0.488892983164805,0.434813528927963,-0.304288161520584,0.461336595022998,0.373180994154294,-0.537535067966695,-0.594172160255049,-0.129199100746502,-0.0153445328105039,0.170154506721551,-0.114381997791245,-0.300957920509482,-0.0814282387328311,0.410130718551389,0.0956413154798984,0.0161880643167928,0.438215993984334,-0.26333728979053,-0.391162838178356,0.186357469271897,-0.550691827567377,-0.30151579458112,0.241217461397069,-0.096778439349578,-0.5190724320359,-0.0693200232871159,0.375477913118626,0.603884674970482,0.337735991346072,0.375015582066513,0.244035980473083,-0.0003230649558545
healthy,0.0035379105010491,-0.478359679351175,0.0924125169747906,0.596302599352019,0.546785492087534,0.426758097320452,0.505820909369127,0.584029632353653,-0.442258469918199,-0.566454413048634,0.27035068057949,0.314765718930001,0.462809561782101,-0.536679640694867,0.214324203115433,-0.0380673393077508,0.474831798078216,-0.583539403684611,0.0361453380365719,-0.0225557339745423,0.390806925139703,-0.0364281622687116,-0.0988512814086084,0.331937362096676,-0.191063614990721,-0.18529039013296,0.134783598640547,0.511476992842796,-0.107780102592626,0.549844807824125,0.336125567747085,0.180345579515437,-0.531596025560578,-0.0452418479142553,-0.627349478996729,-0.482915757087927,-0.128988309480988,-0.323567369501837,-0.148420139490039,-0.0596851398713107,-0.265373375262956,0.382024530685801,-0.302562555359141
healthy,0.376005745628231,-0.230712816484334,-0.329971212470323,0.207745000321101,0.320781042902524,0.0353988898998089,0.444270142591692,-0.375914452553054,-0.0064285540437005,-0.34450963469223,0.434775662773303,0.302393096010661,0.377991370013326,-0.295743917035283,0.458565116613128,0.490563339462601,-0.273696639380083,-0.237833676348125,0.123557569495551,0.188672355365412,-0.113036042581423,-0.0239568244776485,0.051032829023838,-0.131081640441373,-0.0528358672585801,-0.163270057197464,0.455506798594705,0.345133470705939,-0.0893835283543639,-0.182898068360479,-0.0824148236158672,0.0485907392628583,-0.40637590863705,-0.109916862512882,-0.093103721167819,-0.332907806388511,0.144098511410333,-0.272715238821932,-0.140728275385056,-0.416874612282384,0.149583703677207,0.372376845889952,-0.253924080848038
healthy,0.195955423900081,-0.213179865105133,-0.381784449475377,-0.0594898463724352,0.224285664258811,-0.578426081106695,0.315339890359988,0.158856959124831,0.303844473640706,0.0641600309012478,-0.331681877829934,0.37047195180098,-0.0440505643889917,0.0021573994779474,0.256303683218865,0.173467095209107,0.167097723409782,-0.30691346324448,0.369768628073401,0.341038448288678,-0.0501697290662078,-0.38181802818576,0.370973280640423,0.0118357767992264,-0.0675776119419861,0.0107850375428278,0.124159176157225,0.413504441048731,-0.283127454586514,-0.333112174104467,-0.0863269446990682,-0.17676564821421,-0.205998724715904,0.0610855537261278,-0.176671052936713,-0.395945127335081,0.471331814616091,-0.324197875764961,0.0923462878403618,0.266775014599717,0.0549976159430026,0.598485114225147,0.221593226574577
healthy,-0.215454516510125,-0.47754136887517,0.378149048325643,-0.0914815796345149,0.121167212998178,-0.289907973923914,0.254765590291374,0.384809182196043,0.300282475852598,-0.102956876305592,-0.126177783149576,0.284387716266053,0.365252163178073,-0.0188877488417512,0.392819255181005,-0.149118606124194,0.280585414899945,0.0356667266903074,0.408453471633255,0.331839134599412,0.397627904403325,0.170968404723954,-0.361474287730805,-0.364117172149303,0.240434089510596,0.43179487967685,-0.310429002538773,0.628601021349857,-0.221741748019565,-0.591022559411665,-0.0209167285000684,-0.224099663384929,0.189603752404357,-0.215381238753604,-0.192881710712698,-0.394830322498839,-0.299499218055125,-0.111134673933256,0.415922917614556,0.227841714151232,-0.500039268521488,0.271634129842344,-0.366579304768385
healthy,0.325628456912737,-0.411821149792707,0.36704679966787,0.453431904255439,0.575855774682366,0.452139154659374,0.574381479604612,0.441090720691672,0.346039469652495,0.390078030516694,-0.099535888239201,0.569454706273455,-0.182514431003589,-0.618889673452098,0.568574210687268,0.480196876339333,-0.153240155823894,-0.45376484806766,0.447399956240137,-0.333044258552324,0.0298168576430323,0.347595393939532,0.608112762617227,0.21063662120679,0.489582645227662,0.333575378472475,0.413529863817253,0.42569182091096,-0.513504509056359,-0.491067143956576,0.492719009067513,-0.100139162549701,-0.272550852527243,-0.383215412536455,-0.587413264831021,-0.553552117167271,0.0354262817398219,-0.605059353136162,0.555793143746519,-0.627310203443627,-0.15380990385201,0.533794005586841,0.0155752109218698
healthy,0.0963818824897849,0.080332686332121,-0.0752864236828717,0.153425459756814,0.143965884928067,-0.222226308763331,-0.0815378933909623,0.413594114487696,0.247388257574536,-0.0295926020994635,-0.345773038126136,-0.156000614407719,0.0751650359215496,-0.192078791183538,0.22501822727374,0.366400286996521,-0.31714286756287,-0.0805321090828645,-0.28039705809978,0.215775416304497,-0.113306804639844,0.429261806252633,0.240642566266777,0.0106561113332085,0.377819407115183,0.0509741892009217,0.234573178200669,0.221983533240687,-0.217318774984164,-0.194116371462874,-0.108841469134065,0.0212862110032765,-0.114338600611082,-0.0504106031662117,-0.263116643220134,-0.0081069683454434,0.169873501415965,-0.199101940231462,0.167428405080762,-0.236836192893889,-0.0103092891580024,-0.0933298473479709,0.0235058729245958
