group,AR,BACH1,BCL6,CEBPA,CEBPB,DUX4,E2F2,E2F4,EGR1,EGR2,ELK3,FOSL2,FOXK1,GMEB2,HIF1A,MAFF,NR2C2,ONECUT1,OTX2,PAX6,PBX1,RARG,SP2,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,VDR,ZBTB33,ZNF263,ZNF384
healthy,-0.137008959959816,-0.165648428234111,0.170856897166342,0.0622599505343665,-0.111485892263305,-0.139846467343002,-0.101650289716722,0.0994806484207323,-0.0603938595465369,0.0933468451143709,-0.0472280690892241,-0.0267310815635764,0.0216302912621076,-0.0028333516898896,-0.0733499260154614,0.120964289883826,-0.0961187848922051,-0.0475520284689097,0.120426266124975,0.0814320106881929,0.0492957573763279,-0.007879563886058,0.0386759293302327,-0.102499066985448,0.0984544692225949,0.10119759619357,0.137619569828254,0.0579079238162758,0.0923342411810037,-0.0769108010785446,-0.146672424455163,-0.0843792283744202,0.168251462166607,0.0447359459933875
healthy,0.68710421257812,-0.674265418747302,0.773058407545629,-0.725020704503639,0.186352632478256,-0.71332104363838,0.723890681150809,0.78498918359957,0.764373165744871,0.793504540004168,0.733664889609702,-0.74368287536522,-0.733426999305146,0.768229120175802,-0.791449218522738,0.776936387446892,0.710374172732891,0.702079832280579,0.745154471132943,0.734497188488574,0.214971863802422,-0.707474981388175,-0.420763141096329,0.799289220212057,0.777733161373617,0.786309493821079,-0.769323187202066,-0.772915444988204,-0.718049922268461,0.736963838165934,0.735980938864924,-0.657014095985274,0.778570027746337,0.734090656161183
healthy,-0.0744470952746842,0.0224516318894746,0.0751339607600014,0.0188208373949641,-0.0551600139882981,-0.0274200024909057,-0.0564378191822283,0.0030527782265439,-0.0066297250516937,0.0122224978419835,-0.0628640769689804,-0.0754938939670569,0.0303607775651793,0.0138396202781283,-0.0877170841362179,-0.102836663515051,-0.0382706155680616,0.0329977748590165,0.124003490013578,0.0551247822274878,-0.0332506281292861,-0.094778282869975,0.0586358041202916,-0.0670562718791975,0.0446882577277159,-0.0452285806271299,0.103552760592307,-0.0726268901998075,0.0051966077942787,-0.0612233384835588,-0.0020379804348199,0.0129155942718981,-0.013771464513766,-0.057771241326084
healthy,0.169290971182604,0.212155245581763,-0.0048250856944361,0.120995161557815,0.0458164964042619,-0.0172838939699753,0.161010127597538,-0.135103552077044,0.270684788131823,0.151474066858983,0.127463737008118,-0.386284804729115,-0.118054301219193,0.0177447824407369,-0.0589291768189201,0.159745360057731,-0.156316771369558,0.281800449835014,-0.291992358654685,0.149387636772159,0.229239898733724,0.075662606280944,0.007297483117975,0.107377957286631,-0.13871359810526,-0.207686323432256,-0.089781205833824,-0.0776907460788613,-0.0557238695763888,0.0692378308782375,-0.140201976414376,-0.0114171575195414,-0.326695992606918,0.0426329245236958
healthy,-0.0026260644722044,-0.0042990791042567,0.152899324866638,-0.138465512950061,-0.120543140668444,-0.0620700610636782,-0.0713016908319008,0.0203145395625438,0.228654808049109,-0.0097798263102785,0.0304001377218358,-0.0411391049449559,0.113045030187656,-0.0203056059892658,0.0969089664901168,-0.0676502957902954,0.0615096823762432,0.060648810769459,0.157171197179548,0.0312857796908906,-0.0133215820434728,-0.150370311485953,-0.0188404999716822,0.026217601141705,0.189716204631117,0.0024506415787465,-0.0629305265989498,-0.0736910156122396,-0.104929284936152,0.114261214367995,-0.184640310723191,-0.0394100524441601,0.0142770683127007,0.02073482357812
healthy,-0.19731930152542,-0.119821231273058,0.149156615756299,-0.173945895782707,-0.160728518010059,0.084477947802249,-0.193990083615112,0.0374250013365644,-0.0774062297582847,0.138908747292156,-0.0944656015331726,0.0273837739840956,-0.173639760802448,0.0238479149621134,-0.0950089911231309,0.0500530692722149,-0.106825801361097,-0.0086253530687746,0.0789445580340821,-0.0356647252000798,-0.0781868739579431,-0.093210448114114,0.0500760293957343,-0.0157659514832971,-0.190140436238365,0.18732399441999,-0.159886646814349,0.0598723487639965,-0.0921083621851845,-0.0930573806239849,-0.161677536448859,0.0417797714307372,-0.0942513070469919,-0.0020970246147686
healthy,-0.0182380542314248,0.0423501187827818,0.0776964782193777,0.049344662136445,-0.213743749782509,0.0219606569254378,-0.220837825855418,-0.0193372588253174,-0.0386218548362191,0.0761722847131499,-0.13214311381642,-0.148207510382835,0.11247750234322,0.182438603067141,-0.0080967760593847,-0.0016172750307075,0.141116989049899,-0.192187411614748,0.0044001098014715,0.104942638513652,-0.0885193448669935,0.131051018702474,-0.161969488702994,0.139096975145947,0.117467567323184,0.0612332924907995,0.0704142642419684,0.0488484467676127,0.184722194357244,-0.182352499365572,-0.20396610834401,-0.0592663363723714,0.0878168229226874,-0.050615415848297
healthy,-0.190090418094919,-0.0486251398135298,-0.0350045694696627,0.257651673531546,-0.049784057087168,-0.0316858518224261,-0.184109812334795,0.100801109966886,0.107463238100996,-0.191705329807191,0.0498680127419344,-0.1533655807972,0.0888086208497633,0.0035310760681163,-0.0313631987178336,0.0488062206375358,-0.0936072626859214,-0.111623158485206,-0.246386800089066,-0.0411119318065913,0.0452488055404731,-0.0978297382638787,-0.0586142165414227,-0.0681950383206475,-0.0793529094580334,-0.146476278538427,0.143646479116007,-0.0802352669277352,0.229495251587927,-0.240702508404587,-0.21360293999744,-0.077840061482929,-0.0007753551646073,-0.0186019391933403
healthy,0.0570869684900986,0.0309774624165799,0.0082510902021372,-0.0381516194862779,0.0718744754311096,0.174826597811886,-0.0669453964032153,-0.0353444286298727,0.0341787124364618,0.0091350078805949,-0.103297674689513,-0.0803739018395056,0.0991312799353907,-0.1018666887425,0.0845132433964775,-0.132667327144789,0.0110196239962806,0.120550935502448,0.0282266042774325,0.170977487811373,0.0624388464869208,-0.0395726881764803,-0.0733632783106854,0.0768576608533042,0.0436332988579553,0.0056604598515974,-0.0342293106854958,0.0905217517370967,-0.0107142129651115,0.0255076567673425,0.0519258796243005,0.0439293323469701,-0.049171918125879,0.0885040284942857
healthy,-0.158001317626563,0.10172441498647,0.238417666877135,0.259836934883032,0.212302241468988,0.0489461068409504,0.296302725421825,-0.129627630735366,-0.0421199982671862,-0.164134550518028,-0.129559198569213,0.156358945638891,-0.0049014539007103,-0.173911796257141,-0.111544430829429,-0.18255991125473,-0.0810407927667186,0.0836155530182261,-0.106711409094872,0.109936274924833,-0.0340107865780529,0.126496859133865,-0.372501942433217,0.033078398314218,0.0648138153676828,0.0494679021078672,-0.307756559231687,0.0917931968735125,0.172243762207161,0.352143373002692,-0.0424193889941057,-0.183423867352412,-0.13115024643227,0.11085155514713
healthy,0.0671868972817021,-0.0287450283879206,-0.0670026342792155,0.24090084287601,0.0630640126010629,0.286828396245813,0.127533030596087,-0.243826018040486,0.227656939572281,-0.112400431516869,-0.16325702020319,-0.003178536792895,0.0610601524490203,-0.357216863195721,-0.0247373080838355,-0.374261190925738,0.0414131098088791,-0.0956785640412035,0.008867656994671,0.163971039337826,0.127556063471397,-0.118481110598929,-0.571975392593935,0.28316616907139,0.0927764217520385,-0.0101344651367669,-0.0699278094436914,0.188385887167309,0.0461348492476001,-0.0857513947822342,-0.0698817436930697,0.148792374507986,0.245161924808515,-0.0246912423332138
healthy,-0.0780531878386379,-0.266768504696406,0.134050235179591,-0.0224799477540229,-0.0814497002787152,0.0257251004596938,-0.0121632682568898,0.166392783227528,0.0403282876352131,0.0996794666906093,0.167125364342054,0.009378249143814,0.241673060731842,0.0189018036326581,-0.0533210072366494,-0.002645768157422,0.249586147646603,0.0047648044391101,0.198269143293493,-0.0803235838547323,-0.287087035443107,0.121838531807691,0.0652905350334992,-0.0805657594297824,0.107471465817845,-0.141466862165499,0.150845111309313,-0.0425744660938025,-0.065550873776678,-0.226179878318014,0.137319605442767,0.0487015081425693,0.0052794275360915,0.0869349770535993
healthy,0.0327395344175325,-0.0230001614727594,0.0719817542104875,0.0386057689384384,0.0109034080602705,0.0798494591817809,-0.281734182540437,-0.119041432854642,0.237592966038374,-0.0922686251982027,-0.183339717867512,-0.326386234596783,0.123555209309701,0.0549650682055185,-0.0541276328706283,-0.163953089864804,0.265580054930405,-0.01700831165162,0.0154046229853053,0.354859035983049,0.0892747938759702,0.184214837792473,-0.0593322934769709,-0.0806240868665544,-0.168395684316397,-0.151111019004263,-0.143511293340134,0.25428723943941,-0.0529217259883864,-0.0407789136324785,0.0721869258675356,0.208701446984662,0.0310018560976353,-0.103452574095661
healthy,-0.149498390034377,-0.0672727869558706,0.0284846432169471,-0.0996629995935827,-0.0755552552168876,0.16317528996493,-0.0809208793954174,-0.0487513781734577,0.0312496128051004,-0.0277461058009786,-0.0432968227135952,-0.110230315247465,0.175482715064514,-0.0338653361742948,0.0461837681725716,-0.175876940441857,0.0651853708305096,0.0210544529798792,0.0635268096016777,0.102244579276312,-0.0854335883923311,-0.0623933618638748,-0.0980785636948031,0.0415109653474231,-0.188716312548446,0.149256421445968,0.156836375592599,0.133386878801394,-0.117723560200126,-0.102781265143463,0.0570136485364397,0.119943417510986,-0.0748534499404057,-0.0621028816836162
