group,ARNTL,ATF2,BATF,BCL11A,CEBPD,CLOCK,CTCFL,DUX4,E2F7,EGR2,EHF,ELK3,ETV7,GMEB2,GRHL2,IRF2,KLF1,KLF9,KMT2A,MAFF,MXI1,MYC,NANOG,NRF1,POU2F1,POU2F2,PPARG,RARG,RXRG,SRF,TCF12,TCF4,TFAP4,USF2,VEZF1,ZKSCAN1,ZNF143
healthy,-0.0352108089247614,-0.470445693309207,0.325961816410831,0.0158246770185005,-0.382291026705045,-0.374642657878273,-0.453034166701313,0.262529630714195,-0.418005063721198,-0.485063100598415,-0.382012037345141,0.555778038509239,-0.308293255812483,-0.248026960899639,0.0943867763062568,0.379907353372548,0.412281234601371,0.338775208866388,-0.282280093144453,-0.381420161004719,0.0786069286613596,-0.588451210924947,-0.394016939396839,-0.288723856282577,0.452624180032478,-0.467261246104373,0.404514086307244,-0.153730210794471,-0.178310303322723,0.506865058051848,-0.454345977060033,-0.262181284434064,0.2717778018797,-0.0177812770766503,0.168260439650176,-0.297649862257044,0.520952504979749
healthy,-0.290135569079034,-0.28840313875164,-0.199579756692782,0.296107606610233,0.0250968698089292,-0.09162960759006,-0.353229158228986,-0.0392021550142198,0.0597182368862621,0.286614396546796,-0.148249392886692,0.244618235576951,-0.368019376102802,0.273140176047697,0.326545449244169,0.200411247895882,0.205209366075891,-0.176568717519906,-0.03579910504589,0.158657620043786,-0.19058182130194,-0.201605558663815,0.0412533380620238,-0.256688706874221,-0.13914204137954,-0.0909159589189284,0.42826262196223,-0.309594046684908,-0.255264260766259,0.104162997142096,-0.229287021451922,-0.265824647096733,0.198160529361889,0.0715847940160946,-0.0950861691164364,-0.151535440418874,-0.0124909265269065
healthy,-0.123516484786088,-0.304448630578495,-0.334485945983097,-0.183618096675855,-0.207349055098919,-0.0689590927853071,-0.124390938469825,0.390166896062587,-0.134517706652469,-0.308697444866925,0.160134987713784,0.0556882443832475,-0.0344847229953199,-0.297728380683775,-0.182062135407762,0.409861986806903,0.129166668162985,0.242085000190302,-0.168831758626548,0.344710834316279,-0.241702951226854,0.176825923377422,-0.188838935764943,-0.294481003711154,0.119413399706053,0.230071909369406,-0.054060202844695,-0.155822407092511,-0.0725725967465083,0.273960401708309,-0.309960535917503,0.25226125983177,0.291118094379026,0.38777961946631,0.164028890986077,-0.0793002193783599,0.0873436402879375
healthy,0.135186991130194,-0.101727079467511,0.140528714879432,-0.114886143883595,0.0131885482901893,0.2070095370328,0.269126745818586,0.0372600744826835,0.0310396627179588,0.0515110707478994,0.0599811706740066,-0.0543917480987095,-0.357827781139232,0.139982063283376,0.0442398674234921,0.0487784984391065,-0.0980162253591901,0.0148125612161979,-0.138245428815,0.0141320322615585,-0.0730668682405727,-0.0309659530326956,0.173598822299584,0.222754268640769,0.173690359443608,-0.0437756678242065,0.124666733446533,0.0600766504291033,-0.194206678956198,-0.140671505967396,-0.226571058994422,0.162241188307758,-0.109371288082925,0.111593720802547,0.307946894360759,-0.340742218930964,0.0731407493437087
healthy,-0.339057955398613,-0.279404653231403,0.316783269405639,-0.0830158092564277,0.350806094963096,0.2108050381482,-0.433546153266421,0.266898198545887,0.327979907063916,-0.179958272675587,-0.429974932217532,0.306611259916851,-0.0551173631261412,-0.258822224575625,-0.389236832333397,0.261736075048814,0.2712486622435,0.294507352381623,-0.0820753015413807,0.0287334955195189,-0.287483909951107,-0.0886822451364819,-0.408730208861891,0.416514838819202,0.258473432447444,0.0884397320214764,0.522112681485083,-0.40384260528688,-0.221962693156858,0.42672665164497,0.150593258232221,0.16785641685876,-0.341747758222406,-0.396710011437427,-0.282251617684717,0.313865315495648,0.283246290765552
healthy,0.206020783591038,-0.0087158161602085,0.235001066353476,-0.170932444445621,-0.402083960651757,0.0942441279015245,-0.216242270575004,0.170544384954962,-0.158793943577797,-0.303990282602892,-0.068345037494921,-0.12041485995159,-0.330649969611188,0.0654113077455364,0.307218937565177,0.358613536508099,0.117155160230051,0.210506751303059,0.222955699763411,-0.241675689592817,-0.154090662551006,0.0654656360742288,-0.155456631958127,-0.0121540232474502,-0.0238578974857355,-0.0786984647057119,-0.221915700328444,-0.155410064819248,0.362315624048989,0.147936039029149,-0.0905420403606346,-0.0202799889818565,0.0116340235299667,-0.0542119108451082,0.232564052752136,0.233510917909344,0.0823307015382832
healthy,-0.0199517750839141,-0.310632568072271,-0.0836381719551775,-0.22541685791342,-0.210846341743829,-0.150985572235344,-0.197587113698178,0.10927232520133,-0.298245069231198,-0.363934045207519,0.0378865826699513,-0.0215600344506337,0.137890708893248,0.414719757227163,-0.336609061367388,0.44800918357885,-0.357678075709927,0.0903811431808879,-0.252885855306902,-0.106378961993097,0.0035423963870165,0.0687150753489391,-0.31861553358363,0.230000273964669,0.375484554387038,-0.298990413904257,0.120605193736315,0.0946127565464528,-0.389448035929858,0.284757830528172,-0.47614549129875,0.19287212810899,0.533922017851042,0.541242858042403,0.729732229848648,-0.214178486120463,-0.279729929801459
healthy,0.0978572052321965,0.0886975912221882,-0.0184921764326965,-0.176931215068052,0.177847509062155,0.168278805537538,-0.0695568582419421,0.118479640478767,-0.18112022517902,-0.128588807793009,0.154735614452297,0.12307940306985,-0.278859359860253,-0.0368895638315203,-0.0452243469502861,0.0816116951988321,-0.0841942806304848,-0.0386473183719304,-0.127196905664037,-0.120367106328687,0.0110005168257453,-0.117315564624191,0.0475907468660889,0.0804941823784389,-0.139198527724718,-0.0914098879633508,0.344456697231129,0.185274313014351,-0.0199489342164233,-0.0435497406852028,-0.254382170569528,-0.111441970455101,0.26627736283779,-0.364069712415232,0.290285595855671,-0.0023514332262439,-0.177278774858919
healthy,0.327108950165847,-0.265205231563784,-0.137007198091709,0.0050927568225182,-0.397113139207576,0.149272378312882,-0.119895020645048,0.0641054142442403,-0.0616156946157358,-0.203139193205721,-0.125442068608572,0.317563119282505,0.0855001109053791,-0.0298443757666475,-0.436918979714962,0.0600179509713541,0.326355677604252,0.303093725251033,0.125818636830772,-0.278459643505483,0.0300156792575705,-0.305127452273585,-0.355614136901548,-0.0108264895200913,0.19724014617384,0.0821250850353464,0.460351010504341,0.209380711102252,-0.280836249744272,0.0381286044206528,-0.201280580955575,-0.224763791810578,-0.431436111009261,-0.459199118734825,0.117196973648361,0.0339297972815966,0.0957423854210671
healthy,-0.167862504219487,-0.094900699954653,0.276784302923273,-0.0251251144148537,-0.308099537095483,-0.229833156152184,-0.173132353718387,0.191980530426973,-0.171630403202226,0.156888715477132,-0.246345930035063,-0.0349529062315829,-0.237256090784078,-0.22090827100413,-0.108322754856299,0.4415821335462,-0.483098476715458,0.0425928857357541,0.249827329786396,-0.0787525614572004,0.303124868622881,-0.129471607211027,-0.161611611897893,0.0960032879058231,0.346134480513408,-0.0051656679602066,-0.309679623765664,0.113028287687277,0.249836011581287,0.119392043342456,-0.649554530162586,0.286342959098378,-0.125781844382308,-0.124575074892445,-0.126459024383814,0.271418953680571,0.0180581333734954
