group,AR,BACH1,BACH2,BCL6,CEBPA,DUX4,E2F2,E2F4,EGR1,EGR2,ELF1,ELK3,ELK4,ESR1,ETV5,ETV6,FOSL2,FOXG1,FOXK1,FOXM1,GATA2,GMEB2,HIF1A,LHX2,MAFF,MYC,NR2C2,OTX2,PAX6,POU2F1,PPARG,RARG,RELA,SETDB1,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP4,VDR,XBP1,ZBTB33,ZNF263,ZNF384,ZNF76
healthy,0.000613798429502,-0.0281811879972372,-0.127418948584541,-0.0007275820582719,-0.0187099579225885,-0.0587038791963384,-0.000217883544453,0.10204640983298,0.0555004324171232,-0.0088179518917928,-0.0157937635940731,0.03203474713003,-0.028246087497444,-0.175287683963004,-0.0756392966957701,0.132553644336192,0.0594936604886679,0.128144854615548,-0.0272438231929598,0.261392560464712,0.117354963533829,-0.112408541511615,0.0159828753371433,0.047941177001363,0.0852366943784249,0.045248359862225,0.0045388680589357,0.0699246023977944,0.0656527813497524,-0.0200917492899746,0.13325338571934,-0.0909151678649509,0.0328199659036936,0.002055926778429,-0.006315363847235,-0.0169124186808506,0.0242157074881912,0.0110731396895081,-0.0456232312938353,0.0847387280554612,0.0547392367009249,0.0464837781817991,-0.0776285548341016,0.0826301926434355,-0.0550745352665555,-0.0766592523991629,-0.0108744373459769,-0.137323524819824
healthy,0.662117606697806,-0.653843960981126,0.663033238625004,0.753472130930215,-0.688217990389914,-0.677533191626822,0.672232772812413,0.753135650131108,0.718136251522133,0.778737637068892,-0.673598292878619,0.727715455973599,-0.662264914077371,0.536738895357836,0.66264491519767,-0.652997554360151,-0.731608590483746,-0.691455316925521,-0.700803812773711,-0.515578958887777,0.655208386676682,0.732314968562501,-0.751725159066337,0.666847120339718,0.731095941460493,-0.273474419530408,0.673011862913183,0.703973873690072,0.711001489345221,-0.676049912188597,0.688434879382426,-0.690287954298378,0.673510768677111,0.299342236734184,0.774920039584065,0.735084158964776,0.767590301278118,-0.74154664670644,-0.723354032627238,-0.724734899333022,0.727448276832155,0.659005242020123,0.734065325340249,-0.586801796952339,-0.655746333477282,0.7320992248416,0.722046946863638,0.658542272334278
healthy,-0.098671240203681,0.0481905404599713,-0.0869431644584075,-0.0059133743091808,0.0548948528818804,-0.018020979048578,-0.0384878634524433,-0.0618870972573318,0.118309163614644,0.0450491040961947,0.0480785712422827,-0.149471752025414,0.0824077890908086,-0.149941011906491,-0.0041336080427397,0.239234674615947,-0.0584396116985396,0.0048585309708724,0.19908958898531,0.13371146258453,0.144700308223855,0.0088774483218825,-0.170430756692301,0.0472046670495031,-0.126215512242282,-0.0306357110364234,-0.0314879989496769,0.0910000269331898,0.0430156964491284,-0.0884580924224544,0.0749990814306763,-0.202307071109434,0.0049707334577646,-0.032944454100042,-0.0158250605230609,0.204292891838982,0.0581411826308389,0.103503722780161,0.0711188037429571,-0.0189857804743284,0.043673904385055,-0.0183650511237671,0.0961898001730579,-0.0565808449285072,-0.0485339127275498,-0.037202005846251,-0.0259117763959807,-0.0418446850474682
healthy,0.264113192575363,0.272135387564565,0.0930874316030544,0.0079826653806747,0.206436351212258,0.0629458570069003,0.220338534120994,-0.18906978679632,0.159016864376613,0.176769131918437,-0.161527573403603,0.134090551772491,0.227600404380482,0.132027238524026,-0.0305792120194357,-0.188257362373357,-0.26048440759169,-0.0701379302170209,-0.112289889971535,-0.207440304031351,-0.0983956460636746,0.0781915504180236,0.0029215523223155,0.36190315903055,0.177607027302543,0.0860404105547698,-0.125585235500822,-0.265282375850184,0.11525742234059,0.184080124745843,0.180979283320415,0.139322849537236,-0.0990200154033905,0.0584257537790606,0.175378318202497,-0.0969871349916162,-0.160155118627189,-0.0961164912288972,-0.186736382122224,-0.0735072091095645,0.0857610569614505,-0.198577236532714,-0.156646741823466,0.1071842854291,-0.0831344054425028,-0.280304288674119,0.16689301482887,-0.124852697274173
healthy,-0.0655837400584187,-0.0267221023043287,-0.0414220272304396,0.142683860736009,0.0205327037283501,0.145507479408039,-0.0801435791174407,0.0028120481579339,0.0216806640197153,0.0461597395200373,-0.165282727695758,0.0736611985952497,0.0343900472886964,0.0284684234675071,0.108928952024644,0.0795534828985532,0.0763583680775179,0.0222356354636691,-0.0094898877218153,0.003912486694977,0.0203289800337341,-0.101563080104707,0.0662494578515755,-0.069978056018958,-0.0638593202254932,-0.0705057541082573,0.0135292368392002,0.0155660605527133,0.0292184407205049,0.185827001938204,0.0899148782713726,-0.148843093328809,-0.0592877274596999,-0.0526412935769358,-0.0879987184905732,0.103911481233515,0.050604883096069,-0.0282155250879839,-0.0256915000845069,-0.0013467251942258,0.0029562663514856,-0.121179233823609,-0.0116506812292123,0.0489606303965217,-0.0077778648682781,0.0462841225465676,0.0187876222631105,0.0030190777137201
healthy,-0.305312167024413,-0.0559502962812731,0.0115432788147487,0.164843749359343,-0.0397451557260402,-0.05578323297658,-0.172226356347687,0.151438908006585,0.144279052091166,0.131375400652487,-0.038599578779573,-0.371859050060507,0.228653976356655,-0.185328892672905,0.290896990448035,0.0323545933422349,-0.171550147733453,0.190627186050315,0.112918883181628,0.225543416731178,0.0928871974093765,-0.0423386146465144,-0.264270281838136,0.164191406931494,0.0536670977838004,-0.139720610491682,-0.1403172651513,0.0553297754352701,-0.0208988238775636,-0.181741009319733,0.0070484803789574,-0.186577889760372,0.06824138226941,0.0624021220006123,-0.0920359700949877,0.048838172738623,0.153745972690443,-0.131208337347794,0.264707828588523,0.041065751372662,-0.158065752426079,-0.206880058978318,0.139585368768835,-0.0617259133863782,0.14878976131788,-0.0903892032344412,0.0370880536418733,0.251310942631227
healthy,-0.0586627731785286,0.160596989673717,-0.0371773486277715,0.16166052824876,-0.0060778391506581,-0.107838441167861,-0.12447198728319,0.0144130662414775,-0.0505214133674244,-0.0043099827470424,-0.0305012523733875,-0.172443945990773,0.191654128157738,-0.195387039297601,-0.114014346516369,0.25903773111265,-0.122401271548445,0.191313028339133,0.109974179055528,0.0660426542930196,0.0901913222712316,0.0531564094661511,-0.0547786322362764,-0.0488247082540959,-0.06479724022876,0.126713386169354,0.178270090783093,-0.0289144720062892,0.296830924803545,-0.0270701346277205,0.309220709503802,-0.0201022381378889,0.214550453481625,-0.0857783433680243,0.179985982761218,0.152653227921594,0.10908825222197,-0.0643275617675943,0.189143047227489,0.275379343750415,-0.166732922387232,-0.0494759957202456,-0.35698014703534,-0.0771166730914303,-0.181370101868902,0.0205739152308041,0.096574152626885,-0.0274721260936316
healthy,-0.204942341841506,0.0522618209106583,-0.0658972219117248,-0.0080150445796449,0.0811246409094962,-0.0383616386737382,-0.0465198982614549,0.153559794468777,0.0369278233022289,-0.140139215979818,-0.157673062723862,-0.0763252728483001,0.160402474331183,0.0103780922128293,0.0556090554016382,0.182149506777803,-0.0078968089334461,0.22204154768896,0.0397871275912898,0.0887300239544242,-0.136157505697264,0.102543611070185,-0.123168237523312,0.176512497448467,0.0067893905570772,0.118472117491191,-0.10251696641752,-0.0587781037779242,-0.203656737350443,-0.097247986353112,-0.076475149019538,0.0439720033504105,-0.0005045831098342,0.0626682230669437,0.119845982394205,-0.0102948276732527,-0.0482567965570231,0.0694959153122261,-0.265605554795445,0.0424132911695363,-0.0865218483648524,0.0678272939391108,-0.0925768456828639,-0.0623951153771324,0.0255039284723172,0.0308078796433476,-0.0083081357589546,-0.253985155652132
healthy,-0.0126545504921823,0.0411374486756638,-0.0948082804579881,-0.0163653441469322,0.0607605169544778,0.14166077949126,-0.0775724067493427,0.0459794550614269,0.0202838824441613,0.0623784379384956,-0.0706276739234135,0.0267428584155139,-0.100491119183101,-0.138503224022451,-0.0714006851462462,0.195471534799545,-0.0394002631029805,0.0879519597288418,0.121973423861518,0.0476138896038752,0.0353382675141998,-0.098124855378351,-0.09570918681237,0.160244444987372,-0.106401953745806,0.0043098348793012,-0.0893969300700367,-0.101367832834597,0.139960018886966,-0.0043906357886593,0.185484161843516,0.0113336017317935,0.0199706684902241,-0.0116355348186546,0.039537128562566,0.181741224513302,0.0142635691051942,0.0048782274830614,0.0505967955040967,-0.0179023283075307,0.0437277668102322,-0.124980386550564,-0.0170645540345565,0.0724884733347195,-0.0070113986729269,-0.0625702126787887,0.176832076581327,-0.0909440398281914
healthy,-0.317638592502202,0.178018668413035,-0.141848966843568,0.208102038399195,0.221197664581303,0.0286728038681401,0.217418740536732,0.108900928630072,0.132897967032925,-0.0498748316297317,-0.0719127504242238,-0.238620768298323,0.0004788959042659,-0.0617775716503048,0.046975334609358,0.0268094634406327,0.16979907325618,-0.173099101396485,0.145009679811723,-0.253867072450499,0.0015760028849478,-0.177147948587097,-0.107577434494646,-0.184113707194601,-0.0659309052200294,-0.206769837065509,-0.181954322026275,-0.229887448444165,0.0853218357436698,0.197313819755822,0.0296393028749313,0.184235607970233,-0.122623473086856,0.13437819073702,0.177095705397541,-0.0336271996777276,0.0807679710540138,-0.0236400432742181,0.164574754300551,0.18651689391419,0.124103696790951,-0.0085243470959335,-0.0202355287548003,-0.144835535846536,0.0532619317526307,0.0471756001693237,0.0419861100067329,0.057319486141502
