group,AR,BACH2,BCL6,CEBPA,DUX4,E2F2,E2F4,EGR1,EGR2,ELK3,FOSL1,FOSL2,FOXK1,GMEB2,HIF1A,LHX2,MAFF,NR2C2,OTX2,PAX6,POU2F1,PPARG,RARG,RELA,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,VDR,ZBTB33,ZNF263,ZNF384,ZNF76
healthy,-0.0899882979252652,0.0660141885242547,0.0029302040084266,-0.0393248533197838,0.0413893869927046,-0.0649875863402794,0.060729160618836,0.0292749240428629,-0.0046853176472447,-0.00271234704564,0.0438240732034205,-0.0491810700543463,0.122703709015989,-0.175616670700133,0.10887471362628,0.129594805195659,-0.009495443375472,-0.0241550068279109,0.0976109700439095,0.0414042450975835,-0.0785364135898662,0.19756627044824,-0.133132705693632,0.0281278783462132,-0.0212248956826397,0.0489349826922898,0.0767135098475382,0.0559170847643433,0.0813705042323576,0.0543862356460409,0.0614712300943807,-0.0206190564562032,-0.0888987345218656,0.0145254690559069,0.0346166913362878,-0.153931452355715
healthy,0.710689053030126,0.700950195075706,0.758390264724968,-0.751514329528589,-0.720704382418167,0.702837330329206,0.774804273956483,0.774711118139607,0.807072875108741,0.76376395129309,-0.0967874465051268,-0.762047766738697,-0.741612087087499,0.76613232812551,-0.774662775627933,0.705193646923683,0.771186583422956,0.739072226366505,0.731454116822051,0.755300101694091,-0.702506549739875,0.703361531745181,-0.713607909902251,0.713944784085491,0.76789297052546,0.794165145202127,0.794683151464295,-0.766045240512568,-0.773296033294216,-0.734084213512839,0.764326745470485,0.731221087635001,-0.694865056028797,0.780991861550977,0.758266107749083,0.709670001008835
healthy,0.0122905081477785,-0.0605463838344114,-0.0223074144076983,-0.0029852061304546,0.0072405034640362,0.104710535126118,-0.0482382172443917,0.108080819216323,-0.0374626175625662,-0.0314680411175375,-0.0612977195720499,0.0009661801182394,0.0553654123707137,0.0160240294928567,-0.0988886706380969,0.15163691599033,-0.0638746903996396,-0.0202254221080179,0.0407831791969869,0.1104188589285,0.0173907774324617,0.0648670483840085,-0.117014596902809,0.0096003064317827,0.0312057203110864,0.206678357905365,-0.0239364057044462,0.0357117985042158,-0.106225675939995,0.0007686843826474,0.0068945374048638,-0.0545550602603218,-0.0565214981923538,-0.0512478973561981,0.0489507508786845,0.0343247588458952
healthy,0.329479770093857,0.178155248962841,-0.0157546995952608,0.238681731033386,-0.0268233175752033,0.28354062519207,-0.234183540591526,0.177734511059087,0.127431877713588,0.164223472496567,-0.0090321147878759,-0.302047000079595,-0.181316958454851,0.119968761261122,0.0798530900299294,0.380652202894397,0.0507991205391658,-0.058742421620731,-0.321126599484917,0.270374410571023,0.213164100674961,0.181221777825352,0.0223022376739994,-0.0399039025641756,0.275597818127613,-0.159336161245872,-0.135541662560592,-0.156238838650289,-0.145728954019637,0.0746469730721235,0.174953194740335,-0.16618966058691,-0.158792413082194,-0.19443508874404,0.0647086662355742,-0.201089169845765
healthy,-0.0150154620335364,-0.134863720443922,0.0902518047739382,-0.0198971062116065,-0.0899472655947353,0.0058313309589758,0.0728451158609005,0.171123147024005,0.142026744260542,-0.0424530894830904,-0.0680487262578966,0.121105353514847,0.145854182827697,-0.0867666141403421,0.0612841036286045,0.0989399837531616,-0.11945190661188,-0.0467867270897012,-0.0355782097350829,0.0497021876303068,0.0707563787717783,0.0781075364824153,-0.128132707791338,0.0193077019859084,0.0218042674509482,0.137137312404942,0.08065984532346,-0.0938866007916649,-0.161704565868012,0.101258252390539,0.0033503408489962,-0.0896865833363598,0.0231494862748295,-0.0133357829536262,0.0051952006680972,-0.0387494340008872
healthy,-0.169895409368097,0.137223808274441,0.221770634417463,-0.254195541024334,-0.167921853473813,-0.105762552006576,-0.101961915069537,0.124989303570422,0.301013529094596,-0.228338875128127,-0.317888973831268,-0.263631605143879,0.0534401931999115,-0.0707781900993057,-0.30151462727088,0.0261341971938401,-0.0257564462609498,-0.285232791143036,0.0318775532143153,-0.104791192464858,-0.17529185126653,0.142412101699649,-0.198997649606075,0.262660245602162,-0.151501251697152,0.0399567976565408,0.220791565673033,-0.26702365433718,0.187233406267491,0.0572408301369508,-0.187318207497324,0.0789962001903481,0.375237732806187,0.0043556995323066,-0.0302354930366493,0.19743268145553
healthy,-0.0676824347318186,-0.0170859788302297,0.103466379468494,-0.0170107474780014,-0.061458329448611,-0.124003877542869,-0.094604152619363,0.0147938685978412,0.0080530601081169,-0.224402695318836,0.184523203364898,-0.0903733476282348,0.0080654884861652,0.0436004690115122,-0.0307751761664416,0.0102027728601015,-0.0746527715650723,0.0895994827695495,0.0076406759471328,0.250378798740411,0.0277607656225893,0.347681099347335,0.0247718729187722,0.207523635761431,0.117436669695457,0.136126967028213,0.018994528161363,0.0089334916977267,0.0384502284783888,0.281189673439544,-0.159035905407625,-0.188156124041832,-0.0866887301872911,0.209780972978642,0.167062522158192,-0.0048046258499517
healthy,0.0203630643379332,-0.0641763627515717,-0.0386542137928445,0.0828004098015968,-0.0720499705484431,-0.15352872721123,0.0515428162066547,-0.040485978669441,-0.105026706948003,0.0103794488984,0.0207605540037408,-0.0359363782028853,0.0959159125663055,-0.0121714648084157,-0.0171334608032468,-0.0002732741452426,-0.13824690576787,0.0214727229883126,-0.145477905271686,-0.100265111993017,0.001849983152946,0.048561643713098,-0.0196740822505334,0.0763561085946917,-0.0455274725974336,-0.0360639061373319,-0.0730188516088491,-0.0329055195011026,-0.0190115994741875,0.120735829782106,-0.0908379820856139,-0.104731902112529,-0.0567996170369597,0.0308965404818336,-0.027398631422727,-0.139833552017218
healthy,-0.0098306104715629,-0.059794899181111,0.0224354907711843,-0.0080770069693184,0.204715767678015,-0.0816390821664863,-0.117701000090164,0.113229345025866,-0.013385162738627,-0.0209121112281568,-0.0274046436231992,-0.120608364969667,0.175327770723308,-0.0743836746750445,0.0302992747267883,0.150579948165213,-0.193863745819281,-0.162569610982761,0.045364889489003,0.157158839944781,0.138396908059179,0.230474299832885,-0.0121344079192973,0.0789338998460482,0.023351780774211,0.0770782229379372,0.0111710435850978,-0.0207612701698525,0.139808799330106,0.0405166397753236,0.0935146151307593,-0.049979867265188,0.043567124168162,0.0219303391713488,0.0898395661224633,-0.119218080478085
healthy,-0.233273272470675,-0.224203056743459,0.223440781767329,0.306914174097304,0.0943850588422249,0.266967539393117,-0.0671829765479503,0.113921566938333,-0.031587304628868,-0.264303859420346,0.0580185470596399,0.230917928443305,0.130871479048021,-0.245923611119492,0.0284868154001125,-0.0920896690264612,-0.223988934559153,-0.0818203690671302,-0.232699425016734,0.115000742747237,0.240347869440156,0.0611618607252566,0.137637740072101,-0.211227252374496,0.087678752029751,0.124721889914744,-0.145645909765157,-0.272654624608293,0.130263372044592,0.234241104743739,0.270633311188441,0.0936313487534667,-0.0205300350312898,-0.0873704160843499,0.105519412426153,-0.0786856202888857
