group,BARX2,BCL6,CEBPA,CTCFL,DUX4,E2F4,EGR1,EGR2,ELK3,ETV5,FOSL2,FOXG1,FOXH1,FOXK1,FOXO3,GATA4,GMEB2,HIF1A,KLF9,LHX2,MAFF,MECOM,MEF2A,MEF2C,NANOG,NR2C2,OTX2,PAX6,PBX1,POU2F1,PPARG,RARG,RELA,REST,SMAD3,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,THAP1,VDR,VEZF1,ZBTB7B,ZNF263,ZNF384,ZNF76
healthy,0.187063826992859,0.134269322216014,-0.0562234126064529,-0.0528696786563817,0.0339119159815459,0.140706108739104,-0.0638229931310669,0.0497446062858335,-0.0325320966521224,-0.0613550919236388,-0.0141518984031091,0.161045907172244,-0.0889079810953251,0.0711932656177344,-0.105200210987539,-0.0123600080042869,-0.316707000378888,0.0857250968714726,-0.196750637064646,0.10583789604675,0.0782064160010032,0.0679980063326315,0.24315887142664,0.059006600822157,0.0204558838957653,-0.053749693273213,-0.005047916775737,-0.0793182321382718,0.0941200983106388,-0.0611601385333428,0.157623556278075,-0.0095680464242633,0.147676777568826,-0.0649086738777842,0.305224144104128,-0.201055773111747,0.143751851425965,0.179648487118952,0.0734227160180833,0.240051807540747,0.0325172281083812,-0.045291893015761,-0.165311516904306,-0.119122986055109,-0.0655461742345883,-0.0727526156864926,0.0615920651114643,-0.145812483826569,0.0989650271413874
healthy,-0.565325262663713,0.667949124468269,-0.653697688997704,0.0933159391212835,-0.701023863023231,0.656285113071159,0.788415267398727,0.80023319657201,0.735849925943665,0.574456027005934,-0.783427847272306,-0.692325266158842,0.0567944362200046,-0.687074096200734,-0.723326650722919,0.679208209795283,0.727614942672307,-0.717800594829121,-0.657140681848844,0.741337782707251,0.661347580855003,0.650911063722868,0.675960366336516,0.686302111910772,-0.329614255113313,0.726797573024835,0.561822945212751,0.783252345331163,0.153313572451735,-0.686201300863994,0.722873918403138,-0.666130218986504,0.701611145981786,0.731183694501163,0.702950154185259,0.660838530938311,0.781192497370307,0.778023600479517,-0.719917626811455,-0.677594239206892,-0.680636536178473,0.781519241364692,-0.676032712787932,0.691550172933666,-0.563465354913428,0.677300139032255,0.788212957262133,0.666635981586454,0.684879136973443
healthy,0.0094057614205721,-0.127601423750269,0.114310188933444,-0.0632571387414535,0.0531888085905253,-0.146732998333896,0.17801905071675,-0.0401992164956558,-0.0648464768484709,0.0402331483767136,-0.0185505203721342,0.0932491773889791,0.116049763369007,0.20659273673606,-0.0437421729040352,-0.0980634482743238,-0.0549069318369137,-0.0312793440109664,0.143658145875466,-0.0187723646703604,-0.0301835392636103,0.000774036909739,0.143649175378175,-0.157602198882113,0.0941549636024115,-0.0228044081919176,0.0943969330162995,0.0300129438064301,0.180506296600449,0.117225522548741,-0.179891232503573,-0.143769536050525,-0.0265916741439132,-0.18596652129508,0.182896349096106,0.0110176427773038,0.079277120829919,0.160367686190485,0.0333075344463313,0.0985340483626495,-0.0271683601132471,0.0467496296262956,0.0736672058370121,0.0595521673515637,0.056820299906952,-0.0327859195299325,-0.0313390173190336,-0.127876466997648,-0.111897047157803
healthy,-0.0894048510311385,-0.0117226470221518,0.102762909402395,0.116250929869567,0.0569418697808049,-0.121708513265414,0.0406644471204701,0.0224394072131027,0.132982230306498,-0.0917088744828319,-0.268245394352218,-0.0820804643819114,0.0824980583246235,-0.111613361119519,-0.167060007091229,0.151059660980561,0.0330511092123048,0.0797733073263825,0.270964867701894,0.20237621709706,0.0389637248703726,0.0472639817245868,-0.0007482716106179,0.0364594806262415,0.100766308979618,-0.0385900013813578,-0.121039406383272,0.133711535367585,0.325767640548664,0.119111085538805,0.0447213096018412,-0.0193904106811445,0.0104494143058259,0.0637096294329336,-0.0420415835429211,0.183911044179981,-0.246865640015073,-0.0899855572998151,-0.171875531553831,0.0102228052705627,0.1693740910605,0.168413559021655,0.0123953822876821,-0.16138274157386,0.196971904966417,0.115605902259003,-0.221951015624947,-0.0319813958187699,-0.143612074222643
healthy,-0.099669467962502,-0.242346968986498,-0.0926387152203509,-0.0726590977767031,-0.0177778881281838,-0.0826322574941128,-0.0395580344882402,0.0022390880570764,0.121247389829917,-0.0507425107951056,-0.185934457005147,0.0735268763726357,0.0457299422465834,0.0716979223267394,0.048375103582056,0.0422608582292451,0.151855975335584,0.0113842643598363,0.108315580206113,-0.0321833376792876,0.110672835587203,-0.12292284817658,0.0490589309828751,0.0127937447091494,-0.0103463410602557,0.253136742066762,0.0069125854181378,-0.0900950722044774,0.0684180684571336,-0.041295215973219,-0.0758240329085228,-0.0227868020172005,-0.0121854469381119,-0.18430813352517,0.270200753371526,0.100177465633776,0.15058090524142,0.0366355251036231,-0.0464929539366898,0.0609426654751387,-0.100901494289156,-0.01789280686597,0.298541825690629,-0.192261890829116,-0.0186647521682011,0.0407835636424398,0.0781483963540624,-0.0279622059503595,-0.0780732727975591
healthy,-0.0557750262334349,0.22613328096355,-0.0448817671416046,-0.158302534774068,0.194184853238394,-0.334819522559634,0.000100079412151,0.150842769360652,-0.144445385399301,0.142974987882312,-0.0803175774594101,-0.0368369220879208,0.201159618423693,-0.165731506522207,-0.213507878199874,0.0404474793416794,-0.0521182784817604,-0.0325719994470204,-0.0406707334149395,0.140634669321241,0.154314755120663,-0.304133635110846,0.283455688877167,0.14401427408542,0.30621990593338,-0.219789785916434,-0.0182144530114986,0.23051367984924,0.0058815900679564,-0.172259763560985,-0.026544139468997,0.120595691642065,0.206094303284374,0.637929268300012,0.0880390890276828,-0.0675305079530285,0.195339615686291,0.209335336554805,-0.13806339827059,0.211567877287406,0.131581331729727,-0.339184524612686,0.0242115193242447,0.121427120604551,0.101596000165996,0.301585459309153,0.0842899602801765,-0.406707334149395,0.148225307812085
healthy,0.0875902314834468,0.0365750030490749,0.0474076872532628,0.121120296096889,-0.141404971179308,-0.361364773749717,0.197170287688013,0.195736908269657,-0.284411043583682,0.0768678174173722,-0.144718635161604,0.130538001301925,-0.319511100799794,0.184342283205576,-0.0546550696319273,-0.215428269115553,0.162028399303062,0.0427120061738445,0.27959542883664,-0.0994031682359289,0.232206936265282,-0.0753125186746432,0.074395674765192,0.326670055264581,0.244942276766112,0.424482182936304,0.275698114147332,-0.0316675185831244,-0.0127603597758638,0.0586809225014376,0.204984773634118,-0.0132995317717048,0.299299497885728,-0.023324318433389,0.31595836374495,-0.0044393989817143,-0.255282518096612,0.143999033155861,0.114841119948909,0.0661849841091558,0.0657289449425288,-0.326114203752051,-0.0901188991644078,-0.350139326640628,-0.0889427284835713,0.0375833195460846,0.163930261337004,-0.0097203192935442,0.174350061314571
healthy,-0.0976931677114089,-0.244251935704472,0.217982810257808,-0.0441759842822372,0.0747362075845028,0.136035243232735,0.277194999858345,-0.119631508848315,-0.114510302659953,0.0352134600520397,-0.0293911265069243,0.208522551748406,0.0290074907834177,0.0564969746953739,0.197362390119328,-0.0251794015596341,0.155137656499754,-0.149622892974346,0.2480403384741,0.187162971401273,-0.0611072177864792,-0.0506680267412326,0.0885239431991497,0.183285274109795,-0.0160002554338359,0.131658158059796,-0.104775546175973,-0.110917024956591,0.0063746366987843,0.0325958076800097,0.204145466575467,-0.335740787749515,0.289711115337749,0.103579991744528,-0.041748496169704,0.0630452396310902,-0.202009012460076,-0.138428005697882,0.0229404241043412,-0.0375516536427222,-0.0318368042442789,-0.0261203012435792,-0.375116364681151,-0.345285379973999,0.212658210991898,-0.109023650372906,0.0196067619552493,-0.0035023295792542,0.0178126035069534
healthy,0.0448884473180727,0.0995774738844359,0.0355610706018995,0.0211044341855651,-0.14475927514767,-0.227880809574001,0.0380458823290992,-0.0228818139709536,-0.116056788158888,0.124053656578669,-0.366413102396155,0.0246974184560163,0.0614692357952567,0.11859419322287,-0.123050326961682,-0.0484741441457802,-0.1931932696089,0.154082114399493,-0.0326858306922365,0.0735490658858087,-0.0897421074094635,-0.211665974471575,-0.102494650964605,-0.0780256182141956,-0.239755491276374,0.0816173649943695,-0.151907362736197,-0.146093633413813,0.0685119304618407,0.0814938909644868,0.0758486665681844,0.0299676145488608,-0.0067363470735119,0.169907690060273,0.0776712834981513,0.043647725816239,0.0509279498665896,0.321296200623016,-0.0604964996879012,0.163470746884389,-0.119845914638278,0.0511273233001419,0.213846569838958,0.268184080417131,-0.0460056260405638,-0.0771286440115899,0.0788348681060382,0.289475238135637,0.107781896923491
healthy,0.120577734985333,0.282968647751837,0.200951478970019,0.0904910778920239,-0.0498248736671842,-0.0099889413450616,0.0750154943857073,0.0774035960440382,-0.156553330935028,-0.163418053264711,0.212626642632971,-0.0976639423711684,0.278902883279768,0.280649022126719,-0.177558354123358,-0.201516406244033,-0.240616221209107,0.0072242215040548,0.10368127378983,0.0513655844144944,-0.258017693149562,0.0605670513775975,0.198332270699592,-0.0779257257972934,-0.296235879187009,0.134221584603181,-0.452498186980878,0.228675712917453,0.18586107315053,0.283661967588126,0.028015257088592,-0.0169734967328683,-0.356160967753227,0.403820286870025,0.0432340554703569,-0.0076008396867307,0.361656169418633,-0.161355212764145,-0.214869232720722,0.262023541092569,0.146983805293401,0.290449654380443,-0.079766019189914,0.114432011004395,-0.269170727059258,-0.221751074058708,-0.147711363146297,0.0716088117333212,-0.214193031892736
healthy,-0.14994934312734,-0.088774257157722,0.257599956498999,-0.128926897514997,0.295398821387055,-0.329205498469473,0.190194288404976,-0.191048108918321,-0.232769932921742,-0.173694783890349,0.144641810206551,-0.234292964107708,-0.158672158101507,-0.0345220402152202,0.123434754753484,0.180963796368821,-0.162272049995607,-0.419895082724697,0.268145793650306,0.243892675825309,-0.401203336351483,0.0053767616110603,0.128073077001652,-0.113835043035883,-0.020053243948547,0.147526338967849,-0.162202821305336,0.167741116527029,0.266691991154612,0.154587665375508,0.303360120768238,-0.0531676341282535,-0.190101983484615,0.204570779751288,0.0720901428023716,0.381911607995919,0.206163039627525,-0.128696135214093,0.313629043158461,0.206624564229333,0.0900896022728741,-0.0369450443747109,-0.0253146244091554,-0.155372257198581,0.183363724298222,-0.109127492097444,0.254115445755351,-0.228270068054116,0.0503061815970455
healthy,0.170768481333266,0.372389731267892,0.276706939366373,-0.0318391259772182,0.0562591290838551,0.0322189654635734,-0.133274648164019,0.0721082379741887,0.0108009195878075,-0.119098058302313,-0.100271497954422,-0.0106477585045998,0.0945800321024236,0.135467914875553,0.102219706932824,0.0840425495777333,-0.201559985501343,0.0504635136952755,-0.0684078662038905,-0.225759436648161,0.400289554185008,0.0975881157766229,0.170308998083642,0.0428483446381883,-0.120078289234843,0.0489135235332135,-0.0724696981305589,0.214339746284194,-0.0001960461865058,0.109810370216598,-0.101925637653065,-0.286080397658684,-0.372420363484533,-0.0442390472737142,-0.159256894319374,-0.0467202568216791,0.216967990472039,0.151819392118808,0.0283348003934259,0.0731313540100162,-0.143138221922595,-0.166718902293254,0.107555839071781,-0.0545192191786156,0.128955505617561,-0.0502429617354564,-0.0950824004553448,0.201890813441072,-0.0846000559206093
