group,ASCL2,ATF1,ATF3,BACH1,BCL6,BHLHE40,E2F4,E2F8,EGR1,EGR2,ELK3,FOSL2,GMEB2,HIF1A,HOXA4,LHX2,MAFF,NKX2-1,OTX2,PAX6,PRDM1,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFDP1,VDR,XBP1,ZBTB7B,ZNF263
healthy,-0.136993070433653,0.01597181231456,0.189739967833838,-0.138901394182574,0.165797866402303,-0.131810570341622,0.0868396821482072,0.069432182549794,-0.0550029212917376,0.170793453112575,-0.0572132727069275,0.0553007254816974,0.0680054333204549,-0.095354308607121,-0.0843017657681373,0.12376131203971,0.208191942945455,-0.0266519034753353,-0.126919195453759,0.0053167673504996,-0.107069642565448,-0.133937336214049,0.138962978360379,0.0741453856696528,0.0865298950719759,-0.116143928745467,0.0825243697847887,-0.0545984497698858,-0.153783353168706,-0.176080165027017,0.135150161457329,-0.053541991370411,-0.0350284320809894
healthy,-0.381356054139532,-0.402573524282296,0.142547188441071,-0.503542602513214,0.609657098982388,0.229027154870688,0.637733881081839,0.0725095565521234,0.598303192164905,0.614854550910403,0.564722595190995,-0.581912865362033,0.577319211850957,-0.56106082483798,-0.458279053757996,0.534186267515658,0.563189949995896,0.106559391004615,0.554620221884081,0.557761343915914,0.0826997772604532,0.578271078022043,0.588454213843936,0.628437056767523,-0.569094151785877,-0.570053492122874,-0.568964781240513,0.572281883546792,-0.244377586437304,0.58016663549525,-0.498612922959736,0.463313215922434,0.577029328402267
healthy,-0.188104496097183,0.0831914822131813,0.121071777947407,-0.0546194639207138,0.19405936492298,-0.0524049678643273,-0.112954457427972,0.212577220788467,-0.103709930119873,0.0855864492556051,-0.13803512427894,-0.189726545402859,0.166411344604755,-0.177225792641602,-0.0395561579004138,-0.0066446671676686,-0.128189897230568,-0.15455685145472,0.161417275349513,0.0626583810393079,0.0180847423418333,-0.109037066453872,0.0878111352276756,-0.0065970019422383,0.136113188281113,-0.0261302281664054,0.0441555995118988,-0.0987173767198569,-0.0685408256709879,0.0805026076853304,-0.158679725026081,-0.157172880717558,0.0438793770041049
healthy,-0.139077725771901,0.117225861715504,-0.168242131824272,0.167517210547988,-0.151578950904408,-0.15121812957884,0.0495546935293525,0.0361587488497071,0.196904563110465,0.224542337758102,0.155941247944269,-0.281643563583508,-0.093379040535774,-0.129683429365768,0.0354436634488692,0.158953614218986,0.199906403272863,0.138278431472509,-0.26712753701756,0.0029595631539024,0.0234259492461767,-0.0002519364587894,0.0305971652423213,-0.06933722743931,-0.105732382418155,-0.0960973659024246,0.0504968668615377,-0.0889725683360158,-0.181643943517341,0.0108991853493548,0.120183526718004,-0.0451307928485411,-0.218485681753273
healthy,-0.0367891025324998,0.0080473345673323,0.0958839935153774,0.0262326886063879,0.019050465033976,-0.131253558760577,0.0617515884876158,-0.0432272276598761,0.0274694197013089,0.0993465831076455,-0.0567432995879551,0.105413088135021,-0.0720346513701937,-0.0042547497592438,-0.105041468035021,-0.0128269011652605,-0.0383553997207237,-0.151581950651137,-0.0661681174358899,-0.0731271972992946,0.115302645669215,-0.0603685266142882,-0.0729576939049525,0.0993920700944816,-0.0616614727589782,-0.043707415756759,0.0138168868127215,0.0496001261646194,-0.166872444188341,0.0240111213342139,-0.0385618076515554,-0.113333402437226,-0.0748029207294355
healthy,0.0357426264439039,0.160316674807391,-0.0980050344917329,-0.110378744472772,0.275717110598728,0.13637338188652,-0.0947557048150143,0.212207485099229,-0.0026093101949406,0.141050447330282,-0.291980169738264,-0.171590864140248,-0.181207567122859,-0.124574048363487,-0.206775524882089,0.0826609776850065,0.146761390398454,-0.137341616487159,0.186541062804342,-0.049379964632556,-0.0275700699842785,-0.0496753582395304,0.213996257497019,0.268414324204083,-0.02502640281311,0.230636764023244,0.0001148752916011,-0.281674215006045,0.0325425290350145,0.181781943580865,-0.206956043197462,0.281444464422843,0.0435377355168398
healthy,-0.0192863174352512,0.141138341232848,-0.0645765201581613,0.0730084078117524,0.0364913164855358,0.0272913092900682,0.0548255757431437,0.0217317054448327,-0.0889063588332003,0.0558305016337742,-0.151867850905982,-0.0164562106389186,0.0249560501452133,-0.0393515915613016,0.0811421274220145,-0.136318153129641,-0.0405370877846554,-0.106623925737931,-0.0434637037855822,0.129067368260651,-0.048687648910135,0.109744292387838,0.122697760757433,0.0621238097506592,0.0414809448766277,-0.0075266928226398,0.0482919465265028,-0.0285156142224015,0.0420352503992211,-0.113203539613513,0.041305939566324,0.111727783536585,0.0382598220313321
healthy,0.0301345287662761,-0.0181042598603643,0.0593816825869107,0.023374180455909,-0.221025178297264,-0.122948515172551,0.02603268335428,0.075550016290355,-0.0321284059400544,0.0563193335398089,0.138006724709305,-0.0612687125733566,0.215268106966255,-0.191303550526102,-0.0948350281192056,0.0691917031594418,0.0687190401781919,-0.0070772679338105,-0.0621506546111677,-0.111818297997219,0.141043720186531,-0.113037080320518,0.0350639871377787,-0.211832698248128,0.0649105717890405,0.0399010860761636,0.127553810043503,-0.0873466701595571,-0.0270305274258075,-0.0517701787164384,-0.134196445350877,-0.022702310854209,-0.123106069499634
healthy,-0.0598629769213914,0.0269724246736577,0.157931666869267,-0.0713190511472431,0.0220742317631508,0.0812107586538366,0.0374916481799838,0.114012181808093,0.0614581591584937,0.0296783662585009,0.105883593738718,0.0039701150297933,0.105386638222483,-0.134733848246162,0.0156079860666578,0.203741072063094,0.0566217447263439,0.032092887407848,-0.0754121333630743,0.21259021245641,-0.0360061632886994,-0.0826247338506026,0.0983040084477751,-0.0064450876734756,0.0285457116743971,0.0080015662099364,0.10863531627232,-0.0392243944273658,-0.0947806447053854,-0.142149256125052,0.0807703474012047,-0.0701870600551503,-0.0437045873709455
healthy,-0.0994065861005504,0.0412447649262398,0.144569084477097,-0.0691031538704681,-0.11134859288281,0.0412542052478068,0.199115262491245,-0.0068914347439128,0.0241105812821278,0.208593345344517,0.0053621026500581,0.163138196999393,0.117182711611219,0.0635711254322038,-0.130351960197189,-0.0104315553315392,0.0445583177962581,0.168066044857369,-0.007505055645768,-0.183831381874266,-0.0897113758512375,-0.128246768487747,0.0083735652299324,-0.0415846165026519,-0.155123363989007,0.0497032930502752,0.191364758484735,-0.0408388310988586,-0.0463802998586898,0.0448604080864022,-0.115341848905653,-0.0379312120562214,-0.262639186315614
