group,BACH1,BCL6,CEBPA,CTCF,DUX4,E2F2,E2F4,EGR1,EGR2,ELK3,EPAS1,ETV5,FOSL2,FOXK1,GATA1,GATA2,GMEB2,HIF1A,KLF9,MAFF,MAX,NR2C2,OTX2,PAX6,POU2F1,RARG,RBPJ,RELA,REST,SPI1,STAT1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,VDR,ZNF263,ZNF384
healthy,-0.018434425880855,0.0946914861483065,0.0373746673358273,0.065865175980155,0.0272008744095038,0.0208803458536286,-0.0298636177702216,0.0203970368007745,0.0900952952473342,0.0135112036028422,0.0305970345030288,-0.083354116639117,0.0577381028513356,0.012132282933899,-0.0204285247976592,0.0900224924625908,-0.0310296246347264,-0.0014455949173801,-0.0321810498093987,0.104722949102134,-0.0212341103286954,-0.100074454313719,-0.0042287957158447,0.125655704507625,-0.0258018775009362,-0.0925009570764398,-0.104062123825232,0.0745273337271757,0.0622286293332318,-0.0214605491787755,-0.0102102471509047,0.0564336755978411,0.0242968991800353,0.0381145295981982,-0.0367165893338213,0.0662335221450542,-0.0116202331590562,-0.0759951181725618,0.073069904394859,0.0656131663406585
healthy,-0.609085169631633,0.698999593840335,-0.623318801102691,0.290289521205497,-0.631176709886402,0.627150282007264,0.711341674027764,0.671817667208259,0.686900395844241,0.652262418632342,0.619539139236149,0.604273506078103,-0.645376221075375,-0.638584512458481,-0.0858286963740698,0.638036606935635,0.662894965817116,-0.676816796818893,-0.602828359646247,0.679797303812697,0.602830705578553,0.591066454583818,0.655574822915509,0.624028002504479,-0.612928380197732,-0.602445868416836,-0.624439452964903,0.606246695805953,0.60008015208249,0.623522193433555,-0.0400170175264079,0.681237523786712,0.720074667693158,-0.660347674322345,-0.677063171842772,-0.619693553713663,0.634775995624585,0.666857584337551,0.65668556973021,0.643498875715151
healthy,-0.0177515966843317,0.105447819887064,-0.066106977369052,0.0290379539596155,-0.0557382693269653,-0.0001596782495067,-0.0507423611305965,0.0151060722084674,0.0674696136510456,-0.0652332077916485,0.0990129867125284,0.0346714827144481,-0.123623738305119,0.116797811766911,-0.0814164254095593,0.211307398452872,0.151202921301167,-0.169198405118013,0.0256010480567489,-0.0711004275764033,0.133106204751454,-0.0695825738397865,0.152655319700615,0.0732802996883982,-0.180310154136424,-0.0958075869604575,-0.0588782137418667,0.154669414108874,0.0348599285391225,-0.10810390461204,0.106369929915144,0.142947264484452,-0.0389576693411735,0.0833855477224617,-0.03616475656089,-0.0692156051831379,-0.0280663200046637,-0.0006277886023936,0.0334374811910365,-0.0507799592589011
healthy,0.209743088825992,-0.0668007005547926,0.116146461669737,-0.228245483251698,-0.0340346393160658,0.210515981066324,-0.115488002045492,0.279610432425736,0.108949480981792,0.0805069332379671,0.0075584064753861,-0.0533960336932184,-0.263111552945038,-0.111745904433312,-0.0751155708256267,-0.0779405080148184,0.0605563808374002,0.0298331117452425,-0.192419010447114,0.105013452186905,-0.117860873751333,-0.0903577686890743,-0.349157326933899,0.198007703030758,0.195560808906591,0.132485211020995,0.102475918366827,-0.116133054548051,0.0283857091011814,0.200770891927111,-0.134046102117643,-0.138168508787245,-0.14929906344498,-0.235769144510319,-0.139397809663023,0.0236063534689326,0.05885650887369,-0.060620961620736,-0.226063899070767,0.0304832627306962
healthy,0.0301159378479875,0.0613254282572707,0.0193139832420772,0.0843861262941566,-0.0867144899637697,-0.009789121214341,0.0700969113675588,0.0458283086122645,0.0820337390621249,-0.0375324920378652,0.130086629554354,-0.0037457538523119,0.109224567950021,0.0093009624259946,0.0884624443653488,0.0214712991472697,-0.0436815630745363,0.0238015847018763,-0.0932200706667332,-0.0677310709405727,0.0358402723010973,-0.0918199774489757,-0.0475349424864836,-0.0352060502532456,0.0336656594309634,0.0348024544046127,-0.0702122244671682,0.0315025778707905,0.0058482960351899,-0.0456447685953862,0.134584801381617,-0.0744884185776834,0.136518217685068,-0.0574557128228787,-0.131887435793254,-0.0238755772741256,0.123132288705411,-0.0266632714571828,-0.0805625360996084,0.138527548445762
healthy,0.151535341968114,0.0326937769676407,0.11181074177453,0.0046961948239703,-0.0165848409940215,0.107868811511197,0.0802573409878529,-0.0410984392147463,-0.0748517783032828,-0.0685482816179536,-0.0298473261852342,0.166854096021065,-0.0104968484688745,-0.103262410087302,0.128260892668437,-0.0490361757814572,-0.0110176501893148,-0.0173031881946288,0.0420143318955207,0.0515863083436132,0.14297803094088,-0.0339778225887263,-0.117099573039001,0.0403082572940783,0.0134510513313721,0.0039509096033402,0.108219005771493,-0.0172672708345985,0.035324723589865,0.0239119824402162,-0.0417808690553233,0.0905566439765604,-0.032181954587208,0.066384260676124,-0.0034570459029227,0.0022358556618902,-0.136144753195102,0.147108527344372,-0.0343369961890299,-0.0159293491734673
healthy,-0.0131009539988319,0.084285411973671,0.0138744232806312,-0.0201340542034824,0.0389953189062408,-0.17513704384538,0.0674928277575342,0.0325990905094863,0.164432667878209,-0.121029178338589,0.0969174184165765,-0.0040527627705463,-0.0162512829342197,0.0315385916113942,5.31124054525023e-05,0.157599772818662,0.117682619737547,-0.128650172444311,-0.0880660929306568,-0.02052015276767,0.105800865776453,0.102812577383448,0.0120951576979724,0.092849707843298,0.034682559779662,0.162952517369371,-0.0100118474469747,0.0982646288926052,-0.0687719780253783,0.132953867477743,0.0436544218025068,0.0328743527066069,0.0543471893696839,0.128949446537309,-0.0229296113527488,0.202286547124755,-0.0982994540925876,-0.124277145049269,0.0743193620499608,0.0435256162683256
healthy,0.237957588208818,-0.05434575089398,0.0616274698267279,-0.07431620017337,-0.064553750445281,-0.0716089186204635,-0.0237595106996713,-0.0015141142297287,-0.0454762887352946,-0.122093867020933,-0.0429049376369273,-0.147140941192768,-0.170647470213158,0.0094830371270917,-0.0094981405109293,-0.0849999563155583,0.116305495165137,-0.0354665210968634,0.162081963654206,0.0204990677137093,0.118329348599388,-0.0711218344916979,0.0544307074280671,-0.101156801175931,-0.138265815265143,-0.112776967116056,0.0055089592547986,0.080385872553143,0.145217147676442,0.155385500845169,0.259736667702772,-0.0391744018290171,-0.0655392462406905,-0.0060017071525033,-0.0144218436420174,0.0208445576189965,-0.120940346080329,-0.0721583042075596,0.182318610073735,0.0165098864575785
healthy,-0.0133897158084429,0.0484125340652707,0.0444997320494658,0.0201172855644102,0.128078551972239,0.0328831921668983,-0.0441966151273716,0.0079231589030883,0.0461923090696196,0.0223444013406657,0.0367592949691469,0.0745682339007029,-0.113156373012069,0.0199299956960715,-0.151183107065426,0.0883292001922727,0.0329908122235294,-0.0587003920831999,0.0429737725558374,-0.0108380365232681,0.0013991381607062,-0.141390533581504,-0.0794159367681777,0.100249398968443,-0.0255496982647472,0.032419419404869,-0.0071995495151208,0.0453982433855842,0.0731228733127961,-0.102169294324042,0.0399048201783225,0.096062669067486,0.0513024035715714,-0.0363458481328804,0.0190362072545247,0.0665789544736124,-0.0393981542426431,-0.0282491034981611,-0.0110679872917534,0.0736159125362689
healthy,0.0324438489322455,-0.0307862101211185,0.0770332904114273,-0.154077006224182,0.0176919060533485,0.143130334829948,0.0713201704837697,0.0293996317445155,0.0142619490164884,0.0145434348523401,-0.173687186121854,-0.0039199508992687,0.0045663257815949,0.0712263418718191,-0.0749482101458588,-0.0493955514913171,-0.130922189875044,0.025396277634624,0.0941935009970558,-0.0762618107131669,0.0330172460052768,0.0659927904052422,0.0124687799880995,0.0314221596021169,0.211625221553872,-0.0393454646112771,0.152763405656874,-0.188022112947637,0.134644058149084,-0.0317661978459357,0.0443705080512971,0.223645709284875,-0.0616662488541876,-0.184248117666958,0.238658287196968,0.155692943429998,0.0816100415943501,0.0546499537605497,-0.0365618824567432,0.0402628999281272
