group,BACH2,CTCFL,EBF1,ELK3,FOSL2,FOXA1,FOXG1,FOXO3,HES1,HIF1A,HSF1,IRF1,JUNB,LHX2,MEF2A,MYBL2,NANOG,NFAT5,NFATC1,NFE2,NR2C2,NR2F2,OTX2,PAX6,POU2F2,PPARG,RBPJ,RELA,REST,RFX2,RXRG,SP2,STAT5B,TCF3,TCF7L2,TP63,VDR,VEZF1,ZBTB33,ZNF263
healthy,0.403548448927334,-0.153518753372368,0.413420338974418,0.0521017329725027,-0.0414639596706173,0.2990521425891,-0.0684925998330137,0.0208536779651436,0.207555363681843,0.34244833893394,-0.105841314251284,0.0909791179509449,0.162474060273235,0.049395417883221,0.409042211192454,0.117467970224331,-0.175870870862064,0.0294071488413483,0.224437211699159,0.294492264364076,-0.0019527245748678,0.0288880309676564,0.468172659946446,-0.0151883636786175,-0.421600383714855,0.308074285574741,0.205832832052896,-0.07736568195929,0.0410124063403879,-0.157068259394887,0.0814099935467348,-0.491172377211216,0.0518622521782895,0.275117812825546,0.127766737063534,0.0331095401313518,0.205060939013905,-0.107585790698256,0.124420471015419,0.253529302157246
healthy,0.604392297048392,0.0004474847010262,0.637530738004431,0.709196152612628,-0.714142649974703,0.0425305268112506,-0.697927600154182,-0.746971521050223,0.657625533403304,-0.59245950749746,0.372804131294071,-0.590725284651123,0.523349718683363,0.744581209697543,0.786504030232689,-0.72369042475395,-0.33165119936365,0.643583838829348,-0.417007715626908,0.629209605547676,0.704119761694532,-0.6331751913882,0.445366526986524,0.782479672714593,-0.0982536400558022,0.706760514749516,-0.471351502416074,0.719290417414564,0.545751913570888,0.423707661405757,-0.197470290207969,-0.579517439159459,0.751152968030597,-0.542577224408745,0.788268020882788,-0.719096557457305,0.538513702748489,-0.544900691890702,-0.717824002944752,0.663483170018064
healthy,0.280821562134536,-0.522355822945371,0.207478023334399,0.117278412273736,0.219608876503006,-0.234926597215582,0.38030324971219,0.207697744426688,-0.070038833284474,0.289581307216712,-0.225968024298509,-0.0397128399951774,0.104553658766809,0.334090631305387,0.375322373125268,0.060928157453583,-0.269143902712645,0.269053339938783,0.237781072028304,0.420530063839226,0.410643982244884,0.0450387212432632,0.188788966608948,0.0366703258659214,0.342722889529727,-0.139024342494434,-0.0069304074403586,-0.270090177333828,-0.21507481172236,0.35189168660391,0.0010166279169848,-0.440380481773782,0.225331957567996,0.315512650733783,0.475033506656834,0.0979922642397445,0.126404966980246,0.34028749547256,-0.217023050992612,-0.1770039538318
healthy,0.139441581222576,0.375441190553671,-0.345673871949343,-0.336049465210429,-0.327289764093012,-0.0119080111973527,-0.0569199946695233,-0.488130264263955,-0.489393989000573,0.0476604523231213,-0.120732018269055,-0.0373560710345283,-0.0983266844414348,0.605828587820299,-0.278201381636103,-0.285186515026307,0.374503413530435,0.236862837104017,0.286109513563798,0.284475669861959,0.31122357962313,0.284923950596232,-0.180983576241755,0.0291682973154533,-0.295400254935662,0.38877663926862,0.5489709912017,0.315587502258313,0.429997284325539,-0.419523771477861,0.122625142293025,-0.401169549003815,-0.128234398660344,0.134125924105397,0.290313171731343,-0.314163677259454,-0.2831040621794,0.51791170453244,-0.0216798743829243,-0.21315305560128
healthy,0.182223226870206,-0.0286258257479672,0.227950112318166,0.113130840644373,-0.101426372731477,0.235269769560208,0.0909091294617135,0.0388241194991842,0.0278912624375638,-0.0898483774581108,0.30310041022736,-0.265170967548557,0.117025942441625,0.0942302072923428,0.109142055410432,-0.027760105626199,0.366447446781331,0.228931233400583,-0.120073634970643,0.0551301474887288,0.174830752047828,0.215086524793143,0.271671320553372,-0.0004530871665328,0.116497908525741,0.0810272302262238,-0.12899400147866,0.108377683733809,-0.059251792869247,-0.214736489406968,-0.297899701989704,-0.194594124685004,0.0454198592759015,-0.0890908191223383,0.152526854941164,-0.114066397509855,-0.0325379608973442,-0.195600369961806,0.0579759947950625,0.0038180258788848
healthy,-0.0576598129414639,0.0471663905407693,0.338482314188289,-0.108522048577772,0.170194052437149,-0.203510668559354,0.0917634357437215,-0.0381312452237006,-0.0202924271425198,0.285760582376563,-0.095629027378095,-0.0254234020663888,-0.374036498322407,0.0951969452792429,0.0347054514399444,0.2662320146588,-0.0254696965769801,0.0524053859893514,0.0349523554964314,-0.230924734581169,-0.0011187840059564,-0.128066047799066,0.309100731466344,-0.0272288879794495,0.0244280700886759,-0.062790787865333,0.019482273207172,-0.144693492853108,0.313506425724282,0.0691331358163411,0.286509010297789,0.280128083587955,-0.253238688686175,-0.218062576388553,-0.354098995761087,0.212538098124658,0.148443348211003,0.274418427281695,-0.208279003150258,-0.337548708224698
healthy,-0.217293990275333,0.0931545554714267,-0.28653815706498,-0.194108997942534,-0.538183533417608,0.041776282242272,0.296523290861234,-0.239642822920812,-0.105063943478471,-0.0943148531990953,-0.324402785431104,-0.0273412054489712,0.0785350887749333,-0.144473306345867,0.495641224349441,-0.0810575426506077,0.536072430771582,-0.212029884982926,0.160574879674758,-0.0881819803206988,0.134485843413994,-0.128412363493889,0.0339171316807231,0.30496705446322,0.0386522643947083,0.246337276276301,-0.16331135523456,0.520026627301129,0.140302730226709,0.266480417490327,0.269674309406469,-0.389460460341528,-0.146642637382374,0.353510769643718,-0.64652780562298,0.133657447512072,-0.253786369572434,-0.0778842247657694,-0.105500268217815,0.180032866827448
healthy,-0.348574225088072,-0.0358100982983814,-0.100408102671295,-0.145470819229052,-0.212080262354003,-0.386296812328915,0.106255874204438,0.157670844111373,0.13217585792929,-0.0382611337454213,-0.158384580442741,0.261490282021003,0.0457764528891249,0.217141301794615,0.388511017084183,-0.256857484379213,-0.0319526778529406,0.0838818623440659,0.248845794059603,-0.148434447132256,-0.0002936051726765,0.110176557642886,-0.0302105123531915,-0.126707664354193,0.0516047588859579,0.0295843709352183,0.160003464212527,0.139206160793268,0.0874927193295794,0.198262975829922,0.130110888952399,0.417237282293734,-0.0285445868706567,-0.179121865125044,0.0728984334811224,-0.107146422490623,-0.21914625203455,-0.0005255694803712,-0.121685555986201,0.0825517173628794
healthy,0.0115980636916912,0.0396614349750409,-0.14019498522251,-0.225542142934978,-0.519003514004904,-0.249773512746813,0.0733029073245255,-0.18246552411039,0.023903984857877,0.0381218955442117,-0.127424739689493,0.0416799484297077,0.139267103851833,0.254754256608444,-0.119034183519216,-0.0635417711008933,-0.162076968612147,0.185620920709024,-0.0155607959119209,-0.0091566634714397,-0.0454576066497567,-0.149005358706427,0.25455997425243,0.274216046900353,-0.148863117512922,0.168902522852512,-0.0809443776998753,0.0724853169430257,0.0393626517323819,0.159747463867316,0.138238209608084,-0.140776855646749,0.146500127837791,0.185337484726086,0.0612234279994956,-0.0329041062801627,0.118705333599558,-0.105982176249776,0.185457123591638,0.130655407621031
healthy,-0.607928051955418,0.0597541238333752,0.448883176821024,-0.205990877063623,0.216608698895985,0.176875286656266,-0.0699698202619333,-0.101669280285223,0.247041891690274,-0.115461326049742,0.0388692704145222,-0.0352758093592505,0.227354858623178,0.0686607737346557,0.212091204997929,-0.0925829573311788,-0.415789111673902,0.0840099859564592,-0.0203372784009068,0.325798579818312,0.344150898779164,0.177208965182827,-0.558458071427844,0.11813075426223,-0.326705500941786,0.344150898779164,0.420554725501965,-0.44838693696101,0.424379194767933,0.0340694331478379,0.559193875358209,-0.49642808892613,0.453186774227694,0.33610839070308,0.268320314653276,0.199830658111728,0.0188314471015548,-0.301936287239377,-0.0326577163046954,-0.194491801686753
