group,AR,ARNTL,ATF1,BACH2,BARX2,E2F4,E2F6,E2F7,EPAS1,ESR1,ETV6,FOSL2,FOXK1,GATA1,GATA2,GRHL2,IRF4,LHX2,MITF,MYBL2,MYC,OTX2,PPARG,RFX5,SMAD3,SOX17,SP2,STAT2,STAT5B,TFAP2A,ZBTB7B,ZNF263
healthy,-0.0154638917408647,0.0248447911296127,-0.0917327862814443,-0.0992804550983215,0.0445534799757465,0.0763201961820077,0.0617172374900823,-0.0079611970384843,0.0355853300360603,-0.0158360476709976,0.141614822705952,0.0323918758670808,-0.0530737383552597,0.0104814996885341,0.127407188427385,0.0406786971761105,-0.0168482572868808,0.0355481436470175,-0.0049883301929893,0.0149510700197191,0.0241509047916616,0.0518803667760029,0.0863849552121848,0.0965792825246027,0.0904749712740557,0.0698529769253044,-0.0021000575152383,0.06991615484805,0.0618707530280942,-0.0006338235053871,-0.0280355195946833,-0.0587253880637932
healthy,0.465906027709955,-0.151971033548397,-0.371687517742126,0.50289225141422,-0.366415918100711,0.575259255131812,0.132995567853953,0.388239261822029,0.512683757404664,0.398243140981373,-0.465876326245029,-0.606118179477168,-0.53485195103611,-0.103483699844041,0.600647518463309,0.368918587132388,0.463741975897581,0.535620085294833,-0.21657474633641,-0.351353094607121,-0.179654748178292,0.615194516256446,0.476287895201434,-0.0156853744060963,0.446622723516339,0.100843039550446,-0.288722092588004,-0.120338280881094,0.601202663978729,0.216979281314659,0.446687230583946,0.557823341018294
healthy,-0.183143247741545,0.0083737077557911,0.0446912264526226,-0.150000880328527,0.172889841408852,0.0044746293859963,-0.0420313257638149,-0.10229036589708,0.0760359328444123,-0.125520922020313,0.276793022176203,-0.161121276295221,0.136974540207746,-0.090602389196825,0.163587555471375,-0.166176528695464,-0.160250422281758,-0.029877530322513,-0.134531447308368,0.15191415070201,-0.117917674919865,0.0458416039138767,0.0211573970494865,0.188882897846184,0.0151127829989289,-0.0729953102706392,-0.0166408230447405,0.0835522314069529,0.0794988193823731,0.0828411855858461,-0.139786198298364,-0.0622561192363424
healthy,0.097558200888691,-0.0937507890823182,-0.0242032967685048,0.0841038766538145,-0.0075323100441863,-0.0558973905435978,-0.0171749515840483,-0.227109970264037,-0.0699880771860993,0.113386455866214,-0.0152369931539549,-0.228183159161943,-0.1247764033672,-0.11868509115075,-0.0280715260291365,0.0229409929215407,-0.0671363194222109,0.26086844077302,0.0714598254120562,-0.0029969679777088,0.264753070246036,-0.386914323080102,0.0379343745873685,0.0740852260779303,-0.216242267026167,0.0323196935433408,0.0258996937370192,0.182697511784818,-0.0724696343225183,-0.0437805377957807,0.118112962908297,-0.265779962711065
healthy,-0.0871155600327192,0.0127648115630147,0.0318323676931805,-0.0866287180224364,0.0293685752279471,-0.0770064040188515,0.0919801766823422,0.0609824556647768,-0.0182007914052613,-0.0175723764145576,0.125461130037079,0.13113376918988,0.0885279089896335,0.0903958271193645,-0.0734180572225741,0.102871153632862,0.0455260670501203,-0.11069612469397,-0.0152814297672111,-0.153088146302895,-0.001693804494109,-0.0135960773913362,0.0956145875229953,-0.0353556331790555,0.053608827717368,-0.225732412101139,-0.0215858647580091,-0.0124808203903497,0.0999589762953108,0.0485291046586878,0.0226952052762317,0.0630866104991502
healthy,-0.148885573533343,-0.151035429875312,0.0042435597197811,0.0454919228182968,-0.0392749875010371,0.0803308261510183,-0.234462690906927,0.159907598211943,0.0030643474725073,-0.116709925072016,0.242139603292239,0.0342613299871179,0.0936551223600098,-0.137663002554187,0.0856733795978505,0.0804431320793301,-0.110773754575535,0.172983217008244,0.198396444214798,0.0280363728178359,-0.065562596578018,0.0249238942331949,0.325133684314652,0.293752199203529,0.400250306651194,0.0453154420738069,0.233500068664254,-0.0099872057677269,-0.237238251706632,0.2485009319459,-0.29806795559151,-0.333516519677924
healthy,0.108210705015794,0.0297490491846094,0.121108797708006,-0.0368179584412656,0.060964271850491,0.0623068415124291,-0.0175542007639452,0.0296503027079481,0.0369365088447816,-0.189155090380519,0.177136292040652,-0.0693788920816209,0.0665178392557532,-0.11149324003665,0.0557226504378908,0.0999456385771177,0.0966521772517896,-0.176297561593657,-0.0018559693932936,-0.0691981983214231,0.18604628360076,-0.114211158273941,0.220514950001843,0.06565343199325,0.0824661464199966,0.0337880942113129,-0.137831233544057,0.0712180622817896,0.185208236047794,-0.0808836077961027,0.113341561016814,0.0591674410801494
healthy,0.128477068290714,-0.136584106132338,-0.203709832611891,-0.0893824846686996,-0.158266672771151,0.0550916285704638,-0.0514567909884371,0.0760632913850532,0.344820823913382,0.0732265117018542,0.0567082512092025,0.0377958170200679,0.017552147063938,0.236679706363673,-0.0608147461361466,-0.144364743420052,-0.0568261655454319,-0.0191738964129476,-0.118141620384697,-0.190428235203564,-0.0340721164600133,0.127074058579927,-0.241903824129661,-0.0151203774921355,-0.185701408333848,0.0643590118367218,0.108318843505765,0.0516310991376457,-0.0215492721717708,0.0181263386142723,0.0779772632195007,-0.141442518565672
healthy,0.004897465032125,-0.0964524354252057,0.0369437822704076,-0.0923591365905865,0.117707850602927,-0.0265283374019626,0.0615627833528006,-0.0819405717756915,0.0015650076840799,-0.0629903715773297,0.25296057825208,-0.22104969505288,0.147646573106312,-0.166861472397813,0.1596309255919,-0.0287539228389712,0.0118069409851766,0.156023062061762,-0.0733739079025352,-0.149816070415094,-0.0435888427618156,-0.05142607733652,0.161267195689214,0.169674316846174,-0.0073496011261331,-0.0428804021940278,-0.0864538579472146,-0.0786078307961509,0.123366937108239,-0.126380592655386,-0.175177406028982,0.0280286771050775
healthy,-0.207083120607294,0.112154954188637,-0.171791999584597,-0.14148808120912,0.129553058080085,0.131266219294779,0.092653469028036,-0.118836282925943,-0.176912448104071,-0.0277056238665242,0.0160180573573893,0.237862917097964,-0.0084896655750393,0.112859253799122,-0.0054916334493247,0.0528224707863996,-0.0638533254965684,-0.174428364342765,-0.015837223673616,0.0925202231557821,-0.175199286889377,-0.215867830613753,0.146941644409229,0.24762793602172,0.209291195061789,-0.214611512389644,-0.216867174655658,0.025145399606787,0.156973155077493,-0.102151996207284,-0.0624542438379016,0.0648145992892579
