group,AHR,ATF2,BARX2,BCL6,E2F4,EGR1,ESRRA,FOXP3,GLI2,GLIS1,GMEB2,HES1,HSF2,IRF1,KLF3,MAFK,MECOM,MITF,MNT,MYB,MYBL2,NFAT5,NFYB,PAX5,PBX1,PRDM1,PRDM14,RARG,RBPJ,RELA,RUNX2,RUNX3,RXRG,SMAD3,SOX17,SPI1,SPIB,STAT1,TEAD4,TFAP2C,THAP1,ZBTB7A,ZNF76
healthy,-0.108748941124108,-0.17943861006231,0.0965175571713816,-0.0834938528161556,0.119691819569146,0.190239850707656,0.274524212701251,0.117784327897201,0.16301061764555,-0.0155643097468964,-0.0512802189501663,0.128277026353574,0.0301091714687684,0.430262761730877,-0.0487570013190719,0.146438813959025,-0.0549343655087283,0.108329461400211,0.214549298411779,0.156369489279279,0.0312304103421651,-0.24735791970998,0.046660508312115,-0.118298172446724,0.16850623672262,-0.321913195732501,-0.0600482689044022,-0.0991951817388414,0.123629422849599,-0.281622675395174,0.331228779022376,-0.150939798794393,-0.125667956654636,0.418269372751036,0.238880843061634,0.0751192009449529,0.483167558998616,-0.183644908580415,-0.115153342375036,0.215855644486308,-0.213702460134973,-0.182240031862622,-0.0540092823093303
healthy,0.172989201966608,-0.289490868004669,-0.280873426206955,0.219339381745467,0.221179796355211,-0.0063352606780929,0.0047563375282628,0.5030100533919,0.582474143157739,0.0538199068033254,0.160072163426093,-0.128491644639114,-0.12716357867552,0.280596478249022,-0.462876761373631,0.0356061116667085,-0.183878977394236,0.30796681448453,0.506342083510777,-0.174841342195539,0.460202482654844,-0.32101725097839,0.255789991794896,0.109989049024737,0.601360892391184,0.101808576892688,-0.511136770412613,-0.112123187857094,-0.194103869605775,-0.197350444833307,0.537832375942326,-0.337462609548582,-0.16880340971825,0.193516497300933,0.599263427843945,0.17472908588891,0.480325802490047,-0.450236340849383,0.261115656356915,0.632523679649606,0.266135439614956,0.0439797519538008,-0.173287621512921
healthy,0.0851164150349209,-0.0605299185232152,-0.0356930756114386,-0.0320109949739717,-0.118733301640154,-0.0169914207378842,0.0170906217275831,0.0459508511209584,0.108102085819565,-0.136669022042939,-0.118114732054234,0.128549058105634,-0.022891082036082,0.0733738003213563,-0.30472207670727,-0.152350339466408,0.004421702650603,0.125490991010839,-0.0192918705180586,0.0342833932547724,0.037792174602308,-0.197570339393441,0.327882256550012,0.167800137506906,0.142800353945128,0.406026248364595,-0.1126355408046,-0.048477376327352,0.0381442927494328,-0.0786059720333789,0.0390194087972796,-0.0727732260369216,-0.0995138659910979,0.042569095430964,0.2938679611019,-0.128536884813453,0.252861810532267,-0.102257166530927,0.241450672296477,0.0687927863252536,0.201468288038218,0.0210492100017337,-0.107077865845128
healthy,0.151096474817564,-0.0910127904952019,0.227154955765916,-0.251499105364674,0.251911959363717,0.317893373070531,0.243663129991767,0.113971161349522,0.252625717923192,0.286396592649007,-0.19213079736824,0.214523435293621,-0.252529946149119,0.132969078147973,-0.38417310291145,0.0381131216648123,-0.426065974119228,0.0445524792580404,0.110051960338228,0.365923403097942,0.379715023894352,-0.174346690740174,-0.0803509006805678,0.046725948488897,0.27461423778838,0.0698608176633412,-0.294446113193833,0.430331538928308,-0.386939321771027,-0.673516780709584,0.0108448592005737,0.0472072340089416,-0.11420266372908,-0.153411336836494,0.511635789380178,0.0093481016773964,0.0340852067478142,-0.0007355984066025,0.204945772556411,0.521684383932126,0.241524928069606,0.214392881540788,-0.318494049754876
healthy,-0.0769870860217557,-0.399123710485316,-0.298878221447439,-0.267736243121113,-0.290681346556487,-0.224703647712982,-0.189588551773479,0.370886837443402,0.376542593314454,0.317580410433221,-0.22405789137967,0.352800870817714,-0.324152517689493,0.361991124888897,-0.3259936017226,-0.35295572462323,0.152117921916049,0.255260534083414,0.457056594489163,-0.135207726710595,0.449887422044613,0.112475746811678,0.324812242793921,-0.131100908002449,0.579585466319255,0.129849705218189,0.259142256022717,0.281672287402068,0.251069503640826,-0.0020538084618189,0.409269029393097,0.0285761146261636,-0.0995274942025076,0.287620190143321,0.402565615688333,-0.0579827724721184,-0.00268399959303,-0.589911581036053,0.0791055499384551,0.122566387958233,0.0757929556451987,-0.329930001423129,-0.0903595901651109
healthy,-0.302034295031874,-0.389724090979008,-0.303527174610407,-0.236775202299893,-0.027794567027473,-0.20940824399592,-0.0708105042300453,0.176985000084249,0.140465714715899,-0.287878195711808,-0.280533828338017,0.330759098580644,-0.335627836502595,0.395313012014222,0.312386927285021,-0.360331617668984,0.0052513352008721,-0.253759520720999,0.188290374580984,0.228087993496165,0.176309828415566,0.0874347310945204,-0.0381622030954805,-0.0815457337621139,0.361434398061167,0.11207849700147,0.292514374503435,0.0806830144076849,0.0965945600663273,-0.12931037836776,0.211898877262619,0.11003047627313,0.15969310345852,-0.229363317759234,-0.166459823960216,0.401779656218724,0.0683948900376442,-0.323797328485774,-0.0132558704284871,0.262379212357859,0.151395993841143,-0.0713356377501325,-0.491817549191391
healthy,0.345438474531992,0.0564028386011537,0.125081436603998,-0.183740959208213,0.088801799053236,0.0418605418134169,0.0329481569037063,-0.133946758644979,0.137435763770015,-0.0536402611716911,0.180277495089072,-0.0018462128118803,-0.154401474172897,-0.12907452005857,-0.161813162924074,0.0815870483119777,-0.439253571128051,0.23213805378403,0.0683940167442718,-0.166004610536102,0.230246722850061,0.121799611821194,0.330814368735527,0.0966269409404446,0.306413373322215,-0.228306643600273,0.0620319725805231,0.230324642365506,-0.0971843053279638,0.0190567019920678,0.196544652498245,0.0123491411749722,0.0944721616614101,0.275855310041192,-0.0518399443805556,0.228045658600954,0.154392139389017,-0.18550484441226,0.140650041019463,-0.189771359244659,0.171271243741454,0.0392746770287994,-0.105909994560069
healthy,-0.0814826876216912,-0.12903930561439,-0.339179889149993,0.0700323158933465,-0.0235714427181238,-0.350218144464685,0.0134317627994739,-0.13037908799446,0.294002233356888,-0.133099056324567,-0.211019765218061,0.234983930636254,-0.19853344595579,-0.103169707836604,0.109980133590061,0.342090562330338,-0.0015272549447121,0.378680035291485,-0.0963819080823277,0.230853069642937,-0.217676657405648,-0.269690597236988,-0.148428170769641,-0.0274825082908259,0.301295885807138,-0.298918539750342,0.0097388765045878,0.0703296861682957,0.0988109707086794,0.0503234544639656,0.361809120616511,-0.128496281634048,0.251195459049384,-0.219428556199371,-0.121356162749669,0.077888386037522,-0.326328321615229,-0.436948447753551,-0.041871027627093,0.180225780332828,-0.0768039542196364,-0.288357046561248,-0.038578944746269
healthy,-0.150623825460769,-0.26828427499297,-0.175184675163098,-0.0653311116976236,0.158533615229698,0.153188497269035,0.38092158492201,0.21951346467164,0.399185242898075,-0.0907588871374326,-0.482364239370881,0.412987474231686,0.0567557811786554,0.356156379952189,-0.495126212624496,0.0218716901568252,-0.228045033064527,0.443433108776789,0.49324463922168,0.16242204184725,0.394818205155012,-0.399464515229069,0.105059597469784,0.377395862501767,0.570950861697864,0.335717948929186,-0.442810274053258,0.418720312748308,0.177747630809557,-0.352747290528605,0.452021574534204,-0.618612437435796,-0.401198960760038,0.444316866101223,0.530166672389443,0.408481031344909,0.365963320592645,-0.28984335967601,-0.0462262044049624,0.370819794481848,0.0968567400691801,-0.181995197288356,-0.054926814735849
healthy,-0.227549093770471,-0.102148169012736,0.455098187540941,-0.138534504756196,0.182717302488339,0.350900565212451,0.264157453623137,0.359311863195861,-0.149080649943516,0.33186626754238,-0.179019747131165,0.0150634818707963,-0.143051841439671,0.0721749142698247,-0.260844170762667,-0.281663200695208,-0.368235524508209,0.178174347638416,0.191880066687525,0.344615575044137,0.494755109200793,-0.402179595050394,-0.245498889060955,0.454824927098841,0.226234027892861,-0.403733763814842,-0.255430198253549,0.323326878726736,-0.0181035042891657,-0.543583334448646,0.265506677056009,-0.306538440315179,0.204637913578097,0.301585594802106,-0.311841400769694,0.175749161214773,0.219214650286402,-0.31622210723212,-0.187217560394183,0.363069194274744,0.0150634818707963,0.59294100180307,-0.293780593424607
