group,ARID3A,ARNT,ATF1,BACH2,BARX2,BCL6,CEBPD,E2F2,E2F7,EPAS1,ETV5,ETV6,FOSL2,FOXA2,FOXH1,FOXK1,FOXP2,GATA4,HES1,HIF1A,IRF2,IRF4,JUND,KLF4,KMT2A,LHX2,MAFF,MEF2A,MXI1,MYOD1,NFYB,NKX2-1,NRF1,PAX6,PBX3,RFX5,RUNX1,SPI1,SRF,STAT5B,TFAP2A,THAP1,VEZF1,ZBTB7A,ZNF143
healthy,0.0586937201648884,-0.335762138681736,-0.199956941154806,0.219104838194437,-0.185816388511922,-0.272474708595891,-0.339549541468147,0.212329382601371,-0.456380048003959,-0.461037908313254,0.334357245177135,0.244232454953765,0.0639379692351886,-0.328669364548046,0.355134200669912,0.331307029740653,-0.306090415611589,0.148929915217583,0.276643309253284,0.342069296439935,0.310070902031631,0.268643033006261,-0.231820529394941,0.0363820343956194,-0.497710697567566,-0.158403662637868,-0.365857254314914,0.214309732195163,-0.104774389750614,-0.429597802988809,-0.456931018522388,-0.315349123701952,-0.261294470493156,0.373746125732613,0.238978086385586,-0.281059024434768,0.282059680140181,0.371541701542937,0.297105385727248,-0.379650943097475,0.245016444981383,-0.23365938672375,0.138044768901203,-0.405096601218703,0.300237822083994
healthy,-0.278338901994316,0.103981605873012,-0.466539336875761,0.453757894068081,-0.42855129397957,0.488683313558982,0.2387744076057,0.478903590863989,0.242321600581666,0.37285299361746,0.343707769752588,-0.41776379511464,-0.606324462724284,0.142470336078719,0.201185740517747,-0.483022065327436,-0.401030976033934,0.445312654362335,0.535933869260644,-0.48530261151169,0.0218562611285154,0.473187815588174,-0.0818685489336881,-0.272440113209822,-0.0828782227965819,0.660910310173002,0.456203109395772,0.635763904905057,-0.295604314928772,-0.0054164205376463,-0.511718851695514,0.105543407175817,-0.157165918514705,0.65215422836106,0.417712076655946,0.0832978153604444,-0.330426297502283,0.69167482278596,-0.359517095533176,0.65314912552147,0.292253090378731,-0.560982657202932,-0.394265827158585,-0.493203036221049,-0.266144048730628
healthy,0.222000746305024,-0.32463820577573,0.178083293587341,-0.0132162340553696,-0.0948926309973375,-0.219007829793208,-0.0149059493774198,0.155095787323731,-0.139170055460724,-0.226935755746895,-0.0714815712258179,0.192591332101514,0.0533591194699535,0.245887994486658,0.195628186010326,0.286766193983747,-0.210417468852376,0.0963343174639855,0.35854033128991,0.102653129975779,0.187995750298217,0.11030003653707,0.0310588660747284,0.298067552302081,-0.386684108528732,-0.117757697381602,-0.0873325495311361,0.270274299518823,-0.275654381296144,-0.135126915195094,-0.0478281059858838,0.0694450053943693,0.0747892474519557,0.160424058962273,-0.0543536342033433,0.261150691534574,-0.12687440734448,0.236036495290728,0.146434271792881,0.170531234819908,-0.164000308150941,0.116818591754664,0.0060152245929532,-0.0650446675872838,0.142140778338561
healthy,-0.0496832130227568,-0.41720191980768,-0.359913020411661,0.228686293756305,-0.371719725189659,0.342291974698436,-0.334745253378715,0.284757226472626,0.156829642894897,0.0971346148796595,-0.201316198084276,0.103063180467782,0.257992247579558,-0.408836293113235,0.214818067598225,0.130544600872043,-0.311911439161746,0.329776883744428,-0.318529219228142,0.462951229340375,0.020714455530272,0.0898414755115046,-0.218274289711923,-0.421819237934683,-0.394622976395907,0.22102422003676,-0.294707659811011,-0.221129100500845,0.279552674410768,-0.279514008801889,0.034729933215501,-0.270668123023823,0.05642133979679,0.312479662505568,-0.14169382919239,-0.308287988289644,-0.176076738568199,0.41589067234656,-0.34650958709365,-0.327573749571826,-0.0477431660972377,-0.25486806638211,0.348498449350379,-0.273142399778691,-0.0111748442862296
healthy,0.168871841574156,0.0490953433846204,-0.0061878024913602,0.337854414341914,-0.136537138101602,0.0326896009311833,-0.0762479863220864,-0.422889598009472,-0.0945210231481979,-0.129447951829234,0.01623207770376,0.377471087891523,-0.490479838921052,0.103369959108807,0.167801572807224,0.197142152602434,-0.342757655324768,-0.0314468623555127,-0.0526829543945774,0.0115530873036307,0.13955914373417,0.171401531540209,0.179131206155422,0.291990987881329,-0.332576758531774,0.260453310014518,0.0752374646020619,0.134172748298659,-0.0714885365654554,-0.144451231934935,0.147042660516126,0.0579291434266794,-0.0464851940620659,-0.146158802535545,-0.0540300511455127,0.1230458565963,-0.0730849776588169,0.246906662912415,0.0913357089207497,0.247673416681058,-0.0392976243191245,-0.0248077705031797,0.0170856638472415,-0.224451332802797,0.0134781371549821
healthy,0.200907488812453,-0.175105118213723,-0.147726973317936,-0.170758669678713,0.0818730503252888,0.0472881651609713,-0.250660135101523,0.17656140251669,-0.0986240538717288,0.0582812446172173,-0.110729883897935,0.178697286161043,0.0910140348731455,-0.0252422612514345,-0.187375246981802,-0.0913351642322614,-0.07903516296566,-0.336745207718471,0.34480331419489,0.11762296293198,0.246403304062079,0.331726627966706,-0.065435708013334,0.251339734442907,0.144104932872094,0.121670686481766,-0.026377416195286,0.143365588533665,-0.0194395284134568,-0.154052474880056,0.228001844972276,0.180138634214749,-0.110132433927486,-0.105800921641737,0.167958122942237,0.156853021616532,-0.159085990881082,0.173902750148196,-0.0758985506208072,0.0608428113655138,0.0353989107490531,-0.017953371611967,0.281346659208666,-0.0661451798532411,0.0650697699064345
healthy,-0.168782589758667,0.0257008498381212,0.20931484246122,-0.0475375507911841,0.266925871370632,0.0634863986955461,-0.0315876733393939,-0.290743807655923,-0.280113215685586,-0.198190325112182,-0.175028339232112,0.414382544394075,-0.331214544899638,0.197013295014842,-0.0010923498213672,0.466400814286407,-0.0148911166152694,-0.127401475201528,-0.234793824828554,0.205489430298149,0.324362005910672,-0.228628251361084,0.413414641118096,0.257408992330799,-0.232279155235067,-0.301528960433926,-0.0409672364909857,0.174179992151238,-0.194491804669643,-0.204855100388922,-0.0888347572329221,-0.182800392767929,0.0199836442756517,0.144002541401682,-0.189783298199996,0.114383748825377,-0.0910529171670746,0.286396929720447,0.0349244365543339,-0.250776905184905,-0.265576263385633,-0.0168915272683482,0.0221059276055489,-0.0358317252254742,-0.290943282470146
healthy,-0.122977851410854,-0.061931628552689,0.297607593857279,-0.277451309030021,0.0716001297160277,0.117465434901047,0.103002195796323,-0.18607066775964,-0.122727873482527,0.0583222698198196,-0.17712952172969,0.133457571270633,-0.0794671770345876,0.248273240131418,0.0217545308077191,-0.126893634701027,-0.125529239040612,0.190697678574923,0.009958798112363,0.154686342048452,0.0941271729603172,-0.1203458257397,0.0524485948845603,0.311701510732411,-0.183006422186605,0.00537855736109,-0.32143129680721,0.313246535605551,0.0001548250394796,0.228826570068443,0.190889597113444,-0.25533551979685,0.0096120545343617,-0.136812113792692,-0.225047871448643,-0.10409403487682,-0.203486871940273,-0.104693981904803,0.382835552569172,0.234758304393507,-0.111136961412316,0.0367661085939338,-0.0892324438476011,0.0323019866222704,-0.360800401377396
healthy,0.0225681112711419,-0.346240988121568,-0.10934107637641,-0.146444972175912,0.149426747584598,0.105794556302503,-0.215239397593486,-0.236697191337449,-0.357517697860012,-0.330064861470636,-0.258832652326684,0.458165843812099,-0.114130008360809,0.270930191951268,0.276736678923342,0.493349660455838,-0.008506417108032,0.149199189479876,0.352792210709095,0.254266864320481,-0.1864265490571,-0.165412210322657,0.131460527921682,0.332131331509055,0.246885127121454,-0.0004786362567467,-0.345547245549848,-0.142969341656343,0.0095911063483731,-0.320765219237865,0.0409985389264929,-0.372782340324834,-0.192270193750964,0.260923762414659,0.483809151856285,-0.0758665808175012,-0.0863749690107036,0.29971504043134,-0.0888470116295131,0.153819989361424,0.0707307116647565,0.0622983464703629,-0.068520881338012,-0.0565609043430339,0.177870390672558
healthy,-0.202656860675332,-0.0989703714278507,-0.077432865861666,-0.169771728658664,0.138665781884419,-0.149042943657217,-0.0405041310213069,-0.0741213679702645,-0.417401965581487,-0.0959227718259953,-0.0769391206747733,0.154780603242833,0.28133260235228,-0.0481486685700949,-0.257879705974874,0.0061718148361596,-0.267941892369826,-0.399039752337906,0.0950629741729579,0.0042138597846882,0.406377827356899,-0.0158679487649676,0.0179706222332868,0.324773665950794,0.123461835267342,0.236044250726943,-0.241892577337208,0.225786268826844,0.255606775545557,-0.245527563454504,-0.410319276003991,0.19733633064416,0.076343221311282,0.186201525394923,0.141875125599222,-0.0993449367420452,0.109151737695502,0.290373246981248,-0.123555476595891,0.378438660057208,-0.29160760994848,-0.389862902140141,-0.316703485999512,0.461081388925398,-0.079688770594883
healthy,0.0870978826543295,-0.0927532919644293,-0.232054952865833,0.237229537902605,-0.340125932394865,0.0829536353461188,-0.0149513452611139,-0.039381797624986,0.0987979399719853,-0.0508986837908976,-0.198511735702691,0.181385233014616,0.110841443199161,0.187864912507564,-0.10278191252242,-0.0765426450350746,-0.171700058366145,0.210692617293675,0.500904410838267,-0.288609045966831,-0.0427704639322523,0.039404694018954,-0.166410991359534,-0.167487121876031,-0.419896968979429,0.243755010183489,-0.146994849274657,0.364716659516513,0.0894562112330351,-0.0748483118814414,-0.0444419006919174,-0.19148254275451,-0.0507842018210575,-0.0139668003204892,-0.13692043592873,0.35425300747313,0.034779622437415,0.182049228439688,0.06967372684467,0.144979966605472,0.263102463086462,0.195443618910977,-0.225117345493525,0.119084145027647,-0.0854035495006964
healthy,0.31539655061559,-0.0887767324375688,-0.0375139156673591,0.318271157175287,0.309059213398388,0.370044081581351,-0.421642969264595,-0.377659688521342,0.276904428540652,-0.495632581528691,-0.106840544013117,0.0108562907442413,0.0121825705974626,0.404725399553143,0.529047632310303,0.141131779675137,0.224609393966125,0.263983702187776,0.24006265469936,0.0439712782106447,-0.29868302395848,-0.271023187562566,0.292429704469536,0.461665414247096,-0.412160968504008,0.121069546420301,0.196037365091977,0.316026683577528,-0.0258114463742299,-0.395291408922989,0.3436265073104,-0.335902877576935,-0.150901841218324,0.472305659404387,0.336352972549748,-0.260244913280279,-0.0995069965894226,0.0057072042552645,0.156356992288813,0.342576285707171,-0.0378199802488717,0.125696522740815,-0.0515088686886807,0.132159886550405,0.0981807167362013
healthy,0.24076596838981,0.396171839188381,-0.236610886896186,-0.0237326276302496,-0.0919441756737289,-0.064518142271369,-0.183143847256008,-0.0884005025680554,-0.208249024328595,-0.413831975346467,0.0379281162566151,0.172113540828489,0.0169613837147139,-0.285619220469132,0.101194327066942,0.0973470293876605,0.567116633370515,-0.231873511699752,0.0174937665287118,0.434407739259339,0.329224700328147,-0.386588948536419,0.175678010137834,0.462773761067663,-0.43569710388699,-0.159486085958976,-0.162243662565856,0.0428942496934391,-0.456547377688329,0.0274052371986881,-0.340575268292211,0.0373998926833516,-0.267697052144781,0.0030819973841596,-0.154133143133857,-0.155464100168852,-0.16681882737365,0.179371415909944,-0.476582440305734,-0.0307035151010344,0.0608080995363212,0.468642449743843,-0.153896066411999,-0.0108514590759413,-0.112503302623663
healthy,-0.0531783914422949,-0.318514906773819,-0.251213206681245,0.242299777724946,-0.230395132280931,-0.199075038153631,-0.214971695836296,0.199838111766635,-0.178263394684175,-0.297903844831736,0.24636826246485,0.320094279876946,0.171444400816708,-0.0453942895204417,0.340771445436702,-0.0228119329063089,-0.230825091614961,0.206715444498223,0.29259457152862,0.301046505771426,0.329665990030962,0.240528715245754,-0.167588033582617,-0.117163287339106,-0.279665558193283,-0.203903508071843,-0.186844995547669,0.382480970364466,-0.139168440120845,0.160461974675857,0.127029891400312,0.100946940938058,-0.374789632635371,-0.179364306531536,0.275844902474001,-0.187325584568212,-0.27480056693934,0.293111070549491,0.107145508766235,0.172290798651126,0.171664743562481,-0.11179557989882,0.267339718535814,-0.292548872222431,-0.340640476751001
