group,AR,BCL6,CEBPA,CLOCK,CTCF,DUX4,E2F2,E2F4,EGR1,EGR2,ELK1,ELK3,ETV6,FOSL2,FOXA2,FOXG1,FOXK1,GATA2,GMEB2,HIF1A,HNF4A,HNF4G,HOXC6,IRF3,KLF10,MAFF,MAX,NANOG,NR2C2,OTX2,PAX5,PAX6,POU2F1,RARG,RELA,SPI1,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP4,VDR,ZBTB33,ZNF263,ZNF384
healthy,-0.0375400650387278,0.145654148126674,-0.051675271547549,0.0467335722693712,0.0379954694584884,-0.0103451483753197,-0.0393798403216448,0.0906269438552453,0.0224887781279704,0.0185886029129063,0.067086684268488,-0.0640173658629806,0.105539412955735,0.022625155400083,0.157561240921322,0.110503858049519,-0.0114345069862754,0.0629065305162592,-0.0458838745052563,-0.0210351936027325,-0.118048049594877,-0.089610996631998,0.0279541192727282,0.0752198264814594,0.0742795359410234,0.0961355313361132,0.144787073730894,0.056907980595353,-0.0529628994782332,0.0766760467879049,-0.0538722439948612,0.111209075954846,-0.042522277250282,0.0095216131802285,0.0624289660100494,-0.0345854519265149,0.099850713759013,0.0600924924017859,0.08814891903398,0.0079979363991733,-0.0190550385651283,-0.0870172903021763,0.0411501090779016,-0.106038747062289,0.0696175223354317,0.0826613201812468,0.193780779575034
healthy,0.664022464332654,0.727397633566127,-0.684848667174498,-0.293128400540362,0.271128034268843,-0.67586833598441,0.667386910639969,0.737169067592035,0.698505033134636,0.746987920006146,0.508413803787135,0.705843405251521,-0.647816619905818,-0.711262605100205,0.148126604999322,-0.66306394290497,-0.684456180033591,0.652767063278353,0.711342224365391,-0.730415271234642,-0.412081997793947,0.449974821247597,-0.283011274518969,0.443085054090298,-0.618561863482063,0.727001199220945,0.621463422182743,-0.258033599580511,0.666185350496409,0.692825941046559,-0.611287581497755,0.693481878104397,-0.65234279075565,-0.651214487607227,0.657161885712233,0.74669138628496,0.732737941266202,0.756455834798039,-0.720675414842937,-0.723834242969644,-0.687637886364026,0.701188560736002,0.673276425071752,0.704270132726398,-0.638465303450744,0.706328080387017,0.704234997414658
healthy,-0.0236183521518522,0.0327019613412369,0.0462073443415315,-0.100559753969215,-0.0225777236529543,0.0084862098016722,0.167010648919409,-0.0829106378678704,0.0457355682706427,-0.0608866584566493,0.0876920866769155,-0.106272401264961,0.117645777116876,0.0516089800236665,0.178653801887586,0.017500454887216,0.0687141179484392,0.0268424891854952,-0.0491103698138319,-0.104166854310225,-0.0160090849193162,0.140572324584453,0.0511896235162098,0.0157070881350848,0.0139858400179939,-0.0198332924012288,0.0535868168955189,0.137171146318263,0.0748752530058426,0.113592442721554,-0.0134539650845715,0.0630345250270864,0.170125439411498,-0.158204663086673,0.0205166665506213,-0.0045867952709501,0.193925757563799,0.035384290435011,0.0888540814898743,0.0943143970336218,0.0318829473979317,-0.0685339883021233,-0.1977814334779,0.116094642169012,-0.175318398487614,-0.099992404012769,0.0433309460041593
healthy,0.22173468462332,-0.126469155814231,0.160562065081852,0.0389778945301017,-0.18563071938821,0.0213411731284091,0.277220857444755,-0.123596140386352,0.308939539954431,0.218814879199287,-0.0067693792481941,0.0655646648835336,-0.151091294649483,-0.235790326358466,0.0445417002836529,-0.125935457420605,-0.170697034131495,-0.0390283399947047,0.0690123199516732,0.0206067895169059,0.102305229949123,-0.0772994497000969,-0.0977733629388637,-0.0437720414016121,0.227612860663527,0.100014165098403,-0.130332254871655,0.321671719337438,-0.10802823135365,-0.309381303316552,0.223874778627075,0.179021084111258,0.236583014691739,0.218098407383186,-0.19226685681142,0.17812750484878,-0.135979588079277,-0.237100263477342,-0.249276994429449,-0.202066253857399,-0.149678456093753,0.0507602004365084,-0.125962507887131,-0.0301175873287975,-0.143779078336539,-0.237848537868953,0.121250426282312
healthy,-0.172347297498255,0.119383135470922,0.0653369231613305,0.0676391390870776,0.0727282942763963,0.0046413799099128,-0.108442551458482,0.144316477035877,0.178074246553132,0.0853381387852459,0.0411434224804231,-0.130973389510554,0.0667396298077209,0.0331797963177079,-0.0245594624023865,0.0316957159712289,0.0011955336045435,0.162618081972539,0.0483368575682467,-0.0077300616505693,-0.0614789300614589,0.0424216493585701,0.001918220032897,0.154369867788433,-0.0036393837542284,0.0233661280870345,-0.106377418907588,0.150333732264043,-0.0919373259335042,-0.0588850883889081,0.15936533325819,-0.155711434195297,0.0251902185425319,0.127898783220724,-0.0234259487530455,0.0559648722003267,-0.0183499892988763,0.104840555620511,-0.031540006296465,-0.0182818113339373,0.0021284720796122,0.035036876111079,0.0506870179983703,0.021417997721132,0.0499687301483999,-0.191821123574029,0.175531428389826
healthy,0.111486804254065,-0.0968500101807426,0.124702795226645,0.186587597738837,-0.187176096064588,0.093503976842901,0.137212588208325,0.126913867507681,-0.265227788297054,-0.125568728477393,0.224579368225536,0.0800441794210807,0.121676232408497,0.0828017144331713,-0.0700144865264952,0.234340033314064,-0.192850901348616,-0.0960765552383269,0.121802339192587,0.0335528116867486,-0.0446586158055646,0.0162593680286073,0.108704047885156,0.14941131778925,0.0700144865264952,-0.135800192226522,0.115782842032047,0.0240948028800354,0.107148730881386,-0.0228253279202011,0.0812211760725828,0.0720153808340487,0.0933694629398722,0.0385382332177538,-0.056890973862247,0.001706645144678,-0.110898305928314,-0.01574653377331,0.0290381888163442,-0.129293082167504,-0.209681953465096,-0.113916461627523,0.0032955906242058,0.0299125291860314,-0.094790266040614,-0.0717127245522339,-0.101398261526904
healthy,-0.0018518772050469,0.109544993520413,0.184242548756123,0.0485636937673657,0.199898467017574,0.204689718456981,-0.0462334607442198,-0.0220936643820517,-0.0410539745139024,-0.0160850921775163,-0.0026698354304808,0.0471102174447102,0.0257542815931556,0.0457787342198352,0.0529568190836113,0.227543229487484,0.173859122724086,0.0761544660487311,0.27730349969817,0.120645953279598,-0.218313792218236,0.0690861474970345,0.0907584686010537,-0.04592614254632,0.0422340654034686,0.0034017940171641,0.0156031644894373,-0.0749067843887729,0.201262097072269,0.0556447886232217,-0.321809823927416,0.0394986998968151,0.100851474127789,0.193245721800096,0.0846601875081729,0.269172137688561,0.0035288701606855,-0.0343571304401322,0.0019005095886216,0.081707899590038,0.0860647566880245,-0.0992798513365619,0.12263246250697,-0.036795893358826,0.13061064624628,-0.05026019462828,-0.130824821065469
healthy,-0.0911558126615073,0.0401140145552638,-0.0041859904120693,-0.0345499629431815,-0.0870509862549525,0.0330372040318891,0.0575193765037981,-0.0799292764944846,-0.152873267833515,0.0514148071528636,-0.185421760938583,0.0597021701840191,0.0323153624509299,0.0047696804942803,0.0816699853787115,0.0597764266145962,-0.0416785802785867,-0.0103147362752848,-0.104093700519273,0.0662298284998698,-0.0772543180999733,0.0941623346530142,-0.144955460061511,-0.0769072124593685,0.0845538979150794,-0.0096792393810432,-0.0996296802159728,0.230051602609177,0.0740060309856571,-0.117739614808123,-0.0002866643599024,-0.070464171936501,-0.0073203025399183,0.0967941207041667,-0.0893063094720162,0.0263437639175405,0.0681984873570311,0.0034796908747193,0.0455381877748635,-0.0723533936818822,0.182292629491937,0.141793517633912,0.210302845863127,-0.15319274317437,-0.0900005207532258,-0.0521470100962288,-0.115688065051713
healthy,0.125981067913089,-0.0254401273187471,0.0953040430828848,-0.0658595901494056,-0.0997781837603317,0.123597637511582,-0.04910125213787,-0.06359917312727,0.110754449649973,-0.014481666969303,0.0748926879364424,-0.0972039902684132,0.155522897203331,0.0293204052073747,0.006692001719692,-0.104393365003076,0.0502201197758246,-0.0320966657218637,-0.137097266139384,0.0818030845807114,0.0473693862965272,0.0866198895545683,0.100614379212416,0.0358522309472011,-0.131329453226029,-0.247725821015514,-0.0965274536228274,-0.068874710877412,0.0154362951223677,-0.0082013352495239,-0.129033425123499,0.118332886520232,0.0679652245710714,0.072959272245896,-0.0241866468416249,0.0133216471077389,-0.0442290357318639,0.0659342847599426,-0.0817798117792088,-0.0166167063909626,-0.106975907150771,0.077212949305299,-0.059676782550209,0.0430935446642646,0.0474171878919945,0.0219208364400935,0.100764433370676
healthy,-0.114370358878154,0.232497979736183,0.179731062069738,0.0684569653787034,-0.431189299019181,0.200726502855431,0.431128417459322,0.124572368837399,0.0444522360628323,-0.0366072122067034,-0.118684252262455,-0.195516780804631,-0.178687378186439,0.223400535220096,0.182479429629091,0.214790143182881,-0.0793373698620927,-0.0842078946508202,-0.1009068367836,-0.0055576166785658,0.172016498699021,0.197638938034005,0.24211726619392,0.251901802599846,0.0607163099109044,-0.0092974839270529,-0.252067052548035,-0.121215185679455,0.195212373005336,-0.0568633769083932,0.0793286724963986,0.0983585086352123,0.259555484410703,-0.0207954013747274,-0.255867801356381,-0.0356505019803462,0.295023341711472,-0.181696666716617,-0.292762026630991,0.208214934718099,0.132921839903789,0.215494629804108,-0.0957058120984947,-0.128886262221701,-0.170268328194496,-0.0758149367559595,-0.0245961501830737
