group,AR,ARNT,ARNTL,ATF1,BACH1,BCL6,CEBPB,CEBPD,E2F2,E2F4,EGR1,EGR2,ELK3,ETV6,FOSL2,FOXH1,FOXK1,GTF2B,HNF1B,HOXA4,IRF2,IRF4,KLF4,MAFF,MECOM,MEF2A,MNT,MXI1,MYC,MYOD1,NFYB,NRF1,RBPJ,RFX5,SETDB1,SPI1,SPIB,SRF,STAT4,STAT5B,TBP,TCF7L2,TFAP2A,ZBTB33,ZFX
healthy,-0.206921782546373,0.139945768939911,-0.103713637781716,0.0616603678507638,-0.122549184195734,0.139991681687967,-0.0928078659165564,0.0935820435953152,-0.124783151812684,0.183151747687441,-0.0243934339863832,0.0825914191760562,-0.0667759716726245,0.219315236117773,-0.113753768702758,-0.0540157594629073,0.146317951247028,0.178665067012028,-0.0694495063094238,-0.0212605001959585,-0.123737210510817,-0.125749221233318,0.0011057093762598,0.0545457936135419,0.0265449035491336,0.0073529220732837,-0.1776251025176,-0.0770274642385639,0.112483968794985,-0.0389170760637423,0.0590205206740766,0.183138435707235,-0.157882801968897,0.143296946759557,-0.164471236036089,-0.127240796920163,0.0047186894732818,-0.118088584134602,-0.0178178591109549,0.0945888639757621,0.137723030476332,-0.0558144162713654,-0.134719684738113,-0.0696557061660776,0.131600515716336
healthy,0.509251562584294,0.383630206315786,-0.288007644051886,-0.397503858505482,-0.527055772827649,0.663530680470663,0.124356207974086,0.463334270437135,0.531122228710425,0.726732030060218,0.697315225026532,0.665559149836549,0.566830705840551,-0.503362597595555,-0.676546346310279,0.158128957337485,-0.549042391264301,-0.273241860201721,0.0659778012143775,-0.488929028125565,0.0025378647488207,0.491737195149883,-0.388496052259872,0.594379010642271,0.538930570190493,0.58645243881022,0.443633489428663,-0.235002377758738,-0.169170168705486,0.203354104553148,-0.455838830607942,0.0824046569654189,-0.637278885000854,0.106324168272753,0.166768100539495,0.710336029115228,-0.121936978562399,-0.364315224285039,-0.0054562636684265,0.662178915977463,0.696737817450109,0.642935312579256,0.133986957313828,-0.514826486901426,0.206319076764908
healthy,-0.103255789017896,-0.134404904212545,-0.0867463411562037,0.301830506563734,0.167155164961785,0.035851166000134,-0.0575181500232492,-0.179074987669739,0.101912539046535,-0.185979064216601,-0.0127298581653558,0.0283672374445009,-0.348583656355247,0.307796576169844,-0.223077801978126,0.20630182196009,0.162273548536177,0.224665880022093,-0.0807640498127679,0.102995415113686,-0.0383271588607957,-0.175906942450467,0.0041240763126082,-0.183542198787174,0.243377503826434,0.212277429346942,-0.172252695715229,-0.106323800190323,0.162967553511316,-0.268664789097421,-0.0325202275018801,-0.0660587445241494,0.214814403923849,0.262395162721534,-0.0604834986265806,0.122113708860715,-0.112725077980713,0.0432655513670452,0.0108723190402501,0.184964379526728,0.219256155925759,-0.0885662548627892,-0.0342973338460774,-0.0304454222374953,0.102039909724799
healthy,0.048943355260485,0.122661872061801,-0.200778888794258,0.163892766985247,0.0937534564957349,-0.213408724265232,0.385969740362813,0.131802852624442,-0.0509799726998066,0.193256005062717,0.444026648081313,0.298352757580708,0.158874875914951,0.132002755104622,-0.229676010434891,0.346556683408855,-0.0231564193425652,0.365302179502302,-0.145795380869915,-0.0761304152486284,0.319151812001628,-0.26508198264489,-0.059986716891575,0.120475690781376,0.0410647128777745,-0.248810662930433,0.164075405893692,-0.274500632431413,0.0869946874906947,0.0699905533573676,-0.324031271814462,-0.257642996645143,-0.037103449202719,0.336830354825153,-0.240667581350777,-0.0772512566770502,-0.216478251856383,0.0376799234252252,-0.136703932237392,0.10845701801817,-0.311612632749103,-0.152230175556793,-0.221518085410378,0.145959142788707,0.100248915696373
healthy,-0.030332719257625,0.182418190914251,0.134036629614084,0.102984287566103,0.115686847147844,-0.11167484033217,-0.108531729143009,-0.124133135272925,-0.107577819842426,-0.0882793167035978,0.0186247797499647,0.169710043579284,-0.130461265800434,0.175767168075373,0.0201853594007096,0.0687337550471705,0.151726258949293,0.0520124035208382,0.0082503176369689,0.113477289872519,-0.0769258004005055,0.104755605338483,-0.0491287237314183,0.163582273917421,-0.0354970006133766,0.0453817360687089,0.0502023706011123,0.0248666992277141,-0.108344938535196,-0.127390396277971,0.0528373953720121,-0.183414407489253,-0.0513163291190738,0.0937581087408806,-0.138387094625113,0.134575847800314,0.206981954092114,-0.107871576011978,-0.0452001340888908,0.0284700018074904,0.0587228960190415,0.0487295985010487,-0.138897176669525,0.259659699371979,0.0898917826342907
healthy,-0.14611832777019,-0.123832514825925,-0.192792106541346,0.283872929836558,-0.204537231188039,0.278329530242163,-0.365243452627688,0.168254521292205,-0.154377319878438,-0.117511094235826,0.0705530385623933,0.201462552060784,-0.299597931115123,0.142235703762781,-0.173880211568838,0.100028064745813,-0.0441227676217788,0.358503097655287,-0.000538629920103,-0.268484572258057,0.0197572447082261,-0.149252854666346,0.10608017037586,0.188782306025023,0.165075108569374,0.0277020360297468,0.0708822012913452,-0.0529802374190297,-0.111144787819052,-0.309959076105995,0.220359485091067,-0.0250612532270191,-0.182857376903889,0.0873478187100524,0.0006059586601159,-0.0374871462449531,0.0250911771114693,-0.23087024950419,-0.194026466774916,0.110164780603309,0.317320351680738,-0.281995206087309,0.0981952268232398,0.227803051348048,0.114152138206294
healthy,-0.113371936622822,-0.0565448869028987,-0.13086616023758,0.0849529309951622,0.19219311367654,0.015452927805489,-0.231063878824942,-0.117533322336973,-0.184666794514208,-0.0403335498072265,-0.236892191674769,-0.0533817746652495,-0.219836171557382,0.34740045941512,-0.205140879286637,0.0144408556903116,0.30740142987634,0.261811759366973,-0.064097771668662,0.168363896358166,0.246375725221918,-0.0445988766687826,0.189599872320258,-0.0621228898679705,-0.10543230309643,0.200963373667491,-0.234719357440744,-0.229866879159667,0.233262762825437,-0.0844648202719274,-0.0603829718024795,0.10519424433947,0.0395205907585417,0.148408743567322,-0.151217346854331,0.351574354175547,0.0227273895721864,-0.0856762633720773,-0.120058989051518,0.0327654478511484,0.139596055986425,-0.207100157019294,-0.174974475957569,-0.0492779047721187,-0.0120625893870366
healthy,-0.0750600266310586,0.0366987443831764,0.126498430643543,0.0794783665594403,0.279126845995309,0.0001245286143797,-0.268875068247867,-0.0926767824289583,-0.173112563789863,0.0372712525583766,-0.0389483457156723,-0.163007956223052,-0.10305308879078,0.251711143774985,-0.108323721963033,0.0867139642313216,0.0954584605683494,0.139087141479021,0.0928482114305719,0.230457182084358,-0.0617354648924287,-0.0900455089796622,0.0751230995656146,-0.121871464854707,0.0954811021346003,0.153747555626451,-0.144595511096908,0.0335370113817173,0.0485435180418395,0.119718898806144,0.005419420607616,0.0910449724041643,0.107887063185338,-0.0492227650293652,-0.157069396846398,-0.0195946583353854,-0.0036113298170118,0.219838287512705,-0.0461127841793367,0.0340836434812023,-0.0781344278769787,-0.151753480541643,0.113498937106087,-0.0908864814404083,-0.040308456945456
healthy,-0.056282718639745,-0.0305973485850761,-0.115161021664922,0.0879372658411175,-0.121269397729998,0.204487173108573,0.0324727040318479,-0.0909669553922912,-0.210286313625859,-0.140241919756219,0.156408210077459,-0.0099923428491688,-0.159439880637908,0.227997394979556,-0.122346934708182,0.191513411300892,0.182028536994273,0.278227602015773,0.0902936103398007,0.189081788449768,-0.0514996377794822,-0.139206446208303,0.185340586400743,-0.0838217851064483,0.0957941467257387,0.0479527727403113,-0.0893819498715566,-0.149652836383246,0.211544320548974,0.034669313149343,-0.155950993136845,-0.0457364855973536,-0.0127024295706815,0.0631279641213894,-0.057437052744147,0.0251481863729968,-0.0578776292068534,-0.114859644120588,-0.158998709872419,0.215372885107015,-0.0670062520122274,0.0207193760047033,0.122737259568952,0.0383720836184374,0.108146664024855
healthy,-0.0904791450586642,-0.0246621615316993,0.0275475234554495,-0.105170588463321,-0.0583474815054222,-0.146965653489005,0.321880049399188,-0.250053317960033,0.0197194853368728,-0.0257292332490625,0.293034966735425,0.353712932871568,0.113391308973888,-0.102455958014349,0.332012962427269,-0.0943632861098664,0.122030321597661,0.0438011598543264,-0.0503060290433728,0.112691309927297,0.294673988893295,0.230444808081766,0.281698396810158,-0.270967923620353,-0.0696755148569504,0.317671518545907,0.375284854709784,0.0954730406959242,-0.0674986885535294,-0.0715194147845541,-0.234747241246175,-0.0191133886014104,-0.0906413399597034,-0.0599694305158143,-0.015792661416976,0.274775235507905,-0.143499804551009,-0.0741828257910927,-0.114398624675079,0.22861798130164,-0.15106320888368,-0.219714334891961,-0.217793605800708,-0.0014853638305696,0.0955669430070522
