group,HSF1,RXRG,LHX2,RUNX1,EPAS1,TP63,ZNF76,FOXO3,HOXA6,ARID3A,STAT1,E2F6,MYBL2,GATA1,FOXD2,ZNF281,ELK3,ESR2,RUNX3,IRF4,IRF1,FOS,FOXH1,STAT3,CEBPA,ZNF384,KLF3,PBX3,MBD2,RXRA,ELF1,RUNX2,ZFX,E2F7,BHLHE40,SP4,TEAD4,MNT,CDX2,ZBTB7A,BARX2,MEIS1,NFE2,PAX5,POU2F1,USF2,PRDM14,ONECUT1,CTCF,NFE2L2,ATF3,KLF4,NFATC1,IRF3,ARNTL,GMEB2,STAT2,ZNF217,FOXA1,RFX2,TCF12,VEZF1,HIF1A,MEF2C,ZKSCAN1,ETV4,GTF2I,RARG,HOXC6,JUND,NRF1,NR2C2,ESR1,SETDB1,HES1,CEBPB,ZNF143,SREBF1,ETV7
healthy,0.326120402943474,0.690288186230354,0.635691412304743,-0.297321213131302,0.186829673626572,-0.0021092364369478,-0.40270191050035,0.717708259910676,-0.521873769187903,0.417142067645608,0.746913072114569,0.532095453459266,-0.244184679815885,-0.703268102765418,0.0015413650885388,-0.505486624562385,0.495102691334334,0.307786270837697,-0.190399150673715,-0.391019985618793,0.339749315305291,-0.065873076415448,0.531365333154168,0.672116303081265,0.52025127962102,0.287180653338283,0.51221995626495,0.346482647007855,0.551484203783517,0.230961389845789,0.63406892273786,-0.0338289074695097,-0.647616710621332,0.255136484392345,0.477093057141933,0.263167807748416,0.216926855092251,0.216034485830466,-0.128257800262098,0.655080162628994,-0.540694648163745,-0.0006489958267531,0.570223958281015,-0.0333421605994448,0.0901292954403483,0.103190336453756,0.360111559369672,-0.048269064614768,-0.17092927587112,-0.274930857108317,0.401322794368499,-0.777172502536936,-0.215385490003713,0.0627903462383704,-0.6563781542825,-0.502566143341996,0.590829575780429,-0.350376621968374,-0.67828176343542,-0.690531559665386,0.619709890070945,0.239722833506957,0.652321930365293,-0.19185939128391,0.405216769329018,0.565762111972087,0.0429148490440542,-0.194374250112578,-0.333989477342857,0.511814333873229,-0.543696253862479,-0.508731603696151,-0.566086609885464,0.228933277887185,0.0518385416619105,0.0731742794664214,-0.226661792493549,0.0330176626860682,0.0579228775377216
healthy,0.311921742410664,0.63288892356289,0.441475768257562,-0.374656236908599,0.187619906800801,-0.286536156264987,-0.249187247912728,0.543309901186768,-0.375531601948105,-0.0802417952880566,0.609254067496226,0.428928869357975,-0.275739987444413,-0.309003858945643,0.283326484453465,-0.0907461757621294,0.325927583042761,0.487578327004882,-0.320383604459222,-0.179158044752243,0.354231052653457,0.548562091423805,-0.292371923195028,-0.320675392805724,0.26523560697034,-0.305210610441117,0.434181059595012,-0.428637081011473,-0.27253031563289,0.552355339928331,0.33584838682383,-0.403835071558801,0.32155075784523,0.517340738348088,0.543601689533271,0.444977228415586,0.621800966395813,0.501875955983481,-0.114381031828793,0.459566645740688,-0.10241770962221,-0.19170494365183,0.552938916621335,-0.374948025255101,0.457524127315174,0.63288892356289,0.154356035299571,-0.48290971346085,-0.569279064025449,0.463068105898712,0.478532888263319,-0.0994998261571901,0.256773744921781,-0.341975942100372,-0.566069392213926,-0.210379397827959,0.478824676609821,-0.224385238460056,-0.413464086993368,-0.0647770129234493,0.487578327004882,0.575406619301991,-0.0741142400115141,-0.158732860497101,0.291788346502024,0.349854227455927,0.533680885752202,-0.422509525734931,-0.250062612952234,0.4181327005374,-0.292371923195028,-0.353063899267449,-0.150854575141546,-0.157273918764591,0.335556598477327,0.383993463996663,-0.266402760356348,-0.330887984933295,-0.352188534227943
healthy,-0.377739611564524,0.286166372397366,0.298177660494404,-0.368192177436109,0.355564925846916,0.0107280308217129,-0.240893055723918,0.0298228990785417,0.0088801403452456,0.455658993322228,0.274463066046407,0.2764136171049,-0.295097843033625,-0.264812971335967,0.118521641948972,0.0138078482824918,0.172110465766524,0.326614641715595,0.104149160465337,0.0444007017262282,-0.425887424534699,-0.273231139062095,-0.399093012625924,0.261527832711136,0.421883661835687,-0.405457968711533,0.0735563070216011,-0.107023656762064,-0.261630493293162,0.210813505190311,0.291812704408794,-0.346838776374709,-0.405149986965455,0.274976368956537,0.409256410246494,0.320660327958089,0.347865382194969,0.421062377179479,-0.0190435379658158,0.442005135912775,0.300538853881001,-0.34961061208941,0.158251287193019,0.307827755204844,0.246231405989268,0.196441023706676,0.0940884234267933,-0.484095974543419,-0.005081698810285,0.165026885606732,0.441286511838594,-0.18288982687925,-0.160407159415564,-0.222927453869374,-0.0125759212981802,0.331645010234867,0.325998678223439,0.0900846607277808,-0.387184385110912,0.389134936169405,-0.293557934303236,0.358747403889721,0.0702711683967703,-0.244178194348748,0.333184918965257,0.2764136171049,0.245102139586982,0.288322244619912,-0.172418447512602,0.255470858371604,0.374351812357667,-0.390058881407639,0.289451511022197,-0.306390507056481,0.336983360500217,0.447035504432047,-0.348891988015229,0.0180169321455562,-0.167285418411304
healthy,0.564509256191855,0.582963972158897,0.627460342879431,0.639353382058192,0.636892753262586,0.656577783627431,-0.636482648463319,0.573326509376108,-0.605109631319347,-0.688565957970304,0.574761876173545,0.629510866875769,-0.723629918307684,-0.613926884503601,-0.35228002257087,-0.611056150908727,0.594446906538389,0.767716184228951,-0.631766443271741,0.520422990270587,0.666625351209487,0.587885229750108,-0.300196713063885,-0.622949190087488,0.65001610683915,-0.579067976565854,0.630331076474305,-0.457882008382278,-0.555486950607967,-0.619463299293713,0.695127634758586,-0.471415466758109,-0.609415731711657,0.607160155315685,0.636072543664051,0.687950800771403,0.648785792441347,0.531290767451179,-0.538467601438362,0.632176548071009,-0.660883884019741,-0.652681788034389,0.626230028481629,0.713582350725628,0.637712962861122,0.63279170526991,0.638123067660389,-0.574556823773911,-0.601213635726305,0.630331076474305,0.65001610683915,-0.593421644540221,0.550565693016756,-0.690001324767741,-0.60039342612777,-0.449064755198024,0.521038147469489,0.710096459931853,-0.613311727304699,-0.621308770890417,0.594446906538389,0.598342902131432,0.616387513299206,-0.611056150908727,0.626640133280896,0.594446906538389,0.594446906538389,0.625409818883093,-0.628690657277234,0.637302858061854,-0.622949190087488,-0.557127369805038,0.414000794860644,-0.663959670014248,0.598958059330333,0.640583696455995,-0.671136504001431,0.652066630835488,-0.66026872682084
healthy,-0.281121879862105,0.267332467892932,0.416284134918434,0.0603611995631729,-0.179912799560061,-0.0855984252426029,0.120592310334184,0.229086362997301,0.497459541227528,-0.491475456788076,0.285154632419127,0.324701625236378,-0.0897612665917873,0.404446054831691,-0.211914642431915,0.125665773228502,0.12748701631877,-0.1229339085931,0.22453325527163,0.485751549932947,0.378688473983613,0.305318395204239,0.0792240744266644,-0.388705310980087,0.389225666148735,0.111876361259329,0.398852236768724,-0.321059139055842,-0.155065840257117,-0.09899757083529,0.462335567343785,0.0347337075072568,-0.306359105541535,0.15012246615496,0.16820480826548,0.307269727086669,-0.277089127305082,0.0192531412399776,0.103680767353122,0.396120372133322,-0.0904117105525973,-0.618962473106846,0.29764315646668,-0.484450662011327,0.216858016534072,0.0928833976036755,-0.268243089438066,-0.0364248618053629,0.0048132853099943,0.187327860713295,0.359825599120121,0.342783967346898,-0.0927533088115135,-0.337450326868255,-0.331206064844479,-0.333547663103395,0.479507287909171,-0.341092813048792,0.357093734484719,-0.481848886168087,-0.0329124644169887,0.455961216527847,0.222712012181362,0.0450107220880556,-0.502402915329685,0.073890433948022,-0.311822834812339,-0.274747529046166,-0.173668537536284,0.51567197213021,-0.314814877032065,-0.153634863543334,0.158578237645491,-0.454530239814065,0.262909448959423,0.408218629804389,-0.434626654613277,0.37205394558335,-0.205019936447329
healthy,-0.521349948560722,0.554915923099164,0.456490520327715,0.300376755097269,-0.395065123592121,-0.267568287506786,-0.463341749834809,-0.477986884162013,-0.403650202335655,-0.577691632001126,0.484737112742713,0.36136448115182,-0.413985963803359,0.444353575672642,-0.0188198392848435,-0.558333121108845,0.419591515218255,0.373602426733288,-0.153521408119653,-0.528184344580084,0.570419565300721,0.383281682179429,0.386345376946729,-0.40312836421595,0.466674780405828,-0.399593331792142,0.516872240823899,-0.463611085638528,-0.363603335020232,-0.407084233833068,-0.267736622384111,-0.516417736655124,-0.376682954988321,0.219576013981662,0.54910836983148,0.434118815131331,0.556060600264968,-0.389678407517748,-0.41169660947175,0.43432081698412,0.174142430591866,-0.34040678892496,0.401428181954975,-0.271456823172975,0.105832137373713,0.416090149769912,0.390351747027044,-0.346921348677405,-0.0287684305347026,-0.49300235521933,0.334582402169543,-0.364966847526558,0.418345837126056,-0.565184350615939,-0.529261687794959,-0.488995985139015,-0.55370391198243,0.0878203055000254,-0.412925454076217,-0.464890430706192,0.374090597877528,0.0268830799086718,0.208432245102801,-0.445363584936587,0.499230745680325,0.436256668073349,0.400603341056087,-0.407555571489576,-0.399222995062029,-0.259993218027198,0.362189322050709,0.309635173350099,0.292077845645187,0.0901264933193667,0.418632006417507,0.436172500634686,0.152292563515187,0.388247561060492,0.239557363920043
healthy,-0.466450103415723,0.698412986739575,0.728192272049812,0.424916875029392,0.508121381469056,0.362991738688897,0.534193047151264,0.636547014542081,-0.404860230552231,0.482108879929848,0.578408383353617,0.480925597069839,-0.481773616452845,0.331654464279647,0.442173083404529,-0.207409763978655,0.366778243840927,0.344039491547746,-0.35324937647482,-0.624398643845984,0.215120823949717,0.610909219241876,-0.564347038700504,-0.454203125814625,0.693265706298533,-0.569632368808547,0.535711593488276,-0.745744301139952,-0.51494497929511,-0.139982362339117,0.690879419197514,-0.459942047685671,-0.614380182297904,0.501100569833,0.274186360045188,0.350034791371794,0.58379232036666,0.260894149251082,-0.250362931796998,0.553520000531418,-0.611066990289877,-0.689498922527503,0.665675494279313,-0.0760259237556068,0.682734488844449,0.503723513506021,-0.34579469445676,-0.292330030565333,-0.562808770982492,0.539300884830304,0.792503695491326,-0.637986675355092,0.766372865666117,-0.643193119939134,0.499010103446983,-0.549043247044382,0.546775288229364,0.300179140203396,-0.498793168255981,-0.359796874966872,0.632819673533051,-0.294755760428353,-0.62897400423802,-0.563479297936498,0.21172874641769,0.648300957618175,0.233954742804867,-0.421347305068363,-0.575430454822593,0.513308104672097,-0.270360412131158,-0.314161599332508,-0.589590406380706,0.389319782324107,0.633273265296055,0.491989291810927,-0.595960412443757,0.439135990730505,-0.502836051361014
healthy,0.185585645196548,0.510015221653726,0.511331889651921,0.44189701551182,0.45871680376327,-0.473548681507642,-0.581825261594493,-0.0491297882463701,-0.563069196875108,0.162724674365145,0.543228817333682,-0.431789652349206,-0.269039160964489,0.423050591223932,0.547617710660998,-0.369777171336184,0.198377978394697,0.467843120182131,-0.481203427810873,-0.336344130989863,0.494550826929829,0.507459336716054,-0.356739576452098,-0.503896588015056,0.504516196484795,-0.327927782609245,0.377677179325354,-0.162582680757496,-0.516740555252349,-0.239130143789807,0.531791877663087,-0.377728813364498,-0.6051509387782,0.5642955053048,0.560255141741712,-0.285897674745298,0.454779708278472,0.536413124166555,-0.435055505325121,0.672029927980629,0.43372592881714,-0.50299299233002,0.6026208708601,-0.611514834102809,0.411342572847827,-0.0463286416227594,0.550354314735677,0.516275848900045,-0.645128593586137,0.434965145756617,0.530152496920236,-0.55697638025601,0.409677375085404,-0.433777562856285,-0.511809504514011,0.512868002316482,0.414634242843314,-0.285600779020215,-0.604815317523758,-0.509950679104795,-0.018807698758529,0.372513775410864,-0.37758681975685,-0.426768242042365,0.644070095783667,0.559622624762187,0.343379268823355,-0.536903647538432,-0.518805916818145,0.164557682754789,-0.366459684321125,0.487270427410399,0.492266020697668,-0.290338202111759,0.589789812132593,0.403662009525023,-0.345199368703213,-0.418700423425975,-0.476672540875908
mild,-0.206779003129118,0.135714036529044,0.40500347736343,0.296557001686578,0.36076052323561,-0.112456411096292,-0.323111685130869,0.0208516641810875,0.0057921289391909,-0.0495895346870735,0.0689263343763725,0.108624695028828,-0.375062626231612,0.238101054238743,0.375775503639513,-0.216447402973767,0.315180923967976,0.458068289414018,-0.184635248646211,-0.271472627896081,0.0753867858854702,0.0529311475366067,-0.365928884442888,0.285150963160171,0.168506397292463,-0.160308307101609,0.483910095450409,0.0923176243231053,0.327210730226296,0.216447402973767,0.10488208863735,0.214308770750066,-0.220635557745182,0.153803300754517,0.327834497958209,0.311750201442456,0.281497466444681,0.0146585416999525,-0.376889374589357,0.281452911606687,0.311527427252487,-0.369092277940446,0.265368615090934,-0.138654655836633,0.30119070483793,0.212793906258277,0.293259943675038,0.214219661074078,0.290764872747387,-0.286799492165941,0.302349130625769,-0.293126279161057,0.383349826098455,-0.327923607634196,0.193501661406972,-0.443543412228047,0.40099354194399,-0.208828525676831,-0.454726676564485,-0.441761218708296,0.108758359542809,0.328280046338147,-0.334384059143294,-0.443944405769991,0.400325219374084,0.266794369906735,0.336968239746933,0.23948225421655,-0.312284859498381,0.331799878539655,-0.400503438726059,-0.28644305346199,-0.435969089769105,-0.167793519884563,0.265546834442909,0.305913517665271,-0.310948214358568,0.2928143952951,-0.295933233954665
mild,-0.516463855279963,-0.507263146862341,0.528821669527162,0.547171541777435,0.392073885594655,0.521850264409608,-0.378182619944519,0.524388835219512,0.437226942030718,0.567634742011586,0.533061211641165,0.403710075652236,-0.0717887207206935,-0.536398723518145,0.609553375740615,-0.379458348422592,0.504183357910223,0.492856435362478,0.495407892318625,-0.37131430399691,0.295234496577241,0.0323571132165969,-0.286471917131886,-0.362564610697798,0.249243840635371,-0.45903030147416,0.459532861177643,-0.519273035160974,-0.608677117796079,-0.470408768606878,0.276407836915971,-0.54702979416876,0.179207635803749,-0.0585288762364728,0.307476335508251,0.30283732286071,0.481748577300866,0.429972041695814,-0.531978775356738,0.514634022513433,0.412279362903943,-0.514956176169512,-0.167030227603954,-0.271975002608321,0.47021547641323,0.472122626057219,-0.15351266019487,-0.289229552427924,-0.587750016297173,-0.253045253777106,0.447316794539119,-0.448953335112002,-0.126992971226429,-0.367551549293904,-0.375296123186049,-0.471826244693626,-0.270415778912898,0.431106022565213,-0.160819105114747,-0.473565874436454,0.414534438496498,-0.0378208392237005,-0.245957873343363,0.547918938259538,0.583729538669304,0.436067188868833,-0.293030965569659,0.119673640160309,-0.46687796453625,0.532133409111656,-0.0514930403877026,-0.474918919791987,-0.0090589608089476,0.491993063564186,0.518886450773679,0.227504911923146,-0.557660864819374,0.540818671679552,-0.516811781228529
