group,CD52,CD3,CD8,CD56,CD45RA,CD7,CD49f,CD4,CD14,CD16,CD25,CD335,CD5,CD32,CD62L,CD161,CD27,HLA-DR,CD66b,CD57,CD272,CD278,CD11a,CD244,CD54,TCR-A-B,CD2,CD29,CD28,CD38,CD71,CD26,CD36,TCR-Vd2,CD305,CD158b,CD94,CD85j,CD328,NLRP2,DR3
progressive,0.0239738497481269,0.153017766609499,0.201536933859214,0.0211770234652344,-0.116272902725659,0.102394474827446,0.179664017888902,0.164379467689603,0.0193132176316113,0.0301659632569394,-0.106215692231426,0.150497726432449,0.132895586248369,0.097505589400432,0.203477689879167,0.0002776611553949,0.115330798303261,0.0953537731637805,-0.0333742442658612,0.0156951479567354,-0.001422200444996,0.149456199255979,0.0063041567343178,0.136928999522964,0.0640142617659949,0.136947649361988,0.38542392367481,0.185579988977979,-0.0327962047930121,0.088711644965623,0.118469620996095,0.138762624707248,0.105418040033186,-0.19635522870192,0.145975376353472,-0.0883048419510808,-0.0316902810954175,0.111803699788815,-0.111643818623085,0.216048499314371,0.0409956840362031
progressive,0.165118347804026,-0.0340508592533985,0.102533372606464,0.407944962516365,0.532213500446276,0.458174519973055,-0.0561664679150311,-0.209264061805361,-0.0504341414023165,0.0756869739823445,-0.103712383247104,-0.126098512668148,-0.11792313063829,-0.113539954190252,0.0640938610209383,-0.0065731396523861,-0.0905025334051635,-0.0335550533636256,-0.198294771243741,0.53822862938434,-0.237398480754867,0.0154064978769353,0.589494994530243,0.30822861867828,0.120080293577471,-0.135096783903123,0.218852603352663,0.0930623112261502,-0.191693876721091,0.03241776152269,-0.682780135898947,-0.423835015718301,-0.372484415464243,0.0066102586669132,0.109248805107355,0.227644565042867,0.45804003265015,-0.0220984605624858,0.325252209733872,-0.108578693475683,0.0255523562215366
progressive,-0.164255905873431,-0.268328132477477,-0.0362264490679827,-0.101076351477767,0.0468859423773262,-0.0506988888214415,-0.409233957656529,-0.177005517996038,0.111738518659384,0.0008154086086901,-0.0740571988271039,-0.0232255720532098,-0.150745264212921,-0.0403281338886029,-0.0806711471623787,-0.181341687766001,-0.173003109850534,-0.101633683647075,-0.0100043303976301,0.0628991841326973,-0.0866514856479182,-0.111877883460908,-0.125408637640633,0.11931981270703,-0.124565050011183,-0.121973465677328,-0.0416945161178089,-0.290709936884674,-0.116281243031328,0.201515454359518,0.0683767266127541,-0.156429413514348,-0.171395122916878,0.0021581970330348,-0.10779887151903,-0.0794582821885569,0.0264650417090202,0.0104197180416259,-0.0432296521063171,-0.106877022186452,-0.170662506365652
progressive,0.222265427342591,-0.10129847850679,0.105343139230037,0.441513228670807,0.274995189243763,0.167658560984377,-0.0590503694169903,-0.3248247099412,0.154512794755366,0.401281774317907,0.0126839883277201,0.262762281388353,-0.309008363450511,0.272810390728591,0.188112783870886,0.264538991040453,-0.122386434124614,0.0207471442536199,0.373562568833193,0.246399321434203,0.0285333455829386,-0.284540228121657,0.215942898491551,0.348957858500648,0.11800009934496,0.111350586408108,-0.159876579368467,0.0610992091662034,-0.101325185578274,0.0660620419441214,-0.162438448952961,-0.0418469492438043,-0.0126977975763718,0.19945330197348,0.181636278090392,0.15910634475981,0.297118110063515,0.154901227258648,0.33939067427156,0.203991107571022,0.355118984655895
progressive,-0.033881466412487,-0.259442530831116,-0.0530619506903601,0.210057445684988,0.164493772768474,0.466954448316402,0.0743527396426819,-0.19378671254712,0.0905852551412997,-0.024915324408915,-0.0749208817711389,0.0006143706518514,-0.105363992069098,-0.0861459527732451,0.0412766845138455,0.0369970221133481,-0.120137907721371,0.0138721910290299,-0.116575619176209,0.251312671189704,0.100976742263991,-0.132547931538424,0.173565287455913,0.213175788131079,0.437780332298003,0.108016989777828,0.197686768545872,0.16412084521027,-0.0059179898967786,0.0534524399756511,-0.128265653988373,-0.133004712901802,0.043412065296973,0.292875690212076,0.183232766898866,0.327294099027671,0.208589911273399,0.0446740795796705,0.326602055871262,-0.154858238002263,-0.0163093857541367
stable,0.287520427932903,0.478581084133309,-0.0087785087108307,-0.493155613655351,-0.534438694944337,-0.455601513695888,0.0609478153524297,0.418180460999797,-0.0334060695892393,-0.383472568860984,0.0577803616027163,-0.213430736298612,0.539126432180227,-0.0825284443544417,0.184867973751086,-0.114121515170211,0.361731997000519,-0.067065577501594,-0.0322019403501838,-0.22467380338758,-0.1189001450954,0.162710063607332,-0.584332991088194,-0.52163637079095,-0.102841797260735,0.185217380390575,0.206458136460152,-0.144802233509073,0.204180637527087,-0.434105428899178,0.16610875963018,0.146909447984442,0.0477849497205726,0.0595474137592097,-0.145036462817232,-0.295953707117541,-0.38309836262992,-0.177586170600747,-0.611608462381326,-0.117873260354239,-0.145190690747783
stable,0.131399955330527,0.392854281958449,0.152862606863253,-0.497102603789482,-0.310512304963256,-0.446511808974089,0.206943254156739,0.320647537634379,-0.0794731583618917,-0.449250510114725,-0.0040662965367346,-0.19431745344954,0.517797072508008,-0.087142966570384,0.221549754871886,-0.0822780958815409,0.412666097684113,0.233534627831208,-0.168908952952941,-0.263432053182221,0.0326188434118428,0.360314550868191,-0.527259247500358,-0.464352064019353,-0.228157397730228,0.134442352023038,0.313262682604178,0.386366850494756,0.239559541144357,-0.24020451793863,0.43498515740126,0.13121156388544,0.127323159299911,-0.14544060271558,-0.227094443586375,-0.265704616765568,-0.312452063293243,-0.0913849349807512,-0.642269253518302,-0.145203019429873,-0.0444570969885495
stable,0.161767722190722,-0.0341346705759579,-0.0805822739326686,-0.166071525432606,0.0735411734183588,-0.0566678778917261,0.113656810613743,0.0156795887662337,-0.238981253337673,0.0968785125391088,0.0416871329190788,-0.0460856129006729,0.113505867034002,0.0306977423894206,-0.0145215514874069,0.0034700820595429,-0.0458606193126158,0.0095029787524303,0.0223906194326303,0.0527622604849589,0.0813274223615268,-0.170192047643833,-0.145180171327506,0.110327744946464,-0.0950527721869543,0.092417567369707,-0.0434091676052642,-0.178554523182999,0.0179817035399085,-0.0212795449698849,-0.0797358600283344,-0.0091097360526096,0.0358979400382379,-0.0631422306794133,0.193881406448094,0.0658543320683343,-0.0016741081855049,0.161383869508899,0.112394241696403,0.0601281966134911,0.0158977471312535
stable,-0.274766473839519,-0.520957824513025,-0.0774507790845657,0.460102920222648,0.465980670943459,0.576145784185114,0.0988002978146372,-0.477379939079253,-0.167209923692975,0.345558015321254,-0.218997226816771,0.358937119721702,-0.596752456628811,-0.157405547047817,-0.128492202436328,0.136896811856653,-0.287524643005897,-0.406267889665957,-0.24782873842787,-0.0695626928881717,-0.1900796893367,-0.47047550816261,0.26273079195472,0.492655831913094,-0.120544215154557,-0.433226058317617,-0.471166727655502,-0.278523540354004,-0.407876262738745,0.118218967028434,-0.424958445820621,-0.264378255923272,-0.0857069098762947,-0.230283695851741,0.391378600815783,0.106546167242679,0.221338303498361,-0.0208381290037069,0.511620307091406,-0.0989431394367014,-0.155713228116785
stable,0.173755235322214,0.0890827833476032,0.211965146298303,0.228617191032734,-0.0244905622184925,0.157327158562732,0.262066050602195,0.0330613203642727,-0.0469610731195717,-0.0964074517438006,-0.176478463321827,0.0584180632747067,0.0615548510638673,-0.0758569339451731,0.206695245000521,0.0737980051203435,-0.0156715421643454,0.134143103096425,-0.0911262153964767,-0.205435058095501,0.068261693534873,0.0644416448471736,-0.0055617317218155,-0.0356333212741099,0.0476743573545565,0.0234476428952122,0.0150030576742434,0.143813874334177,0.0530744138273397,-0.0132257045557962,0.0496715508212265,0.0148941559166148,0.0875752826041166,0.155487692004571,0.0573001879857465,0.0542782437774197,-0.0071922930957798,0.065612037252231,-0.0063458398158165,-0.0141143636671643,-0.0651015171334546
