group,CD275,CD3,CD56,CD19,HLA,CD10,CD45RA,CD123,CD7,CD4,CD16,CD45RO,CD279,CD335,CD324,CD5,KLRG1,CD27,HLA-DR,CD66b,CD35,CD57,CD278,CD58,CD11a,CD66,CD244,CD169,TCR-A-B,CD83,CD357,CD2,CD81,CD28,CD38,CD71,CD144,CD36,TCR-Vd2,CLEC12A,CD94,CD328,CD88,CD224
progressive,0.249862885029636,-0.221521727125381,0.206955673478591,-0.0596583110340148,-0.123733844405743,0.0541526041304658,0.0768166065686902,0.207325976653578,-0.0299375327261338,-0.163893784179833,0.212096713924075,-0.0269917882398282,0.0197540891653856,0.045132356192362,0.0651580712380415,-0.321291619162453,0.128604911954163,-0.158418510000703,0.0806174690439108,-0.0223831795471171,0.097946433317512,0.189403506077898,-0.0306125172650366,-0.0122790598315175,0.227098056121692,0.196672312231576,-0.0418001567052156,-0.0249220655608747,-0.0100339842644567,0.0022399121126698,-0.0222066015640347,-0.295240923805634,0.0562203031089938,-0.0732433219682141,0.127434280319919,-0.106688002739891,-0.0502415567646182,-0.167359456617128,-0.0912872723129085,0.114922398722312,0.146316502834443,0.061894183568155,0.0487699690791302,-0.0691484440528071
progressive,0.0305876953562558,-0.0697436438758983,0.374291413794726,-0.0253712162802,0.236792462959356,-0.115182502395055,0.527069969720652,0.0121012426338701,0.389230529999444,-0.177868593301184,0.18200082583857,-0.0069835715628427,0.178775204137643,-0.132083424272372,0.0395834172127198,-0.107745845451656,0.344095856070679,-0.0404013235354187,-0.0243984445954229,-0.0540102518972373,-0.161556522642412,0.507093192234118,0.0278901926515181,-0.155926125340118,0.561139818232491,0.008962627021223,0.315443378017228,0.0810339052498475,-0.0755785566855522,0.106588796890267,0.0085069663769347,0.15678788244606,0.0625738353362792,-0.126542484320433,0.0695077093793865,-0.499891136495443,0.0575340493130676,-0.250943370911275,0.0246462014487205,0.0043851262396384,0.502471951010177,0.389477939621398,-0.149740302053332,-0.0515022864117206
progressive,0.0829033182706592,0.0770507633586787,-0.0717903766549678,0.0812707822674526,-0.141430325802043,-0.195471863612654,-0.0215885720574573,-0.0688593275803965,-0.130380362292673,0.0969031264399273,-0.231996876725836,-0.063604542538567,-0.0961549564923676,-0.212688939924832,-0.0820119075707849,0.081076650375693,-0.145894580614474,0.0208367152059099,-0.0421876094355543,-0.139163436856084,-0.0567191840365537,-0.089498865411225,-0.086408331044239,-0.140467746333061,-0.0923373598245395,-0.187226003371171,-0.267150794121214,-0.0817921065594785,-0.071477869963356,-0.0582155853552586,-0.151712071672428,-0.0574780689999168,-0.0261903626216821,-0.0335512184131,-0.237657763283257,0.0371479039127114,-0.11043558862138,0.0147560453828626,-0.0792635593819722,-0.118712136457136,-0.16988030575491,-0.193846366557004,-0.129479947661986,-0.0018386917164196
progressive,-0.160943579708077,0.105718439125799,-0.221493114299428,0.115716578056023,-0.0821146974704222,-0.23149249331152,-0.262648048071187,-0.176019713595161,-0.146349031291998,0.308524443426625,-0.305657372362959,-0.155577721503326,-0.0649127121540822,-0.350002687979583,-0.116231572202037,0.109018014968202,-0.213783027637582,0.119174602347343,-0.018018191375494,-0.273153912359617,-0.238698998812395,-0.183838447947511,0.0865881252865026,-0.272076540410181,-0.0305586503364844,-0.398306503121928,-0.284062402548264,-0.0881953100874155,-0.073140980985555,-0.160021510471654,-0.124399814839441,0.179225933663106,-0.0665789689506968,0.0746443185902755,0.143717220210572,0.115699989431494,-0.176551155734089,-0.0964811134229134,-0.133984506722437,-0.239632266432116,-0.290114147665018,-0.377100900690248,-0.25565240001981,-0.179303244473514
progressive,-0.412079862863626,-0.312813565744945,-0.05580011180655,-0.45912852959591,-0.412718279297871,-0.400356840705931,-0.323647659329135,0.144324906144192,0.301447707434438,-0.0636635949512179,-0.344472068620166,0.0197302718115589,-0.157047365728174,-0.211084821857166,-0.0449823520338468,-0.075672252368555,-0.127762735315635,-0.184636925712499,-0.0534405211453905,-0.40487692504662,-0.505515772521083,-0.0483653638371046,-0.34243374709844,-0.432107518989066,-0.164490179373762,-0.308101030779793,-0.0595355804690401,-0.367461811315875,-0.0739341095694347,-0.0883881409114978,-0.382926744699201,0.0971675417571376,-0.374859290031667,-0.173241367399384,-0.191796247715796,-0.381080572616982,-0.360019833844213,-0.0248804326800834,-0.0031295397321256,-0.399169554530267,0.128026372847178,0.123111198496516,-0.350729786251403,-0.239681130601146
stable,0.0278246534998685,-0.427951449991849,0.506505728343591,0.123091316161417,0.259569398932485,0.119700603071774,0.485805134061236,0.0146736156089196,0.463180882549505,-0.415442141619315,0.321462412170131,0.0393133877371153,0.0712218494346507,0.249730654927724,0.0664830543482754,-0.553956503463148,0.211938924107014,-0.320932629009181,0.122684774515791,0.0110393119018761,0.0329553320787196,0.284168798524253,-0.0408502709419765,0.112541768521694,0.64124911344839,0.0656874272562595,0.513809551603702,0.0272936250431153,-0.159363346627964,0.1247293806026,0.064048112248925,-0.15228100802006,0.0624169663616424,-0.199621287112107,0.455415779996476,-0.153508591612973,0.175998348584971,-0.0376902648719856,-0.0093184880277625,0.0873994367832454,0.492742027428184,0.64580507673156,0.108928523036603,0.106141505947621
stable,-0.0099369084123413,-0.140886659154484,0.0470268720046557,-0.0750757754089757,-0.094773746478019,-0.0887629761062182,0.237040825798986,-0.0974427954493272,-0.0164458475956782,-0.149980537139399,0.0277639180786521,0.0693771637564242,-0.0447686813196945,-0.175516753571117,-0.0986286661352507,-0.249395141445432,-0.0012889619901607,-0.0883700369632181,-0.0975807318088484,-0.0171620828688754,-0.0944101192696659,0.0307365377862461,-0.232812473885519,0.0007665669246947,0.0817022705976748,0.107750156932811,0.120959538743051,-0.0854585507191856,-0.198468139166987,-0.154823804063015,0.0379340051922798,-0.203738697290261,0.0384441989256639,-0.0545750973156537,-0.206553620410998,0.0390153991093515,-0.0766570105318786,-0.0248857053082977,-0.0449261280429448,-0.0615890184692023,0.0463748326949899,0.184273171982343,-0.095696885020796,-0.148787758068292
stable,-0.105075458683209,-0.0172827600963292,0.172264213334551,0.0217366974449752,-0.0884331456345551,0.0266885939088207,0.0954733852716029,0.373253288328905,-0.0432855283193196,-0.100691350904147,-3.98250894265842e-05,0.024045092472369,0.127847723711828,0.146869533236726,-0.0046921501486187,-0.181908998284962,-0.141105521988492,0.0561222723330413,-0.12157728334828,0.091774389849936,0.172484594724677,-0.0601296736868221,-0.0016099138972126,0.0352239833060139,-0.163312761427486,-0.0042160879794052,0.0048910235354752,0.039369780071212,-0.0119671670375731,-0.130344676283615,0.0941680862182132,-0.088487304310878,-0.215484038272088,-0.0446895861393267,0.0075838378313725,0.219292545718952,-0.115493626156122,-0.0427586267778388,0.294010518427573,0.0029865522258446,0.325454603205906,0.145523566147368,0.0699874356882893,-0.09521314770433
stable,0.413786713705392,0.402697562450241,-0.214301002423465,0.0606741131816724,0.124038165434901,0.175873424094432,-0.267136404438094,-0.0523495480420468,-0.371430481353369,0.363623281493125,-0.145594137395122,0.131170828442228,0.501485878610962,-0.0316041972918211,0.304190586498216,0.341222622899989,-0.0200345045861383,0.0584466246592172,0.417498603795434,0.158876802858159,0.132526857925907,0.0145344955279355,0.404054837370687,0.0777137697806727,-0.0882853802452001,0.0514087949940992,-0.26240779192808,0.16119211682336,0.32387574308441,0.350901437822354,0.109998033037773,0.41933592262905,0.046439622953858,0.319752168081446,0.0554630528476844,0.430241159370517,0.16629917494946,0.0558911418354274,0.197974751286997,0.0545475857908495,-0.0504279537543065,-0.109617397473771,0.202827424086335,0.372536625140655
stable,0.0208318955110143,0.176726307046305,-0.484873722274641,-0.13771112789005,0.0375116509695653,0.0694775787698604,-0.0571875752423482,0.0267886924945199,-0.414495684124107,0.0955861695178368,0.149753845377986,-0.0030748743628656,0.11045364594713,-0.245580536447823,-0.0318522217093328,0.258817568761729,0.149097213988914,0.0249652582453315,-0.0481051779829293,0.10316030083319,0.0942067508805576,0.157294803720033,0.045203396421219,0.0198929469293383,-0.11937405033618,0.169318612744202,-0.100284332770579,-0.10543380636902,0.206014095072074,-0.0319885438665576,-0.0269295962481704,0.0537235274471562,0.0836899275377937,0.0976047210839856,-0.292847365687812,-0.203940907426863,-0.0809892857829228,-0.0863181980063432,0.112176463781586,0.0953588863510041,-0.376085306491969,-0.17499431844465,0.0335860029417336,0.0151315027027021
