group,CD52,CD3,CD56,CD10,CD45RA,CD7,CD4,CD16,CD5,TCR,CD195,CD161,CD27,HLA-DR,CD66b,CD278,CD24,CD11a,CD244,XCR1,TCR-A-B,CD2,CD29,CD81,CD28,CD38,CD15,CD71,CD26,CD1a,CD36,CD49d,TCR-Vd2,TCR-Vr9,TCR-Va24-Jz18,CD158b,CD336,CD94,CD328,TCR-Vb13,CD82
progressive,0.144702276919041,0.337238131211435,-0.351178789146395,0.140156705994797,-0.346075670602987,-0.242743131655773,0.260839930881298,-0.048513342849255,0.437965819267527,0.188069777534118,0.166216973818971,0.182915702655737,0.2013855954056,0.165225924663811,0.214841397870747,0.0721161378220766,0.14790199943708,-0.428344731386467,-0.0938217218953641,0.0337562576093822,0.192073534452256,0.189803648605505,-0.0790609326042965,-0.0405400163902737,0.287770575328797,-0.0422198184415158,0.107863757429153,0.182112058667221,0.23300573731188,0.263054377389408,0.0890936748200351,-0.0490412246160005,0.0326486072277497,0.0842640388298302,0.0499874431821168,-0.101364689368497,0.127207237054254,-0.378350481018142,-0.428914428604324,0.0099412099292266,0.0919754543567778
progressive,0.0783341031815313,0.0321344841496363,0.371269827996627,-0.154054296802584,0.349249899539757,0.380479732815178,-0.172253751636377,0.025365814494311,-0.0662687259969585,-0.094996517443184,-0.137770878919507,-0.0266903923057461,0.0500739490752436,-0.0422120042742828,-0.230688313510415,-0.0261999703981745,-0.239246795773326,0.454426877871415,0.271408232817303,-0.0893478482633087,-0.0925017001114377,0.274208508184196,0.0388297137910929,0.130973251516112,-0.219886234800132,-0.0330266757199145,-0.196502031478978,-0.682591621699465,-0.337535169893068,0.0179882228117546,-0.485558034803876,-0.0096027235693425,-0.0345872411991411,-0.186466673677356,-0.0972121895739927,0.204158989198127,-0.131889103938017,0.320152143541612,0.231817175822334,-0.136476472328648,-0.165654635285014
progressive,0.10298702645657,0.277746423136811,-0.142430132177512,-0.135267765781821,-0.334090140397872,-0.406851679675546,0.156937002957135,-0.296574688037985,0.300015442771102,-0.0874292179075033,-0.0369216062711237,-0.134446414879165,0.0947895106261755,0.0654203609793694,-0.0975065291961903,0.0735705435015601,-0.0036880845171537,-0.106462332695642,-0.42566218088768,-0.123942340734735,-0.0595657713328259,-0.119443184118363,0.136633070067498,-0.0110907512069632,0.0686706318133506,-0.375582771030268,0.0094672995596469,0.0475958545929298,-0.0238846341579362,-0.0307275946116403,0.133762314233275,-0.0759607993174448,0.0830921417898902,-0.0392544554955885,-0.005954374722126,-0.105676095696434,-0.0320550131261029,-0.11400724241355,-0.268640550414456,-0.0200566369801219,0.019267158134215
progressive,0.0471112393906592,0.104115702546227,-0.153552214300535,0.126574176411345,-0.132031312673717,-0.243290716736386,0.15470254631948,0.0462004773109026,0.258392661142206,0.11742838429053,-0.0716232686042229,-0.0201360585298553,0.146006574794673,0.110186594362888,0.163019418075926,0.289215485673225,0.184091310355333,-0.0815033376184174,-0.179604375421003,0.0188198552701611,0.171195689687577,0.0732469390957661,0.115150289227993,0.0774286007096257,0.0924903889311685,0.0330364804193516,0.0177130571653753,0.287505327046707,0.0593492675786852,0.0958479613574419,0.0638355921650061,0.109892645569538,-0.0060068998450803,0.0647412308496088,0.140718925980112,0.0553768877580759,0.133361700795825,-0.106356163360455,-0.0088040977685746,-0.0290035477285383,0.0620676054942588
progressive,-0.123573237221098,-0.105852552579095,-0.0759263622869526,-0.0717135628469692,-0.311988381159414,-0.488482027750063,0.154225942539573,-0.115676092064134,0.0359763843887791,-0.255683668835302,-0.0958509806626448,0.395987274107881,-0.0565215078711733,0.0496543750479819,0.01551868491818,0.114833143049463,-0.0783659146851987,-0.174334364412027,-0.402438221359922,-0.217192087864279,-0.157203020724608,-0.223028013317479,-0.0843240522022364,0.176207259456613,-0.0914796648780997,-0.272428955939171,0.0177090216151476,-0.0742273440073669,-0.30075503900548,0.0107097958616472,-0.0882311619593026,-0.08983577876609,-0.0052745051665039,-0.313624775447853,-0.190533273104852,-0.374499670129711,-0.401707196547128,-0.342441268344968,-0.527905502061511,-0.203968946467193,-0.070436542507864
stable,0.408260842802041,0.569085824490817,-0.460571839179144,-0.0179474800992762,-0.45699493577505,-0.376214059590463,0.559250878143333,-0.335947464853525,0.670681341420338,0.0185023473740233,0.0161285973638964,-0.0283819676155366,0.431550812100137,0.0119287292997968,0.0251826250263336,0.187681823230748,-0.037446549828159,-0.551416949638441,-0.448996311718466,-0.0009845614657803,0.325264341640411,0.298694447408961,-0.0557996620931294,-0.0247149772633726,0.325498584421608,-0.420547727095846,-0.0405600166571499,0.131343002834368,0.243532891467888,0.0095181554094082,0.0651945766846374,-0.0379811512674928,0.101635017057293,0.0109886721562625,0.0734103366883791,-0.253900724648808,0.0378460968940618,-0.311568289387035,-0.580360893142565,0.0381576444016412,0.076184042918845
stable,0.162773560760557,0.206645915622725,-0.20823650694056,0.149008775464721,-0.138532252321243,-0.17432029872334,0.277061181411037,0.0740979555983914,0.414726622202752,0.147658597236285,0.130496753052026,0.101381277242439,0.106659571615534,0.382348503099814,0.247498202768168,0.367122058053607,0.140531526583279,-0.168197203319796,-0.26772024662909,0.136078463445556,0.221074314016689,0.241707621935956,0.331954763411602,0.14972948581287,0.225562461986719,0.115153831572988,0.236812971977162,0.306437369248699,0.373704754897151,0.0508911388864294,0.083554767452927,0.395123757518931,0.242770166164998,0.17661483462819,0.154243931522165,0.0128117128927228,0.0217789046329214,0.0513457931429696,-0.207470295218637,0.196456907023762,0.166993621003456
stable,0.246866414859846,0.260834732102926,-0.339675348714858,0.147732988444833,-0.454572436062779,-0.178351670789394,0.344523474356828,-0.153589439882565,0.412206788817158,0.0265234710452399,-0.0200238544348587,-0.0077833616288813,0.108154695787854,0.231658123993535,-0.0346878925874987,0.220461609084298,0.0010664485045053,-0.137137169131204,-0.251232378858172,0.013842906845189,0.104656715476316,0.0439122539847954,-0.0622403255145057,0.16861169341474,0.338524417043916,-0.0748383996967192,-0.0457582916437986,0.0990114594084034,0.223574130582169,0.0776916482923297,0.100729705936828,-0.0238464110918336,-0.0918162518666251,0.0863398194979948,0.016787435226848,-0.0402693946313409,0.0534561998127474,-0.1725686661506,-0.219711894584708,0.135825739514821,0.0103900541207322
stable,0.248264957509368,0.489059777094115,-0.426039851212816,0.214779349932984,-0.4540643823656,-0.390740800042783,0.391726212445283,-0.259389370557032,0.61991155908538,0.0499310755628024,0.0703544115492429,-0.175379870918152,0.292107447685803,0.327074360733635,0.131444637646116,0.456983089565828,0.0810104769868343,-0.247037293362075,-0.46007140570563,0.0737843458770785,0.412554830136139,0.50891104895884,0.292652120172055,0.19257446212386,0.371079688578131,-0.0626800973055047,0.145580001174556,0.375787299684625,0.281347265458156,0.09134249896862,0.101003582714098,0.311849119193618,0.207571692303222,0.0088348311501592,0.101080716839126,-0.0995510058097954,0.0051264032427947,-0.228359004892971,-0.388078875046653,0.142114166353191,0.13300283183357
stable,0.38304777509966,0.49908911146724,-0.216482103168557,0.164229007456241,-0.372766244632105,-0.287148088627548,0.48948563274535,-0.190303499491673,0.489218436797991,0.131515041793576,0.0095492621989542,0.0418274819818355,0.369083959708759,0.11094928799565,0.104876369910769,0.240467192839566,0.119439233831226,-0.25829057948762,-0.183302278435412,0.063663658918591,0.244360295949771,0.300090602986348,0.212359454949813,0.137601177475408,0.298168984204603,-0.207789158243723,0.117371579171992,0.167070388298481,0.322976255313337,0.137614467468559,0.171026756158293,0.260579146615959,0.053440831381999,0.0879195372160456,0.150236308461452,-0.266464619649061,-0.0262920278912978,-0.227389427635524,-0.372182848806903,0.144173432778725,0.146730901695071
stable,0.115543299606048,0.351106687685526,-0.331459373547036,0.093070227306375,-0.173778393389973,-0.274367063451123,0.341492157470236,-0.0884209877969597,0.509994928741005,-0.0180215350204585,0.0684270923692238,-0.142240495025386,0.189137537822942,0.063233316236118,-0.0318194474065137,0.212622626546551,-0.107792341195499,-0.112715093007252,-0.287767539697729,0.0185913850511645,0.195258647994284,0.289619497813746,0.122437371026403,-0.0165608691221365,0.199083396418063,-0.0926049717172068,0.0446416868843848,0.203652425434444,0.145319123339829,-0.092459381139897,0.109895350923455,0.0939640206325938,0.0188702101395205,0.0275821241259098,0.0773496702803051,-0.039447851829274,0.0748377559307285,-0.377944552646562,-0.339391383450454,0.0302612668501803,0.0500000760518337
