group,CD275,CD3,CD56,CD45RA,CD7,CD4,CD5,CD195,KLRG1,CD141,CD57,CD278,CD11a,CD66,CD244,CD62P,CD163,CD83,CD2,CD226,CD28,CD38,CD71,TCR-Vd2,TCR-Vr9,CD158f,CD319,CLEC12A,CD94,CD85j,CD23,Ig-light-chain-1,CD328,TCR-Vb13
progressive,-0.141645420984463,0.405829216934903,-0.160933165790365,-0.135640550499559,0.0195511820934431,0.149286097374007,0.42875946302192,0.192841853304181,-0.0425943241529482,0.0651032405005017,-0.196187041349198,0.0213876854760501,-0.133841745545906,-0.0041607385189575,-0.159099248383189,-0.0556884934013049,0.103995565380942,0.0179591696824216,0.440589912607173,0.118696989468466,0.140097832693745,-0.229725140519749,0.129935616159626,0.0919582510878604,0.0835671285840218,0.0411619886075223,0.015828160426749,-0.0618779295254306,-0.232335921095825,0.16595779421571,-0.0283988167292659,0.008228819524999,-0.251642458219116,-0.0565928256845617
progressive,-0.0014791321994965,-0.118845485679392,0.365536998120113,0.56496405237782,0.362915026317902,-0.157428349300221,-0.0723945316721658,0.0539743908392245,0.369009778008995,0.0399282189788017,0.476037162927003,0.0633368076242798,0.529347878158516,0.0601457431012426,0.320888864752507,0.0591353192842665,-0.0458080878442657,0.145239656002334,0.243916588167962,0.13802069181612,-0.0777034885402855,0.118757489235202,-0.467537486436566,-0.0798164068885499,0.0494553141085859,0.123255922732836,0.0707295633305561,0.0848661974327563,0.52751811213351,0.0772115973621724,0.0537616309418044,0.152498304489811,0.383626454168202,-0.0133292623454005
progressive,0.193058947721572,0.248107368830423,-0.248391670463204,-0.0953745724964927,-0.181374884582556,0.142195531671746,0.208256170539157,-0.0215330916533668,-0.0538476167565746,0.0773946777269269,-0.0869968258405815,-0.02556347451563,-0.154173118821962,-0.0211067165808738,-0.234451408145132,-0.192142316528045,0.0121276567712355,-0.0537105584481773,-0.0267524722197521,-0.0158660922164886,0.0391437173393514,-0.241422273106305,0.0207019947576899,0.0192876217180847,-0.0737187620017177,0.0117690274865365,0.0468321547173226,-0.119542101654734,-0.159849092227043,-0.0912602086899105,0.0252127051854971,-0.0005281273827928,-0.194989725756658,-0.0761045798048007
progressive,-0.431651435897291,-0.167980610233763,-0.0196097478573079,0.0050118404560367,0.0199646676460003,-0.0664656232866356,-0.288528511566871,-0.0492197620249207,-0.158636849507038,-0.087112958413683,-0.103960388672569,-0.16655228432317,-0.0759205072684827,-0.199966730236007,-0.199125461809104,-0.191810075456666,-0.117243559812696,-0.218455812485272,-0.241473560441569,-0.26834552791002,-0.130527348667327,-0.111745332012955,-0.106694451507268,-0.206601726557803,-0.184471932608132,-0.311837020455093,-0.178256185525903,-0.189925339864304,-0.14456330946661,-0.224365535778753,-0.203333931246548,-0.265449802761555,-0.120008156280177,-0.144956431881088
progressive,0.0014618275760125,0.016044255557429,-0.123129172333462,-0.233975487389656,-0.356575557486301,0.215479254996424,0.0593193503736554,-0.101032114752517,0.0402290402372324,-0.28555504786803,-0.19861002633753,-0.0035366980552165,0.034977619964086,0.114469607507779,-0.182076036418844,-0.2610010049457,0.12753295630371,-0.148641287040723,-0.149729480850779,-0.239499981106618,0.0656896878542432,-0.136245791642682,0.252513589762545,-0.1292957033149,0.145729360122236,-0.154798341256746,-0.193507253967053,0.182678187599573,-0.175026906932866,-0.0659166198352902,0.0187293323501326,0.0644058919321907,-0.283932133469442,-0.0997181516061834
stable,-0.0230806930670495,-0.499884654455773,0.506962763776653,0.50742012453136,0.441564564878579,-0.479160639171042,-0.600412725416069,0.0405494114426386,0.12263050453832,0.104477203643118,0.234819166246216,-0.120019212854895,0.624878291937812,0.0439001952369954,0.506188089058897,0.154961228811425,0.0434071108039796,0.103045602246933,-0.227958444033855,0.174814963205001,-0.246146965372462,0.488984164406214,-0.11162431642661,-0.0736502549440897,0.0563343512243074,0.0497174887923099,0.0590987242080124,0.0558031476623436,0.373649686937723,0.138354775440338,0.0708209006276453,0.0973763808003469,0.621421703307232,0.0454596995885964
stable,0.176955970943717,-0.202368434163915,0.250589854237891,0.24304706228732,0.196846313299479,-0.13470474736565,-0.210287243096652,0.111812320814958,0.185737359472015,-0.110699542444684,0.242162681281479,-0.0324355900407748,0.309510699608195,0.165683804327754,0.242124798254597,-0.0291570725794999,0.236924175943698,-0.0277819609397547,-0.298794846147512,0.208097831575885,0.0881527500301025,0.2227670566343,-0.0754395332261111,0.0662414821532603,0.159844310038152,0.161128763267323,0.260466855474328,0.183764034423574,0.215813951021033,0.129389346346761,0.173534523619404,0.160461854240033,0.383996175932173,0.0929867001602455
stable,0.0024933159687541,0.159698881511001,0.0944705769704779,-0.0091177961180942,0.0119405607196651,0.261108707371031,0.181055267929068,0.0390751216543099,-0.186157717962635,0.0805830552710075,-0.128591923877061,0.349423761820515,-0.112984272436764,-0.0151264225215303,-0.168572482734935,0.0586896845568369,0.0920064322673028,0.232399319220837,0.0897330420125743,0.0623274053588597,0.186217302760748,0.10189382115843,0.0372975696428834,0.0086022063561635,-0.0934744775839573,0.12692597730737,0.201188919506213,0.196470177609867,0.186017335240823,0.173323145286601,0.0787757747098472,-0.0504328353010516,-0.23140319094496,0.138388489316987
stable,0.267051661456955,0.502165565093979,-0.43498920903415,-0.425816894294789,-0.487263588241017,0.387058358424014,0.629957082700271,-0.0395512497974592,-0.0266361700450386,-0.114552968373579,-0.026198606530181,0.420370855833756,-0.284459513031299,-0.0210400755264209,-0.437662319238345,0.235740452452738,0.159383853632186,0.0875831412972193,0.525558711540704,0.0046100392556609,0.408300726966771,-0.231567602404242,0.268519043138672,0.329212415112846,-0.0219871089315101,0.0420604665265382,-0.130437194933004,0.0198055726102279,-0.289830988065596,0.0036257478616214,-0.0278599206429809,-0.0563272127590479,-0.472560958367322,0.140146205965236
stable,-0.0596795090391466,-0.0236692504144819,-0.115485146029464,0.317187445304223,-0.0924830952900404,-0.0947821293597362,0.0386721040299532,0.0204494219892386,0.263066796817844,0.165061156398659,0.41141019748662,-0.0781806482512832,0.308866415652813,0.0014526351205926,0.256968098890257,0.134455866636201,0.132342291152076,0.139716745958213,0.0060867180820653,0.163020592650381,-0.108570772239037,0.171632464062655,-0.113559453146484,0.0152802290531536,0.0643598617411456,0.129285108854171,0.0573605890504602,0.0266984712566684,-0.131652657606247,0.14178039604991,0.0522648065632563,0.0537434991688875,0.010034072037811,0.0835889180508294
stable,-0.0515179465648102,0.148659323460098,-0.379756890617931,-0.239524636341725,-0.28861026532115,0.194893885383097,0.183913140176986,-0.0404241131112803,0.0748736854026645,0.044783410747003,0.0586679780710877,0.277008884797651,0.0397315409165303,-0.050896480124352,-0.046663548597926,0.271168618975002,0.116409356482662,0.0807051306882894,0.102232719173184,0.200545463844371,0.0990843527332463,0.0794563682078511,0.306204825051942,-0.0061411211878055,-0.0353201158446467,-0.0182310727957315,0.0554599676794214,-0.0474815808304475,-0.425365018175095,0.125862035087506,0.182589925609926,-0.0153542429438111,-0.333957748408114,0.0322030524272327
stable,-0.0088681814482177,0.341937120532387,0.0265975896445927,0.0900408141042857,-0.168922487458624,-0.0099708312317565,0.146291104048704,0.0702831087210222,0.292634592446014,0.176391217761367,0.220631016591956,-0.0272771711835392,0.181608362486132,0.178639447110617,0.123260987843209,0.0182456245448331,0.125915872692609,0.179895053539599,0.283396738086634,0.215630117529407,0.168527227924162,0.0285871917088415,-0.0854345972800732,0.447483999864713,0.177669063762156,0.0946709952452912,0.262495385517373,0.193655540600846,0.18689399557235,0.123508079151355,0.103341765593321,0.0935133116031404,-0.171514453662841,0.119849417482642
