group,CD52,CD3,CD56,CD34,HLA,CD45RA,CD7,CD4,CD16,CD45RO,TIGIT,CD324,CD5,CD196,CD103,HLA-DR,CD66b,CD35,CD57,CD278,CD24,CD11a,CD54,CD62P,TCR-A-B,CD2,CD29,CD28,CD38,CD15,CD71,CD26,CD304,CD49d,TCR-Va24-Jz18,CD158b,CD94,CD328
progressive,-0.2324424096822,-0.358539067098506,0.160573835127154,-0.066288502653438,-0.186466375429192,-0.023166766368374,0.0032268273810301,-0.238572852457274,0.253521192567528,-0.0080256683321566,-0.0848602039488943,-0.107398906526751,-0.339757722020196,-0.0350686172100534,-0.0473784976052127,-0.181941629383869,0.228630646497245,0.044588036213788,-0.0763245812696066,0.0071013799432197,-0.0053698762633797,-0.0201226125677448,-0.257755961688295,0.108266391320814,0.072902411263631,-0.301524259823644,-0.0748882849675705,-0.0515434735440737,0.0702182243553631,0.172723250817487,-0.129933150354215,-0.195096823986879,-0.125479220703292,-0.0633045819775626,0.078307307979078,-0.0421545472054574,0.0104147430220468,0.0990485398805633
progressive,0.0535853491123304,-0.101827215610989,0.422133446262724,0.0788992991056692,0.115274925814279,0.470307190904894,0.510663525046467,-0.159087437486773,0.0922310710197694,-0.0610588970324407,-0.0458875165930483,0.0335207938730775,-0.148435394904615,-0.0517416338535507,0.0052636214829209,-0.0933292742732759,-0.17049446079913,-0.21772664500607,0.507500819162074,-0.0356167050280395,-0.172574002570378,0.548019811254386,0.171606664709028,0.0440351081873669,-0.0919097960769913,0.177749036625989,0.0899018404389691,-0.17802358596478,0.070585610521443,-0.14616744349715,-0.562313199081074,-0.367658050755227,-0.0629730634516161,-0.0844627226509264,-0.0263967405476193,0.187582811585778,0.509352269527557,0.328376460833593
progressive,-0.0500650992188067,-0.0877785613264583,-0.0141549259310571,0.142624401801933,-0.144312382183103,0.140081520756924,0.13511199846524,0.0176917404909569,0.0357039449302804,-0.172941518185896,0.0076163286824099,-0.0532725052791571,-0.180090069429771,-0.176888467693589,0.0650657837239729,-0.0931351458441657,-0.0107933154447619,-0.0376292565370168,-0.213723964430516,-0.0233419139006865,0.0036292080144238,0.0339683396020871,0.126299579445436,0.0063031920356845,-0.109603673423002,-0.117195904322562,0.0905324647552065,-0.132395069423127,-0.0344435691557412,-0.066575013407167,-0.151266869458237,0.0160133374688773,-0.0465425840995399,-0.0952716606020296,-0.0117627683124321,-0.01264333088174,-0.0531583727512093,-0.026407012047764
progressive,-0.127467886931882,-0.0136937260690818,-0.0735941480639872,-0.0249489206720306,-0.0562261252816374,-0.152778446058674,-0.0589343594737323,0.231323155835861,-0.310653783763254,-0.0335920791281807,-0.097038349595822,0.0297843403767719,0.0735488697821725,-0.220503963413392,-0.246697230040222,-0.0216294783673683,-0.321009826511516,-0.214919074072704,-0.304810561378597,0.216764057429734,-0.146590950390678,-0.187767561696267,0.13071053430942,-0.190181703563929,-0.146494958163567,-0.0238884283871523,-0.0426221964512723,-0.0180129711137246,0.021275466092826,-0.353515775027681,0.31893437209699,0.0744450171425199,-0.0096844590585688,0.0631449379235425,-0.216481628962424,-0.0457847796970277,-0.191349015507758,-0.184299749587259
progressive,0.093519121644096,0.0335710398624644,-0.220598198800747,-0.359116198557221,0.163273847908224,-0.147431414471321,-0.342439421635013,0.252565468309753,0.0962427549788126,-0.353657686190104,-0.0895995953755395,-0.0482097853636296,-0.183537276507461,-0.189863830637347,-0.209894336595042,-0.222979177949844,0.208482093801207,0.391457032920986,-0.19904687478509,0.0578703956114629,0.233885900014072,-0.0729084954396515,-0.359285687620028,-0.368923889977089,-0.203101712906975,-0.0801898474849363,-0.0740684242316942,-0.051424217471482,-0.0250196248040687,0.199396178917594,0.0827649952125444,0.0383882984569106,-0.369737211948376,-0.0071138353192489,-0.12675385441847,-0.0212441115360642,0.0155024712426891,-0.347859995551591
stable,-0.436856842836317,-0.465187745091955,0.34356594202114,-0.109885120379743,0.173434547341387,0.332332598365131,0.274572725363206,-0.51787939563821,0.381911752424447,-0.119626100412433,-0.0596812589155113,0.0674264253490462,-0.606106877309363,-0.0729681491516192,-0.0843511475960799,-0.004295022661652,0.0531794560748862,0.0666624532701321,0.0873594031607671,-0.0533071805277974,0.0309736338432636,0.489187309326703,-0.0068405235703171,0.0826869268215626,-0.355942525130502,-0.24960601268799,0.0808530791473603,-0.264129089164696,0.474640448105677,0.105567900392017,0.174638869927283,-0.252189759650097,-0.173264568533208,0.158095784835921,-0.104926956927175,0.257833981437896,0.139487939738937,0.431523102151842
stable,0.149597281746282,0.276876744114947,-0.253586378801981,-0.0012471160597831,0.0154161825087787,-0.0876699457333829,-0.0541734893657043,0.247011010155139,-0.14789432655833,0.0068323231533233,0.0184832979115407,0.0385374334574479,0.402857231874835,-0.0193255703637099,0.0873919727212849,0.433071686047213,0.0045838275007123,0.0177105501551808,-0.149964839151837,0.558200332576596,0.0429768897232064,-0.150296266140694,-0.0575963237109852,0.255650847653206,0.193858457682418,0.289098810437216,0.603126872753559,0.359852379710704,0.125852422793716,-0.001642078297745,0.566154002487375,0.183045371206842,0.215289022316237,0.4649649291272,0.0374665987353026,-0.119125781782183,-0.0540281490854086,-0.209270598560081
stable,-0.101003566143476,-0.235000013576992,-0.0572262117778203,-0.187615728086348,0.0639566130417223,0.132168123414126,0.0709503497865623,-0.0250679845089786,0.3235230964658,-0.0911675794248973,0.179453750718079,-0.214508848526617,-0.137410316999014,0.303403258072223,0.176492818899521,-0.225253420537811,0.115354810386511,0.0832858306467399,0.146696778808714,-0.0999515043084462,0.124606088421157,0.0367031654680749,-0.150503559500331,-0.046558798236435,0.0772746213789811,-0.314109567283493,-0.275842876339378,-0.216365930595947,0.0143516931112682,-0.0341387883654974,-0.274073614057507,-0.140598413044775,-0.104751240343371,-0.188556749884956,0.0537517687930123,0.287442709049108,0.0285315866472489,0.256443445317086
stable,0.13233593344245,0.242658244567045,0.0422088753366452,0.0262568189334236,0.0571519511422958,0.0323026120238944,0.0741135048213893,-0.124331790624699,-0.0293310442338345,-0.136968291339819,0.128110973488319,-0.104712651403706,0.0953575257898255,0.0378848048559783,-0.0224212057077831,0.0174547329923886,0.143182873302452,0.0929581902832301,0.0951724715902099,0.132229096872607,0.155359079248106,0.0861972340686152,0.0628637750152765,-0.124685653347397,-0.0430807187327617,0.0998234490589506,-0.0198081032371344,0.178527719428071,-0.001030146749357,0.228953192826107,-0.0780101507311465,0.0262092363004795,0.0138184593014481,0.03393226406409,0.0622034252868816,0.0335168305057874,0.0702971153500392,0.0084216692062351
stable,0.320358632415539,0.414644607929087,-0.39231880065998,0.232248584747106,0.338196981860844,-0.214730345097065,-0.566260265907373,0.472007815015852,-0.0204849006734956,0.0503501802993696,0.0140129151700021,0.0455013101976137,0.523041903309239,0.050146985574014,0.021162361193452,0.0810003104510204,0.0232697703758174,0.107863610207338,0.200330728523637,0.329433352722275,0.0607161188154343,0.010256454829411,0.003682881882726,0.304333714945181,0.271087234151151,0.355133047392595,0.245519967069627,0.319172270237403,-0.0970391268466367,0.0561186282976901,0.161688522589007,0.186493975749798,0.148410498394946,0.209290533970346,0.104570250095325,0.128789221730236,-0.487574455094405,-0.343147404395067
