group,CD47,CD154,CD52,CD3,CD56,CD19,HLA,CD117,CD10,CD45RA,CD7,CD49f,CD4,CD14,CD16,CD279,CD326,Podoplanin,CD5,TCR,CD195,CD62L,CD161,CD27,CD1d,CD35,CD57,CD58,CD96,CD11a,IgA,CD244,TCR-A-B,CD122,CD124,CD2,CD226,CD29,CD28,CD38,B7-H4,CD204,CD144,CD209,CD158f,CD336,CD94,CD150,CD85j,CD328,TCR-Vb13,CD82,Podocalyxin
progressive,0.0221493788432302,0.0624351594377057,0.19792976644653,0.381210458953549,-0.114851943941484,0.0244521646571078,-0.0593297929011762,0.150883739561751,-0.0407443512949017,-0.112309710274611,0.12945811441735,0.383922983627374,0.371217899049144,0.123708161590123,-0.31428288576012,0.0687290101572201,0.160831631532977,0.187148065873684,0.47855410443002,0.0753143504381671,0.156253032859177,0.235119188681971,0.0982827158617365,0.0226922181537595,0.167521613423048,-0.005954274392223,-0.18253918695682,0.112859779935127,0.216546353190804,-0.152690283699399,0.0828772478165776,-0.120499921357168,0.288841490570733,0.241960594751291,0.0576977561015379,0.168918970820067,0.129878821764754,0.124237955483854,0.324767642308779,-0.0931395487680041,0.100059083022741,0.200622661845975,0.157117174938769,0.0119883027328407,0.137808646112827,0.13913284381841,-0.0294714581805514,0.174727784677488,0.0836221443722568,-0.155719286324435,0.146427501555943,0.12769487913279,0.0949480750172333
progressive,-0.226188683672396,0.0097595035170827,0.202217014551896,-0.0063743934024269,0.313574831925888,0.0010711639163715,0.171195103095328,0.0214611152182678,-0.125874809959659,0.527153235118713,0.316973904601653,-0.0145716716746156,-0.18317582521393,0.0159372777310689,0.0940853125845845,0.121365307498637,0.110555892951745,-0.106440201311304,-0.175794244557019,0.114360108822392,-0.112088909047934,0.0358650529066138,0.0549736643815262,-0.0171833874672387,0.227252564393349,-0.20136284380642,0.583083473028179,-0.15176563207872,-0.0222632657216723,0.513796184545206,0.0496163678615028,0.262041451008307,0.0156854569128315,0.0878425869972009,0.133735605820398,0.157098046407378,0.114784192299419,0.200853212257612,-0.12118367553796,0.084801296767252,-0.0248404758574127,0.092534156919716,0.110696976445641,-0.0034985817841923,0.136640410041319,-0.0016153439697959,0.491969424435366,0.0603689586602531,0.0491545333242071,0.285033962183744,-0.0678957654224888,0.0646419743162641,0.061021326260177
progressive,0.173361060886002,-0.0030441730381501,-0.2108638127394,-0.29146353143892,0.301806399033146,-0.0218731921560971,0.171126698249675,-0.126221087461052,-0.0327454755366696,0.40485936105093,0.539682648333523,-0.205895973619663,-0.213111374367883,0.0197568817922879,0.269449411782019,-0.0480680809923574,-0.0442844952649227,-0.131959557355256,-0.301219919187023,-0.0221790059201355,-0.0957104503788196,0.0642843370931375,-0.049252312780625,-0.206769350632565,0.0326286856111775,-0.195259562268179,0.134793527659584,-0.0493305861965837,0.0430905864472667,0.193997861789468,0.0139753420097703,0.459792240219636,-0.0710058498505118,0.1444939642904,-0.0031464693233962,0.191930166926676,-0.105497992140471,-0.108648561999021,-0.165677497554366,0.3898562548218,0.009070390061943,-0.0529595769151736,-0.0087161255044594,-0.018399145343379,0.0351028607386309,-0.104275706665705,0.151825923688959,-0.107848888842972,0.0233379155012331,0.16883829696194,-0.10691185682115,-0.127594076138928,-0.03061090344031
progressive,-0.176577590040738,-0.0778774016189896,-0.144884039136288,0.206193442631361,-0.296402490735191,-0.0581334803904645,-0.138795940553578,-0.215534489989331,-0.208255156514992,-0.268198384611129,-0.240810616889723,0.0360122796365914,0.0199948651632011,-0.136473518549692,-0.277058631945908,-0.222336907199855,-0.182122027355079,-0.276747959887207,0.133797322936388,-0.206337668688496,-0.130144195508585,-0.0171855921198795,-0.263272876859941,-0.0540966049892714,-0.232281123525617,-0.187544239656283,-0.142223473642447,-0.22302690420081,-0.218710785644382,-0.221189725163018,-0.263474606414274,-0.414309516723786,-0.126869270532916,-0.305525993529876,-0.210099409667384,-0.0177322494962852,-0.207183056541546,-0.130630588236046,-0.0711681311823637,-0.30960798559333,-0.189233325852996,-0.19571255922383,-0.138604066732363,-0.197112379304331,-0.329029004463155,-0.31162384164887,-0.284778768296112,-0.236567522846787,-0.223827622824854,-0.298050819811994,-0.161076023065458,-0.309657329995653,-0.294726398785065
progressive,-0.273482498174389,-0.0645642247928343,0.0113251938656554,-0.0779151219575351,-0.293461154713432,-0.242680385794673,-0.283540035232026,-0.0576072694082868,-0.409743108326938,-0.123480918935689,0.250200365263319,-0.0775035412395051,-0.173508202494511,-0.218668297286411,-0.136741706273897,-0.108875035460489,-0.473538264366516,-0.283158013404648,-0.0223489660596961,-0.205718240603593,-0.0006396461839349,-0.0438134155044536,-0.11482278577563,0.017686309670199,-0.0437113968470238,-0.444736101772227,-0.239736187329338,-0.207686510981194,-0.0625036365720582,-0.403642349647117,-0.402882848024205,-0.0520394251758519,-0.0619012091864898,0.0530307680088452,-0.0810489097371194,0.275151414182688,-0.0916722757264688,-0.289221027841929,-0.0721994767406997,-0.152904665729997,-0.231875072381679,-0.0504544483393004,-0.144502169259822,0.180155493948026,-0.188546724145323,-0.282799130706487,-0.0271832597138207,-0.12941084173479,-0.291352692910894,-0.176903028470219,-0.252008798106783,-0.270073652246286,-0.0516431956738075
stable,0.276515116795401,0.246313454398502,0.582215075580316,0.500983093357604,0.139095358083972,0.243779283893885,0.249116164848385,0.285578217196382,0.312813561520304,0.164751819564125,0.369943523124031,0.452955800287873,0.631235832894964,0.198965913615278,0.1231308803222,0.406210640462205,0.252297341805251,0.476769997874392,0.538009812913841,0.452447451419329,0.24520044534156,0.603896481536769,0.273817121024977,0.406487843502512,0.43914700455517,0.209674985915519,0.114031046527764,0.438001957568752,0.411355296338656,0.120298612192352,0.330418098431134,0.191450105681029,0.547246450900129,0.367540112005531,0.371896221612616,0.484743042867325,0.438492815202903,0.412731491806545,0.439252184821664,0.0688565090736657,0.428696843785409,0.420164457092988,0.415122067517834,0.275737590563612,0.499599044374238,0.406718895884544,0.303344494548415,0.451074414648322,0.414903540946704,0.127444460998657,0.414269262604312,0.422025813554032,0.445264161824992
stable,0.0203565981606857,0.0934722654051381,-0.142509786247574,-0.0171099258352388,-0.0034988720265916,-0.0518554645138959,-0.0498930135597019,-0.0162892667667781,0.0861351528663575,0.167580293093582,-0.029011445372449,-0.054837416248436,0.0445358445408071,0.28476788132033,0.0461605810242764,0.0876980104286774,-0.0310991000225334,0.0397983774178894,-0.0072346994693562,0.139987258920158,0.0145614851731613,-0.0274496127274696,0.352341579512384,0.0017157376882509,0.145297993861316,0.0321581972031534,0.0788542246411276,-0.0158607355413357,0.257811140335828,-0.0884770831069231,0.122111806515596,-0.0250747367557221,0.0474247291609223,0.0515517847659504,0.111740598225965,-0.0209749483356925,-0.0370206678004426,-0.0398441437760651,-0.0275163903729009,0.0112071736418958,0.0102245745233727,0.100207175131315,0.0189561215867373,-0.007292604276305,0.0483790839664144,0.170439219715025,0.100353308522205,0.0359927350680678,0.170044665525413,0.0648139439791528,0.0190305347814004,0.0651993175536507,0.116851492501707
stable,0.142796570839519,0.423128569290037,0.0659534919715557,0.0653915908818778,0.30989910844022,0.0419441388996531,0.348696817273767,0.236348110298809,0.0942035233646483,0.123074279474976,0.273326524332133,0.133891046014686,0.0245921122161762,0.101809739669213,0.455328212432023,0.271455855005442,0.125103847225048,0.205085128045361,-0.132183232084158,0.347022058329724,-0.210798062687296,-0.0370582968689074,0.125903982015519,-0.11514117807682,0.052173847122233,0.249545019848327,0.0539445855293627,0.262274367323366,0.0311788416444061,0.208727852046802,0.141627738175604,0.179649212506452,0.112800148660974,0.133586006833218,0.143254518493171,-0.134771251227749,0.244024665590328,0.190202674220148,-0.0364847321155415,0.366792156717752,-0.0907112876412249,0.155645845897335,0.138394394242508,0.210657689715871,0.0635866515267921,0.0886504674149668,0.395240998710241,0.215208381809655,0.29178152495928,0.48623679177345,0.148208371736504,0.13729257668149,0.22472875346776
stable,-0.0140396693089679,-0.0017018111677926,0.105060791384726,0.136267421556858,0.0504807289567165,0.118622222247495,-0.262116480537843,-0.0353404428706364,-0.147045277482026,-0.0449962329678341,0.0381537523039214,0.112216136892717,-0.132693664741781,0.0815215835406546,-0.168559879305662,-0.179044598703896,-0.213035393133778,-0.0573914583519151,0.01407098614649,-0.0897831393873806,0.0002744983104084,0.187103166497352,0.0080207592675712,0.0888626109735367,-0.134459751800948,-0.117586112157289,-0.0567209262296406,-0.102175210412536,0.0125254789967929,-0.0631340195734373,-0.0487199826094444,-0.0390267227679576,-0.268389878208708,-0.147502210660431,-0.174135276828625,-0.101671586103972,-0.0410172208532463,-0.213305660568516,-0.136494877155341,-0.303337300641865,-0.189778637450421,-0.163809579445858,-0.133265276521762,0.0079159966258833,-0.126410962348769,0.0075847630489304,0.0326287217449725,-0.060964446712762,-0.0952435259172201,-0.0330286025735478,-0.193412253605243,-0.0031621467822669,-0.0003245565769305
stable,0.0439134976077017,0.0434618932214003,0.257919960812061,0.33747448847165,-0.161691312657937,0.0071819293358449,0.0860622670976608,0.066739368080836,0.0926505017411587,-0.0936251953666336,-0.330206269851702,0.19566545748049,0.336827331061162,0.01650553636317,-0.0532921605061206,0.120714635645476,0.144118580467121,0.102334838407147,0.36600565336353,0.105384995692726,-0.0392549343964365,0.0762463041213256,0.0043983624517387,0.183412255297384,0.0197676049817771,0.185195526034276,0.0207105543181735,0.0920537493991142,0.144562365291123,-0.190886950151366,0.0811758457991303,-0.290064616492591,0.22138191704192,-0.0526339307242522,-0.0154411390363019,0.426484250739744,0.139215674376031,0.158258349532498,0.255435382394398,-0.466453998416632,0.0665172582139525,0.114121314690909,0.0601265096094532,0.100561738763689,0.0677880186553027,0.0159791957639506,-0.0807311223169121,0.125094536262101,0.0530836601504384,-0.147441359870144,0.109254728619677,0.119098734993619,0.0560143506416753
