group,CD47,CD3,CD56,CD45RA,CD7,CD4,CD294,Podoplanin,CD5,TCR,CD27,CD66b,CD35,CD57,CD278,CD58,CD96,CD178,CX3CR1,CD11a,IgA,CD163,CD226,CD29,CD15,CD71,B7-H4,CD204,CD158f,CD307d,CLEC12A,CD94,CD150,Ig-light-chain-2,Mac-2,CD85j,GARP,CD328,TCR-Vb13,CD88,Podocalyxin,CD224
progressive,0.0770846858815954,0.448266257235234,-0.31069889822405,-0.28051545495503,-0.181444870320253,0.27592632966326,0.0919842201535868,0.209192795275571,0.479029975088202,0.0682116823810563,0.213260047643831,0.402005754747276,0.178499391207973,-0.282281852221873,0.15864157893417,0.0983286054951825,0.0820057466887935,0.0558552116992107,0.114165371275234,-0.392636398475203,0.220731747824739,-0.0891082188037226,0.0528583243435813,-0.01717503813671,0.254326688466485,0.145361694814045,0.121473333888614,0.0225286415670555,0.0387546809705481,0.0389408704957829,0.181235461454368,-0.3448668420204,0.123065609607265,0.175004223646883,0.0844161334358371,0.122432159036567,0.0802536524958339,-0.480810180182503,-0.0159059358867626,0.162314806283351,0.0825193822918116,0.317589366606443
progressive,0.128186066917513,0.0291680404958674,-0.320672547773542,-0.551662026558631,-0.34505654788802,0.199548527731505,-0.225519003722028,0.0500651120870791,0.160716785021265,-0.0732233682228399,0.0211692460571828,0.0347704646817838,0.134796558496081,-0.587757191793988,-0.140956603477853,0.114318188759885,0.0324289819133254,-0.0474067415795176,0.0979360709500582,-0.537996041916666,-0.0456841138086892,0.0599339918161476,-0.132094791173424,-0.238506290809096,-0.003314722273067,0.308407639516373,0.0215313779565967,-0.0454997712812838,-0.109865428361326,-0.0670577171065023,0.0323365413141748,-0.466730329121202,-0.105857365314115,-0.141947093313597,-0.156766138922714,-0.0526008891746988,0.0755331939592689,-0.320496279961131,0.0490621326704073,0.10260046296855,-0.0700285853689143,0.042903292256688
progressive,0.106866511356338,0.153052997055921,0.0718269526909654,0.241572304326356,0.250914029137741,0.11904153941528,-0.0265278306164297,-0.0552785074885808,-0.0863743757821601,-0.0167870344720814,0.0898261776867325,-0.14264398803543,0.0079082532529689,-0.0895996388715394,-0.0883556997251185,-0.0409845851719528,0.035831364266194,-0.0516456235600866,-0.0110164623050904,0.10017614972874,-0.0737444024658225,0.109353707582888,0.0677680810930864,0.152694749060254,-0.0099570263783462,-0.103376868408598,-0.0814162962114565,-0.0160262301009757,0.0271765051931531,0.0207158424476505,-0.0757768769429284,-0.0242707606842839,0.0395100848578941,0.0373868230165957,-0.0230354013034555,-0.0632347342686177,-0.0158493362295789,0.0267460357157745,-0.0902255526329205,-0.0220080871329439,0.0947601610732649,0.0678746777995933
progressive,0.0605084406542319,0.278544564173835,-0.0426904699526555,-0.107565276130626,-0.13021340912825,0.293517630442669,0.279988294577288,0.189420661306778,0.24531241386209,0.142192498862826,0.100571627595269,0.198459369065976,0.235291139126441,0.0705055875903491,0.228031784182606,0.247233147450577,0.157477113582913,-0.0093283582705374,0.202297500685478,0.0712137350923682,0.273397036024261,-0.0259044836117394,0.0816674781273079,0.247496979182646,0.255646330855917,0.440236709494198,0.180350105017743,0.110855836516855,0.209127612233333,0.272098410759251,0.253976787832081,0.0622074995603594,0.194052348145961,0.201568775288062,0.145422917053998,0.186763377593783,0.211039093963177,0.170810677382751,0.0779345177232859,0.252637065818247,0.191904352675294,0.30947740812882
progressive,-0.0654830805694425,0.0594658753206558,0.0509579533439981,-0.0574748698935563,0.157838118165253,-0.288430471825937,-0.0296245439763998,-0.194850167823105,0.136081796208537,-0.138090757851978,0.0728838903299754,-0.455977295902699,-0.580428808829082,-0.149214948302603,-0.094770988594651,-0.263098344598078,-0.168576987085769,-0.0975103333963818,-0.0354964458708519,-0.220478981778895,-0.189030341016096,0.0476839290599935,0.0189135676398024,0.0172467016922032,-0.456639771647734,-0.0714149412574261,0.0131979013472377,-0.139167607198463,-0.100689873627345,0.0298681720106361,-0.504462800462106,0.005701704134985,-0.146599668300615,-0.193847498189499,-0.068533577311448,-0.100046506719138,-0.0313492122615088,0.273457206670439,-0.0427980193040762,-0.370026397799424,-0.125841772751688,-0.0405837039086795
stable,-0.198256283245421,-0.0496574000856607,-0.130209760507664,-0.102488319567944,-0.0856036053853753,-0.267614428110217,-0.492142898469111,-0.513569626825597,-0.278646567907486,-0.47254671437357,-0.103474648076611,-0.331835446190023,-0.308131674745879,-0.152280429934987,-0.205802232261471,-0.488993769091766,-0.456425896640856,-0.49083633248364,-0.516752217177028,-0.0291044056130855,-0.494862594999306,-0.333621337447485,-0.462354971798951,-0.361288211186106,-0.318497184867661,-0.446008293494231,-0.460430092445572,-0.463973637389388,-0.537629816157934,-0.50660863838182,-0.308026897664719,-0.275601359197917,-0.493163150696748,-0.472207457065482,-0.480941797414299,-0.521701494326667,-0.456923247640862,-0.153471120803811,-0.451646231114818,-0.504482217464024,-0.500458865683907,-0.49300346019252
stable,-0.0023083252574997,0.483507681687626,-0.444198705478823,-0.240591368186716,-0.348308523066231,0.394818573708087,-0.0072845136882606,0.166329395032899,0.62517274787202,0.118610925024994,0.502445763348917,0.007728391342753,0.0516416930279891,-0.212501042573261,0.562754130749395,0.0588338602140212,0.107566913944844,-0.0078849296005533,0.0063172767969889,-0.475611641540226,-0.0719842089824343,0.022405765416687,0.0752388836020682,0.494331705152926,-0.117405559653871,0.530768783077772,0.102914081500692,-0.0227738622370366,0.101115696044698,0.153761700005125,-0.0247139988335204,-0.165376209268695,0.105288845767167,-0.140539946838263,0.0045905129161683,0.0285296240173984,0.122125117293131,-0.527910381034674,0.0634599425870417,0.0706824215810923,0.112324768948072,0.111862845601326
stable,-0.024563869810837,0.154983923441447,-0.0902030770173239,-0.0317286530414241,-0.048001213406739,-0.048095364101364,0.096277405486155,-0.0572135821199976,-0.0549850673555049,0.0100798759474393,0.277945142275778,-0.0919500651807199,-0.0765396383038294,-0.221030439083408,-0.244070996386921,-0.0845519110367309,-0.0453161301190444,0.162922766475135,0.0182962477272138,-0.257933506077446,0.0229375705207843,-0.0205185379823128,-0.0562931495900073,-0.0499069891222304,-0.035338324147841,-0.100618460491595,-0.0040099565336293,-0.017375835250397,0.0591746793443183,-0.119712769289436,-0.0982912873683231,-0.0521125962316474,-0.032625970945864,-0.0476174024188175,0.0119098250125928,-0.104227082391164,0.114099567945379,-0.0032117194500213,0.0714536159794068,0.0489273623950857,-0.0356077831052868,-0.0893032011095144
stable,-0.0147596213247255,0.273751625707714,-0.382380220010496,-0.238024946338109,-0.324224679602275,0.298404301613734,0.153292464196173,0.152519897736836,0.456911756593407,0.135545578968291,0.324180858880285,0.107753824320023,0.0821027479957838,-0.0688009648969397,0.146707168836195,0.0584505505062508,0.169435132054018,0.0819148952875667,0.0492263671899819,-0.335152261677922,0.0528107167298586,0.143358946799451,-0.0534495564650875,0.194008966542231,-0.0100905854940799,0.13819385019216,0.0383756722206251,0.135602926485324,-0.0134107925561684,0.0440443422575557,0.0717873375174778,-0.241650764001453,0.168138020106485,0.0410029836754475,0.0050317662525206,-0.0024664706017199,0.185930860487072,-0.386383253070437,0.241320541118139,0.0552731640793369,0.0443103871807909,0.177411264669363
stable,0.150208735023165,0.476794096324769,-0.347157372407242,-0.212363836690746,-0.476509870686834,0.45682612417156,0.103424267895272,0.0618450909039726,0.57110776261025,0.136830495074041,0.208806216571312,0.0220256935213306,0.0963829717068819,0.0710619317646834,0.150078849494847,0.130685594492721,0.145644428574093,0.109465105737683,0.0242999737886052,-0.158604153990281,0.0288658140493148,0.130178587929802,0.224788176924048,0.216786891813208,-0.0226758116176388,0.0384909869013989,0.10938433251166,0.153326995327755,0.116157316487211,0.0121555559965417,0.0656002835244227,-0.478911238799972,0.0756148950240901,-0.0152562531776345,0.177437315800692,0.0920010160256813,0.163446591837221,-0.338870107066046,0.0935939097579976,0.0942611698185864,0.0647707424879618,0.177197270262902
stable,-0.230781539160678,-0.0028290698517667,-0.305295089083092,-0.0487228737677958,-0.27870369238243,0.0026673348248685,-0.0779801536258519,-0.145834829973201,-0.0112499954065549,-0.153618490310776,-0.108333042815457,-0.10632670218489,-0.139842685185206,-0.128194642873365,-0.0792455964392336,-0.141113658245491,-0.0194358824147652,-0.145135810913084,-0.179428095019795,-0.245077868436519,-0.109134536745677,-0.0155470825671658,-0.137320961306425,-0.0212826976178949,-0.180838820846645,0.163339257081102,-0.0247539023562894,-0.0624912593720865,-0.168894546410137,-0.0953825433736946,-0.254418028988275,-0.283643892859418,-0.0728405153315132,-0.137030410675357,-0.0894368598568614,-0.0593128146753352,-0.0748487726041384,-0.24383071114553,0.0483692160796952,-0.100181903201102,-0.0462920776226083,-0.158717414197462
stable,-0.126077476840274,-0.314489900405094,0.218035413146582,0.247401857755904,0.333588448403664,-0.275027738654932,-0.0581458507358968,-0.178610073639599,-0.434833496239843,-0.0346581283323506,-0.229070005821382,-0.101865426235558,-0.0230652963209099,-0.0134522201083524,-0.0036798288468778,-0.110384250753667,-0.11399612601361,-0.0174775232302272,-0.0943857059270604,0.139464393229007,-0.0756318879713623,-0.148464704878892,-0.173876899358595,-0.115917191711446,-0.0189109994692335,-0.106055620865125,-0.102166992829919,-0.0703909036309261,-0.0703740696237367,-0.0382608786159995,-0.0254124383747011,0.398699104171542,-0.062371954617564,-0.107364226079299,-0.0080218427071288,-0.0416310970918351,-0.131370470520272,0.31235275872564,-0.0292349402157309,-0.0109635609986517,-0.0860238429503178,-0.0065687448289061
stable,-0.0484317959844224,0.0739124693927135,0.185476364774351,0.262194050124964,0.122340258485775,-0.300291992042074,0.136315567100708,0.146505776314987,-0.313273580699115,0.217817311782095,-0.0672450903396799,0.24482610195507,0.163339657504862,0.202641340715677,-0.328201914389216,0.153899363470162,0.12342109828246,0.126083479090379,0.200730545730747,0.17933017806436,0.192282854851772,0.0987792562314141,0.0174980238143019,-0.265123835950256,0.211120067222765,-0.530708371204703,0.117636592921615,0.140732246669209,0.141263902859317,0.116902844044446,0.15415669911377,0.379134447388065,0.0806638771844624,0.157246487105928,0.131289249322874,0.150327001297697,0.0742110399587394,0.162002208997242,0.174516772612734,0.172767244142748,0.148519364592637,0.046142675488555
stable,-0.0325242844832491,0.279284261992211,-0.395336410655744,-0.174862086406469,-0.457063888046744,0.162840264272585,-0.124339173668435,-0.0127362541869631,0.347058965759082,0.0104042584356397,0.191490687650506,-0.0313260841193817,0.0809776155982516,-0.299075377061597,0.226873383301195,0.0217974720623201,0.0237699296000285,-0.0188356342434416,-0.0453370289680029,-0.332614914483183,-0.0575893499072512,-0.0534135351934271,-0.0100123712204449,0.144712949330634,-0.0817163181302525,0.184393385528919,0.0115709116947875,-0.0293776205191388,-0.077426465521992,-0.038556882492382,-0.0111171682752809,-0.30081737949819,0.0121455885246377,-0.0493097939782264,-0.0594826288236679,-0.0590940061307995,-0.0139247795116714,-0.571133409046962,-0.0540807544222975,-0.0251205343343093,-0.039228570139356,0.0658572487069928
