group,CD40,CD52,CD3,CD56,CD33,CD45RA,CD7,CD4,CD14,CD5,CD32,CD62L,CD161,CD27,CD66b,CD35,CD278,CD24,CD11a,CD244,TCR-A-B,CD2,CD28,CD15,CD71,CLEC12A,CD94,Ig-light-chain-2,CD328,NLRP2
progressive,-0.146984459214431,-0.0039771646691979,0.0834753678086077,-0.108982876442358,-0.148188962925656,-0.175212391625947,0.0927644118621847,0.118397555690421,-0.0058940032845283,0.0467072854306275,-0.0976133354494251,0.0295794737153562,-0.119534294041042,-0.0187718636460135,-0.0722669380402162,-0.0737290097268859,-0.0013529753290513,-0.117530590609789,-0.102092633126242,-0.0963505159059835,-0.0765249628468283,0.0345617966918197,-0.099510226158123,-0.128203083593844,0.0342820926362517,-0.0405304003981026,-0.153588294634814,0.0473592489831483,-0.015972323506184,-0.167519192231718
progressive,0.004380049939004,0.0804372732805172,0.0246853614964071,0.460794922187292,-0.0572406096726094,0.451081210492809,0.495445237335699,-0.0292830606830082,-0.0570858687535863,-0.0288955907204703,-0.0019938554895526,0.0125867006504922,-0.0625881240775622,-0.0964371257596004,-0.0429046879640574,-0.142343179818881,0.0101459099341053,-0.120433167449622,0.534510524398529,0.258758576660327,-0.0825038338885759,0.297820499945288,-0.097577513895624,-0.129722449674064,-0.638772808470369,0.0580359109589792,0.42733496907357,-0.0769281139261074,0.371579101311468,-0.102128630640641
progressive,0.0413843530014881,0.135280586217247,-0.0598185402003882,0.0564520635592396,0.0136232986256931,0.283044573389121,0.159918947957983,-0.0719511714621487,0.0012252447781512,-0.263280049099101,-0.021095062992149,-0.0932413340494325,0.0991429905324844,0.041716699283538,-0.0501539009103366,0.0129217162355617,-0.192472891041222,-0.116678131871378,-0.0059651608561958,0.0813039181718987,-0.0374871436584019,-0.0705702958276756,-0.0485370316557404,-0.0024975315485123,-0.187307205148478,-0.131636848576896,0.0182593918947513,0.0793299750536078,-0.0445526712985532,0.0807597498392046
progressive,0.0309975745281811,-0.03320843990296,0.0536391719759754,-0.145702730323761,0.0882065319692419,-0.132262291958438,-0.209866539055365,0.0349714058304835,0.0750822803968746,0.140346335401048,0.0685698877380919,0.17231482280829,0.0261580573425223,0.194184051453739,0.0583060164797883,0.2226017769785,0.19834513122335,0.0797633858382815,-0.217510008765217,0.0004234212692633,0.105998374392514,-0.0371443245503883,0.109958880474508,0.125788732444813,0.0959823782616651,0.161480627574469,0.0929162378478195,0.110309434142936,-0.0879659853708526,0.231270225496456
progressive,-0.0937212467798833,0.297153009128775,-0.0761360874604075,0.0911775144513167,0.0841155213067012,0.0627831591415593,0.057807248350474,0.326802169136262,0.261722487952938,-0.107544379001752,0.303036496481769,0.285241306943934,0.374252731090901,-0.0438932790855418,0.507077666758777,0.43246238957613,0.015555211800377,0.454752244812801,0.141387107612084,0.0096954405238343,0.0304544025155977,-0.166237312735374,0.285371702285716,0.403142483353891,0.0878875859356509,0.407871475681659,0.177091848430401,0.324690710231943,-0.0894990069150095,0.281972841894516
stable,0.135675500449428,0.580568119131408,0.547613788728163,-0.180468253003469,0.228227779767936,-0.281774946614291,-0.119323695657234,0.626239470538419,0.213024930463585,0.632417735019612,0.319049283957706,0.521096520959371,0.176471393459495,0.47760750301844,0.126901166662293,0.167093889235807,0.40466910267139,0.179041281976201,-0.227273872792794,-0.163844101688231,0.508091070645415,0.378205844397581,0.459926498747602,0.0919329321978535,0.244798949917578,0.186183211044954,0.0575778615904741,0.171042204690613,-0.209002685048767,0.26898698590679
stable,-0.109129915005237,-0.122624728205262,-0.232237786381611,0.333701705390428,-0.120813667429499,0.180003797050648,0.32146856590109,-0.147196433887027,0.154885499808482,-0.327154612614664,0.0122676844732196,-0.144306327740438,0.148015586968009,-0.320746214717533,-0.0011114145473699,-0.0322777353356792,-0.347593574868192,0.133028216920691,0.372038095374641,0.37932467920841,-0.0360495584349465,-0.0957439320468638,-0.328494978529739,0.0518628126762621,-0.637320610734263,-0.0255021736965803,0.141072659040454,0.236702292912329,0.381339564383982,0.0819065489134833
stable,-0.0188070712364533,-0.163468091921717,-0.434117570397071,0.406567608318901,-0.119551912587099,0.458708178960478,0.290373088668413,-0.413662072558554,0.039062901888236,-0.411610788380025,-0.0174502523109044,0.0024907773854155,0.0015566723257762,-0.344946248043464,0.0285871674639146,0.136702534150522,-0.352466499086247,0.112851099642172,0.0739478399949108,0.50039486376914,-0.201305988302491,-0.187427625618682,-0.339278333249425,0.0435431488990708,-0.172092147411581,-0.0855101283802997,0.32217016238482,0.0016191512045259,0.165813982325418,0.170715693848935
stable,0.0406758937460218,0.121901656441817,0.0362588984040281,-0.111515494737401,-0.0532092671255208,-0.0193081658608832,0.0056026208988865,-0.211827676328118,-0.0825960071251017,-0.0374428457819055,-0.0516281634505836,-0.0931428823162152,-0.0586136160372928,0.0801437099710643,-0.0922019866608535,-0.0762892329472371,-0.378477556830089,-0.0787426819413676,-0.0393483545045214,-0.043599490130504,-0.178492923342791,-0.101761768458154,-0.163546913568281,-0.0418943573437665,-0.340285986947214,-0.0668734457545444,-0.168282992805311,-0.11478744605001,-0.0135649758097294,-0.0742251212929697
stable,-0.0666287613888821,-0.255085353408705,-0.335970251599141,0.48362030447302,-0.112144790526557,0.186669825084867,0.398521083627792,-0.385654614845613,0.0666755961455087,-0.426206067248628,-0.0307624545649139,0.121640069291598,0.0287856600550382,-0.111062654890357,-0.0717431840438463,-0.0755138673662234,-0.267331464852738,-0.0336518509030576,0.174232604203471,0.148930633788853,-0.13447753978999,-0.467078422179734,-0.259515795995499,-0.0771196020207961,-0.210529576134357,-0.18313105862481,0.344023415271711,0.05190341683043,0.548473812460441,-0.0134132763847252
stable,0.0278359594436511,0.0640871917950994,0.0458805611622417,0.210565522478651,0.0404505592805704,-0.113987790688567,0.0398470245950583,-0.0325908120824794,-0.0126614309479485,-0.0306841542732141,-0.0251115613522023,0.204734707569674,-0.0072830605606237,-0.0324227903085615,-0.168522755559516,-0.19037606910547,-0.0494325578862275,0.0081914113367437,-0.118048296587447,-0.197458089365959,0.0253230878155135,0.0852554727551484,0.0273520366722711,-0.0729712579510636,-0.220999227466561,-0.172795477058595,0.217984695902926,-0.198497663086581,0.0764744559724284,-0.0086919566941802
stable,0.0690061809009225,0.201722571225164,0.353700903884999,-0.0668180107762989,0.146054265028618,-0.0985774875964983,-0.315004025845557,0.192116890495465,0.045418673351623,0.262002816640098,-0.0365139863287275,-0.0720470911035622,0.0472648367094462,0.0527130957441459,0.104268681165961,0.0817900369894457,-0.100762502636417,0.0163539581932182,-0.0218175173500114,0.105261719613827,0.055457182489664,0.398484186376789,0.102376914661923,0.0067469252649079,-0.0353495257272305,0.0785555433515349,-0.150873762918906,0.0104027079291355,-0.132802675503365,0.0506149043283818
stable,-0.0526286323010977,-0.051804079267923,0.115711937082119,-0.103575546220218,-0.12872400131058,0.299390966086987,0.056254591081928,-0.247054810325569,-0.0632589816467553,-0.137364523575016,-0.126640689449963,-0.288397758265626,0.0268369339609194,-0.0614716502461169,-0.0371623275583384,-0.0985444857444827,-0.299600542287762,-0.0472324604721366,0.166849815434742,0.186752148270656,0.0033354601777619,0.0930006260152613,-0.229303840479195,-0.0755051700797393,-0.517699773489792,-0.111752593631848,0.0341609963359335,-0.0599391390557617,-0.0513682934924589,-0.0418412573392288
stable,0.003948780380101,0.158945275860598,0.0517873915063296,-0.417714397126693,-0.0511511853058583,-0.29273962927245,-0.475444047136991,0.301412027734348,0.061302833682402,0.410958589128453,-0.0964965017724098,0.0897108207966181,-0.177182168651981,0.288807649481493,-0.0307969655439482,-0.0227077899327137,0.0637508111833566,0.0381783023826969,-0.438116817163559,-0.36353436994063,0.0655157248939491,0.175849189388636,0.173752083428322,-0.0053569524677782,-0.074195744344897,-0.0117513569218454,-0.219464504437506,0.0170523300760144,-0.305682617183727,0.0041410912393571
stable,0.515035253569432,0.40129853324155,0.607595635062106,-0.402560677704412,0.49138096477279,-0.0354215040573274,0.162444461148432,0.677649727921505,0.419399418590354,0.510105737641624,0.416989424088834,0.322811107265352,0.584043902852064,0.499998326460273,0.231264856101004,0.0686154354086285,0.0174427679221315,0.148277221648568,-0.0731432637168942,0.0588434527452611,0.55652903655756,0.471088612614207,0.309249937011244,0.411912635155591,-0.120440552027649,0.273547324895456,0.032181502188313,0.423368721378134,-0.293733888324419,0.587315177055209
stable,-0.0068246420487342,-0.181179737657996,-0.350981475344177,0.202935261761148,-0.106539963870661,0.22195302231945,0.0648813901428343,-0.30359534856596,-0.0517340204816149,-0.398515225807515,-0.0671820602673948,-0.20025829856569,0.0983391095823276,-0.334022806707739,0.0588677572261393,0.0114140331859229,-0.265978878741918,-0.0255727816446783,0.209369389575148,0.0875354732563727,-0.183502162827095,-0.0234421448258318,-0.230345794115095,-0.0164069483483708,-0.383372005423794,-0.064649027939337,0.0814257866119732,-0.0331245530156306,0.377835427043284,-0.0163379175194165
