group,CD80,CD112,CD52,CD3,CD8,CD56,CD19,CD34,HLA,CD45RA,CD7,CD49f,CD4,CD279,Podoplanin,CD5,CD62L,CD27,CD107a,CD95,HLA-DR,CD35,CD278,CD39,CD11a,CD244,integrin,CD268,CD62P,TCR-A-B,CD254,CD184,CD2,CD29,IgD,CD28,CD38,CD71,B7-H4,CD26,CD36,CD49d,TCR-Vd2,CD257,CD94,CD328,CD224
progressive,-0.0990776760164743,0.0023232549980566,-0.0669466289787289,-0.442767950215964,-0.0695287782087246,0.127503671279536,-0.028003368398357,-0.198934854652074,-0.218346954935107,-0.0319158314527295,-0.100024773469502,-0.120696707047997,-0.327032318882749,-0.170337186592961,-0.407003017853436,-0.433209434005992,-0.18698609191416,-0.272333155629474,-0.187936672015359,-0.112805183529869,-0.221646888113084,-0.363061190848523,-0.295881548117892,-0.23176586051881,0.0127909764670948,-0.0241909746677974,-0.390658475383499,-0.352796329050948,-0.0604473790150843,-0.211112081139028,-0.280379753104657,-0.280501944264533,-0.269654664550445,-0.147244645739362,-0.133893641177727,-0.214716107910655,-0.0697063279620242,-0.114529263948499,-0.384632362248995,-0.211755901827225,-0.0722898747113602,-0.0965033334619638,-0.0166744325382589,-0.087448672868815,-0.0948398112095499,0.0497496350549298,-0.365737612910599
progressive,-0.0904020000223124,0.0823608495641464,0.0224682173897116,-0.0060641458762885,0.155532657699737,0.250773093378292,-0.117374697550031,0.0155195554885788,0.113363551726813,0.262399547614052,0.404995038157792,-0.0624824003081486,-0.009358583409184,0.0123961228022299,-0.166833872236515,0.027111215701608,0.0538642317643763,-0.0299348306163324,-0.0189540980548341,-0.0814729829794616,-0.0196191414822633,-0.14037828997686,0.0706636465076819,0.0341081678519832,0.362394814287292,0.137147749056836,-0.111528286897375,0.0666050937738006,-0.0502633387206481,-0.110139681486616,-0.042048138763274,-0.0409005060764645,0.192827718421909,-0.0382432733813071,-0.0702706641008995,-0.12015225708622,-0.0207561320485725,-0.616710283782401,-0.0084947837886748,-0.214279106575004,-0.417475299312802,-0.161572159157899,0.0315761203854964,0.0214035525120709,0.236893157672704,0.125853556634371,-0.122016593458094
progressive,0.0550367936005321,0.235617362024371,0.0216788162675619,-0.107977769297653,-0.202850430679541,0.223208307678131,0.021407268797672,0.177544596792639,-0.0783600859780147,0.119541871384703,0.022144747599266,0.345400798029346,0.1144171215668,0.119411280261876,0.109672066050472,-0.155450984533904,0.151075359182162,0.190094314179175,0.0278850126492973,0.0575441591486588,0.192753044421166,0.262792349250638,0.123522708859524,0.360047587620785,0.127712796341781,-0.0230434691152302,-0.0213957507346092,0.135235875404504,0.213825418477296,0.0227534807111581,0.117230310647556,0.11004761951437,-0.293717440673418,0.218496159923971,0.0804906235966837,0.0872737884278919,0.0381515548072717,0.0951736331466206,0.0409475348504025,0.142513773958751,0.244951785440584,0.001714232667358,-0.0321745631943606,0.134370732107092,0.0823320974363499,0.198320576916203,0.199231895162334
progressive,0.0981940979524867,0.0089009254673356,-0.037613138145222,0.141594868457831,0.0041053512543101,-0.0087681891451686,-0.151313553688045,-0.0747573245660764,0.0845251866646935,0.0970536685638472,-0.075157098207286,0.251572938696446,-0.0143669662906188,0.0284150685685296,-0.0404092327180317,0.059459399031829,0.165044783322149,0.113868526594195,0.0017604194543256,0.0376326129200555,0.218776519098885,-0.0243083068304222,0.0232051081462586,-0.236455414157013,0.168209971067366,-0.0609207595215568,0.0682516652259192,-0.0387475047233689,0.140976193203129,0.0955083119139905,-0.0796116432136045,0.0395010444396785,0.144188208533845,0.19609694285428,-0.0863677329683261,0.130467154945978,-0.0600825822987101,0.132958721751166,-0.0082983678981253,0.0052438586573647,0.128042237877946,0.267363238292796,0.135138857582346,0.205481431644737,-0.0214341408601229,0.0259350694836703,0.038872018836961
progressive,0.398409494085338,0.43517750984698,0.396068068016341,0.353929029678562,0.248886693071578,0.269349181961133,0.479767131752511,0.0209732638005046,0.391819972024718,0.0471742609956457,0.0214351863888811,0.206037712262853,0.177461065785273,0.196402024752255,0.412154615181942,0.0657963821441843,0.131628152512665,0.055027846401905,0.128016103298563,0.0372058368228088,0.0922330016516264,0.321255118466035,0.1778677437858,0.189882583717789,0.0910894746821975,0.338875780609417,0.0282304431088767,0.163305951694734,-0.118415387742773,0.110187873867534,0.375405987505301,-0.0007908614383914,-0.0261556729101257,0.221404532973659,0.0256276820698339,0.195387108539435,0.498325793657007,0.113701425461894,0.0826182442650264,0.479153214316184,0.0122171503918754,0.328117784813498,-0.0016175149177278,0.421540256015434,0.409598097048386,-0.0094274341191025,0.270188242878741
stable,0.056422507081176,-0.0125748532271287,0.456446595065459,0.572030508075507,-0.0124651591543643,-0.412076162817687,0.0264337188795517,0.106109627361521,-0.17787181205662,-0.434768986690374,-0.323726972767593,0.212482742727225,0.60396083479721,0.115290274082581,0.0942355582734149,0.688629944537323,0.323318505103498,0.429622330574803,0.0584385835395132,0.145182009949719,0.0296875340345392,0.0315854529837881,0.170123374280675,0.0143943702441604,-0.543231067408622,-0.395835443561214,0.109127049474855,0.115525006744025,-0.0690805801848578,0.373680595659609,0.0557406601806639,0.013205675665134,0.296027517445708,-0.0221238998730698,-0.0002405296546915,0.364489847946441,-0.424931463744571,0.0917050582443728,0.0860821849278182,0.289381101081604,0.0694268432823995,-0.0362508667652004,0.151030184395243,0.107658848442822,-0.254400029239763,-0.514230979575218,0.0964257708267738
stable,-0.0005341948453511,-0.0238479206051506,-0.0985395823366023,0.0183618411848701,0.100332703433171,0.0619311010263353,0.0365792567512612,0.0841261515261384,0.0257404471701055,-0.0181853436462437,-0.0241815475074488,0.0306509541450816,0.0160536468911547,0.106747275234967,0.0126592711148393,-0.0268000413863562,-0.0727087847975548,-0.0745213100218129,0.123360975816029,0.0665395864783716,0.0892800784751133,-0.0060500932380382,0.101897184201096,0.29354693628786,-0.0451976173640793,-0.0448275932154956,-0.158795736502223,0.0711635548228552,-0.0883259088989611,-0.0277499418902827,0.0936235768243318,-0.117574331047385,-0.0375384504153171,0.132195610155924,0.164480870559158,0.0844961515615796,0.185077488351815,0.34334451313169,0.0209852736020964,-0.0472501596141804,0.0217538753919671,0.0745036948482241,0.101337789470406,-0.0504598126363644,-0.0729276122850819,0.101344922900868,0.0153853297911874
stable,-0.0311442376457567,0.233852006212751,-0.0840961161767921,0.0335249777221363,0.145537715942925,-0.148977460770631,0.0927203444812373,0.0510193764084248,-0.20851739275694,-0.146739032271851,-0.185138433786829,-0.0913935598982175,0.0529912027747713,-0.0310258074279749,-0.0587769255042886,-0.0048002197369094,0.104205503884069,0.128743834406222,-0.105361450164558,-0.0558126212208421,-0.0894416837591847,-0.150507390928236,-0.0509054774298634,0.113387010182113,-0.0745291658962277,-0.0919384554773001,-0.0161426847098506,-0.333256016038502,0.122841528948801,0.069187184296771,-0.0633979756013511,-0.0454032653681382,-0.0546128214224433,-0.0901735796432637,-0.146212306115753,-0.104088558671246,-0.242314818472862,0.0426402172231295,-0.0905914682228894,-0.146294006396891,0.0608756663841716,-0.17767662423202,0.243313491618468,0.0706390184658048,-0.257294484224632,-0.187291858051987,0.0487470898616908
stable,0.0208157755422903,0.0666354269972761,0.238844855485975,0.269398112105071,-0.0861607232145687,-0.148869125297196,0.0278321957302274,-0.0641222365696626,0.204116345546707,-0.0947370812908634,-0.204607283148605,0.0793941921443446,0.370442544460543,0.167467599065939,0.0766926021541465,0.439666336630707,0.126993431711987,0.239983177242879,0.0321426433377161,0.08582753140518,0.15269817927577,0.0206780695444248,0.217818482772241,0.0263137205809491,-0.17459902246274,-0.118036587681201,-0.0020213660328884,0.154045961674189,0.0025967578574774,0.172224096334841,0.0741507898593885,-0.0024769771841146,0.320514098917206,0.170442125654462,0.0890624627277857,0.219457680287811,-0.0557663203486634,0.232968049709569,0.0981509376521738,0.0663863415388581,-0.0158051387453779,0.10075880156405,0.38087796586765,0.0678454852420772,-0.0264381546186159,-0.336293955442992,0.21742625978436
stable,-0.052875050260808,0.0329190282394264,-0.366932264216251,-0.462626562454244,-0.0543796963446946,0.307267412151742,-0.0352207042255323,-0.148207712228485,-0.115075247263814,0.422340510809486,0.391579354827653,-0.269826067708341,-0.432534215375633,-0.148498118279681,-0.0835159721113502,-0.469266177296618,-0.0613666984874983,-0.250827130601365,-0.0997670652181433,-0.205955534421945,-0.0830928700658753,-0.136125635471505,-0.152801838144401,0.036173978130239,0.272278561132082,0.266054153741734,-0.118363981139624,-0.0777905049349177,-0.203995703180599,-0.302306367761374,-0.0306872023372433,-0.114792725849155,-0.356596330929589,-0.196769390822887,-0.0274152221939416,-0.239553562808586,0.290859656770165,-0.123194921056722,-0.0392747100849737,-0.294206989425903,-0.170709661309693,-0.166401000255991,0.0179021740216018,0.0527583874067722,0.367665551777577,0.390748906488356,-0.195171116147181
