group,CD274,CD275,CD40,CD52,CD3,CD56,CD19,CD33,CD269,CD45RA,CD7,CD49f,CD4,CD14,CD16,CD279,CD5,CD195,CD161,CD27,CD95,HLA-DR,CD57,CD278,CD11a,CD244,TCR-A-B,CD2,CD29,CD28,CD38,CD71,CD26,CD49d,CD94,CD328,CD101,CD224
progressive,0.312780164442757,0.0393311078589322,0.0329536404627649,0.0831809439960299,0.200291433298515,-0.280909681673863,-0.0832167003215215,0.047408075104853,0.129855960937501,-0.235330439214301,-0.329940807929519,-0.084736833198355,0.180904326244522,-0.0269514127826873,-0.0314758372298272,0.0528395524994743,0.269275474242742,-0.0379457129980107,0.276144518831882,0.172505248444229,-0.0768266518627514,0.199701059855943,-0.0973191497717338,0.0711251936273855,-0.329135890348396,-0.12561524440148,0.15039922202407,0.0821178909225314,-0.127450848461531,0.234739296426838,-0.224275770732478,0.016720626495463,0.209092755127488,-0.0057543258562508,-0.170311814563253,-0.4320054770296,0.0038152840897972,0.250979257082601
progressive,0.104998174415881,-0.0440166986690184,-0.172673990836618,-0.196938065248553,-0.0047261039815073,-0.301740158884282,0.0118631210666063,-0.0367780518645468,0.0360419838846923,-0.495740985221445,-0.321785453083497,-0.0196990080532818,0.177554815935047,-0.0269953426468266,-0.139219698419845,-0.174263211185699,0.151882678922172,0.0756115958256657,-0.0055604018354536,0.0088704973137449,-0.0394501263998597,-0.0376454342792602,-0.551904172497954,-0.130828236464247,-0.502588074307736,-0.257135293630196,0.0196754971860617,-0.123249123511229,-0.206422518940559,0.109570132129695,-0.0737639581115011,0.396299799914795,0.293247241184887,-0.164641164955122,-0.454558208614841,-0.286736321868406,-0.0732857153917702,0.0510153382152283
progressive,-0.0780528988962602,-0.0663305659643647,0.0438351711210237,-0.1053741354621,0.0209459581706026,0.0904883510572223,-0.0290369547440789,0.0585833902909861,0.109903977011928,-0.0886557568436393,0.0477117902481797,-0.158068864069376,-0.0028211379581561,0.0666137428081564,0.109363772825144,0.0785069138064389,0.0478447746359702,0.193639260140586,0.0158816304562275,0.0335931652951582,-0.0675701760371477,0.117444338667927,0.0519908330740305,0.119649937149941,0.110484859751065,0.138807659869993,0.0986491874814691,0.0592670269383325,-0.0777437486591339,0.0296801853369706,0.0647684103469267,-0.0998503974806724,0.0838502791337415,0.185019009569322,0.166555091388883,0.181422765312636,0.144398878124507,0.0231386851810281
progressive,-0.156994400322667,0.13769823316905,0.0568845088034039,0.0575896837947721,0.17551899883561,0.000446786708034,0.0807394779172033,0.0660252583319909,0.128547063031192,-0.103411749229646,-0.110495118031232,0.0014803865804994,0.221106248958374,-0.0057393914300383,-0.127926909210671,0.223972228397027,0.133422624791615,0.18340920845841,-0.0164719379287656,0.19202920687829,0.078196398841596,0.197510354778355,-0.121255755815838,0.149862956912226,-0.0181727657516513,-0.352080248892699,0.0943832551025492,0.0302818553681659,0.0685556098928077,0.267849747651497,-0.0020377387013465,0.250536041188808,0.265953196572995,0.208394240144858,-0.083836421949651,0.0113006601062331,-0.0008676078713125,0.0506958861719464
progressive,-0.437329568918924,-0.438921505376367,-0.120022596668463,0.0388695711898809,-0.21628447173413,-0.38108116498818,-0.124217381204215,-0.432640685170513,-0.408471185294567,-0.207907995546784,0.0945180848095923,0.0565290874724171,-0.0859667422990954,-0.0732175248355545,-0.297782783324844,-0.202249533050645,-0.112418185086506,-0.337989043591201,-0.175389712316281,-0.109274915217602,-0.454073680141424,-0.215562055677051,-0.070769448504873,-0.222373802498347,-0.177164567610529,-0.0385959070054235,-0.298434537074946,-0.103338401114377,-0.208531102067693,-0.135677705212462,-0.123970831788871,-0.0367956026450592,0.0370495337905301,-0.117157942735595,0.0968056902053409,-0.120492466796765,-0.26583071579849,-0.0729089168169596
stable,0.0161513081133663,0.108826647073909,-0.0381407808176131,0.433073362527691,0.574695425565314,-0.422574278902729,0.0066512571680038,0.091882494970209,0.0143342173229905,-0.416736485453861,-0.318334672085996,0.218593474658811,0.585347739910268,0.0702631545119642,-0.259179764202194,0.119302373878364,0.690570265671572,0.0173885956645529,-0.0108306275391346,0.446093025974011,0.185798187635538,0.0483610252381675,-0.174161219548459,0.221153384827901,-0.501731784995282,-0.394302358209917,0.356430543896764,0.323893983696017,0.0178982372152861,0.375775455605447,-0.357518188976546,0.222538780450955,0.270319497633724,0.0323981287901921,-0.288646349742662,-0.524823897092435,0.05035452194397,0.0950725266147771
stable,0.0361271889568286,0.0297960500907625,0.0491233067254173,0.110226650454915,0.292359055178582,-0.348544473673874,-0.0364842375762429,0.139202340025478,-0.0129449395164623,-0.350500805479604,-0.333014350553203,0.262303850589192,0.254514358440539,-0.0534740256724643,-0.251095501956439,0.0119991217198948,0.501300997032553,0.158567229242779,-0.227734203427266,0.367118225990564,0.285433400018753,0.391134861986937,-0.250177649219492,0.469008867748011,-0.363084306094528,-0.464929547244859,0.139961438867785,0.328953041485643,0.450724563783911,0.26420567213351,-0.14515101423375,0.514809810788514,0.274687235308303,0.466672073463089,-0.219348021610055,-0.462639860292744,0.0465031419700202,-0.0183907826249496
stable,0.138300081624207,0.148303729050569,0.150230180714906,0.384933228771844,0.659777089453517,-0.287406495905176,0.0567378505918879,0.159418865627914,0.0732950050747735,-0.599139804110355,-0.401119997064346,0.170988475624626,0.621836036579383,-0.009667247568139,-0.477311661795498,0.203679715207171,0.590008216521879,-0.0362063980189486,-0.268752990910581,0.518629045677067,0.267116126297695,0.345293575056716,-0.214475371660353,0.609819285125172,-0.0921521004114913,-0.554116203974148,0.419106828497679,0.370479198285252,0.171129026078606,0.532104433386125,-0.369888090516003,0.449615344946097,0.258382319573313,0.0453178095042653,-0.265625165433454,-0.530109038851284,0.426951450270703,0.394817930206688
stable,-0.101460417404528,0.18198398279055,-0.0777049659573982,0.201809941358847,0.326210241722472,-0.391904062610719,-0.0676367565031885,-0.0550244746283728,0.019507457556781,-0.218704747468463,-0.463324026019682,-0.084059838628498,0.25258559733274,0.0667146070351768,-0.224307588357725,0.150372241633608,0.455345090094622,0.0055122228279323,-0.068144136590139,0.106106300154679,0.208330862801105,0.262852706765507,-6.77091547761739e-05,0.324412105547539,-0.158235876992777,-0.319956568448672,0.173327525531475,0.35277653551771,0.278541547720583,0.339812033080009,0.0540405838549975,0.309236828503723,0.0243365438989794,0.274524957931141,-0.28361158848998,-0.502293185356795,0.185976817251464,0.154604591579923
stable,0.0105424411405294,0.0810398121305754,0.057285706503031,0.276619700052385,0.349051326682182,-0.122748226047416,0.00593623725686,-0.0138366468828669,-0.0031349235744838,-0.322460316109783,-0.319126356050847,0.128452327246134,0.408094005119425,-0.0311141438033345,-0.256039701889641,0.109573078700087,0.390456213554245,-0.067900541056121,0.0113781579627939,0.198807713294385,0.105063125115294,0.0234500403434694,-0.0676435817948356,0.0958976223039199,-0.321644134262395,-0.224102900911204,0.181520359681663,0.315485924361967,0.0510293678818784,0.0520468901127207,-0.313496295097951,0.102462356289559,0.163682464354486,0.154280726997929,-0.279706530051889,-0.415648086415026,0.0079264025352464,0.100575970834118
stable,-0.0129995585726468,-0.200295808002226,-0.0836857684191199,-0.0802794558687847,-0.105385853766434,-0.104031362437376,-0.0156947194715527,0.0471021821154965,-0.0247806151074029,-0.023767780928807,-0.0473970371177304,-0.200662134738468,-0.139153526999867,0.0416201154426868,-0.135052275164206,0.081203365118998,-0.244313099305213,-0.0870302696547419,0.265363755027438,-0.0567680756811151,-0.252967157938386,0.0079872722370811,-0.0406079461844755,-0.0368267928298504,-0.0409129617051975,0.0432473446008521,-0.0118009522672389,-0.304868204395118,-0.107248225265392,-0.210877325390088,0.0572148533811339,0.143625955717357,-0.110156014879096,0.0592256866486769,-0.016396199736388,0.0579663677571523,-0.127345452597245,-0.0903359568122136
stable,-0.084104818000281,-0.0955520985501351,-0.0277414759204989,0.0974572097666494,-0.163930781481734,-0.160331910352215,-0.0398812014811563,-0.101197443081683,-0.062495755268345,-0.239503518356383,-0.0119942943175833,0.165316562971986,0.140663228229842,-0.0450095049600942,-0.0573040389949849,0.0011275691212222,0.0683431093827105,-0.130862760582134,-0.0835301108566078,0.0693171524551275,0.139311960921851,-0.13138469611089,-0.154531349316021,0.0281805731830306,-0.288336403095828,-0.313426083153427,-0.0440176523355599,-0.0477847050647578,-0.03646410018284,0.0321344062915527,-0.136339269720046,0.0551682097357741,0.0656922840835623,-0.112570721032168,-0.23098323794215,0.0312195351815379,-0.0572216681369906,0.0414904326481926
stable,0.159064212930052,0.425742889410755,0.152731972966829,0.449198281329781,0.303876652088468,-0.238802035471679,0.117827029202877,0.178453842124773,0.204006810479047,-0.132401717274761,-0.0684447650263573,0.435626275954336,0.527961333039627,0.20899400900259,-0.203976815666209,0.482232431349357,0.650746873565265,0.246665115946188,0.0590688953734017,0.426319940946334,0.40191087614951,0.582390421300785,-0.193490102497063,0.586341519418571,-0.136676048472315,-0.0913384104183656,0.334752531341925,0.448815689161541,0.551084375161465,0.58607660677046,0.295824096275453,0.687551392166588,0.462181835180586,0.452502134442352,-0.260846762484973,-0.150318199015575,0.262858568127178,0.428150168698638
stable,-0.100327318801046,0.0495040931506845,0.0233808307001046,0.0731942216003369,0.389702570222883,-0.409836857285411,-0.0479785299188168,-0.0163495158663623,-0.0861852751846726,-0.153938012942736,-0.468565052708298,0.156416040202355,0.151136407872468,-0.116671024380195,-0.326358705269682,-0.0376729573956673,0.408072105866553,-0.0268428797395432,-0.182493429017044,0.198117010492024,0.074665025385859,0.0412713047810928,-0.285187395666805,0.134844522244864,-0.354816358748199,-0.33564414714562,-0.0376704236266152,0.319776943214125,0.0749373829238654,0.0951679403712111,-0.382108178995965,0.178441392351029,0.0824744527456704,0.0190919407819071,-0.479832341867231,-0.682508549218552,0.0457688778141726,0.0066912095435433
stable,-0.08439033033926,-0.0309284576759182,0.50465795414515,0.340273231395879,0.311650426707946,-0.285421628970429,0.426420737047049,0.124153724069419,0.0653741655536265,0.0306669397543305,0.335212273735807,0.196315521220506,0.328102174720443,0.628853577874646,0.219691633344308,0.0404201582489724,0.344866972603975,-0.401319948812109,0.683396555197506,0.516256401107555,0.0142993648257295,0.150586132719219,-0.185430741275457,0.121009202459788,0.0964969475940873,0.161939095563178,0.353440087985479,0.199668272787734,0.188444537086244,0.178274905458734,0.408458156960333,-0.0930972915673175,0.261184491377312,0.0463959131127105,-0.0036812788481096,0.0525753990010979,-0.0843007435935115,0.0889103524660433
stable,0.0408174701959324,0.0385831731449749,0.0119181509405046,0.312932368651412,0.521046359438488,-0.253281629581415,0.0895896077433531,0.125073440213537,0.145950943994299,-0.255614856465178,-0.0456548094290618,0.190831677413213,0.375533304904005,-0.0257736299246923,-0.275502746364453,0.132232147033611,0.55062263317253,0.155605954787672,-0.0488088636979025,0.352871565618505,0.0867130251028128,0.29410024467411,-0.232413281806957,0.259234833793929,-0.191585599961085,-0.137953651549198,0.335427824595395,0.192315216673963,0.140014127742952,0.308696130156646,-0.0225798129774726,0.22196168600005,0.247385859020191,0.153944611915977,-0.14857198757969,-0.439749903162372,0.114467154297532,0.153111086671049
