group,CD275,CD30,CD3,CD56,CD45RA,CD7,CD16,CD279,CD294,Podoplanin,CD5,TCR,CD32,KLRG1,CD107a,CD314,CD66b,CD57,CD278,CD58,CD24,CD11a,IgA,CD244,CD106,CD254,CD29,CD15,CD71,CD144,CD49d,TCR-Vd2,TCR-Va24-Jz18,CD158f,CD94,Ig-light-chain-2,Ig-light-chain-1,HLA-A2,CD328,CD82,CD101,CD88,NLRP2,CD224
progressive,-0.156111741636416,-0.0343808983849897,0.235409956161634,0.0441366088479706,-0.20545282102211,0.15866686084578,-0.186237561426159,0.133547545016674,0.107188488659851,0.167001575438865,0.284593866795633,0.027335896315101,0.0527199125253741,0.0845292650895961,-0.0702521138723624,0.0771596280466937,-0.0689852022859957,0.0599531570847354,0.259752697478661,0.08522331256037,-0.0907900424901214,-0.0716404279956385,-0.0029481482926148,0.0165884268294787,0.0717249218014326,0.111576380173639,0.0540273319140812,-0.133631811228845,0.108746950258503,0.0739985702621213,0.113402437972923,0.0728878143423188,-0.0181933259374299,-0.0139088885691844,-0.0631449552215244,-0.0124137390271105,0.0367993909083709,-0.0475876630304872,-0.237367808977592,-0.0131459044047857,-0.0318559035533704,0.113315966918993,0.0786784920419054,0.119253657013649
progressive,-0.0558998192009739,-0.0163102567311917,-0.0047014432807117,0.371908267305525,0.459533405354077,0.378237749575043,0.120443907973371,0.0670519947093468,0.134583436394871,-0.164053395348246,-0.091380846102116,-0.0490406611613594,-0.103546609079091,0.308126715065081,-0.14957065921964,0.0666374939424001,-0.137832980009503,0.448158203609398,0.0137567006143079,-0.220607526715149,-0.217768225711318,0.531579299423087,-0.0564463883602613,0.341547524042298,0.11854944412661,-0.0911724816473729,0.118906236993126,-0.14217202604434,-0.627741148417103,-0.0087482631178631,0.0926424259274827,-0.0069930617061315,-0.0350360986896109,0.0495425014376648,0.460488870511982,-0.0322902571073572,0.0543434368370355,-0.112889833668481,0.333215102428468,-0.0850984099504949,0.0141914451282372,-0.277295602901412,-0.047241721163791,-0.126898850298542
progressive,-0.0053538525076517,-0.157012598773075,0.0367416495019913,-0.277506195117265,-0.21299968043561,-0.413191291794484,-0.342243571291944,-0.0835092599632938,-0.183363829000295,0.0078969296412258,0.107881367191187,-0.127073196230324,-0.10375759343905,-0.152530391590551,-0.0126363488807779,-0.18907710372713,-0.0764090690358882,-0.0660186491579541,-0.0377801643071143,-0.178175636553358,-0.0762880961717511,-0.206048941819205,-0.179395765938266,-0.331869582522533,-0.190706650478379,-0.136375892412197,-0.0664159355341392,0.0353701621529981,0.045176951887475,-0.181097791841857,-0.110064489057054,-0.0164307725813493,-0.22265809754864,-0.0996662063587112,-0.211511569084592,-0.0768202027821871,-0.0190584771912993,-0.168111515941395,-0.249976207503074,-0.0365553441627031,-0.108679872045337,-0.131037183934231,-0.130118612142226,-0.0338352310707101
progressive,0.437388976691491,0.449307067416376,0.0613931010143859,0.148916802204681,0.10128919994461,-0.0253536442063409,0.392883666702813,0.48293215380755,0.468987445624087,0.396936695763238,0.025814514156482,0.416006899769559,0.497813844833429,0.285980490823857,0.47246142765406,0.411317071097352,0.472513166474933,0.0929010629978942,-0.10529600267724,0.415700704169135,0.405577811396573,0.114702405525375,0.50590914257859,0.310537158877719,0.416121877793895,0.466993648981496,0.161301313400398,0.44053445574011,0.0468104473638083,0.409661712892836,0.151469225685638,0.273326056509562,0.449548202901075,0.489152586569129,0.229102579451582,0.412535959573328,0.447863454878845,0.421736484597626,0.375943292047609,0.421529073437064,0.430137064652982,0.439147879835001,0.419778111161508,0.424608334630208
progressive,-0.123975419531618,-0.0377147322712741,-0.154874836499946,0.152050363694826,-0.0495440329813613,-0.348383374182505,0.19836786714193,-0.295840605022222,-0.171871832380825,-0.142641657791463,-0.33446494256627,-0.18284695883436,0.0029588592007984,-0.243104522723921,-0.105254253327262,-0.114150315137816,0.186780665887736,-0.412572155260772,-0.0815005463343696,-0.0608050877230888,0.124043113173399,-0.226077862019409,-0.151858685492077,-0.289438326692357,-0.342834358431427,-0.218639975678455,-0.234339559242811,0.112054297049157,-0.495049845959823,-0.203656007253101,-0.200257611951599,-0.0504945961273311,-0.183690917993352,-0.100165447202203,-0.250381861581722,-0.159758668881195,-0.10520656222799,-0.0843308752877688,-0.217570391336935,-0.347921317157433,-0.104604309524884,-0.0157825321287325,-0.290274329742784,-0.0466543110992717
stable,-0.0405836674961733,0.106592623780458,-0.463495205892056,0.344864800159067,0.49333990705098,0.362243109463,0.434839039676117,-0.0074892971406812,0.0340701720180629,0.0093739626640937,-0.453700307644614,-0.0265465197826731,0.002561779670702,0.0436494976383575,-0.003846663079193,0.058285118280537,0.119395290975886,0.0922004912586234,-0.22922752336685,-0.0022051927453482,0.0491710037712177,0.419525627410941,0.14675092123499,0.405256108162875,-0.0079316067694787,-0.0680448916251446,0.085574859819989,0.157666538383907,-0.0568866984649102,0.0204946344333137,0.122324983666688,-0.0928081408946686,-0.0504710511707402,7.82214371307473e-05,0.183873042277864,0.164406831580332,0.121243506322163,-0.0164903648480063,0.432826829859684,-0.0796035503937281,0.0243469843896948,0.0669515239378255,0.0586056169701586,0.0187203427464386
stable,0.145681399867105,0.0476262339490493,0.266897618272174,-0.342468640694197,-0.229066454481091,-0.250443360252492,-0.153950194448706,0.0778152043331006,-0.0200478587677001,0.0643136940364593,0.366531010194687,0.0724226346115748,0.0176139716572277,-0.0880899927343495,0.114899717035774,0.0342682508403884,0.106264320452791,-0.144060018913977,0.498781260894375,0.123486852773515,0.0047954447729541,-0.324170039036459,-0.0065986783805933,-0.404680832208275,0.0868444312814913,0.0204600917976418,0.423507944931931,0.0473115453291813,0.559574420632408,0.0189337191177611,0.515246142676196,-0.0283534304903211,0.0197692072836454,0.0277833234942866,-0.122924958199535,-0.0969703212929254,-0.0849120456322569,0.0212180367527883,-0.365935087724055,0.0456332065249714,0.113230213368331,0.0516037883701208,-0.022538845762447,0.0732558714860027
stable,-0.0680157167839999,-0.195077878903791,-0.109769101402038,0.13155450983407,0.239481869143814,0.114522642739576,0.128905849455968,-0.0044870056033252,0.0248359929547065,0.0381663168052681,-0.0036968135222171,-0.0351679216204174,0.0301863796843391,0.21140675087122,-0.0103559372909748,0.111753549441615,0.0787903858565491,0.165509420161507,-0.100667915992706,-0.0411796907595205,0.10512135258696,0.0279195700002323,0.0130992104155887,0.0562307869209217,-0.129112768678179,-0.139303417843162,-0.239249198012685,0.128798155402835,-0.301914276802443,0.0150463394363322,-0.284648479102924,-0.0854621566390447,-0.126705165878829,0.124875567088752,-0.0157286450000062,0.0679325655613181,-0.039593253010954,0.0734508727528864,0.0371220575637699,-0.0687342041833052,-0.0411705180819969,-0.171760499238204,0.131575490191392,-0.0772440388269757
stable,0.0216441869110444,0.144541373652855,0.0395179191206127,0.0453297578379908,-0.0531413765994132,-0.149841303796378,-0.0491999579350403,0.131664455190274,0.0950667536660094,0.11571432308283,-0.0906671970743288,0.133405967651173,0.0651038546791043,0.0692862453632413,0.128286221143806,0.0657816127557926,0.0817678656142642,0.212946500863117,0.0693097384095104,0.0409717414758882,0.165204333472158,-0.0458156072318871,0.141682366017237,0.057339446996498,0.085325090359377,0.0268159280896,0.0293303986842222,-0.0010406142118506,0.0752573308658645,0.101732809561679,0.0224140723665399,-0.18258911911364,0.0979801331439674,0.0653136125728001,0.0556021770442769,0.0916237583229163,0.163492611326583,-0.0823303912828806,0.0231899121690584,0.0504378065963577,0.0825433066757724,0.0253057714738093,0.10027775101037,0.0639557547718858
stable,-0.0334794159057024,0.117841894864458,0.267372127409987,0.0602712616828516,-0.415759175658555,-0.120516300909492,-0.160214458726539,0.0284156390545232,0.0142495256236439,0.0069074052933123,0.146398166015844,0.0199797755131581,0.0624583814961987,0.017908184425547,0.116097470458689,-0.0262552676964997,0.0058253259121379,0.105971957246591,0.211216369633991,0.0953273000103,-0.0332571966853065,-0.12993249079522,0.0206680480445577,-0.159015783754651,0.076837474762345,-0.0336482578467071,0.166687811176328,0.0682379707004243,0.282137176150797,-0.0142766504278258,0.110827675471487,-0.0630492645669429,0.0765014740926188,0.013544878302877,0.0979620735268087,0.0242608517837521,0.0331222170044283,0.0520055547202396,-0.239468663604704,0.0620074568794661,0.0488900362172561,0.0519752138908103,0.0790129622978602,0.165203064431147
