group,CD3,CD56,HLA,CD45RA,CD7,CD49f,CD194,CD4,CD14,CD16,Podoplanin,CD324,CD5,CD27,HLA-DR,CD57,CD278,CD11a,CD244,CD122,CD2,CD226,CD29,IgG-Fc,CD38,CD71,CD26,CD158,CD49d,CD337,CD307d,CD94,HLA-A2,CD328,CD258
progressive,0.254822394305898,-0.145954009123928,-0.0040754791950304,-0.175681504201785,-0.126160241831198,0.171109353162566,0.173211458626865,0.263291586875594,0.0549549898897293,-0.151474466302768,0.0952778739374029,-0.0436051687907518,0.304789353264817,0.242955828342813,-0.0140397206333922,-0.125588880973807,-0.0682544723889009,-0.126859452429809,-0.0696122720201831,0.214855813419352,0.362499978034277,0.0559228731090263,0.0614928520834042,0.187813067427471,-0.207929988172454,0.104907691232779,0.127646581209904,-0.16358791212941,0.0193925679646815,0.136582430435435,0.0605578607109011,-0.227401899418127,-0.151850439184903,-0.230826500726026,0.141211434322554
progressive,0.0603542809245885,-0.368051383644999,-0.168367389332517,-0.507245992358863,-0.400701910733485,0.045384962102824,0.0584638555083673,0.195809411697685,0.0610139574848554,-0.0957376962048688,0.178148106750792,-0.0688629280288178,0.135105478755802,0.112915036908536,0.0559510812420666,-0.526699366830171,-0.0136628841264192,-0.553680495719499,-0.270565577973144,-0.0377354136486941,-0.163347698186771,-0.0472690267461442,-0.0994478288251495,-0.014654237513618,-0.0165706157737113,0.617106402226884,0.407734032555499,0.0285728150717697,-0.0238275996832756,-0.0558952493538688,0.0248774276453326,-0.453295503132437,0.123532285448334,-0.329071992065179,0.113816314421855
progressive,0.317798408574321,-0.0967946692638022,-0.0062425776864698,-0.0836087556425416,-0.0247109061324375,0.149476546223483,0.21247953374859,0.178255052713638,-0.0033949173635605,-0.135490604869365,0.106969140551125,0.088712609683986,0.290375841398367,0.232919483285455,-0.0158445527518516,-0.0755462534021629,0.104124765678923,0.0076857793654519,-0.0757015758193531,0.105369349834712,0.17282716164141,0.092903591866443,0.167642930359595,0.053636981166874,-0.103503294604256,-0.0763153943913221,0.157349336713483,0.161187043236885,0.225620731442883,0.0731329290064083,0.135135648873777,0.0172088103911216,0.108906243518451,-0.0171616637265636,0.182837527174024
progressive,-0.225873942492929,0.092172097867429,-0.191510573097151,0.0430263838005165,0.119346978241359,-0.0613889708907009,-0.165500710766527,-0.142707828844591,-0.265110506993121,-0.23344072240128,-0.243717674200414,-0.182712276138305,-0.302656272638578,0.0057063215735719,-0.127848300902952,-0.0016813993288377,-0.038719458703294,0.0208662365345145,-0.138089968782328,-0.179939547459625,-0.0470760204620332,-0.215484970788899,-0.13291827022572,-0.291321341080803,0.0250233766580621,-0.104159350235809,-0.252041588234004,-0.146470112398725,-0.0797964634145476,-0.191856481082073,-0.246337291660592,-0.112289508402823,-0.147758558972918,-0.0395114054727826,-0.181694038654043
progressive,0.146177334513989,0.0578094428692416,0.149921289026418,0.210182976653071,0.230674635133218,0.138511709413289,0.195866106101826,0.205002560420908,0.409427572746954,0.125223373358033,0.177416529665046,0.168229962314925,0.056080834488391,0.142135467541503,0.145673522797017,0.468363942706413,0.194299305546761,0.13215818413871,0.084873824393949,0.247756026679921,-0.166268636894548,0.259183645148692,0.255251185044608,0.377982591486674,0.115359571687345,0.111926933250621,0.0455491327189459,0.184146550024065,0.171865224969464,0.201911199421861,0.172485595003331,0.134313657406837,0.253828504583119,0.133709359728448,0.250153280531793
stable,-0.157563264614156,0.426465198264752,0.341570145607416,0.446047504045586,0.469631569946161,0.143951781887166,0.190427939713123,-0.127426790660389,0.138403030239712,0.339128591576733,0.381801711358153,0.0586339908389579,-0.243780612348449,-0.143536172976751,0.251504393305555,0.350939007864376,0.0835335496585318,0.611447114120921,0.551394099399425,0.492392728598118,0.0498050451993878,0.438920240496508,0.361198925988343,0.196768251061099,0.405823821072152,-0.103777992575692,0.119271585575494,0.237088825240441,0.154047635544605,0.427993259163279,0.35228925705639,0.571871542842429,0.288786690759439,0.607320217512572,0.329873623318509
stable,-0.437130021978183,0.438232623817421,-0.073629156390857,0.235891667112049,0.160399789084628,-0.284252533877614,-0.120628176570119,-0.356717060263746,0.0968182940275526,0.233270580630006,-0.154083228656303,-0.0804340990988955,-0.617863533707755,-0.480879398816481,-0.411133682032223,0.185152760151705,-0.587056107543445,0.326100869658024,0.229317001685511,0.0353216549386314,-0.456236832618563,-0.0967566822731714,-0.512316380175213,-0.0569444977736283,0.146775295516275,-0.621281770688384,-0.355465263023224,0.0912501934836983,-0.496384339343536,0.0877978052880819,-0.174017459954443,0.126649846792593,-0.0641904530515836,0.364285364003713,-0.116890407398399
stable,-0.314560866381684,0.463039788150112,0.0628074051208328,0.520113581713773,0.41206484725035,-0.165236936150217,-0.46177501411409,-0.470500581836151,0.0488368338522884,0.339062846360053,0.0356857056189696,0.281593664529408,-0.363624699130853,-0.302262050596033,0.0315671821573993,0.220475470185014,-0.342879461828346,0.219263388587107,0.312865668899978,0.130137389948316,-0.0650977804117207,0.05663591444874,0.0172013393223013,-0.0151444994332387,0.216491370667302,-0.207277898877076,-0.198630805676214,0.0373430068899121,-0.0380563687108233,0.176669336959415,-0.0247769785550308,0.374274786672727,0.134991009651515,0.418049517296074,0.115753888259351
stable,-0.302928727124972,0.338172767879786,-0.356133750114423,0.143722256663585,0.100817170712419,-0.0522075976104573,-0.0196180088196782,-0.287369538366261,-0.0111945637249679,0.0526304753855354,-0.0143604836421459,0.0109457871789444,-0.463626905050774,-0.236354760613336,-0.34469783165027,0.0143047680385163,-0.337597795605819,0.040720050527416,0.24997193393633,0.0260556969016751,-0.446543337669846,-0.0584931003238466,-0.362095728648132,0.0249676724351407,-0.246037794593808,-0.504089596774557,-0.164615703035096,-0.0356992951370766,-0.414024131486741,-0.0152439751629974,0.0476361888722814,0.194621435203573,0.0075462894156862,0.414263745578802,0.134533969200546
stable,-0.347248939602943,0.337291210800838,-0.157214829692627,0.339445567600781,0.369521259733281,-0.196308400188488,-0.122895920752514,-0.401964026282385,-0.029356014557622,-0.0321810722867307,-0.0760317071661536,-0.0632885323900309,-0.474098619648397,-0.136748637608448,0.0332300446615464,0.143231582235499,-0.125125094641455,0.213597934811204,0.154145080307684,0.0803766723039151,-0.135583675647363,-0.103891320332744,-0.10851327805136,0.0238938610164446,0.127566977839331,-0.0549827712154133,-0.257537549460928,-0.12478503050098,-0.14560708162282,0.153201888229037,-0.0002008465387001,0.556213591559499,-0.0621884474158571,0.264114494938566,-0.0567814319444471
