group,CD275,CD40,CD52,CD3,CD8,CD56,CD45RA,CD7,CD49f,CD4,CD25,CD5,CD195,CD27,HLA-DR,CD1c,CD57,CD278,CD11a,CD137,CD2,CD29,CD98,CD28,CD71,CD36,CD49d,CD94,GARP,CD328
progressive,-0.0253131571902496,0.0156950645341869,-0.0150795052991831,-0.0738068245019182,-0.0803522509808047,0.225871027475375,-0.0433201199343181,-0.101376924147633,-0.365251378315588,-0.253545382856563,-0.0776742403015608,-0.129659665772731,-0.0543749869412062,-0.123166682267051,0.0450066498837267,-0.151921338804216,0.113552087356987,0.0062566406297125,0.0103524254376665,0.136521929723234,-0.0991792288623966,-0.214683406448594,-0.0716127399873163,-0.0134800692874649,-0.0118506608077268,-0.393223069802203,0.181805907798789,0.104232065733715,-0.237413896611978,-0.109394743418017
progressive,0.0864109030945891,-0.056060606024096,-0.0763563129066943,0.0355265237687488,-0.0774914882094899,-0.400609472415821,-0.42003608530517,-0.471880370598571,-0.0184308185557199,0.0434678021069786,0.1218571142114,0.0514357658050278,0.106754037057405,0.0781748716978608,0.0588877067411867,0.0131413298486023,-0.348020375858655,-0.040669066131897,-0.517572724399697,-0.0407715378337852,-0.227940103336954,-0.0489245983866887,0.076465455294225,0.141509089189891,0.683056941558947,0.378083941720904,0.0566894757921978,-0.451112418980932,0.141009395625186,-0.395166257207292
progressive,-0.125574389962079,-0.152240486912041,-0.254408728739684,-0.413364727650478,-0.263901139552674,0.334739309445202,0.21454000386307,0.077795872186477,0.081932383773153,-0.163449775400116,0.0387200833630941,-0.3949310647802,0.0484759481339059,-0.140244640426156,0.0443329591663365,-0.0082263815295286,0.0285143770245026,-0.0818455348818048,0.0645561963701651,0.0269811192036924,-0.24606849714614,-0.0336938099210362,0.0349325891625857,-0.129600707532206,0.05041407343794,0.1915517201981,-0.156631952620594,0.118949255905606,0.0399527664184263,0.108809307976024
progressive,0.384952055046871,0.109874523069827,0.0749031464225007,-0.042049728502314,-0.049375836537097,0.367948400984535,0.240214355885371,0.207462666207282,0.171290960450745,-0.141432263501098,0.138165958238971,-0.0375067372871659,0.138860137251136,0.0222376014100746,0.129435409633874,0.111550463644552,0.0784421197021382,-0.188796047770776,0.19968004838593,0.185435124159649,-0.141759824346772,0.234150579853241,-0.157520165591164,-0.0074161400780361,0.0527628538569838,0.37774545552461,0.130970282343442,0.335420603771361,0.239161898515584,0.264214287331748
progressive,0.111378820206404,0.41564052929318,0.148105928641992,0.391288754118243,0.313768828475058,-0.111270825078233,0.19580635993973,0.303819128917116,0.0547374551918705,-0.093454686581596,0.0590734725572953,0.174527148153409,-0.20132863639351,0.294828405922607,0.106601736431136,0.108642874091872,0.298585913907906,0.0934251654408961,0.0835525205122757,0.436506333539322,0.241603239707544,0.138527971806304,0.361124686690643,0.218716447658841,0.365813243403018,0.0473242988494275,0.159242888849912,0.109041239078795,0.152630123271235,0.327156610819445
stable,-0.0915264281351189,0.0116769258006687,-0.319383738604285,-0.493064881122422,-0.007235573526559,0.246718159362266,0.322255589835526,0.18658358364264,-0.131524598201915,-0.421638813512403,-0.0779221600008738,-0.443105053245064,-0.0185539577398432,-0.428516526607051,-0.0769187250960451,-0.0210265983538147,0.0951088815910861,-0.335404000296835,0.259105900003488,-0.0124137263231794,-0.2968317821992,-0.0722823136438759,-0.157181424817477,-0.21840065378947,-0.337608042723295,-0.154421227596827,-0.10244390173914,0.18320713858134,-0.0013332919659762,0.374833618743138
stable,-0.15493713690714,-0.0604784202497084,-0.207044905349015,-0.41997391382197,-0.217617109729531,0.467317350310558,0.201763752466356,0.386363400245771,-0.309954519089427,-0.288189625829094,0.0032374381012516,-0.497609748426891,-0.217337225621451,-0.481347153712944,-0.369829912401081,0.167553280809307,0.191797928745901,-0.458555636857918,0.408775800709526,-0.0542396588326493,-0.367357927993547,-0.504325675635053,-0.0565038996695384,-0.401266035301689,-0.558589384967416,-0.161571946605975,-0.386454646067004,0.171121951390202,-0.0650903966540055,0.434286140955511
stable,-0.0587548289000561,-0.0596242013207398,0.0124399691168531,-0.0949251127209955,-0.0854606331262862,0.224950190199806,0.127130181776194,0.0902113743497045,0.0866725045796398,0.127888662282614,-0.442437171336269,-0.0305409953730884,-0.109657165286734,-0.234882407507625,0.132817537913075,-0.19116381642383,-0.060467480842366,0.057103645934132,0.0038463069909047,-0.0775183512793418,0.197361585239902,0.0494528546426699,0.0527005201433941,0.0089507498441293,0.0103824049039743,0.030080146634682,0.119601145267454,0.207788713596128,-0.330733962360265,0.059365007898781
stable,0.107863139168557,-0.0409450549646791,-0.0400133731782821,0.134404949304941,0.239161311890301,-0.130563179937846,-0.379981960616183,-0.419391220667745,-0.271994677719947,0.0222963097378595,-0.0098341788088853,0.122407908693606,-0.0943754866677361,0.0774983005902656,0.147540825148272,-0.0772012403239897,0.0188739268938585,0.277590539709842,-0.108062764722281,0.0441546570459959,0.24074840785956,0.0401768358204349,-0.0197324196477486,0.108706377167279,0.265156042470303,0.041546710493744,0.12376376731499,-0.0229662471869896,0.0992722999598967,-0.11741101406417
stable,-0.187517096473538,-0.0585451107170207,-0.33599087170444,-0.450387267774577,-0.154746003179481,0.452936658889282,0.276541837259074,0.479490911059741,-0.112273733393589,-0.439228748804138,-0.0366692379131363,-0.508599583976046,-0.14362411840571,-0.263266466694621,-0.0669599370644743,-0.0987302795345903,-0.114616366157801,-0.192170708070191,0.224111466453543,-0.0885385112866124,-0.349108337888178,-0.140785488575981,0.0243282011402658,-0.177579557583851,-0.0896490056627309,-0.125293546736538,-0.141027292922083,0.450806292624001,-0.150018285211903,0.471290739742573
stable,-0.0470091731456699,-0.0060914557348988,-0.0739411950244634,-0.230692497138779,0.145220796712916,0.180010167646841,-0.0582964608341344,-0.0339017754225565,-0.11770471549176,-0.0864322828175518,0.0969845039717239,-0.111405166054136,0.0857518003775161,-0.0777177140550521,-0.0842706944208344,0.106160568350608,-0.0435103055888289,-0.0813254710418318,-0.0082189256014398,-0.144947304129935,-0.0893029763768617,-0.163208981917057,0.018960081925857,-0.0765584082804742,-0.155527518162079,-0.0727647943521737,-0.22014438002108,0.0892427759640393,0.0281030564095758,0.0713275180363251
